Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.7,0.5,0.45,0.5,0.6
1,0.6,0.65,0.35,0.6,0.65
2,0.6,0.6,0.6,0.25,0.45
3,0.6,0.55,0.4,0.3,0.4
4,0.6,0.3,0.45,0.45,0.55
5,0.7,0.25,0.45,0.4,0.4
6,0.65,0.25,0.5,0.35,0.55
7,0.85,0.3,0.3,0.3,0.45
8,0.65,0.4,0.65,0.35,0.45
9,0.65,0.3,0.65,0.35,0.3
10,0.6,0.25,0.35,0.3,0.3
11,0.35,0.3,0.3,0.35,0.4
12,0.3,0.4,0.4,0.5,0.5
13,0.3,0.4,0.4,0.7,0.55
14,0.55,0.5,0.5,0.8,0.55
15,0.25,0.35,0.65,0.65,0.4
16,0.15,0.15,0.6,0.75,0.4
17,0.25,0.25,0.4,0.7,0.45
18,0.6,0.2,0.5,0.55,0.55
19,0.5,0.35,0.15,0.75,0.4
20,0.55,0.55,0.0,0.65,0.3
21,0.6,0.55,0.2,0.75,0.45
22,0.35,0.5,0.35,0.55,0.3
23,0.35,0.4,0.3,0.55,0.25
24,0.65,0.5,0.35,0.5,0.45
25,0.4,0.4,0.3,0.45,0.6
26,0.55,0.6,0.4,0.3,0.7
27,0.5,0.5,0.35,0.35,0.65
28,0.55,0.65,0.3,0.4,0.5
29,0.6,0.65,0.45,0.3,0.5
30,0.6,0.55,0.4,0.3,0.55
31,0.6,0.45,0.5,0.5,0.45
32,0.6,0.5,0.65,0.3,0.35
33,0.55,0.5,0.7,0.55,0.25
34,0.65,0.6,0.5,0.55,0.35
35,0.5,0.45,0.6,0.45,0.2
36,0.65,0.55,0.55,0.4,0.3
37,0.5,0.65,0.5,0.25,0.5
38,0.8,0.6,0.45,0.45,0.45
39,0.8,0.5,0.65,0.6,0.65
40,0.75,0.3,0.6,0.45,0.7
41,0.55,0.3,0.6,0.5,0.5
42,0.55,0.25,0.4,0.5,0.35
43,0.4,0.15,0.3,0.4,0.6
44,0.4,0.1,0.25,0.3,0.6
45,0.5,0.25,0.45,0.35,0.65
46,0.6,0.25,0.5,0.5,0.5
47,0.3,0.25,0.7,0.55,0.6
48,0.45,0.55,0.5,0.45,0.45
49,0.55,0.6,0.55,0.3,0.3
50,0.45,0.45,0.8,0.2,0.2
51,0.3,0.6,0.55,0.2,0.35
52,0.4,0.65,0.6,0.2,0.55
53,0.5,0.65,0.55,0.45,0.4
54,0.35,0.45,0.45,0.35,0.5
55,0.25,0.4,0.6,0.65,0.4
56,0.45,0.5,0.6,0.7,0.45
57,0.3,0.3,0.55,0.75,0.55
58,0.4,0.5,0.55,0.8,0.5
59,0.4,0.4,0.25,0.45,0.65
60,0.6,0.55,0.2,0.4,0.5
61,0.5,0.55,0.25,0.35,0.7
62,0.55,0.55,0.1,0.4,0.5
63,0.45,0.6,0.05,0.35,0.55
64,0.35,0.45,0.2,0.4,0.45
65,0.5,0.4,0.5,0.2,0.55
66,0.45,0.4,0.6,0.2,0.5
67,0.6,0.3,0.65,0.3,0.4
68,0.75,0.3,0.7,0.2,0.1
69,0.4,0.4,0.5,0.15,0.2
70,0.6,0.3,0.6,0.2,0.2
71,0.75,0.4,0.4,0.6,0.35
72,0.4,0.2,0.35,0.6,0.4
73,0.55,0.1,0.45,0.5,0.4
74,0.7,0.15,0.65,0.3,0.4
75,0.6,0.15,0.7,0.5,0.4
76,0.6,0.3,0.65,0.6,0.25
77,0.5,0.15,0.5,0.5,0.55
78,0.5,0.15,0.05,0.45,0.5
79,0.4,0.2,0.2,0.6,0.5
80,0.3,0.25,0.25,0.5,0.5
81,0.35,0.3,0.35,0.3,0.2
82,0.4,0.3,0.45,0.25,0.35
83,0.45,0.35,0.5,0.1,0.25
84,0.25,0.35,0.55,0.35,0.4
85,0.4,0.3,0.6,0.35,0.35
86,0.15,0.55,0.55,0.35,0.45
87,0.3,0.55,0.4,0.6,0.55
88,0.35,0.6,0.35,0.65,0.55
89,0.35,0.5,0.55,0.55,0.5
90,0.3,0.35,0.35,0.15,0.6
91,0.3,0.35,0.35,0.25,0.5
92,0.2,0.4,0.15,0.35,0.35
93,0.2,0.35,0.15,0.35,0.55
94,0.25,0.45,0.25,0.5,0.65
95,0.4,0.4,0.25,0.2,0.55
96,0.5,0.5,0.35,0.3,0.55
97,0.7,0.55,0.35,0.45,0.7
98,0.45,0.6,0.3,0.3,0.45
99,0.45,0.7,0.6,0.5,0.4
