Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.45,0.5,0.4,0.45,0.6
1,0.35,0.4,0.5,0.6,0.4
2,0.3,0.35,0.6,0.35,0.35
3,0.45,0.45,0.5,0.45,0.6
4,0.65,0.2,0.65,0.4,0.45
5,0.7,0.5,0.45,0.5,0.4
6,0.45,0.5,0.5,0.25,0.4
7,0.6,0.8,0.5,0.3,0.45
8,0.6,0.85,0.5,0.35,0.3
9,0.5,0.75,0.65,0.25,0.05
10,0.6,0.85,0.6,0.35,0.15
11,0.5,0.65,0.5,0.7,0.25
12,0.65,0.4,0.45,0.6,0.15
13,0.75,0.25,0.45,0.35,0.25
14,0.4,0.3,0.6,0.2,0.6
15,0.2,0.2,0.7,0.3,0.55
16,0.4,0.4,0.5,0.45,0.65
17,0.3,0.4,0.5,0.6,0.4
18,0.6,0.4,0.35,0.6,0.5
19,0.5,0.45,0.25,0.3,0.35
20,0.4,0.4,0.25,0.3,0.5
21,0.2,0.4,0.25,0.4,0.4
22,0.4,0.55,0.35,0.5,0.4
23,0.55,0.55,0.35,0.55,0.5
24,0.6,0.65,0.45,0.5,0.45
25,0.35,0.45,0.5,0.35,0.7
26,0.45,0.35,0.2,0.1,0.65
27,0.55,0.3,0.35,0.35,0.55
28,0.4,0.35,0.35,0.3,0.45
29,0.5,0.45,0.4,0.5,0.35
30,0.65,0.7,0.65,0.45,0.4
31,0.45,0.6,0.35,0.45,0.45
32,0.35,0.6,0.4,0.4,0.45
33,0.45,0.65,0.35,0.45,0.35
34,0.35,0.55,0.35,0.4,0.55
35,0.4,0.5,0.65,0.35,0.2
36,0.6,0.45,0.5,0.45,0.25
37,0.55,0.6,0.4,0.55,0.35
38,0.35,0.45,0.3,0.7,0.35
39,0.2,0.6,0.5,0.4,0.25
40,0.4,0.5,0.5,0.15,0.45
41,0.7,0.5,0.55,0.45,0.5
42,0.55,0.6,0.3,0.55,0.25
43,0.65,0.45,0.3,0.5,0.4
44,0.5,0.45,0.5,0.45,0.35
45,0.45,0.4,0.4,0.45,0.35
46,0.25,0.45,0.4,0.4,0.35
47,0.2,0.15,0.35,0.3,0.55
48,0.3,0.45,0.55,0.3,0.4
49,0.5,0.45,0.45,0.25,0.45
50,0.45,0.6,0.6,0.35,0.4
51,0.3,0.5,0.35,0.6,0.55
52,0.4,0.4,0.45,0.45,0.6
53,0.4,0.45,0.6,0.45,0.5
54,0.3,0.35,0.7,0.35,0.6
55,0.45,0.45,0.45,0.4,0.55
56,0.25,0.4,0.2,0.45,0.25
57,0.4,0.35,0.2,0.45,0.45
58,0.4,0.45,0.15,0.6,0.4
59,0.25,0.3,0.15,0.5,0.25
60,0.45,0.1,0.25,0.45,0.5
61,0.35,0.2,0.4,0.4,0.55
62,0.3,0.35,0.6,0.25,0.5
63,0.35,0.2,0.85,0.25,0.4
64,0.3,0.25,0.85,0.35,0.3
65,0.4,0.5,0.8,0.3,0.45
66,0.65,0.7,0.55,0.55,0.4
67,0.65,0.65,0.4,0.55,0.5
68,0.35,0.65,0.25,0.35,0.6
69,0.6,0.75,0.45,0.35,0.6
70,0.6,0.65,0.4,0.45,0.85
71,0.65,0.5,0.45,0.45,0.75
72,0.6,0.4,0.45,0.45,0.65
73,0.5,0.45,0.4,0.25,0.6
74,0.35,0.6,0.5,0.3,0.65
75,0.35,0.35,0.6,0.5,0.35
76,0.55,0.65,0.45,0.35,0.3
77,0.45,0.35,0.4,0.45,0.4
78,0.45,0.35,0.4,0.45,0.45
79,0.5,0.4,0.35,0.4,0.4
80,0.35,0.25,0.4,0.2,0.35
81,0.4,0.6,0.3,0.55,0.35
82,0.4,0.5,0.55,0.55,0.55
83,0.4,0.5,0.55,0.65,0.4
84,0.4,0.5,0.6,0.45,0.25
85,0.55,0.6,0.4,0.6,0.3
86,0.65,0.55,0.6,0.7,0.2
87,0.3,0.2,0.7,0.6,0.3
88,0.35,0.2,0.6,0.6,0.4
89,0.35,0.2,0.6,0.4,0.1
90,0.55,0.45,0.55,0.2,0.05
91,0.55,0.45,0.6,0.45,0.3
92,0.4,0.4,0.65,0.4,0.35
93,0.65,0.4,0.45,0.4,0.45
94,0.65,0.4,0.3,0.35,0.4
95,0.3,0.1,0.25,0.7,0.2
96,0.45,0.25,0.3,0.75,0.25
97,0.5,0.45,0.35,0.5,0.45
98,0.5,0.25,0.3,0.65,0.6
99,0.55,0.45,0.45,0.55,0.25
