Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
59,0.45,0.4,0.25,0.7,0.65,0.3,0.0,0.35,0.1,0.15
60,0.35,0.5,0.35,0.8,0.9,0.0,0.05,0.2,0.15,0.25
61,0.45,0.55,0.3,0.55,0.75,0.2,0.0,0.2,0.25,0.2
62,0.6,0.5,0.35,0.6,0.6,0.25,0.05,0.25,0.35,0.15
63,0.55,0.5,0.15,0.65,0.55,0.3,0.1,0.3,0.35,0.15
64,0.65,0.25,0.2,0.7,0.65,0.25,0.35,0.45,0.2,0.15
65,0.65,0.15,0.4,0.9,0.65,0.3,0.45,0.45,0.25,0.3
66,0.75,0.25,0.6,0.8,0.6,0.2,0.6,0.45,0.2,0.55
67,0.75,0.3,0.45,0.45,0.7,0.15,0.5,0.5,0.3,0.8
68,0.8,0.25,0.55,0.65,0.7,0.2,0.2,0.35,0.3,0.55
69,0.95,0.3,0.75,0.75,0.75,0.35,0.2,0.3,0.3,0.5
70,0.85,0.25,0.85,0.8,0.6,0.3,0.3,0.4,0.05,0.35
71,0.65,0.2,0.8,0.65,0.65,0.2,0.4,0.55,0.05,0.25
72,0.55,0.25,0.4,0.6,0.6,0.2,0.7,0.5,0.2,0.25
73,0.6,0.2,0.15,0.7,0.55,0.45,0.7,0.6,0.3,0.2
74,0.8,0.3,0.4,0.55,0.85,0.35,0.7,0.55,0.15,0.25
75,0.8,0.3,0.3,0.6,0.85,0.75,0.65,0.55,0.25,0.6
76,0.8,0.45,0.35,0.6,0.85,0.7,0.85,0.35,0.35,0.5
77,0.95,0.25,0.5,0.85,0.95,0.6,0.85,0.55,0.2,0.35
78,0.85,0.45,0.75,0.85,0.95,0.3,0.9,0.7,0.1,0.2
79,0.75,0.3,0.5,0.75,0.8,0.45,1.0,0.45,0.2,0.2
80,0.95,0.25,0.7,0.55,0.55,0.5,0.85,0.1,0.2,0.1
81,0.8,0.4,0.7,0.4,0.5,0.35,0.7,0.05,0.35,0.05
82,0.85,0.25,0.85,0.35,0.5,0.1,0.45,0.15,0.3,0.1
83,0.8,0.2,0.8,0.2,0.75,0.35,0.55,0.25,0.25,0.1
84,0.75,0.5,0.55,0.55,0.55,0.35,0.55,0.35,0.4,0.1
85,0.75,0.55,0.35,0.7,0.7,0.4,0.25,0.35,0.2,0.15
86,0.85,0.5,0.55,0.45,0.7,0.5,0.55,0.2,0.45,0.25
87,0.75,0.35,0.3,0.5,0.4,0.55,0.55,0.3,0.35,0.3
88,0.8,0.5,0.65,0.35,0.45,0.35,0.8,0.35,0.45,0.2
89,0.65,0.65,0.75,0.3,0.65,0.35,0.5,0.35,0.35,0.4
90,0.75,0.55,0.65,0.3,0.6,0.4,0.4,0.35,0.45,0.55
91,0.7,0.5,0.75,0.4,0.55,0.6,0.65,0.4,0.7,0.55
92,0.7,0.35,0.85,0.25,0.45,0.75,0.65,0.7,0.85,0.45
93,0.85,0.4,0.85,0.1,0.35,0.65,0.65,0.4,0.9,0.6
94,0.85,0.4,0.8,0.15,0.2,0.7,0.65,0.6,0.65,0.5
95,0.9,0.1,0.8,0.2,0.3,0.65,0.35,0.75,0.35,0.3
96,0.7,0.15,0.55,0.3,0.35,0.7,0.5,0.65,0.3,0.45
97,0.65,0.25,0.55,0.45,0.45,0.75,0.5,0.65,0.45,0.35
98,0.75,0.55,0.4,0.6,0.55,0.9,0.1,0.7,0.5,0.2
99,0.95,0.6,0.4,0.4,0.55,1.0,0.1,0.65,0.45,0.3
