Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
14,0.35,0.1,0.2,0.45,0.75,0.3,0.55,0.0,0.65,0.55,0.15,0.0,0.4,0.05,0.25,0.8,0.55,0.4,0.85,0.15
15,0.1,0.05,0.5,0.25,0.75,0.35,0.5,0.0,0.5,0.55,0.25,0.0,0.3,0.0,0.25,0.95,0.65,0.35,0.85,0.05
16,0.15,0.05,0.45,0.2,0.55,0.55,0.4,0.0,0.6,0.45,0.15,0.0,0.05,0.1,0.25,0.95,0.55,0.55,0.8,0.15
17,0.15,0.05,0.65,0.35,0.4,0.7,0.3,0.05,0.5,0.3,0.05,0.05,0.1,0.1,0.2,0.95,0.35,0.75,0.8,0.15
18,0.2,0.15,0.8,0.25,0.3,0.45,0.2,0.25,0.55,0.6,0.2,0.0,0.05,0.0,0.05,1.0,0.4,0.6,0.7,0.15
19,0.2,0.2,0.95,0.2,0.2,0.8,0.05,0.25,0.4,0.4,0.2,0.0,0.15,0.1,0.05,0.9,0.25,0.7,0.75,0.0
20,0.2,0.25,0.9,0.15,0.0,0.8,0.05,0.15,0.2,0.1,0.2,0.0,0.2,0.05,0.15,0.7,0.15,0.95,0.8,0.1
21,0.05,0.1,0.85,0.2,0.05,0.95,0.1,0.25,0.2,0.0,0.3,0.0,0.15,0.05,0.2,0.7,0.25,1.0,0.75,0.4
22,0.15,0.0,0.95,0.2,0.05,0.9,0.25,0.0,0.15,0.05,0.4,0.05,0.1,0.2,0.1,0.9,0.1,1.0,0.85,0.2
23,0.2,0.1,0.85,0.3,0.05,0.8,0.4,0.05,0.35,0.05,0.55,0.0,0.35,0.25,0.2,0.7,0.2,0.95,0.7,0.7
24,0.15,0.0,0.65,0.2,0.05,0.75,0.45,0.15,0.5,0.05,0.45,0.05,0.35,0.4,0.3,0.55,0.25,0.9,0.7,0.8
25,0.0,0.0,0.45,0.35,0.0,0.85,0.15,0.15,0.25,0.2,0.3,0.0,0.25,0.8,0.05,0.7,0.05,0.8,0.85,0.85
26,0.05,0.15,0.25,0.25,0.0,0.8,0.25,0.05,0.3,0.3,0.05,0.05,0.45,0.7,0.1,0.9,0.05,0.9,0.75,0.65
27,0.0,0.1,0.05,0.4,0.05,0.55,0.35,0.15,0.2,0.4,0.1,0.05,0.3,0.8,0.1,0.95,0.1,0.85,0.75,0.65
28,0.0,0.1,0.1,0.35,0.05,0.65,0.35,0.45,0.45,0.5,0.1,0.0,0.5,0.6,0.1,0.9,0.25,0.8,0.65,0.5
29,0.05,0.05,0.05,0.45,0.1,0.95,0.45,0.35,0.6,0.25,0.05,0.05,0.55,0.5,0.2,0.95,0.1,0.7,0.75,0.5
30,0.25,0.05,0.1,0.45,0.0,0.8,0.45,0.1,0.35,0.2,0.0,0.05,0.6,0.65,0.25,1.0,0.2,0.75,0.9,0.65
31,0.3,0.05,0.2,0.2,0.05,0.5,0.55,0.25,0.35,0.2,0.1,0.05,0.5,0.65,0.35,0.9,0.3,0.75,0.65,0.7
32,0.2,0.15,0.2,0.25,0.05,0.25,0.2,0.25,0.4,0.35,0.05,0.3,0.45,0.65,0.2,0.7,0.45,0.75,0.7,0.7
33,0.3,0.15,0.2,0.1,0.1,0.4,0.2,0.2,0.4,0.35,0.1,0.3,0.6,0.6,0.2,0.7,0.55,0.7,0.7,0.65
34,0.1,0.2,0.2,0.0,0.3,0.4,0.05,0.25,0.75,0.3,0.2,0.45,0.5,0.2,0.0,0.6,0.5,0.8,0.45,0.7
35,0.1,0.05,0.15,0.0,0.6,0.55,0.1,0.3,0.8,0.5,0.25,0.3,0.55,0.25,0.05,0.7,0.35,0.85,0.45,0.75
36,0.0,0.05,0.2,0.2,0.6,0.5,0.15,0.25,0.7,0.6,0.25,0.3,0.75,0.2,0.15,0.65,0.3,0.8,0.45,0.65
37,0.05,0.15,0.1,0.2,0.7,0.55,0.15,0.4,0.7,0.7,0.1,0.1,0.7,0.15,0.25,0.85,0.1,0.75,0.35,0.55
38,0.1,0.15,0.15,0.25,0.9,0.5,0.25,0.5,0.75,0.65,0.1,0.0,0.8,0.05,0.2,0.95,0.0,0.6,0.3,0.5
39,0.25,0.2,0.25,0.15,0.85,0.55,0.35,0.6,0.75,0.8,0.35,0.1,0.7,0.05,0.3,0.8,0.05,0.75,0.25,0.55
40,0.4,0.25,0.3,0.25,0.8,0.5,0.4,0.6,0.75,0.8,0.35,0.2,0.7,0.05,0.4,0.85,0.0,0.65,0.3,0.6
41,0.3,0.3,0.35,0.15,0.85,0.65,0.35,0.5,0.95,0.9,0.4,0.4,0.65,0.05,0.45,0.75,0.1,0.65,0.3,0.55
42,0.3,0.3,0.45,0.05,0.95,0.65,0.35,0.65,0.95,0.8,0.55,0.3,0.7,0.05,0.55,0.75,0.0,0.65,0.15,0.5
43,0.2,0.15,0.6,0.05,1.0,0.65,0.3,0.65,1.0,0.75,0.35,0.6,0.55,0.15,0.6,0.85,0.0,0.55,0.1,0.25
44,0.25,0.3,0.45,0.2,0.95,0.6,0.25,0.6,1.0,0.6,0.4,0.65,0.75,0.15,0.55,0.95,0.0,0.45,0.15,0.35
45,0.45,0.45,0.45,0.25,0.95,0.8,0.6,0.3,1.0,0.7,0.6,0.7,0.75,0.05,0.65,0.85,0.15,0.65,0.25,0.55
46,0.65,0.4,0.5,0.0,0.9,0.95,0.7,0.35,0.95,0.5,0.45,0.6,0.8,0.1,0.85,0.9,0.0,0.65,0.35,0.6
47,0.7,0.65,0.35,0.0,0.95,0.85,0.9,0.3,1.0,0.75,0.35,0.8,0.8,0.0,0.65,1.0,0.05,0.65,0.4,0.5
48,0.65,0.65,0.35,0.2,0.7,0.8,0.85,0.3,0.9,0.65,0.35,0.85,0.9,0.05,0.7,0.95,0.25,0.7,0.4,0.45
49,0.6,0.65,0.4,0.2,0.7,0.7,0.7,0.35,0.85,0.65,0.45,0.85,0.8,0.15,0.8,0.95,0.35,0.8,0.35,0.45
50,0.75,0.6,0.6,0.1,0.7,0.75,0.7,0.45,0.75,0.55,0.4,0.9,0.6,0.2,0.75,0.95,0.3,0.6,0.25,0.3
51,0.45,0.65,0.3,0.05,0.8,0.4,0.55,0.2,0.55,0.7,0.75,0.65,0.8,0.15,0.85,0.8,0.5,0.8,0.3,0.65
52,0.4,0.6,0.45,0.05,0.8,0.45,0.65,0.25,0.65,0.5,0.6,0.7,0.55,0.05,0.8,0.8,0.4,0.9,0.35,0.55
53,0.3,0.65,0.45,0.05,0.8,0.55,0.65,0.35,0.65,0.6,0.5,0.7,0.6,0.0,1.0,0.8,0.4,0.8,0.15,0.6
54,0.4,0.7,0.6,0.1,0.9,0.55,0.6,0.3,0.7,0.5,0.55,0.55,0.6,0.05,1.0,0.75,0.5,0.75,0.2,0.6
55,0.35,0.6,0.7,0.1,0.95,0.75,0.8,0.35,0.8,0.35,0.4,0.8,0.45,0.05,0.95,0.7,0.2,0.8,0.05,0.5
56,0.1,0.85,0.6,0.25,1.0,0.65,0.6,0.2,0.85,0.2,0.2,0.6,0.6,0.1,1.0,0.55,0.4,0.85,0.1,0.7
57,0.1,0.8,0.7,0.4,0.9,0.85,0.75,0.15,1.0,0.2,0.3,0.75,0.4,0.2,1.0,0.5,0.35,0.85,0.05,0.8
58,0.25,0.85,0.85,0.35,1.0,0.9,0.75,0.2,0.95,0.25,0.35,0.9,0.3,0.4,0.85,0.45,0.35,0.8,0.0,0.9
59,0.15,0.8,0.9,0.35,1.0,0.85,0.65,0.05,0.95,0.1,0.35,0.95,0.2,0.2,0.9,0.35,0.55,0.75,0.0,0.95
60,0.3,0.85,0.9,0.45,0.85,0.65,0.95,0.05,1.0,0.0,0.2,0.95,0.15,0.1,0.95,0.1,0.7,0.75,0.05,0.9
61,0.35,0.9,0.95,0.7,0.85,0.7,0.9,0.05,0.85,0.1,0.05,0.9,0.25,0.05,0.95,0.15,0.95,0.65,0.1,0.85
62,0.4,0.8,1.0,0.85,0.85,0.55,1.0,0.25,0.9,0.05,0.2,0.7,0.25,0.1,0.9,0.35,0.75,0.7,0.2,1.0
63,0.4,0.75,0.95,0.75,1.0,0.65,0.95,0.2,0.9,0.05,0.0,0.8,0.35,0.2,0.9,0.45,0.65,0.7,0.1,1.0
64,0.4,0.7,1.0,0.9,0.85,0.65,0.8,0.05,0.75,0.1,0.0,0.9,0.3,0.3,0.8,0.65,0.7,0.7,0.15,0.9
65,0.25,0.75,0.95,0.9,1.0,0.45,0.8,0.0,1.0,0.0,0.2,0.95,0.25,0.4,0.75,0.65,0.6,0.65,0.25,0.9
66,0.05,0.8,0.85,0.95,1.0,0.2,0.6,0.05,0.95,0.05,0.2,0.9,0.4,0.55,0.7,0.65,0.55,0.85,0.3,0.95
67,0.15,0.65,0.95,1.0,0.95,0.45,0.55,0.05,0.8,0.0,0.2,0.75,0.45,0.65,0.7,0.5,0.3,0.75,0.25,0.9
68,0.1,0.65,1.0,0.95,1.0,0.55,0.5,0.2,0.75,0.1,0.25,0.8,0.6,0.55,0.5,0.3,0.4,0.75,0.5,0.9
69,0.3,0.4,0.95,1.0,0.9,0.3,0.45,0.15,0.8,0.45,0.25,0.8,0.2,0.6,0.85,0.3,0.8,0.8,0.55,0.9
70,0.15,0.55,1.0,0.95,0.8,0.3,0.55,0.2,0.85,0.45,0.1,0.8,0.25,0.7,0.95,0.4,0.65,0.95,0.45,0.65
71,0.1,0.65,0.95,0.85,0.85,0.4,0.75,0.25,0.6,0.7,0.15,0.75,0.25,0.75,0.95,0.6,0.8,0.95,0.4,0.55
72,0.1,0.8,0.85,0.8,0.85,0.65,0.95,0.15,0.35,0.45,0.05,0.7,0.25,0.65,0.9,0.7,0.75,0.8,0.2,0.4
73,0.05,0.7,0.9,0.5,0.9,1.0,0.9,0.15,0.3,0.45,0.1,0.7,0.25,0.6,0.9,0.7,0.75,0.7,0.15,0.15
74,0.0,0.7,0.75,0.35,0.75,1.0,0.85,0.15,0.25,0.5,0.05,0.55,0.1,0.7,0.75,0.85,0.5,0.55,0.2,0.25
75,0.0,0.6,0.9,0.2,0.7,1.0,0.65,0.05,0.2,0.55,0.0,0.65,0.15,0.65,0.65,0.8,0.65,0.65,0.25,0.25
76,0.0,0.3,0.85,0.4,0.85,1.0,0.6,0.1,0.1,0.6,0.0,0.75,0.25,0.85,0.75,0.85,0.75,0.65,0.25,0.2
77,0.1,0.3,0.85,0.3,0.75,0.95,0.65,0.3,0.05,0.35,0.0,0.5,0.15,1.0,0.7,0.95,0.6,0.6,0.25,0.3
78,0.1,0.35,0.6,0.25,0.65,1.0,0.8,0.45,0.1,0.35,0.05,0.45,0.15,0.9,0.5,0.9,0.4,0.5,0.1,0.45
79,0.15,0.45,0.7,0.2,0.6,0.95,0.95,0.45,0.1,0.4,0.2,0.35,0.15,0.95,0.45,0.75,0.4,0.65,0.05,0.55
80,0.2,0.35,0.6,0.3,0.7,0.95,0.9,0.65,0.15,0.55,0.15,0.35,0.15,0.7,0.4,0.65,0.4,0.6,0.05,0.65
81,0.1,0.25,0.35,0.55,0.65,1.0,0.85,0.6,0.2,0.6,0.05,0.6,0.25,0.75,0.6,0.6,0.6,0.5,0.1,0.4
82,0.2,0.2,0.4,0.6,0.65,0.85,0.45,0.55,0.3,0.65,0.0,0.5,0.2,0.55,0.55,0.65,0.5,0.75,0.05,0.45
83,0.2,0.3,0.65,0.4,0.55,1.0,0.4,0.6,0.3,0.45,0.0,0.25,0.45,0.6,0.4,0.55,0.15,0.65,0.1,0.6
84,0.05,0.2,0.7,0.7,0.75,1.0,0.05,0.75,0.6,0.6,0.1,0.2,0.5,0.35,0.6,0.7,0.15,0.7,0.0,0.3
85,0.2,0.55,0.55,0.6,0.75,1.0,0.1,0.95,0.3,0.35,0.35,0.5,0.75,0.75,0.6,0.8,0.05,0.55,0.15,0.45
86,0.35,0.6,0.5,0.75,0.5,0.9,0.15,0.8,0.45,0.35,0.3,0.5,1.0,0.8,0.6,0.75,0.1,0.45,0.1,0.4
87,0.3,0.3,0.75,0.55,0.15,0.8,0.3,0.65,0.3,0.6,0.15,0.35,0.95,0.75,0.5,0.35,0.05,0.2,0.2,0.55
88,0.45,0.25,0.9,0.9,0.1,0.65,0.55,0.55,0.35,0.85,0.05,0.05,0.95,0.85,0.5,0.15,0.0,0.25,0.2,0.65
89,0.4,0.35,0.75,0.95,0.15,0.6,0.8,0.55,0.4,1.0,0.1,0.05,0.95,0.75,0.45,0.2,0.15,0.4,0.35,0.65
90,0.4,0.35,0.95,1.0,0.2,0.5,0.8,0.45,0.35,0.95,0.2,0.05,0.9,0.95,0.4,0.25,0.35,0.15,0.4,0.55
91,0.5,0.4,0.8,0.9,0.25,0.4,0.75,0.35,0.35,1.0,0.2,0.0,0.9,0.9,0.4,0.2,0.35,0.25,0.3,0.45
92,0.5,0.4,0.8,0.8,0.35,0.25,0.8,0.4,0.35,1.0,0.15,0.0,0.9,0.85,0.5,0.0,0.35,0.3,0.55,0.45
93,0.6,0.55,0.9,0.6,0.15,0.4,0.9,0.4,0.55,0.95,0.15,0.05,0.95,0.95,0.45,0.05,0.2,0.4,0.55,0.45
94,0.55,0.55,0.85,0.6,0.25,0.3,0.95,0.4,0.4,0.9,0.05,0.1,1.0,1.0,0.45,0.1,0.25,0.45,0.35,0.4
95,0.5,0.35,0.65,0.85,0.4,0.45,0.75,0.45,0.3,0.85,0.0,0.25,0.9,0.9,0.65,0.3,0.05,0.5,0.45,0.4
96,0.55,0.55,0.5,0.9,0.5,0.55,0.95,0.45,0.2,0.65,0.2,0.45,1.0,0.95,0.55,0.5,0.15,0.45,0.5,0.45
97,0.6,0.75,0.35,0.95,0.75,0.35,1.0,0.25,0.1,0.55,0.15,0.2,0.95,0.75,0.55,0.75,0.05,0.35,0.3,0.3
98,0.55,0.6,0.4,1.0,0.65,0.4,0.9,0.4,0.3,0.55,0.2,0.3,0.8,0.85,0.6,0.65,0.0,0.5,0.2,0.3
99,0.65,0.5,0.75,0.95,0.5,0.55,0.9,0.45,0.45,0.7,0.2,0.6,0.6,0.85,0.7,0.45,0.1,0.65,0.2,0.3
