Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.3,0.45,0.6,0.55,0.7
1,0.2,0.6,0.5,0.65,0.75
2,0.2,0.6,0.55,0.3,0.7
3,0.4,0.7,0.55,0.15,0.7
4,0.25,0.65,0.5,0.0,0.85
5,0.35,0.65,0.65,0.2,0.8
6,0.3,0.4,0.55,0.25,0.75
7,0.05,0.25,0.5,0.15,0.65
8,0.3,0.25,0.55,0.3,0.4
9,0.45,0.15,0.5,0.35,0.3
10,0.55,0.3,0.45,0.4,0.3
11,0.5,0.5,0.45,0.15,0.45
12,0.45,0.45,0.4,0.15,0.65
13,0.2,0.6,0.15,0.2,0.75
14,0.35,0.75,0.35,0.3,0.8
15,0.3,0.6,0.45,0.5,0.6
16,0.55,0.45,0.35,0.55,0.55
17,0.65,0.35,0.3,0.7,0.75
18,0.4,0.5,0.25,0.45,0.65
19,0.6,0.3,0.3,0.35,0.5
20,0.45,0.4,0.55,0.45,0.45
21,0.3,0.4,0.75,0.25,0.8
22,0.45,0.45,0.65,0.3,0.75
23,0.25,0.45,0.4,0.4,0.65
24,0.45,0.45,0.45,0.55,0.7
25,0.5,0.35,0.25,0.3,0.7
26,0.6,0.4,0.3,0.2,0.4
27,0.9,0.2,0.4,0.1,0.55
28,0.85,0.25,0.1,0.4,0.55
29,0.65,0.15,0.2,0.45,0.7
30,0.45,0.35,0.4,0.25,0.7
31,0.5,0.2,0.5,0.15,0.6
32,0.9,0.3,0.4,0.25,0.55
33,0.9,0.1,0.5,0.2,0.5
34,0.85,0.1,0.35,0.25,0.35
35,0.8,0.25,0.3,0.2,0.55
36,0.7,0.25,0.35,0.4,0.55
37,0.8,0.4,0.45,0.65,0.5
38,0.85,0.25,0.75,0.55,0.4
39,0.9,0.3,0.75,0.35,0.4
40,0.9,0.5,0.55,0.35,0.4
41,0.9,0.55,0.6,0.75,0.25
42,0.7,0.55,0.65,0.55,0.4
43,0.55,0.5,0.65,0.6,0.5
44,0.65,0.3,0.5,0.55,0.55
45,0.45,0.25,0.5,0.5,0.75
46,0.55,0.5,0.65,0.6,0.45
47,0.6,0.35,0.75,0.5,0.35
48,0.55,0.45,0.8,0.5,0.45
49,0.6,0.4,0.6,0.65,0.3
50,0.7,0.1,0.5,0.75,0.35
51,0.6,0.35,0.55,0.7,0.15
52,0.65,0.35,0.4,0.65,0.3
53,0.6,0.35,0.5,0.5,0.4
54,0.45,0.25,0.4,0.65,0.25
55,0.65,0.5,0.2,0.8,0.45
56,0.65,0.35,0.1,0.65,0.3
57,0.6,0.6,0.05,0.55,0.35
58,0.5,0.5,0.1,0.75,0.35
59,0.55,0.5,0.35,0.65,0.35
60,0.5,0.5,0.3,0.3,0.25
61,0.45,0.5,0.25,0.35,0.4
62,0.55,0.4,0.4,0.4,0.4
63,0.6,0.7,0.5,0.5,0.45
64,0.35,0.25,0.65,0.65,0.55
65,0.45,0.75,0.3,0.5,0.65
66,0.5,0.5,0.25,0.75,0.6
67,0.5,0.6,0.5,0.55,0.5
68,0.45,0.3,0.25,0.7,0.55
69,0.75,0.1,0.5,0.55,0.3
70,0.75,0.2,0.55,0.35,0.3
71,0.5,0.25,0.5,0.65,0.4
72,0.35,0.45,0.35,0.75,0.5
73,0.45,0.5,0.25,0.75,0.6
74,0.15,0.5,0.4,0.65,0.65
75,0.4,0.55,0.5,0.65,0.4
76,0.4,0.4,0.65,0.5,0.6
77,0.4,0.4,0.75,0.45,0.5
78,0.55,0.4,0.55,0.65,0.2
79,0.55,0.15,0.4,0.35,0.3
80,0.5,0.6,0.5,0.25,0.6
81,0.6,0.55,0.5,0.3,0.35
82,0.7,0.4,0.4,0.35,0.3
83,0.55,0.25,0.45,0.4,0.25
84,0.5,0.2,0.5,0.45,0.3
85,0.4,0.25,0.45,0.5,0.5
86,0.4,0.45,0.35,0.55,0.35
87,0.55,0.35,0.4,0.3,0.45
88,0.5,0.3,0.55,0.4,0.35
89,0.55,0.55,0.65,0.45,0.3
90,0.5,0.6,0.65,0.4,0.3
91,0.45,0.35,0.65,0.4,0.5
92,0.6,0.4,0.6,0.5,0.45
93,0.55,0.4,0.5,0.5,0.45
94,0.6,0.6,0.45,0.25,0.6
95,0.7,0.4,0.4,0.55,0.4
96,0.6,0.2,0.15,0.65,0.4
97,0.65,0.5,0.35,0.35,0.6
98,0.55,0.6,0.45,0.35,0.3
99,0.6,0.4,0.55,0.3,0.2
