Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
22,0.85,0.45,0.55,0.6,0.25,0.3,0.35,0.25,0.25,0.5
23,0.8,0.45,0.5,0.6,0.35,0.3,0.55,0.25,0.4,0.45
24,0.9,0.35,0.75,0.6,0.45,0.5,0.55,0.45,0.6,0.6
25,0.95,0.35,0.75,0.55,0.35,0.15,0.65,0.35,0.65,0.55
26,0.95,0.25,0.7,0.55,0.3,0.15,0.65,0.5,0.75,0.75
27,0.95,0.4,0.65,0.5,0.2,0.15,0.65,0.65,0.75,0.75
28,0.7,0.65,0.35,0.75,0.15,0.25,0.7,0.5,0.45,0.55
29,0.7,0.7,0.15,0.7,0.2,0.3,0.55,0.5,0.3,0.65
30,0.65,0.9,0.2,0.5,0.3,0.2,0.4,0.55,0.25,0.85
31,0.8,0.65,0.2,0.55,0.3,0.35,0.4,0.45,0.3,0.7
32,0.75,0.7,0.1,0.65,0.35,0.6,0.3,0.35,0.4,0.7
33,0.7,0.7,0.3,0.7,0.1,0.6,0.35,0.35,0.7,0.4
34,0.6,0.65,0.35,0.8,0.15,0.4,0.1,0.35,0.75,0.5
35,0.65,0.35,0.45,0.65,0.35,0.65,0.05,0.35,0.75,0.65
36,0.75,0.5,0.4,0.45,0.1,0.55,0.2,0.3,0.55,0.35
37,0.5,0.65,0.4,0.55,0.2,0.75,0.15,0.45,0.5,0.75
38,0.55,0.65,0.35,0.5,0.45,0.7,0.35,0.4,0.5,0.5
39,0.35,0.7,0.65,0.4,0.5,0.85,0.3,0.55,0.6,0.55
40,0.45,0.8,0.55,0.5,0.6,0.85,0.3,0.45,0.75,0.5
41,0.35,0.6,0.6,0.4,0.6,0.9,0.4,0.55,0.4,0.3
42,0.6,0.65,0.8,0.45,0.75,0.8,0.25,0.75,0.25,0.55
43,0.65,0.6,0.6,0.75,0.7,0.75,0.4,0.45,0.25,0.35
44,0.85,0.7,0.6,0.75,0.6,0.85,0.65,0.4,0.25,0.45
45,0.65,0.5,0.7,0.75,0.55,0.95,0.8,0.1,0.5,0.3
46,0.85,0.45,0.85,0.55,0.65,0.85,0.85,0.15,0.4,0.15
47,0.85,0.45,0.85,0.55,0.5,0.75,0.9,0.1,0.25,0.2
48,0.75,0.45,0.65,0.7,0.65,0.75,0.55,0.25,0.35,0.2
49,0.9,0.55,0.7,0.7,0.7,0.65,0.6,0.55,0.25,0.1
50,0.85,0.45,0.65,0.7,0.65,0.45,0.45,0.5,0.35,0.2
51,0.85,0.65,0.7,0.85,0.75,0.4,0.4,0.65,0.4,0.1
52,0.7,0.55,0.6,0.9,0.75,0.4,0.4,0.75,0.3,0.2
53,0.65,0.6,0.7,0.75,0.7,0.4,0.55,0.95,0.0,0.35
54,0.9,0.45,0.65,0.8,0.75,0.55,0.65,0.85,0.2,0.4
55,0.75,0.35,0.75,0.6,0.75,0.45,0.75,0.75,0.1,0.55
56,0.55,0.35,0.65,0.4,0.6,0.45,0.65,0.65,0.25,0.45
57,0.8,0.45,0.4,0.35,0.45,0.7,0.55,0.45,0.4,0.35
58,0.85,0.5,0.3,0.4,0.4,0.85,0.45,0.3,0.55,0.5
59,0.8,0.35,0.25,0.4,0.25,0.7,0.55,0.45,0.6,0.35
60,0.75,0.25,0.5,0.55,0.15,0.75,0.55,0.2,0.85,0.4
61,0.9,0.45,0.3,0.45,0.15,0.7,0.45,0.1,0.7,0.55
62,0.85,0.7,0.25,0.6,0.15,0.75,0.25,0.05,0.85,0.75
63,0.8,0.65,0.55,0.55,0.1,0.75,0.5,0.2,0.7,0.7
64,0.75,0.6,0.5,0.5,0.15,0.65,0.4,0.2,0.7,0.7
65,0.6,0.5,0.65,0.4,0.05,0.7,0.4,0.35,0.7,0.75
66,0.9,0.7,0.65,0.65,0.05,0.85,0.4,0.2,0.7,0.7
67,0.9,0.6,0.45,0.65,0.25,1.0,0.35,0.15,0.65,0.8
68,0.8,0.65,0.45,0.5,0.2,0.9,0.3,0.15,0.85,0.7
69,0.6,0.4,0.3,0.4,0.05,0.6,0.2,0.2,0.75,0.7
70,0.75,0.45,0.2,0.45,0.0,0.4,0.4,0.35,0.7,0.65
71,0.75,0.7,0.3,0.55,0.0,0.35,0.55,0.5,0.35,0.6
72,0.8,0.6,0.35,0.5,0.1,0.3,0.65,0.55,0.55,0.75
73,0.9,0.7,0.3,0.5,0.25,0.35,0.85,0.6,0.5,0.55
74,0.75,0.7,0.0,0.55,0.25,0.3,0.6,0.7,0.5,0.5
75,0.75,0.8,0.05,0.65,0.3,0.15,0.55,0.85,0.25,0.6
76,0.65,0.6,0.2,0.55,0.45,0.5,0.45,0.55,0.4,0.55
77,0.85,0.7,0.3,0.5,0.35,0.3,0.55,0.6,0.4,0.4
78,0.8,0.75,0.5,0.2,0.25,0.6,0.3,0.7,0.4,0.65
79,0.75,0.55,0.65,0.15,0.3,0.75,0.25,0.65,0.4,0.65
80,0.9,0.4,0.65,0.15,0.25,0.8,0.15,0.5,0.65,0.7
81,0.7,0.65,0.7,0.2,0.55,0.85,0.2,0.6,0.75,0.8
82,0.5,0.4,0.65,0.25,0.45,0.8,0.25,0.75,0.85,0.85
83,0.4,0.3,0.6,0.1,0.3,0.6,0.25,0.75,0.8,0.5
84,0.6,0.3,0.55,0.0,0.3,0.7,0.5,0.9,0.8,0.6
85,0.55,0.25,0.65,0.1,0.45,0.55,0.35,0.65,0.6,0.6
86,0.65,0.4,0.75,0.15,0.35,0.7,0.35,0.75,0.5,0.35
87,0.75,0.3,0.75,0.35,0.0,0.55,0.35,0.7,0.35,0.2
88,0.5,0.3,0.55,0.35,0.1,0.55,0.3,0.5,0.6,0.2
89,0.35,0.3,0.35,0.45,0.1,0.45,0.55,0.6,0.45,0.15
90,0.35,0.45,0.7,0.55,0.3,0.55,0.45,0.3,0.3,0.2
91,0.5,0.5,0.6,0.45,0.35,0.45,0.3,0.35,0.35,0.3
92,0.7,0.35,0.3,0.65,0.4,0.5,0.3,0.2,0.4,0.5
93,0.5,0.45,0.4,0.35,0.1,0.25,0.05,0.55,0.1,0.25
94,0.35,0.55,0.6,0.15,0.1,0.2,0.35,0.5,0.25,0.6
95,0.25,0.6,0.8,0.2,0.15,0.35,0.5,0.4,0.35,0.25
96,0.35,0.7,0.6,0.3,0.2,0.25,0.6,0.4,0.35,0.2
97,0.35,0.7,0.5,0.6,0.1,0.25,0.35,0.25,0.3,0.5
98,0.3,0.6,0.6,0.8,0.25,0.5,0.45,0.15,0.35,0.6
99,0.2,0.75,0.65,0.6,0.2,0.65,0.6,0.0,0.35,0.8
