Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.6,0.45,0.45,0.3,0.55,0.6,0.4,0.55,0.2
1,0.2,0.65,0.35,0.55,0.15,0.55,0.65,0.45,0.7,0.35
2,0.15,0.7,0.3,0.5,0.25,0.35,0.75,0.35,0.8,0.3
3,0.05,0.7,0.35,0.35,0.45,0.2,0.85,0.6,0.7,0.4
4,0.2,0.5,0.5,0.3,0.45,0.2,0.75,0.55,0.6,0.4
5,0.1,0.7,0.55,0.35,0.5,0.15,0.5,0.5,0.35,0.75
6,0.15,0.35,0.75,0.45,0.55,0.15,0.4,0.25,0.6,0.45
7,0.35,0.2,0.85,0.75,0.65,0.4,0.2,0.3,0.55,0.8
8,0.4,0.4,0.8,0.5,0.65,0.25,0.1,0.6,0.65,0.9
9,0.35,0.55,0.6,0.65,0.6,0.1,0.15,0.4,0.4,0.85
10,0.25,0.6,0.55,0.4,0.3,0.2,0.2,0.45,0.35,0.85
11,0.2,0.9,0.55,0.45,0.3,0.05,0.15,0.5,0.25,0.9
12,0.1,0.8,0.4,0.6,0.45,0.15,0.4,0.4,0.2,0.85
13,0.3,0.75,0.45,0.5,0.7,0.05,0.35,0.6,0.3,0.8
14,0.3,0.7,0.3,0.7,0.45,0.1,0.55,0.85,0.35,0.8
15,0.35,0.5,0.65,0.7,0.55,0.15,0.7,1.0,0.35,0.8
16,0.45,0.4,0.55,0.8,0.55,0.35,0.65,0.9,0.45,0.65
17,0.6,0.55,0.5,0.8,0.45,0.4,0.85,0.8,0.55,0.4
18,0.55,0.4,0.6,0.85,0.4,0.55,0.8,0.9,0.45,0.45
19,0.4,0.25,0.45,0.85,0.6,0.65,0.65,0.65,0.4,0.7
20,0.2,0.3,0.45,0.65,0.45,0.55,0.55,0.6,0.35,0.7
21,0.45,0.65,0.35,0.8,0.55,0.15,0.4,0.55,0.35,0.5
22,0.55,0.75,0.45,0.9,0.6,0.3,0.2,0.35,0.05,0.5
23,0.55,0.7,0.3,0.85,0.45,0.3,0.25,0.5,0.05,0.6
24,0.5,0.65,0.15,0.95,0.4,0.1,0.2,0.45,0.2,0.6
25,0.4,0.65,0.2,0.9,0.55,0.25,0.2,0.55,0.2,0.5
26,0.4,0.45,0.1,0.95,0.55,0.15,0.25,0.5,0.35,0.4
27,0.45,0.45,0.1,0.9,0.5,0.1,0.15,0.5,0.35,0.45
28,0.5,0.3,0.25,0.7,0.25,0.0,0.2,0.2,0.35,0.5
29,0.55,0.3,0.25,0.55,0.45,0.15,0.15,0.2,0.25,0.6
30,0.35,0.3,0.5,0.55,0.45,0.15,0.4,0.25,0.2,0.7
31,0.3,0.2,0.45,0.65,0.4,0.0,0.7,0.15,0.15,0.9
32,0.3,0.35,0.5,0.6,0.55,0.2,0.6,0.15,0.15,0.85
33,0.35,0.55,0.4,0.75,0.3,0.4,0.55,0.15,0.1,0.8
34,0.35,0.55,0.4,0.5,0.4,0.1,0.7,0.25,0.2,0.55
35,0.25,0.6,0.45,0.25,0.6,0.35,0.5,0.15,0.2,0.55
36,0.25,0.65,0.5,0.3,0.65,0.1,0.6,0.15,0.15,0.55
37,0.55,0.65,0.25,0.4,0.7,0.15,0.6,0.15,0.3,0.45
38,0.55,0.65,0.2,0.4,0.45,0.1,0.5,0.1,0.55,0.25
39,0.6,0.35,0.3,0.35,0.5,0.15,0.65,0.35,0.65,0.3
40,0.65,0.4,0.5,0.5,0.5,0.25,0.75,0.5,0.75,0.35
41,0.75,0.6,0.45,0.65,0.5,0.1,0.85,0.5,0.75,0.25
42,0.75,0.65,0.35,0.7,0.15,0.15,0.8,0.45,0.8,0.25
43,0.75,0.6,0.25,0.6,0.35,0.3,0.85,0.5,0.75,0.3
44,0.75,0.8,0.25,0.65,0.4,0.6,0.65,0.3,0.7,0.2
45,0.7,0.8,0.7,0.8,0.45,0.85,0.6,0.35,0.9,0.15
46,0.75,0.7,0.65,0.45,0.35,0.8,0.4,0.45,0.85,0.05
47,0.6,0.45,0.7,0.25,0.4,0.6,0.4,0.55,0.7,0.15
48,0.75,0.8,0.9,0.2,0.45,0.85,0.55,0.5,0.85,0.2
49,0.75,0.6,0.85,0.2,0.35,0.85,0.6,0.4,0.8,0.2
50,0.65,0.65,0.75,0.1,0.6,0.7,0.75,0.55,0.65,0.4
51,0.55,0.85,0.65,0.1,0.6,0.7,0.85,0.65,0.6,0.35
52,0.4,0.85,0.75,0.15,0.5,0.65,0.5,0.6,0.55,0.6
53,0.5,0.8,0.75,0.3,0.75,0.95,0.6,0.55,0.45,0.65
54,0.6,0.7,0.65,0.55,0.85,0.85,0.5,0.6,0.5,0.75
55,0.75,0.8,0.65,0.45,0.75,0.7,0.65,0.65,0.3,0.75
56,0.8,0.75,0.8,0.5,0.75,0.35,0.75,0.65,0.2,0.75
57,0.8,0.75,0.9,0.4,0.55,0.25,0.7,0.75,0.5,0.6
58,0.75,0.8,0.7,0.6,0.6,0.1,0.7,0.85,0.55,0.4
