Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.55,0.6,0.3,0.65,0.4,0.45,0.65,0.65,0.25
1,0.2,0.2,0.7,0.2,0.65,0.4,0.3,0.7,0.55,0.35
2,0.1,0.25,0.65,0.25,0.6,0.25,0.3,0.8,0.45,0.65
3,0.25,0.4,0.55,0.35,0.7,0.3,0.35,0.6,0.35,0.65
4,0.2,0.5,0.7,0.5,0.55,0.45,0.5,0.55,0.5,0.7
5,0.3,0.4,0.9,0.6,0.35,0.5,0.45,0.5,0.4,0.65
6,0.3,0.45,0.85,0.65,0.5,0.2,0.55,0.55,0.35,0.9
7,0.45,0.35,0.65,0.65,0.45,0.25,0.5,0.45,0.3,0.8
8,0.8,0.25,0.5,0.7,0.1,0.25,0.7,0.6,0.6,0.6
9,0.9,0.2,0.3,0.65,0.05,0.35,0.6,0.65,0.65,0.5
10,1.0,0.2,0.35,0.55,0.1,0.45,0.4,0.65,0.7,0.25
11,0.85,0.2,0.45,0.5,0.1,0.3,0.55,0.8,0.6,0.2
12,0.8,0.2,0.3,0.45,0.1,0.1,0.45,0.7,0.35,0.3
13,0.75,0.3,0.3,0.3,0.25,0.2,0.5,0.45,0.5,0.05
14,0.6,0.45,0.35,0.4,0.35,0.2,0.4,0.4,0.3,0.1
15,0.85,0.25,0.3,0.45,0.3,0.25,0.65,0.5,0.4,0.25
16,0.8,0.4,0.25,0.5,0.25,0.05,0.55,0.4,0.4,0.15
17,0.75,0.6,0.2,0.45,0.5,0.2,0.25,0.25,0.25,0.35
18,1.0,0.75,0.3,0.3,0.5,0.1,0.35,0.3,0.2,0.7
19,0.95,0.8,0.15,0.25,0.4,0.1,0.3,0.35,0.35,0.85
20,0.7,0.75,0.1,0.45,0.5,0.2,0.5,0.4,0.25,0.8
21,1.0,0.65,0.15,0.4,0.35,0.3,0.75,0.55,0.7,0.55
22,0.9,0.6,0.2,0.35,0.2,0.45,0.6,0.65,0.85,0.6
23,0.95,0.65,0.35,0.65,0.2,0.5,0.45,0.75,0.95,0.55
24,0.85,0.8,0.45,0.65,0.2,0.3,0.6,0.5,0.95,0.55
25,0.95,0.8,0.55,0.7,0.2,0.25,0.6,0.45,0.8,0.35
26,0.9,0.75,0.8,0.7,0.4,0.2,0.7,0.4,0.65,0.35
27,0.7,0.65,0.75,0.6,0.6,0.3,0.8,0.4,0.7,0.15
28,0.3,0.85,0.75,0.8,0.4,0.25,0.85,0.4,0.45,0.05
29,0.35,0.7,0.9,0.8,0.25,0.15,0.45,0.45,0.2,0.2
30,0.3,0.6,0.9,0.8,0.15,0.15,0.4,0.2,0.2,0.1
31,0.4,0.6,0.9,0.7,0.1,0.3,0.35,0.3,0.4,0.05
32,0.35,0.7,0.9,0.75,0.25,0.3,0.55,0.5,0.25,0.25
33,0.6,0.45,0.8,0.6,0.35,0.4,0.3,0.25,0.3,0.15
34,0.5,0.5,0.6,0.65,0.6,0.6,0.25,0.5,0.1,0.3
35,0.7,0.5,0.75,0.55,0.7,0.6,0.35,0.45,0.15,0.15
36,0.5,0.5,0.65,0.25,0.7,0.7,0.45,0.25,0.0,0.1
37,0.5,0.3,0.5,0.2,0.4,0.75,0.4,0.3,0.1,0.3
38,0.6,0.45,0.5,0.4,0.25,0.9,0.6,0.45,0.0,0.35
39,0.7,0.8,0.4,0.4,0.25,0.75,0.4,0.35,0.1,0.15
40,0.8,0.65,0.75,0.65,0.5,0.85,0.45,0.1,0.35,0.45
41,0.75,0.55,0.9,0.85,0.45,0.85,0.3,0.15,0.65,0.8
42,0.85,0.75,0.9,0.7,0.7,0.7,0.25,0.05,0.85,0.65
43,0.9,0.7,0.85,0.55,0.65,0.6,0.2,0.1,0.55,0.45
44,0.85,0.75,0.7,0.4,0.6,0.55,0.4,0.25,0.5,0.2
45,0.75,0.5,0.7,0.65,0.5,0.6,0.4,0.1,0.45,0.25
46,0.6,0.45,0.55,0.65,0.4,0.05,0.55,0.2,0.4,0.2
47,0.45,0.65,0.3,0.55,0.25,0.25,0.45,0.25,0.4,0.4
48,0.35,0.7,0.45,0.55,0.3,0.25,0.3,0.45,0.25,0.3
49,0.65,0.65,0.75,0.65,0.2,0.6,0.15,0.55,0.2,0.1
50,0.85,0.65,0.65,0.4,0.25,0.65,0.4,0.5,0.1,0.1
51,0.8,0.75,0.8,0.25,0.25,0.6,0.35,0.5,0.2,0.15
52,0.95,0.65,0.8,0.35,0.0,0.25,0.3,0.6,0.2,0.1
53,0.95,0.45,0.6,0.1,0.15,0.5,0.35,0.4,0.4,0.15
54,0.8,0.6,0.65,0.0,0.1,0.35,0.25,0.45,0.35,0.15
55,0.9,0.55,0.6,0.1,0.4,0.15,0.5,0.65,0.55,0.15
56,0.85,0.55,0.35,0.2,0.65,0.25,0.55,0.75,0.6,0.35
57,0.9,0.4,0.5,0.15,0.7,0.25,0.2,0.7,0.4,0.4
58,0.8,0.2,0.6,0.3,0.85,0.4,0.4,0.55,0.4,0.3
59,1.0,0.45,0.55,0.35,0.85,0.4,0.55,0.5,0.3,0.35
60,0.95,0.6,0.7,0.6,0.9,0.2,0.7,0.35,0.3,0.6
61,0.8,0.7,0.7,0.7,0.9,0.3,0.5,0.4,0.45,0.7
62,0.85,0.75,0.65,0.65,0.9,0.2,0.4,0.25,0.25,0.8
63,0.95,0.65,0.5,0.5,1.0,0.3,0.45,0.2,0.35,0.65
64,0.95,0.8,0.55,0.75,0.95,0.25,0.5,0.05,0.35,0.5
65,0.6,0.85,0.45,0.5,0.9,0.5,0.75,0.1,0.5,0.45
66,0.8,0.9,0.5,0.5,0.55,0.55,0.75,0.0,0.55,0.25
67,0.85,0.7,0.55,0.5,0.4,0.8,0.8,0.3,0.3,0.05
68,0.7,0.6,0.5,0.45,0.4,0.65,0.55,0.2,0.5,0.1
69,0.75,0.5,0.4,0.45,0.5,0.95,0.4,0.25,0.3,0.05
70,0.85,0.5,0.4,0.6,0.6,0.65,0.35,0.45,0.3,0.1
71,0.85,0.45,0.45,0.65,0.45,0.55,0.25,0.55,0.4,0.0
72,0.95,0.45,0.05,0.55,0.5,0.35,0.3,0.25,0.4,0.1
73,0.85,0.65,0.1,0.6,0.7,0.35,0.35,0.25,0.3,0.25
74,0.9,0.6,0.05,0.6,0.5,0.5,0.25,0.65,0.2,0.2
75,0.95,0.6,0.0,0.65,0.4,0.25,0.2,0.7,0.05,0.35
76,0.9,0.75,0.1,0.75,0.45,0.15,0.2,0.45,0.05,0.3
77,0.85,0.75,0.3,0.7,0.5,0.2,0.3,0.45,0.05,0.3
78,0.85,0.55,0.3,0.75,0.65,0.25,0.4,0.85,0.05,0.2
79,0.95,0.45,0.3,0.65,0.55,0.4,0.25,0.95,0.05,0.25
80,0.85,0.25,0.3,0.45,0.55,0.15,0.25,0.8,0.15,0.2
81,0.55,0.15,0.4,0.5,0.45,0.05,0.2,0.7,0.25,0.05
82,0.55,0.4,0.6,0.45,0.25,0.25,0.1,0.45,0.3,0.2
83,0.65,0.35,0.4,0.45,0.0,0.35,0.25,0.5,0.15,0.25
84,0.4,0.4,0.45,0.2,0.1,0.2,0.2,0.35,0.25,0.25
85,0.5,0.4,0.6,0.4,0.25,0.25,0.25,0.45,0.2,0.3
86,0.75,0.55,0.8,0.7,0.4,0.45,0.1,0.65,0.2,0.15
87,0.7,0.4,0.6,0.55,0.5,0.6,0.15,0.7,0.35,0.0
88,0.65,0.25,0.65,0.25,0.35,0.5,0.1,0.75,0.25,0.0
89,0.7,0.25,0.4,0.4,0.5,0.6,0.25,0.6,0.1,0.1
90,0.8,0.25,0.3,0.15,0.65,0.6,0.6,0.25,0.05,0.15
91,0.9,0.15,0.2,0.2,0.7,0.65,0.7,0.15,0.15,0.05
92,0.9,0.05,0.2,0.25,0.65,0.65,0.9,0.2,0.4,0.05
93,0.9,0.1,0.5,0.45,0.8,0.55,0.9,0.15,0.45,0.1
94,0.85,0.3,0.35,0.65,0.65,0.25,0.9,0.1,0.35,0.15
95,0.9,0.1,0.45,0.45,0.75,0.2,0.85,0.25,0.35,0.2
96,0.85,0.25,0.5,0.55,0.65,0.3,0.65,0.2,0.35,0.2
97,0.95,0.25,0.5,0.3,0.7,0.35,0.7,0.25,0.45,0.1
98,0.85,0.15,0.4,0.35,0.55,0.55,0.7,0.35,0.6,0.25
99,0.7,0.15,0.5,0.35,0.35,0.5,0.55,0.6,0.5,0.25
