Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.65,0.55,0.55,0.45,0.55,0.4,0.55,0.6,0.6,0.4
1,0.7,0.6,0.75,0.3,0.7,0.35,0.45,0.45,0.8,0.45
2,0.9,0.5,0.45,0.35,0.75,0.5,0.25,0.3,0.85,0.45
3,0.65,0.35,0.75,0.1,0.85,0.55,0.2,0.6,0.95,0.35
4,0.9,0.35,0.65,0.25,0.95,0.6,0.0,0.45,0.8,0.45
5,0.9,0.4,0.5,0.3,0.75,0.45,0.15,0.65,0.85,0.45
6,0.85,0.2,0.6,0.5,0.9,0.55,0.4,0.6,0.9,0.4
7,0.75,0.2,0.55,0.5,0.9,0.6,0.35,0.6,0.95,0.35
8,0.75,0.55,0.35,0.7,0.9,0.7,0.3,0.6,0.9,0.15
9,0.7,0.6,0.3,0.4,0.8,0.8,0.4,0.6,0.9,0.2
10,0.95,0.55,0.15,0.35,0.85,0.7,0.3,0.65,0.55,0.3
11,0.8,0.4,0.05,0.65,0.75,0.55,0.15,0.45,0.3,0.4
12,0.95,0.25,0.25,0.7,0.65,0.8,0.15,0.6,0.2,0.3
13,0.85,0.45,0.3,0.75,0.65,0.65,0.35,0.5,0.25,0.15
14,0.8,0.55,0.2,0.7,0.75,0.55,0.35,0.55,0.35,0.1
15,0.85,0.1,0.3,0.7,0.65,0.45,0.25,0.65,0.45,0.15
16,0.8,0.1,0.5,0.7,0.55,0.45,0.25,0.65,0.3,0.45
17,0.75,0.25,0.6,0.65,0.35,0.45,0.1,0.95,0.2,0.3
18,0.6,0.25,0.55,0.7,0.45,0.25,0.25,0.95,0.15,0.3
19,0.5,0.25,0.7,0.6,0.35,0.25,0.65,0.9,0.1,0.5
20,0.45,0.25,0.35,0.65,0.5,0.4,0.35,0.85,0.1,0.2
21,0.25,0.45,0.45,0.6,0.65,0.35,0.45,0.75,0.0,0.2
22,0.15,0.3,0.4,0.7,0.5,0.4,0.4,0.65,0.05,0.35
23,0.2,0.5,0.35,0.75,0.35,0.5,0.55,0.7,0.2,0.45
