Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.5,0.4,0.55,0.55,0.2,0.3,0.35,0.5,0.8
1,0.5,0.15,0.35,0.2,0.45,0.1,0.45,0.5,0.45,0.8
2,0.55,0.45,0.2,0.4,0.55,0.3,0.5,0.35,0.55,0.65
3,0.35,0.4,0.35,0.35,0.7,0.5,0.7,0.5,0.35,0.4
4,0.45,0.5,0.25,0.35,0.65,0.5,0.6,0.45,0.25,0.4
5,0.45,0.75,0.15,0.45,0.45,0.55,0.45,0.3,0.55,0.3
6,0.45,0.95,0.15,0.5,0.45,0.5,0.3,0.15,0.55,0.2
7,0.6,0.85,0.1,0.65,0.5,0.6,0.45,0.25,0.35,0.45
8,0.55,0.75,0.0,0.55,0.45,0.35,0.4,0.25,0.45,0.5
9,0.4,0.75,0.15,0.75,0.6,0.15,0.35,0.1,0.3,0.3
10,0.25,0.7,0.15,0.8,0.7,0.1,0.2,0.3,0.45,0.25
11,0.45,0.55,0.05,0.55,0.7,0.2,0.3,0.15,0.35,0.25
12,0.6,0.55,0.15,0.65,0.5,0.35,0.25,0.35,0.25,0.5
13,0.55,0.3,0.35,0.8,0.6,0.3,0.4,0.35,0.2,0.4
14,0.5,0.4,0.4,0.55,0.5,0.5,0.45,0.6,0.25,0.6
15,0.55,0.3,0.3,0.35,0.75,0.45,0.25,0.5,0.35,0.2
16,0.65,0.35,0.3,0.3,0.7,0.45,0.2,0.3,0.35,0.35
17,0.5,0.2,0.15,0.45,0.9,0.25,0.25,0.35,0.5,0.25
18,0.4,0.25,0.35,0.75,0.85,0.45,0.5,0.45,0.65,0.25
19,0.65,0.45,0.6,0.65,0.9,0.5,0.7,0.45,0.5,0.75
20,0.6,0.6,0.5,0.45,0.8,0.45,0.6,0.3,0.45,0.75
21,0.5,0.6,0.4,0.6,0.85,0.5,0.6,0.25,0.3,0.45
22,0.4,0.6,0.45,0.65,0.85,0.45,0.6,0.75,0.5,0.45
23,0.1,0.55,0.3,0.55,0.8,0.25,0.55,0.85,0.4,0.4
24,0.05,0.65,0.5,0.75,0.5,0.25,0.45,0.75,0.55,0.4
25,0.4,0.65,0.55,0.75,0.35,0.15,0.2,0.65,0.8,0.3
26,0.5,0.65,0.5,0.6,0.65,0.5,0.35,0.45,0.7,0.35
27,0.45,0.75,0.75,0.75,0.7,0.25,0.45,0.4,0.7,0.2
28,0.6,0.7,0.6,0.8,0.65,0.35,0.2,0.75,0.75,0.25
29,0.7,0.5,0.5,0.85,0.4,0.15,0.4,0.7,0.8,0.1
30,0.65,0.4,0.35,0.55,0.5,0.25,0.4,0.55,0.5,0.15
31,0.4,0.4,0.3,0.35,0.5,0.4,0.5,0.45,0.35,0.15
32,0.4,0.55,0.2,0.45,0.65,0.45,0.5,0.45,0.4,0.2
33,0.35,0.5,0.35,0.35,0.45,0.5,0.3,0.6,0.45,0.35
34,0.55,0.6,0.35,0.35,0.55,0.35,0.3,0.7,0.5,0.25
35,0.35,0.8,0.35,0.2,0.45,0.5,0.2,0.65,0.55,0.55
36,0.55,0.85,0.4,0.25,0.5,0.65,0.5,0.75,0.35,0.45
37,0.6,0.95,0.3,0.3,0.4,0.45,0.75,0.75,0.6,0.25
38,0.7,0.95,0.1,0.35,0.5,0.55,0.7,0.65,0.55,0.25
39,0.8,0.9,0.1,0.45,0.35,0.45,0.45,0.75,0.8,0.3
40,0.7,1.0,0.3,0.45,0.3,0.5,0.35,0.75,0.9,0.25
41,0.7,1.0,0.1,0.75,0.5,0.55,0.65,0.45,0.75,0.3
42,0.7,0.95,0.3,0.7,0.4,0.55,0.7,0.5,0.75,0.25
43,0.75,0.7,0.4,0.8,0.3,0.6,1.0,0.6,0.55,0.2
44,0.75,0.7,0.35,0.75,0.35,0.6,0.9,0.8,0.7,0.2
45,0.85,0.75,0.45,0.55,0.45,0.5,0.75,0.85,0.7,0.3
46,0.7,0.65,0.6,0.5,0.4,0.6,0.55,0.8,0.55,0.5
47,0.65,0.9,0.55,0.35,0.6,0.35,0.5,0.85,0.6,0.45
48,0.8,0.9,0.5,0.5,0.7,0.4,0.5,0.55,0.3,0.55
49,0.75,0.85,0.4,0.85,0.7,0.25,0.55,0.5,0.35,0.8
50,0.6,0.8,0.35,0.8,0.7,0.55,0.4,0.4,0.3,0.6
51,0.35,0.65,0.4,0.85,0.55,0.65,0.45,0.35,0.45,0.6
52,0.35,0.65,0.3,0.9,0.6,0.45,0.15,0.15,0.45,0.65
53,0.45,0.6,0.3,0.85,0.9,0.55,0.2,0.3,0.55,0.7
54,0.55,0.45,0.35,0.75,0.8,0.35,0.25,0.6,0.55,0.6
55,0.55,0.35,0.45,0.75,0.8,0.35,0.2,0.8,0.55,0.65
56,0.55,0.6,0.75,0.45,0.55,0.65,0.35,0.75,0.2,0.75
57,0.65,0.7,0.55,0.75,0.7,0.45,0.3,0.8,0.0,0.7
58,0.75,0.45,0.75,0.8,0.6,0.6,0.3,0.7,0.1,0.35
59,0.8,0.7,0.75,0.8,0.5,0.75,0.45,0.7,0.1,0.35
60,0.75,0.35,0.5,0.75,0.65,0.45,0.35,0.45,0.25,0.1
61,0.8,0.35,0.65,0.7,0.4,0.45,0.35,0.2,0.2,0.2
62,0.75,0.15,0.7,0.75,0.45,0.25,0.25,0.3,0.05,0.25
63,0.75,0.4,0.8,0.85,0.55,0.25,0.4,0.3,0.15,0.2
64,0.8,0.55,0.7,0.95,0.6,0.25,0.4,0.25,0.0,0.1
65,0.75,0.5,0.55,0.9,0.35,0.1,0.45,0.2,0.0,0.15
66,0.6,0.55,0.55,0.85,0.4,0.25,0.3,0.25,0.1,0.35
67,0.5,0.35,0.4,0.75,0.2,0.35,0.3,0.5,0.3,0.5
68,0.5,0.45,0.45,0.6,0.25,0.15,0.35,0.35,0.7,0.45
69,0.65,0.6,0.45,0.65,0.4,0.1,0.35,0.2,0.7,0.75
70,0.55,0.65,0.35,0.7,0.3,0.4,0.2,0.35,0.75,0.7
71,0.45,0.9,0.3,0.65,0.55,0.45,0.25,0.6,0.75,0.7
72,0.35,0.95,0.55,0.6,0.35,0.55,0.35,0.65,0.65,0.55
73,0.4,0.85,0.7,0.6,0.3,0.7,0.45,0.55,0.65,0.45
74,0.25,0.75,0.6,0.4,0.35,0.6,0.3,0.35,0.7,0.5
75,0.5,0.7,0.75,0.4,0.4,0.4,0.4,0.45,0.55,0.45
76,0.7,0.7,0.75,0.35,0.6,0.55,0.5,0.45,0.35,0.6
77,0.7,0.7,0.75,0.15,0.35,0.45,0.55,0.3,0.2,0.4
78,0.55,0.9,0.55,0.05,0.25,0.65,0.25,0.2,0.3,0.45
79,0.3,0.85,0.75,0.1,0.25,0.65,0.35,0.0,0.35,0.35
80,0.3,0.7,0.45,0.1,0.7,0.7,0.35,0.15,0.6,0.5
81,0.6,0.55,0.55,0.2,0.85,0.5,0.45,0.1,0.6,0.75
82,0.7,0.35,0.55,0.55,0.95,0.35,0.35,0.2,0.55,0.65
