Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
20,0.0,0.9,0.8,0.2,0.75,0.6,0.2,0.8,0.45,0.35,0.95,0.85,0.6,0.25,0.4,1.0,0.0,0.55,0.15,0.85
21,0.1,0.85,0.8,0.1,0.55,0.7,0.35,0.9,0.45,0.5,0.95,0.95,0.75,0.3,0.7,0.95,0.15,0.5,0.3,0.8
22,0.15,0.9,0.8,0.1,0.45,0.6,0.3,0.85,0.4,0.4,0.75,0.95,0.9,0.35,0.6,0.9,0.05,0.55,0.4,0.85
23,0.5,0.95,1.0,0.35,0.3,0.35,0.15,0.75,0.55,0.1,0.7,0.95,0.75,0.15,0.35,0.75,0.0,0.7,0.55,0.9
24,0.55,0.95,0.95,0.05,0.15,0.15,0.2,0.9,0.35,0.1,0.65,0.95,0.8,0.1,0.2,0.75,0.1,0.8,0.55,0.9
25,0.65,0.9,0.95,0.1,0.05,0.2,0.2,0.95,0.35,0.0,0.65,0.95,0.8,0.0,0.2,0.8,0.2,0.75,0.4,0.85
26,0.6,0.95,0.9,0.0,0.0,0.2,0.5,1.0,0.15,0.05,0.5,0.95,0.65,0.05,0.15,0.65,0.15,0.7,0.65,0.85
27,0.5,1.0,0.95,0.05,0.15,0.15,0.5,0.95,0.3,0.05,0.6,1.0,0.6,0.05,0.35,0.55,0.1,0.7,0.5,0.85
28,0.5,1.0,0.8,0.0,0.1,0.25,0.7,0.85,0.35,0.0,0.7,1.0,0.75,0.0,0.4,0.45,0.25,0.55,0.45,0.85
29,0.5,1.0,0.55,0.05,0.15,0.25,0.7,0.8,0.35,0.0,0.7,1.0,0.8,0.05,0.6,0.5,0.35,0.6,0.25,0.6
30,0.35,1.0,0.35,0.05,0.15,0.35,0.7,0.75,0.35,0.05,0.6,1.0,0.9,0.15,0.55,0.4,0.4,0.55,0.25,0.45
31,0.35,1.0,0.25,0.1,0.1,0.4,0.8,0.7,0.3,0.1,0.65,0.95,0.8,0.15,0.7,0.5,0.45,0.45,0.15,0.3
32,0.4,1.0,0.35,0.15,0.35,0.35,0.6,0.8,0.2,0.1,0.85,0.85,0.55,0.0,0.5,0.55,0.4,0.5,0.25,0.5
33,0.4,1.0,0.55,0.25,0.3,0.45,0.6,0.65,0.3,0.2,0.6,0.9,0.8,0.0,0.55,0.35,0.25,0.5,0.3,0.5
34,0.3,0.85,0.6,0.5,0.4,0.3,0.3,0.75,0.1,0.25,0.7,0.75,0.75,0.0,0.5,0.2,0.3,0.5,0.5,0.55
35,0.15,1.0,0.8,0.5,0.3,0.35,0.35,0.6,0.1,0.25,0.55,0.45,0.8,0.05,0.55,0.3,0.25,0.6,0.7,0.75
36,0.25,0.95,0.8,0.55,0.4,0.45,0.4,0.7,0.05,0.45,0.45,0.7,0.55,0.05,0.7,0.4,0.25,0.4,0.65,0.65
37,0.1,0.8,0.75,0.6,0.25,0.6,0.5,0.4,0.25,0.5,0.2,0.8,0.4,0.05,0.8,0.45,0.15,0.55,0.35,0.9
38,0.15,0.85,0.75,0.7,0.35,0.6,0.7,0.25,0.35,0.7,0.2,1.0,0.2,0.0,0.8,0.65,0.2,0.55,0.15,0.8
39,0.15,0.9,0.75,0.8,0.35,0.65,0.8,0.3,0.45,0.8,0.3,0.85,0.2,0.1,0.95,0.85,0.3,0.45,0.1,0.7
40,0.3,0.75,0.9,0.65,0.2,0.5,0.75,0.3,0.55,0.8,0.5,0.9,0.25,0.35,0.8,0.8,0.3,0.5,0.35,0.6
41,0.35,0.85,0.85,0.7,0.15,0.6,0.7,0.5,0.75,0.75,0.6,0.8,0.35,0.2,0.85,0.85,0.2,0.45,0.1,0.5
42,0.2,0.75,0.95,0.95,0.05,0.55,0.85,0.45,0.75,0.85,0.45,0.65,0.15,0.15,0.6,0.95,0.25,0.45,0.0,0.35
43,0.3,0.6,0.55,0.65,0.05,0.8,0.7,0.6,0.7,0.5,0.55,0.45,0.35,0.4,0.6,0.85,0.05,0.45,0.1,0.5
44,0.35,0.45,0.45,0.55,0.0,0.6,0.45,0.8,0.75,0.3,0.7,0.4,0.7,0.55,0.75,0.8,0.05,0.5,0.2,0.55
45,0.55,0.1,0.3,0.4,0.05,0.5,0.3,0.8,0.8,0.35,0.75,0.15,0.65,0.8,0.85,0.75,0.2,0.55,0.1,0.75
46,0.7,0.05,0.25,0.45,0.1,0.45,0.3,0.75,0.75,0.35,0.75,0.05,0.7,0.95,0.95,0.75,0.35,0.55,0.05,0.8
47,0.45,0.05,0.45,0.7,0.05,0.4,0.6,0.45,0.55,0.55,0.45,0.1,0.45,0.95,1.0,0.45,0.7,0.55,0.05,0.6
48,0.55,0.25,0.45,0.45,0.1,0.55,0.45,0.5,0.5,0.15,0.5,0.2,0.55,0.95,0.95,0.45,0.45,0.7,0.15,0.6
49,0.6,0.25,0.35,0.4,0.1,0.65,0.55,0.55,0.55,0.15,0.4,0.1,0.55,0.95,0.9,0.35,0.5,0.7,0.3,0.7
50,0.7,0.55,0.2,0.45,0.05,0.75,0.35,0.65,0.65,0.0,0.7,0.1,0.65,0.75,0.6,0.4,0.4,0.7,0.4,0.75
51,0.9,0.65,0.15,0.55,0.0,0.95,0.5,0.6,0.6,0.0,0.5,0.05,0.45,0.4,0.7,0.45,0.65,0.7,0.2,0.9
52,0.9,0.65,0.1,0.35,0.0,0.9,0.25,0.85,0.8,0.05,0.65,0.2,0.65,0.35,0.7,0.7,0.55,0.55,0.2,0.9
53,0.9,0.75,0.05,0.45,0.15,1.0,0.35,0.85,0.75,0.05,0.65,0.25,0.7,0.3,0.55,0.55,0.65,0.4,0.2,0.8
54,0.9,0.6,0.05,0.45,0.25,1.0,0.25,0.9,0.9,0.1,0.6,0.15,0.75,0.4,0.5,0.65,0.55,0.5,0.4,0.75
55,0.9,0.65,0.05,0.4,0.2,0.85,0.5,0.65,0.8,0.0,0.45,0.1,0.95,0.3,0.75,0.45,0.45,0.55,0.4,0.9
56,0.95,0.6,0.0,0.4,0.15,0.9,0.5,0.5,0.7,0.05,0.3,0.2,0.85,0.05,0.8,0.5,0.45,0.65,0.3,0.9
57,0.7,0.8,0.0,0.5,0.2,0.65,0.2,0.6,0.8,0.05,0.5,0.3,0.75,0.15,0.8,0.6,0.35,0.45,0.5,0.95
58,0.5,0.95,0.0,0.5,0.2,0.7,0.2,0.6,0.9,0.05,0.6,0.5,0.8,0.15,0.9,0.9,0.15,0.3,0.5,0.85
59,0.6,0.9,0.0,0.85,0.1,0.5,0.1,0.6,0.95,0.05,0.75,0.35,0.85,0.05,0.95,0.9,0.25,0.15,0.55,0.95
60,0.55,1.0,0.0,0.85,0.1,0.5,0.1,0.5,0.9,0.1,0.6,0.45,0.95,0.05,0.95,0.9,0.45,0.3,0.55,0.9
61,0.3,1.0,0.05,0.8,0.0,0.65,0.2,0.25,0.8,0.35,0.35,0.15,0.95,0.05,0.85,0.8,0.4,0.55,0.7,1.0
62,0.35,0.9,0.1,0.9,0.05,0.6,0.15,0.05,0.75,0.2,0.25,0.1,0.9,0.05,0.75,0.95,0.3,0.6,0.8,0.95
63,0.1,0.8,0.05,0.85,0.0,0.75,0.2,0.05,0.75,0.35,0.15,0.25,1.0,0.05,0.7,1.0,0.2,0.55,1.0,0.9
64,0.05,0.95,0.15,1.0,0.05,0.65,0.25,0.05,0.65,0.55,0.35,0.35,1.0,0.15,0.65,0.9,0.25,0.5,1.0,0.8
65,0.2,0.85,0.1,0.95,0.15,0.55,0.4,0.15,0.65,0.45,0.25,0.4,1.0,0.05,0.55,0.85,0.25,0.6,0.85,0.75
66,0.4,1.0,0.35,0.7,0.3,0.6,0.3,0.1,0.7,0.3,0.45,0.05,1.0,0.1,0.65,0.8,0.25,0.65,0.45,0.65
67,0.5,1.0,0.6,0.65,0.25,0.9,0.15,0.2,0.9,0.3,0.4,0.1,0.95,0.1,0.85,0.85,0.3,0.5,0.25,0.65
68,0.5,0.9,0.45,0.65,0.15,0.75,0.1,0.2,0.65,0.2,0.45,0.1,0.85,0.15,0.75,0.9,0.35,0.65,0.4,0.65
69,0.25,0.9,0.7,0.65,0.35,0.7,0.15,0.15,0.7,0.15,0.65,0.0,0.85,0.3,0.7,0.8,0.25,0.6,0.55,0.6
70,0.2,0.95,0.65,0.6,0.55,0.55,0.2,0.15,0.65,0.15,0.4,0.05,0.8,0.5,0.45,0.85,0.2,0.75,0.5,0.65
71,0.25,0.95,0.85,0.25,0.65,0.8,0.45,0.15,0.85,0.1,0.55,0.05,0.7,0.7,0.6,0.9,0.25,0.75,0.4,0.5
72,0.25,0.95,0.7,0.2,0.6,0.7,0.3,0.35,0.6,0.05,0.5,0.3,0.75,0.65,0.5,0.95,0.3,0.8,0.55,0.6
73,0.15,0.85,0.65,0.3,0.6,0.8,0.4,0.35,0.6,0.15,0.4,0.05,0.8,0.6,0.6,0.95,0.3,0.7,0.45,0.5
74,0.1,0.75,0.6,0.55,0.65,0.55,0.25,0.4,0.6,0.0,0.7,0.1,0.65,0.5,0.6,1.0,0.15,0.45,0.45,0.4
75,0.2,0.75,0.65,0.55,0.75,0.65,0.3,0.25,0.6,0.05,0.7,0.05,0.65,0.55,0.7,1.0,0.1,0.55,0.4,0.3
76,0.25,0.8,0.75,0.8,0.75,0.6,0.25,0.3,0.55,0.1,0.75,0.1,0.65,0.65,0.6,0.95,0.0,0.55,0.3,0.3
77,0.2,0.75,0.6,0.7,0.75,0.55,0.3,0.4,0.75,0.0,0.75,0.15,0.75,0.5,0.65,0.95,0.1,0.5,0.35,0.25
78,0.25,0.6,0.6,0.5,0.7,0.75,0.45,0.2,0.7,0.05,0.75,0.1,0.6,0.5,0.65,0.8,0.0,0.7,0.35,0.35
79,0.45,0.8,0.45,0.7,0.65,0.65,0.3,0.15,0.75,0.0,0.65,0.15,0.65,0.2,0.45,0.45,0.0,0.55,0.25,0.4
80,0.1,0.85,0.5,0.55,0.4,0.4,0.5,0.45,0.45,0.15,0.5,0.3,0.55,0.0,0.4,0.65,0.05,0.05,0.55,0.65
81,0.15,0.75,0.3,0.6,0.35,0.35,0.25,0.55,0.35,0.0,0.3,0.1,0.35,0.05,0.25,0.55,0.05,0.1,0.8,0.75
82,0.1,0.6,0.1,0.45,0.25,0.25,0.3,0.6,0.25,0.05,0.35,0.2,0.2,0.1,0.2,0.4,0.2,0.0,0.9,0.8
83,0.05,0.35,0.25,0.3,0.4,0.35,0.25,0.5,0.3,0.0,0.35,0.2,0.25,0.1,0.25,0.25,0.2,0.0,0.85,0.65
84,0.05,0.45,0.35,0.2,0.45,0.1,0.1,0.55,0.4,0.0,0.5,0.2,0.2,0.1,0.4,0.1,0.1,0.05,0.75,0.6
85,0.05,0.3,0.35,0.25,0.5,0.2,0.4,0.25,0.3,0.05,0.25,0.3,0.1,0.3,0.25,0.25,0.15,0.05,0.85,0.8
86,0.0,0.4,0.45,0.15,0.6,0.15,0.2,0.4,0.5,0.1,0.45,0.4,0.35,0.2,0.4,0.2,0.1,0.25,0.6,0.65
87,0.0,0.35,0.3,0.1,0.7,0.05,0.1,0.4,0.65,0.3,0.5,0.4,0.3,0.05,0.35,0.4,0.05,0.15,0.7,0.7
88,0.0,0.65,0.5,0.2,0.8,0.0,0.2,0.55,0.7,0.25,0.6,0.6,0.45,0.1,0.55,0.45,0.15,0.3,0.6,0.7
89,0.1,0.5,0.8,0.4,0.7,0.1,0.0,0.6,0.6,0.25,0.55,0.55,0.6,0.25,0.45,0.3,0.2,0.25,0.45,0.8
90,0.15,0.55,0.75,0.55,0.85,0.05,0.05,0.55,0.45,0.25,0.5,0.6,0.55,0.1,0.5,0.3,0.35,0.15,0.4,0.85
91,0.1,0.65,0.75,0.45,1.0,0.2,0.1,0.5,0.3,0.4,0.55,0.65,0.6,0.0,0.55,0.3,0.35,0.3,0.4,0.8
92,0.25,0.65,0.75,0.6,1.0,0.25,0.1,0.5,0.5,0.45,0.5,0.65,0.65,0.1,0.55,0.4,0.45,0.3,0.55,0.6
93,0.2,0.3,0.65,0.6,0.95,0.4,0.1,0.45,0.3,0.35,0.4,0.7,0.8,0.1,0.55,0.3,0.35,0.5,0.5,0.55
94,0.0,0.25,0.7,0.7,0.95,0.3,0.25,0.7,0.25,0.25,0.45,0.7,0.8,0.25,0.65,0.25,0.3,0.7,0.45,0.35
95,0.1,0.3,0.75,0.75,0.85,0.25,0.25,0.6,0.35,0.3,0.5,0.7,0.65,0.3,0.8,0.3,0.4,0.8,0.35,0.25
96,0.15,0.1,0.75,0.6,0.7,0.3,0.25,0.45,0.6,0.6,0.7,0.5,0.8,0.4,0.75,0.5,0.3,0.85,0.45,0.25
97,0.3,0.25,0.7,0.75,0.85,0.4,0.4,0.35,0.45,0.8,0.5,0.5,0.85,0.5,0.55,0.35,0.4,0.95,0.5,0.35
98,0.4,0.3,0.7,0.85,0.7,0.25,0.45,0.35,0.45,0.8,0.6,0.55,0.9,0.65,0.65,0.3,0.3,0.9,0.4,0.3
99,0.35,0.05,0.4,0.45,0.65,0.15,0.35,0.3,0.65,0.55,0.7,0.3,0.8,0.3,0.7,0.55,0.15,0.85,0.2,0.25
