Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
44,0.75,0.9,0.8,1.0,0.8,1.0,0.05,0.95,0.85,0.4,0.85,0.35,0.35,0.75,0.0,0.1,0.4,0.45,0.0,0.55
45,0.75,0.95,0.75,0.95,0.85,0.9,0.0,0.95,0.75,0.5,0.7,0.55,0.4,0.55,0.1,0.15,0.5,0.45,0.15,0.65
46,0.9,0.85,0.75,0.9,0.75,0.95,0.0,1.0,0.5,0.4,0.9,0.65,0.15,0.6,0.0,0.1,0.35,0.35,0.2,0.3
47,0.9,0.8,0.55,0.8,0.65,0.8,0.0,0.95,0.65,0.55,0.85,0.6,0.15,0.6,0.1,0.05,0.55,0.65,0.05,0.35
48,0.65,0.8,0.7,0.75,0.6,1.0,0.05,0.85,0.65,0.5,0.8,0.65,0.3,0.6,0.1,0.05,0.4,0.55,0.0,0.6
49,0.9,0.95,0.7,0.8,0.7,0.95,0.05,0.8,0.8,0.85,0.85,0.55,0.15,0.55,0.1,0.15,0.35,0.85,0.0,0.7
50,0.7,0.95,0.8,0.5,0.65,0.9,0.1,0.95,0.85,0.75,0.65,0.55,0.15,0.3,0.05,0.15,0.35,0.85,0.0,0.8
51,0.65,1.0,0.65,0.45,0.5,0.95,0.1,0.9,0.9,0.95,0.9,0.75,0.0,0.25,0.05,0.05,0.25,1.0,0.1,0.6
52,0.75,0.95,0.55,0.35,0.45,0.95,0.15,0.8,1.0,0.8,0.75,0.55,0.05,0.3,0.05,0.2,0.3,0.95,0.2,0.7
53,0.65,0.8,0.5,0.45,0.45,0.95,0.3,0.85,1.0,0.85,0.85,0.65,0.1,0.3,0.0,0.15,0.25,1.0,0.2,0.8
54,0.55,0.95,0.45,0.25,0.35,0.7,0.25,0.9,1.0,0.85,0.9,0.5,0.1,0.3,0.05,0.25,0.05,0.95,0.05,0.75
55,0.55,0.95,0.4,0.2,0.15,0.75,0.3,0.85,1.0,0.9,0.85,0.35,0.05,0.35,0.15,0.25,0.0,0.9,0.05,0.6
56,0.95,0.9,0.4,0.4,0.2,0.85,0.7,0.75,0.9,0.85,0.8,0.2,0.1,0.05,0.4,0.05,0.0,0.85,0.05,0.8
57,0.9,1.0,0.25,0.2,0.0,1.0,0.85,0.55,0.85,0.95,0.65,0.05,0.05,0.05,0.6,0.05,0.0,0.75,0.05,0.9
58,0.9,1.0,0.45,0.05,0.05,0.95,0.75,0.75,0.55,1.0,0.7,0.1,0.0,0.0,0.55,0.1,0.05,0.75,0.1,0.7
59,0.95,0.95,0.2,0.15,0.2,0.9,0.35,0.4,0.75,0.9,0.45,0.1,0.1,0.0,0.3,0.35,0.05,0.5,0.05,0.4
60,1.0,0.85,0.3,0.05,0.1,0.85,0.35,0.4,0.8,0.9,0.5,0.05,0.0,0.15,0.35,0.2,0.15,0.55,0.15,0.4
61,1.0,0.85,0.15,0.0,0.0,0.9,0.3,0.15,1.0,0.7,0.3,0.0,0.05,0.15,0.1,0.25,0.2,0.45,0.1,0.25
62,0.9,0.85,0.25,0.0,0.1,0.85,0.25,0.25,0.9,0.7,0.45,0.0,0.15,0.15,0.05,0.5,0.2,0.45,0.2,0.05
63,1.0,0.7,0.4,0.0,0.2,0.65,0.5,0.4,0.8,0.55,0.5,0.05,0.35,0.15,0.05,0.2,0.05,0.1,0.4,0.1
64,0.95,0.7,0.4,0.05,0.2,0.8,0.7,0.6,0.75,0.45,0.3,0.15,0.4,0.4,0.05,0.3,0.15,0.25,0.3,0.15
65,0.9,0.55,0.6,0.1,0.1,0.75,0.55,0.45,0.55,0.5,0.25,0.05,0.35,0.3,0.0,0.4,0.1,0.15,0.25,0.05
66,0.85,0.7,0.7,0.3,0.0,0.5,0.55,0.25,0.55,0.7,0.35,0.25,0.25,0.35,0.05,0.6,0.05,0.1,0.3,0.1
67,0.95,0.75,0.7,0.3,0.05,0.5,0.6,0.2,0.55,0.65,0.35,0.15,0.15,0.2,0.0,0.55,0.1,0.1,0.3,0.0
68,0.9,0.75,0.9,0.4,0.15,0.45,0.45,0.2,0.3,0.6,0.25,0.05,0.15,0.15,0.15,0.8,0.0,0.1,0.1,0.0
69,0.85,0.8,0.75,0.45,0.2,0.3,0.55,0.1,0.35,0.6,0.35,0.15,0.05,0.05,0.3,0.75,0.05,0.2,0.2,0.0
70,0.85,0.75,0.55,0.2,0.3,0.55,0.35,0.15,0.25,0.35,0.5,0.2,0.15,0.25,0.15,0.5,0.1,0.4,0.25,0.1
71,0.85,0.7,0.75,0.25,0.2,0.4,0.5,0.15,0.25,0.45,0.6,0.25,0.15,0.25,0.0,0.65,0.2,0.4,0.1,0.1
72,0.9,0.75,0.65,0.35,0.1,0.5,0.7,0.1,0.4,0.35,0.6,0.25,0.1,0.35,0.05,0.45,0.15,0.6,0.15,0.05
73,0.95,0.8,0.65,0.4,0.15,0.4,0.75,0.05,0.5,0.5,0.55,0.4,0.2,0.35,0.15,0.55,0.05,0.8,0.25,0.05
74,0.8,0.8,0.7,0.5,0.15,0.3,0.9,0.0,0.6,0.75,0.55,0.2,0.2,0.25,0.2,0.75,0.2,0.8,0.35,0.1
75,0.75,0.9,0.65,0.4,0.25,0.4,0.7,0.05,0.45,0.65,0.4,0.25,0.3,0.4,0.25,0.7,0.1,0.65,0.15,0.1
76,0.75,0.95,0.8,0.45,0.15,0.55,0.7,0.25,0.6,0.75,0.7,0.35,0.4,0.15,0.2,1.0,0.2,0.9,0.3,0.1
77,0.75,0.8,0.7,0.55,0.15,0.3,0.65,0.1,0.6,0.8,0.85,0.15,0.45,0.05,0.15,1.0,0.15,0.9,0.1,0.2
78,0.8,0.75,0.8,0.5,0.2,0.25,0.6,0.15,0.5,0.8,0.75,0.2,0.5,0.2,0.05,0.95,0.35,0.9,0.05,0.2
79,0.8,0.85,0.75,0.5,0.2,0.45,0.45,0.25,0.6,0.8,0.45,0.1,0.5,0.2,0.05,0.95,0.25,0.85,0.1,0.2
80,0.85,0.9,0.65,0.4,0.2,0.35,0.35,0.25,0.5,0.85,0.5,0.15,0.55,0.15,0.0,1.0,0.2,0.85,0.1,0.3
81,0.9,0.7,0.7,0.55,0.15,0.15,0.35,0.2,0.3,0.8,0.6,0.05,0.5,0.35,0.1,1.0,0.3,0.95,0.1,0.5
82,0.9,1.0,0.55,0.65,0.15,0.0,0.05,0.35,0.45,0.8,0.45,0.2,0.65,0.05,0.2,1.0,0.05,0.9,0.1,0.5
83,1.0,0.9,0.4,0.6,0.4,0.05,0.15,0.1,0.65,0.85,0.5,0.25,0.85,0.05,0.15,0.95,0.1,0.95,0.1,0.2
84,1.0,0.95,0.4,0.6,0.4,0.15,0.15,0.15,0.65,0.85,0.4,0.05,0.7,0.15,0.4,0.95,0.2,0.9,0.3,0.25
85,0.9,0.9,0.45,0.65,0.35,0.05,0.2,0.1,0.5,0.9,0.3,0.1,0.8,0.1,0.45,1.0,0.1,0.65,0.25,0.25
86,0.85,0.75,0.4,0.6,0.35,0.2,0.35,0.1,0.55,0.8,0.3,0.15,0.75,0.2,0.4,1.0,0.1,0.65,0.35,0.3
87,0.65,0.5,0.3,0.3,0.4,0.1,0.25,0.0,0.55,0.65,0.5,0.25,0.75,0.45,0.45,1.0,0.25,0.9,0.45,0.3
88,0.85,0.2,0.3,0.2,0.7,0.15,0.05,0.05,0.5,0.9,0.55,0.15,0.8,0.45,0.8,0.95,0.15,0.85,0.6,0.15
89,0.75,0.35,0.3,0.35,0.6,0.1,0.0,0.05,0.2,1.0,0.5,0.25,0.7,0.55,0.75,0.9,0.25,0.7,0.6,0.05
90,0.4,0.45,0.3,0.25,0.5,0.15,0.1,0.25,0.3,0.75,0.55,0.35,0.65,0.5,0.55,0.9,0.05,0.5,0.4,0.2
91,0.3,0.65,0.45,0.35,0.35,0.3,0.1,0.35,0.25,0.65,0.9,0.55,0.75,0.35,0.45,0.85,0.05,0.35,0.4,0.25
92,0.4,0.85,0.8,0.35,0.1,0.05,0.15,0.25,0.1,0.75,0.95,0.9,0.5,0.05,0.35,0.9,0.0,0.55,0.6,0.1
93,0.5,0.75,0.75,0.5,0.15,0.15,0.4,0.3,0.2,0.65,0.85,0.85,0.55,0.1,0.1,0.95,0.05,0.7,0.65,0.05
94,0.75,0.75,0.55,0.85,0.35,0.4,0.6,0.35,0.45,0.8,0.8,0.8,0.85,0.3,0.0,0.95,0.15,0.55,0.6,0.15
95,0.7,0.75,0.6,0.9,0.35,0.4,0.6,0.05,0.5,0.95,0.7,0.5,0.95,0.35,0.05,1.0,0.15,0.5,0.55,0.35
96,0.7,0.75,0.4,0.75,0.4,0.5,0.5,0.05,0.5,1.0,0.6,0.55,0.9,0.35,0.1,1.0,0.3,0.4,0.45,0.5
97,0.85,0.95,0.45,0.8,0.6,0.55,0.45,0.0,0.4,0.9,0.65,0.7,1.0,0.45,0.25,0.9,0.25,0.3,0.4,0.5
98,0.55,0.8,0.65,0.75,0.45,0.6,0.4,0.1,0.4,0.85,0.75,0.45,1.0,0.3,0.1,0.75,0.2,0.6,0.35,0.2
99,0.5,0.55,0.35,0.7,0.5,0.45,0.5,0.1,0.45,0.6,0.6,0.25,0.95,0.25,0.0,0.75,0.15,0.65,0.4,0.3
