Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.6,0.45,0.5,0.4,0.55,0.5,0.35,0.45,0.7
1,0.4,0.45,0.65,0.6,0.55,0.45,0.45,0.5,0.45,0.7
2,0.45,0.55,0.8,0.5,0.5,0.4,0.4,0.45,0.4,0.65
3,0.6,0.3,0.75,0.1,0.7,0.4,0.25,0.35,0.55,0.55
4,0.6,0.2,0.4,0.3,0.6,0.45,0.4,0.2,0.3,0.45
5,0.5,0.4,0.3,0.15,0.8,0.4,0.05,0.05,0.3,0.35
6,0.65,0.3,0.55,0.15,0.9,0.35,0.0,0.0,0.2,0.5
7,0.6,0.45,0.6,0.1,0.85,0.3,0.15,0.15,0.1,0.65
8,0.5,0.35,0.55,0.1,0.6,0.6,0.3,0.15,0.0,0.3
9,0.4,0.35,0.5,0.2,0.35,0.7,0.45,0.4,0.15,0.15
10,0.5,0.55,0.6,0.3,0.5,0.45,0.45,0.55,0.2,0.3
11,0.6,0.75,0.5,0.35,0.7,0.4,0.6,0.5,0.35,0.15
12,0.55,0.65,0.45,0.35,0.65,0.5,0.7,0.2,0.45,0.2
13,0.5,0.6,0.5,0.4,0.75,0.25,0.95,0.45,0.4,0.0
14,0.65,0.5,0.5,0.6,0.9,0.45,0.75,0.4,0.5,0.0
15,0.45,0.6,0.4,0.25,0.65,0.25,0.85,0.65,0.6,0.05
16,0.35,0.85,0.25,0.45,0.45,0.4,0.65,0.7,0.3,0.15
17,0.55,0.9,0.35,0.6,0.35,0.15,0.45,0.65,0.45,0.25
18,0.4,0.85,0.45,0.65,0.3,0.2,0.6,0.8,0.7,0.25
19,0.45,0.75,0.35,0.65,0.45,0.45,0.6,0.8,0.6,0.4
20,0.45,0.55,0.3,0.6,0.75,0.4,0.75,0.95,0.5,0.1
21,0.3,0.55,0.65,0.5,0.55,0.5,0.5,0.75,0.5,0.15
22,0.15,0.5,0.6,0.6,0.5,0.35,0.3,0.75,0.55,0.4
23,0.3,0.4,0.55,0.5,0.5,0.35,0.25,0.75,0.75,0.5
