Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.6,0.3,0.45,0.55,0.5
1,0.5,0.3,0.7,0.5,0.5
2,0.5,0.4,0.55,0.55,0.35
3,0.35,0.4,0.65,0.55,0.15
4,0.5,0.35,0.75,0.65,0.25
5,0.35,0.3,0.6,0.35,0.2
6,0.5,0.35,0.5,0.35,0.35
7,0.35,0.25,0.45,0.2,0.45
8,0.35,0.2,0.35,0.3,0.5
9,0.45,0.45,0.4,0.2,0.45
10,0.6,0.4,0.3,0.35,0.4
11,0.55,0.2,0.65,0.3,0.55
12,0.3,0.35,0.7,0.3,0.55
13,0.35,0.3,0.6,0.45,0.45
14,0.2,0.35,0.6,0.45,0.75
15,0.35,0.4,0.3,0.4,0.6
16,0.55,0.5,0.4,0.5,0.55
17,0.65,0.5,0.4,0.6,0.45
18,0.4,0.25,0.3,0.55,0.65
19,0.3,0.15,0.25,0.5,0.5
20,0.2,0.3,0.3,0.45,0.6
21,0.2,0.4,0.55,0.65,0.75
22,0.3,0.3,0.45,0.45,0.7
23,0.5,0.35,0.25,0.5,0.7
24,0.6,0.3,0.3,0.6,0.6
25,0.4,0.35,0.6,0.5,0.65
26,0.45,0.45,0.35,0.3,0.55
27,0.45,0.4,0.35,0.2,0.55
28,0.4,0.5,0.5,0.15,0.45
29,0.4,0.45,0.4,0.1,0.5
30,0.35,0.5,0.15,0.15,0.25
31,0.35,0.6,0.2,0.4,0.35
32,0.45,0.45,0.25,0.4,0.45
33,0.35,0.55,0.25,0.4,0.5
34,0.45,0.7,0.5,0.6,0.2
35,0.55,0.7,0.4,0.55,0.3
36,0.65,0.5,0.65,0.5,0.3
37,0.6,0.65,0.65,0.55,0.4
38,0.6,0.65,0.4,0.7,0.5
39,0.45,0.55,0.3,0.75,0.5
40,0.55,0.35,0.45,0.75,0.5
41,0.55,0.2,0.4,0.6,0.4
42,0.45,0.2,0.4,0.4,0.35
43,0.5,0.35,0.3,0.4,0.3
44,0.5,0.45,0.2,0.45,0.55
45,0.4,0.55,0.3,0.3,0.35
46,0.3,0.5,0.35,0.45,0.4
47,0.4,0.5,0.4,0.45,0.5
48,0.4,0.4,0.55,0.25,0.4
49,0.45,0.5,0.45,0.2,0.5
50,0.55,0.5,0.75,0.15,0.35
51,0.45,0.5,0.5,0.2,0.35
52,0.4,0.4,0.4,0.25,0.4
53,0.35,0.4,0.25,0.3,0.4
54,0.4,0.4,0.45,0.4,0.6
55,0.55,0.45,0.45,0.55,0.4
56,0.6,0.5,0.2,0.45,0.4
57,0.55,0.85,0.45,0.7,0.35
58,0.5,0.6,0.55,0.65,0.35
59,0.6,0.45,0.6,0.5,0.4
60,0.65,0.35,0.75,0.45,0.3
61,0.6,0.45,0.75,0.3,0.45
62,0.5,0.55,0.65,0.45,0.6
63,0.4,0.45,0.5,0.65,0.5
64,0.5,0.5,0.45,0.55,0.65
65,0.6,0.25,0.55,0.65,0.5
66,0.6,0.15,0.4,0.5,0.65
67,0.55,0.3,0.25,0.35,0.75
68,0.3,0.3,0.25,0.3,0.4
69,0.2,0.2,0.4,0.2,0.4
70,0.3,0.45,0.65,0.35,0.5
71,0.3,0.4,0.55,0.35,0.4
72,0.3,0.5,0.55,0.5,0.3
73,0.2,0.45,0.7,0.4,0.3
74,0.35,0.2,0.45,0.55,0.6
75,0.2,0.65,0.45,0.4,0.55
76,0.3,0.75,0.45,0.65,0.5
77,0.3,0.7,0.45,0.5,0.25
78,0.4,0.65,0.6,0.2,0.2
79,0.3,0.35,0.55,0.4,0.2
80,0.6,0.35,0.55,0.45,0.4
81,0.5,0.5,0.25,0.5,0.45
82,0.45,0.55,0.45,0.6,0.75
83,0.4,0.6,0.25,0.75,0.6
84,0.65,0.6,0.3,0.65,0.25
85,0.4,0.6,0.4,0.6,0.5
86,0.35,0.6,0.5,0.25,0.6
87,0.2,0.55,0.35,0.25,0.5
88,0.15,0.55,0.45,0.4,0.4
89,0.2,0.65,0.6,0.4,0.35
90,0.15,0.6,0.5,0.4,0.3
91,0.15,0.45,0.45,0.5,0.4
92,0.1,0.3,0.2,0.35,0.3
93,0.3,0.55,0.35,0.4,0.15
94,0.5,0.7,0.45,0.55,0.2
95,0.65,0.55,0.65,0.5,0.4
96,0.55,0.65,0.45,0.6,0.1
97,0.85,0.55,0.4,0.55,0.25
98,0.65,0.6,0.5,0.65,0.15
99,0.65,0.6,0.25,0.5,0.15
