Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.35,0.55,0.4,0.45,0.55,0.5,0.55,0.55,0.6,0.55
1,0.25,0.5,0.35,0.35,0.35,0.45,0.35,0.45,0.6,0.4
2,0.45,0.85,0.25,0.25,0.1,0.2,0.25,0.65,0.35,0.25
3,0.6,0.7,0.25,0.15,0.35,0.1,0.1,0.6,0.3,0.2
4,0.55,0.6,0.3,0.3,0.25,0.35,0.2,0.55,0.4,0.45
5,0.55,0.6,0.4,0.3,0.4,0.45,0.15,0.85,0.4,0.5
6,0.5,0.4,0.25,0.1,0.45,0.7,0.4,0.8,0.5,0.6
7,0.55,0.35,0.3,0.25,0.65,0.7,0.45,0.55,0.35,0.5
8,0.7,0.15,0.3,0.2,0.55,0.6,0.4,0.4,0.35,0.35
9,0.85,0.15,0.3,0.1,0.6,0.75,0.1,0.55,0.5,0.6
10,0.75,0.2,0.3,0.05,0.8,0.75,0.15,0.6,0.35,0.6
11,0.65,0.15,0.4,0.1,0.8,0.65,0.2,0.75,0.15,0.7
12,0.6,0.25,0.35,0.25,0.75,0.7,0.0,0.65,0.2,0.8
13,0.8,0.5,0.55,0.15,0.65,0.55,0.1,0.75,0.3,0.65
14,0.9,0.45,0.7,0.05,0.55,0.45,0.3,0.75,0.25,0.4
15,0.95,0.2,0.55,0.15,0.35,0.45,0.25,0.75,0.4,0.55
16,0.75,0.45,0.55,0.2,0.3,0.45,0.25,0.6,0.5,0.35
17,0.55,0.55,0.55,0.25,0.55,0.45,0.35,0.4,0.45,0.25
18,0.55,0.6,0.5,0.35,0.5,0.2,0.3,0.3,0.6,0.3
19,0.85,0.4,0.15,0.35,0.35,0.65,0.4,0.3,0.5,0.6
20,0.65,0.5,0.4,0.35,0.55,0.5,0.2,0.45,0.4,0.45
21,0.7,0.35,0.1,0.45,0.45,0.35,0.6,0.55,0.45,0.4
22,0.5,0.1,0.2,0.55,0.55,0.25,0.45,0.55,0.3,0.65
23,0.65,0.1,0.05,0.6,0.45,0.1,0.45,0.6,0.25,0.45
24,0.75,0.2,0.15,0.5,0.55,0.25,0.35,0.35,0.3,0.3
25,0.75,0.2,0.25,0.35,0.6,0.2,0.65,0.5,0.5,0.25
26,0.35,0.3,0.35,0.6,0.35,0.3,0.75,0.3,0.5,0.3
27,0.4,0.05,0.25,0.7,0.65,0.25,0.8,0.5,0.65,0.3
28,0.5,0.0,0.5,0.7,0.9,0.3,0.85,0.35,0.7,0.55
29,0.55,0.0,0.5,0.65,0.7,0.2,0.75,0.6,0.7,0.5
30,0.6,0.05,0.5,0.65,0.6,0.2,0.75,0.55,0.5,0.4
31,0.4,0.1,0.6,0.7,0.5,0.35,0.55,0.5,0.35,0.5
32,0.8,0.0,0.9,0.75,0.7,0.45,0.7,0.25,0.4,0.35
33,0.95,0.25,0.9,0.6,0.7,0.3,0.6,0.45,0.65,0.3
34,0.85,0.5,0.85,0.35,0.6,0.2,0.65,0.5,0.7,0.4
35,1.0,0.55,0.65,0.4,0.45,0.4,0.55,0.5,0.7,0.35
36,0.85,0.55,0.5,0.3,0.65,0.45,0.4,0.6,0.8,0.25
37,0.85,0.3,0.45,0.3,0.65,0.45,0.3,0.65,0.55,0.35
