Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.3,0.5,0.5,0.6,0.5
1,0.45,0.6,0.55,0.7,0.35
2,0.5,0.65,0.3,0.65,0.3
3,0.45,0.4,0.45,0.5,0.4
4,0.5,0.25,0.6,0.8,0.45
5,0.4,0.3,0.5,0.7,0.45
6,0.45,0.2,0.45,0.75,0.45
7,0.55,0.35,0.45,0.6,0.25
8,0.65,0.35,0.35,0.5,0.5
9,0.65,0.35,0.45,0.3,0.55
10,0.7,0.35,0.55,0.25,0.65
11,0.75,0.4,0.45,0.2,0.6
12,0.55,0.4,0.5,0.25,0.45
13,0.6,0.3,0.55,0.2,0.55
14,0.85,0.3,0.55,0.35,0.4
15,0.75,0.35,0.6,0.4,0.5
16,0.65,0.3,0.8,0.55,0.2
17,0.5,0.35,0.55,0.6,0.2
18,0.25,0.45,0.5,0.3,0.25
19,0.25,0.25,0.6,0.4,0.15
20,0.5,0.15,0.4,0.7,0.35
21,0.65,0.35,0.25,0.45,0.35
22,0.65,0.25,0.25,0.5,0.4
23,0.6,0.3,0.25,0.35,0.35
24,0.5,0.35,0.35,0.45,0.35
25,0.5,0.2,0.35,0.25,0.6
26,0.7,0.25,0.65,0.45,0.35
27,0.75,0.25,0.7,0.45,0.45
28,0.6,0.2,0.7,0.65,0.45
29,0.6,0.2,0.65,0.35,0.5
30,0.65,0.3,0.45,0.5,0.55
31,0.55,0.7,0.45,0.7,0.6
32,0.5,0.75,0.5,0.4,0.55
33,0.3,0.8,0.6,0.5,0.4
34,0.2,0.95,0.2,0.5,0.3
35,0.35,0.85,0.45,0.5,0.25
36,0.2,0.7,0.05,0.7,0.4
37,0.25,0.6,0.3,0.65,0.35
38,0.45,0.3,0.3,0.45,0.3
39,0.5,0.4,0.1,0.3,0.6
40,0.65,0.55,0.35,0.5,0.45
41,0.7,0.4,0.25,0.4,0.45
42,0.85,0.05,0.2,0.25,0.5
43,0.75,0.15,0.15,0.25,0.5
44,0.75,0.3,0.25,0.35,0.5
45,0.6,0.55,0.6,0.2,0.3
46,0.6,0.5,0.6,0.15,0.25
47,0.8,0.45,0.4,0.45,0.2
48,0.65,0.35,0.35,0.75,0.4
49,0.8,0.45,0.25,0.55,0.35
50,0.75,0.5,0.25,0.7,0.5
51,0.65,0.4,0.2,0.7,0.65
52,0.7,0.45,0.4,0.65,0.4
53,0.65,0.4,0.35,0.7,0.45
54,0.65,0.35,0.35,0.4,0.4
55,0.6,0.4,0.15,0.35,0.3
56,0.45,0.45,0.3,0.3,0.4
57,0.3,0.4,0.25,0.4,0.45
58,0.5,0.7,0.3,0.4,0.35
59,0.35,0.6,0.55,0.45,0.25
60,0.4,0.65,0.25,0.45,0.2
61,0.3,0.5,0.35,0.5,0.5
62,0.2,0.35,0.4,0.5,0.4
63,0.35,0.1,0.45,0.65,0.3
64,0.2,0.1,0.7,0.7,0.25
65,0.25,0.35,0.65,0.65,0.15
66,0.3,0.3,0.4,0.7,0.4
67,0.6,0.3,0.5,0.6,0.3
68,0.65,0.4,0.45,0.8,0.5
69,0.65,0.5,0.35,0.85,0.4
70,0.75,0.4,0.4,0.75,0.45
71,0.4,0.45,0.4,0.6,0.55
72,0.55,0.55,0.3,0.6,0.65
73,0.7,0.55,0.45,0.45,0.45
74,0.65,0.4,0.55,0.35,0.25
75,0.5,0.7,0.4,0.4,0.35
76,0.55,0.55,0.65,0.3,0.3
77,0.55,0.55,0.6,0.3,0.5
78,0.5,0.4,0.55,0.4,0.25
79,0.5,0.45,0.35,0.5,0.15
80,0.75,0.6,0.5,0.5,0.4
81,0.7,0.4,0.65,0.5,0.65
82,0.45,0.5,0.35,0.65,0.85
83,0.2,0.45,0.45,0.45,0.65
84,0.1,0.4,0.25,0.6,0.5
85,0.2,0.2,0.15,0.65,0.4
86,0.3,0.35,0.3,0.7,0.2
87,0.35,0.45,0.4,0.65,0.45
88,0.4,0.4,0.35,0.5,0.4
89,0.3,0.4,0.5,0.65,0.35
90,0.6,0.45,0.55,0.65,0.35
91,0.5,0.55,0.75,0.65,0.35
92,0.3,0.7,0.55,0.65,0.4
93,0.4,0.6,0.55,0.4,0.75
94,0.4,0.55,0.6,0.6,0.4
95,0.3,0.6,0.65,0.55,0.35
96,0.3,0.45,0.5,0.5,0.45
97,0.45,0.6,0.15,0.25,0.35
98,0.2,0.35,0.1,0.35,0.4
99,0.3,0.45,0.4,0.4,0.5
