Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.55,0.4,0.5,0.15,0.55
1,0.3,0.35,0.45,0.15,0.6
2,0.55,0.3,0.3,0.15,0.65
3,0.3,0.55,0.35,0.35,0.65
4,0.5,0.35,0.65,0.5,0.5
5,0.5,0.5,0.75,0.7,0.5
6,0.55,0.45,0.75,0.65,0.6
7,0.55,0.45,0.8,0.55,0.55
8,0.65,0.65,0.25,0.6,0.6
9,0.5,0.6,0.3,0.45,0.65
10,0.45,0.6,0.3,0.35,0.6
11,0.4,0.6,0.3,0.5,0.6
12,0.25,0.5,0.45,0.6,0.6
13,0.25,0.55,0.7,0.7,0.65
14,0.65,0.75,0.55,0.7,0.55
15,0.6,0.6,0.6,0.4,0.45
16,0.8,0.55,0.25,0.55,0.25
17,0.7,0.7,0.3,0.6,0.25
18,0.45,0.3,0.35,0.45,0.4
19,0.4,0.55,0.4,0.45,0.45
20,0.3,0.3,0.5,0.6,0.35
21,0.2,0.5,0.3,0.55,0.6
22,0.3,0.7,0.3,0.55,0.6
23,0.3,0.4,0.25,0.45,0.3
24,0.5,0.5,0.3,0.65,0.55
25,0.45,0.45,0.35,0.4,0.6
26,0.65,0.35,0.4,0.1,0.7
27,0.6,0.3,0.2,0.15,0.5
28,0.45,0.35,0.4,0.3,0.6
29,0.6,0.55,0.6,0.2,0.4
30,0.25,0.45,0.5,0.15,0.4
31,0.4,0.45,0.35,0.2,0.35
32,0.4,0.5,0.35,0.5,0.25
33,0.45,0.55,0.7,0.6,0.4
34,0.35,0.6,0.55,0.5,0.3
35,0.4,0.7,0.5,0.45,0.45
36,0.25,0.65,0.5,0.2,0.1
37,0.2,0.6,0.45,0.35,0.35
38,0.2,0.6,0.65,0.5,0.1
39,0.4,0.7,0.7,0.35,0.1
40,0.45,0.55,0.6,0.5,0.35
41,0.45,0.35,0.65,0.55,0.35
42,0.35,0.45,0.6,0.85,0.5
43,0.35,0.35,0.7,0.6,0.5
44,0.35,0.3,0.65,0.35,0.45
45,0.45,0.55,0.7,0.15,0.45
46,0.35,0.5,0.85,0.55,0.5
47,0.45,0.45,0.6,0.5,0.55
48,0.3,0.55,0.45,0.45,0.3
49,0.3,0.5,0.45,0.4,0.25
50,0.2,0.45,0.4,0.65,0.35
51,0.25,0.6,0.45,0.4,0.35
52,0.35,0.4,0.25,0.3,0.45
53,0.45,0.25,0.4,0.35,0.25
54,0.35,0.45,0.4,0.45,0.1
55,0.3,0.35,0.55,0.25,0.2
56,0.55,0.35,0.5,0.45,0.15
57,0.55,0.25,0.45,0.55,0.2
58,0.5,0.25,0.45,0.65,0.4
59,0.5,0.55,0.5,0.5,0.35
60,0.5,0.65,0.4,0.6,0.4
61,0.7,0.6,0.25,0.8,0.35
62,0.6,0.5,0.4,0.6,0.4
63,0.6,0.55,0.6,0.5,0.45
64,0.65,0.45,0.55,0.55,0.35
65,0.5,0.55,0.45,0.35,0.3
66,0.4,0.35,0.55,0.15,0.2
67,0.55,0.25,0.5,0.25,0.3
68,0.75,0.4,0.2,0.3,0.4
69,0.65,0.3,0.35,0.3,0.4
70,0.55,0.25,0.4,0.4,0.45
71,0.45,0.35,0.35,0.65,0.5
72,0.35,0.3,0.35,0.5,0.6
73,0.55,0.25,0.3,0.65,0.85
74,0.45,0.4,0.5,0.6,0.8
75,0.45,0.2,0.4,0.4,0.55
76,0.7,0.2,0.5,0.45,0.5
77,0.6,0.4,0.45,0.3,0.4
78,0.4,0.4,0.55,0.35,0.25
79,0.6,0.25,0.55,0.35,0.2
80,0.7,0.3,0.65,0.15,0.3
81,0.8,0.55,0.65,0.2,0.25
82,0.7,0.4,0.45,0.4,0.3
83,0.65,0.55,0.45,0.25,0.2
84,0.7,0.35,0.4,0.15,0.25
85,0.65,0.25,0.55,0.2,0.3
86,0.55,0.2,0.6,0.3,0.35
87,0.55,0.4,0.5,0.35,0.3
88,0.55,0.3,0.6,0.35,0.35
89,0.7,0.7,0.65,0.55,0.35
90,0.6,0.4,0.6,0.6,0.15
91,0.7,0.5,0.45,0.4,0.4
92,0.5,0.2,0.35,0.2,0.35
93,0.25,0.15,0.4,0.15,0.25
94,0.55,0.15,0.2,0.2,0.2
95,0.35,0.2,0.4,0.2,0.45
96,0.25,0.35,0.4,0.3,0.35
97,0.2,0.35,0.35,0.3,0.35
98,0.45,0.2,0.5,0.4,0.5
99,0.7,0.3,0.15,0.2,0.2
