Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.25,0.55,0.6,0.6,0.55
1,0.35,0.5,0.5,0.65,0.45
2,0.35,0.65,0.55,0.6,0.45
3,0.7,0.35,0.4,0.4,0.65
4,0.7,0.35,0.45,0.45,0.5
5,0.45,0.5,0.2,0.55,0.5
6,0.5,0.35,0.35,0.45,0.3
7,0.6,0.3,0.35,0.55,0.3
8,0.75,0.15,0.3,0.5,0.65
9,0.85,0.1,0.25,0.6,0.45
10,0.75,0.15,0.35,0.55,0.35
11,0.7,0.25,0.25,0.6,0.25
12,0.75,0.3,0.35,0.3,0.15
13,0.7,0.5,0.2,0.35,0.2
14,0.6,0.6,0.15,0.3,0.2
15,0.6,0.6,0.25,0.45,0.35
16,0.6,0.55,0.55,0.4,0.35
17,0.65,0.4,0.5,0.5,0.2
18,0.6,0.65,0.5,0.45,0.35
19,0.45,0.45,0.65,0.25,0.35
20,0.75,0.55,0.65,0.35,0.4
21,0.75,0.55,0.5,0.35,0.4
22,0.6,0.55,0.6,0.6,0.35
23,0.7,0.75,0.45,0.55,0.15
24,0.65,0.4,0.4,0.6,0.25
25,0.65,0.45,0.1,0.35,0.1
26,0.45,0.65,0.4,0.45,0.2
27,0.65,0.45,0.25,0.4,0.4
28,0.8,0.4,0.4,0.5,0.3
29,0.8,0.5,0.3,0.35,0.55
30,0.65,0.55,0.15,0.35,0.4
31,0.9,0.7,0.3,0.25,0.15
32,0.6,0.7,0.25,0.25,0.4
33,0.75,0.6,0.3,0.2,0.5
34,0.7,0.4,0.4,0.2,0.5
35,0.55,0.5,0.25,0.2,0.45
36,0.55,0.45,0.35,0.25,0.55
37,0.7,0.5,0.4,0.3,0.5
38,0.65,0.65,0.45,0.2,0.7
39,0.45,0.65,0.4,0.2,0.65
40,0.25,0.55,0.5,0.3,0.45
41,0.2,0.7,0.65,0.2,0.5
42,0.35,0.45,0.65,0.25,0.45
43,0.7,0.35,0.7,0.3,0.55
44,0.5,0.35,0.9,0.4,0.3
45,0.55,0.5,0.75,0.2,0.45
46,0.55,0.65,0.65,0.35,0.2
47,0.4,0.4,0.45,0.35,0.3
48,0.6,0.35,0.3,0.15,0.1
49,0.65,0.4,0.45,0.2,0.35
50,0.6,0.45,0.2,0.25,0.6
51,0.75,0.55,0.1,0.55,0.85
52,0.8,0.55,0.1,0.4,0.85
53,0.8,0.65,0.1,0.6,0.85
54,0.6,0.65,0.15,0.7,0.5
55,0.4,0.6,0.35,0.6,0.4
56,0.6,0.55,0.4,0.6,0.45
57,0.65,0.6,0.45,0.6,0.65
58,0.5,0.4,0.55,0.6,0.35
59,0.6,0.4,0.4,0.65,0.4
60,0.4,0.55,0.5,0.4,0.25
61,0.3,0.35,0.6,0.45,0.3
62,0.5,0.45,0.65,0.35,0.25
63,0.4,0.55,0.55,0.45,0.3
64,0.4,0.6,0.5,0.5,0.5
65,0.4,0.6,0.4,0.6,0.6
66,0.55,0.55,0.6,0.45,0.55
67,0.6,0.4,0.6,0.55,0.4
68,0.8,0.45,0.55,0.3,0.35
69,0.75,0.45,0.55,0.35,0.15
70,0.45,0.45,0.5,0.3,0.4
71,0.65,0.45,0.5,0.25,0.25
72,0.45,0.55,0.5,0.45,0.4
73,0.3,0.6,0.8,0.5,0.35
74,0.55,0.65,0.65,0.4,0.5
75,0.55,0.7,0.4,0.3,0.4
76,0.45,0.65,0.5,0.3,0.5
77,0.4,0.5,0.45,0.5,0.45
78,0.35,0.7,0.3,0.55,0.5
79,0.45,0.55,0.25,0.35,0.45
80,0.55,0.6,0.4,0.5,0.55
81,0.3,0.45,0.6,0.5,0.25
82,0.35,0.3,0.55,0.4,0.25
83,0.2,0.25,0.55,0.35,0.55
84,0.3,0.3,0.55,0.35,0.25
85,0.25,0.55,0.6,0.25,0.35
86,0.3,0.55,0.6,0.4,0.5
87,0.35,0.5,0.55,0.25,0.5
88,0.5,0.55,0.5,0.4,0.45
89,0.3,0.5,0.4,0.35,0.5
90,0.35,0.4,0.4,0.45,0.5
91,0.65,0.5,0.4,0.45,0.5
92,0.5,0.45,0.25,0.2,0.55
93,0.5,0.25,0.3,0.35,0.4
94,0.5,0.35,0.3,0.6,0.45
95,0.7,0.3,0.2,0.8,0.5
96,0.75,0.3,0.2,0.8,0.55
97,0.65,0.35,0.25,0.65,0.3
98,0.35,0.15,0.4,0.9,0.25
99,0.4,0.1,0.3,0.75,0.15
