Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
49,0.7,0.45,0.45,0.45,0.35,0.25,0.35,0.7,0.25,0.25
50,1.0,0.15,0.45,0.25,0.2,0.25,0.55,0.65,0.2,0.35
51,0.85,0.1,0.45,0.4,0.35,0.1,0.5,0.6,0.15,0.3
52,0.75,0.15,0.35,0.4,0.45,0.3,0.4,0.8,0.25,0.55
53,0.65,0.25,0.5,0.5,0.65,0.35,0.25,0.75,0.5,0.4
54,0.4,0.3,0.35,0.15,0.65,0.35,0.35,0.7,0.8,0.6
55,0.25,0.25,0.3,0.25,0.5,0.45,0.4,0.65,0.8,0.7
56,0.5,0.4,0.3,0.45,0.35,0.65,0.65,0.65,0.6,0.75
57,0.45,0.65,0.25,0.5,0.35,0.75,0.45,0.4,0.85,0.75
58,0.55,0.55,0.4,0.4,0.35,0.75,0.3,0.35,0.7,0.65
59,0.55,0.65,0.55,0.3,0.25,0.85,0.15,0.35,0.75,0.85
60,0.5,0.9,0.55,0.15,0.45,0.75,0.15,0.5,0.8,0.85
61,0.55,0.95,0.55,0.2,0.55,0.8,0.25,0.45,0.75,0.95
62,0.7,0.7,0.5,0.2,0.4,0.65,0.4,0.4,0.85,0.75
63,0.65,0.75,0.5,0.05,0.3,0.9,0.25,0.15,0.75,0.8
64,0.55,0.5,0.3,0.05,0.4,0.7,0.45,0.0,0.8,0.9
65,0.8,0.7,0.4,0.05,0.45,0.65,0.3,0.2,0.75,0.85
66,0.75,0.6,0.55,0.0,0.35,0.6,0.25,0.1,0.55,0.8
67,0.95,0.4,0.6,0.1,0.5,0.35,0.35,0.15,0.7,0.85
68,0.85,0.65,0.7,0.25,0.35,0.4,0.25,0.15,0.7,0.75
69,1.0,0.55,0.4,0.4,0.35,0.25,0.35,0.25,0.7,0.65
70,0.95,0.6,0.4,0.6,0.4,0.4,0.4,0.35,0.65,0.6
71,1.0,0.7,0.55,0.5,0.15,0.2,0.4,0.1,0.75,0.65
72,0.85,0.9,0.45,0.4,0.35,0.3,0.3,0.25,0.45,0.7
73,0.9,0.75,0.3,0.3,0.45,0.15,0.35,0.35,0.4,0.75
74,0.95,0.5,0.2,0.2,0.35,0.3,0.35,0.35,0.4,0.5
75,1.0,0.7,0.45,0.35,0.5,0.15,0.4,0.15,0.6,0.75
76,1.0,0.5,0.55,0.15,0.3,0.1,0.2,0.15,0.4,0.7
77,0.9,0.45,0.65,0.35,0.3,0.0,0.45,0.15,0.55,0.65
78,0.9,0.45,0.75,0.4,0.3,0.0,0.5,0.25,0.65,0.65
79,0.9,0.65,0.5,0.35,0.35,0.05,0.4,0.15,0.55,0.45
80,0.95,0.55,0.45,0.4,0.4,0.25,0.6,0.2,0.35,0.65
81,0.9,0.35,0.4,0.6,0.5,0.1,0.65,0.15,0.35,0.75
82,0.95,0.35,0.3,0.65,0.5,0.2,0.8,0.25,0.3,0.7
83,0.7,0.2,0.4,0.9,0.75,0.25,0.85,0.15,0.1,0.6
84,0.65,0.3,0.7,0.75,0.65,0.25,0.95,0.2,0.3,0.5
85,0.8,0.3,0.8,0.5,0.65,0.35,0.9,0.45,0.4,0.6
86,0.7,0.25,0.7,0.5,0.8,0.4,0.9,0.5,0.25,0.6
87,0.4,0.0,0.65,0.45,1.0,0.25,0.85,0.6,0.2,0.8
88,0.7,0.15,0.5,0.6,0.85,0.55,0.65,0.7,0.3,0.75
89,0.45,0.3,0.75,0.35,0.9,0.3,0.6,0.8,0.25,0.7
90,0.45,0.4,0.8,0.4,0.95,0.65,0.5,0.85,0.3,0.85
91,0.9,0.55,0.45,0.75,0.9,0.8,0.35,0.65,0.45,0.7
92,0.9,0.55,0.45,0.5,0.85,0.55,0.45,0.6,0.4,0.55
93,0.75,0.45,0.4,0.55,0.8,0.4,0.35,0.4,0.2,0.35
94,0.75,0.4,0.3,0.4,0.85,0.65,0.3,0.45,0.1,0.55
95,0.8,0.4,0.45,0.25,0.5,0.5,0.3,0.5,0.15,0.8
96,0.55,0.15,0.5,0.4,0.65,0.45,0.45,0.7,0.15,0.55
97,0.6,0.15,0.65,0.45,0.6,0.3,0.5,0.85,0.1,0.6
98,0.4,0.15,0.6,0.5,0.5,0.5,0.4,0.85,0.05,0.5
99,0.55,0.45,0.5,0.5,0.8,0.6,0.45,0.8,0.3,0.6
