Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.7,0.6,0.6,0.5,0.5
1,0.7,0.5,0.55,0.5,0.55
2,0.45,0.55,0.5,0.3,0.4
3,0.4,0.6,0.5,0.15,0.5
4,0.4,0.45,0.6,0.25,0.55
5,0.35,0.5,0.35,0.3,0.25
6,0.45,0.5,0.45,0.4,0.5
7,0.55,0.6,0.85,0.4,0.55
8,0.65,0.65,0.9,0.2,0.5
9,0.6,0.8,0.85,0.4,0.6
10,0.35,0.6,0.55,0.45,0.6
11,0.35,0.45,0.35,0.55,0.45
12,0.35,0.15,0.55,0.45,0.35
13,0.35,0.25,0.65,0.7,0.45
14,0.5,0.35,0.65,0.75,0.3
15,0.6,0.5,0.5,0.7,0.3
16,0.6,0.5,0.45,0.5,0.35
17,0.35,0.45,0.25,0.55,0.5
18,0.5,0.5,0.3,0.4,0.5
19,0.45,0.3,0.45,0.55,0.4
20,0.45,0.5,0.55,0.35,0.45
21,0.5,0.35,0.7,0.25,0.5
22,0.5,0.25,0.55,0.4,0.5
23,0.5,0.2,0.75,0.45,0.45
24,0.5,0.25,0.5,0.3,0.65
25,0.55,0.4,0.4,0.55,0.65
26,0.8,0.25,0.5,0.55,0.45
27,0.65,0.55,0.7,0.1,0.6
28,0.4,0.55,0.4,0.25,0.4
29,0.4,0.6,0.4,0.3,0.4
30,0.4,0.4,0.55,0.4,0.45
31,0.5,0.6,0.5,0.4,0.45
32,0.45,0.6,0.45,0.5,0.3
33,0.45,0.4,0.4,0.7,0.6
34,0.5,0.5,0.35,0.65,0.55
35,0.65,0.45,0.4,0.35,0.75
36,0.6,0.35,0.5,0.25,0.7
37,0.7,0.3,0.5,0.2,0.4
38,0.7,0.3,0.45,0.4,0.45
39,0.75,0.35,0.6,0.35,0.45
40,0.8,0.3,0.35,0.15,0.55
41,0.65,0.5,0.35,0.35,0.55
42,0.65,0.5,0.35,0.35,0.6
43,0.75,0.65,0.35,0.35,0.3
44,0.85,0.45,0.5,0.65,0.55
45,0.8,0.4,0.4,0.7,0.6
46,0.75,0.6,0.25,0.7,0.75
47,0.3,0.3,0.4,0.6,0.5
48,0.3,0.45,0.4,0.75,0.5
49,0.45,0.35,0.6,0.75,0.6
50,0.35,0.45,0.6,0.7,0.45
51,0.35,0.45,0.5,0.6,0.35
52,0.5,0.2,0.35,0.75,0.6
53,0.3,0.35,0.25,0.95,0.35
54,0.55,0.3,0.45,0.8,0.3
55,0.65,0.3,0.45,0.65,0.4
56,0.45,0.4,0.35,0.35,0.35
57,0.45,0.5,0.5,0.45,0.5
58,0.4,0.65,0.65,0.45,0.5
59,0.4,0.45,0.7,0.6,0.6
60,0.3,0.45,0.6,0.75,0.3
61,0.45,0.4,0.6,0.75,0.55
62,0.5,0.4,0.55,0.55,0.45
63,0.4,0.5,0.5,0.4,0.55
64,0.15,0.45,0.5,0.4,0.55
65,0.45,0.45,0.35,0.45,0.6
66,0.45,0.55,0.6,0.55,0.5
67,0.35,0.5,0.7,0.45,0.6
68,0.5,0.55,0.7,0.65,0.45
69,0.7,0.4,0.6,0.6,0.3
70,0.55,0.5,0.5,0.65,0.25
71,0.45,0.4,0.6,0.4,0.45
72,0.5,0.5,0.75,0.25,0.4
73,0.5,0.45,0.4,0.4,0.5
74,0.45,0.7,0.6,0.35,0.65
75,0.55,0.55,0.65,0.5,0.65
76,0.55,0.45,0.4,0.45,0.6
77,0.55,0.1,0.5,0.45,0.55
78,0.7,0.3,0.6,0.55,0.65
79,0.55,0.45,0.6,0.5,0.5
80,0.6,0.45,0.55,0.55,0.65
81,0.75,0.5,0.5,0.6,0.55
82,0.7,0.4,0.5,0.5,0.3
83,0.8,0.5,0.2,0.8,0.5
84,0.75,0.55,0.1,0.75,0.6
85,0.55,0.5,0.2,0.5,0.55
86,0.55,0.4,0.25,0.45,0.35
87,0.45,0.65,0.15,0.4,0.45
88,0.4,0.7,0.2,0.25,0.2
89,0.5,0.4,0.2,0.4,0.3
90,0.35,0.3,0.05,0.25,0.45
91,0.6,0.45,0.2,0.35,0.45
92,0.55,0.35,0.2,0.35,0.6
93,0.55,0.5,0.45,0.4,0.6
94,0.6,0.4,0.3,0.35,0.7
95,0.35,0.55,0.45,0.3,0.7
96,0.2,0.45,0.55,0.5,0.65
97,0.5,0.55,0.7,0.3,0.35
98,0.45,0.55,0.65,0.45,0.3
99,0.3,0.15,0.25,0.4,0.25
