Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.45,0.45,0.5,0.7,0.6,0.4,0.45,0.55,0.5,0.55
1,0.55,0.45,0.6,0.55,0.65,0.5,0.5,0.4,0.55,0.5
2,0.55,0.75,0.5,0.8,0.45,0.65,0.7,0.1,0.55,0.6
3,0.65,0.65,0.65,0.9,0.15,0.45,0.65,0.2,0.45,0.5
4,0.35,0.7,0.8,0.8,0.15,0.6,0.45,0.3,0.3,0.5
5,0.35,0.4,0.9,0.6,0.1,0.6,0.25,0.4,0.15,0.65
6,0.3,0.4,0.7,0.5,0.0,0.45,0.35,0.25,0.3,0.5
7,0.1,0.3,0.45,0.65,0.05,0.55,0.5,0.15,0.35,0.55
8,0.2,0.25,0.45,0.4,0.2,0.6,0.3,0.2,0.15,0.55
9,0.3,0.35,0.65,0.15,0.35,0.6,0.25,0.25,0.1,0.65
10,0.4,0.3,0.65,0.05,0.45,0.7,0.2,0.1,0.1,0.6
11,0.2,0.3,0.65,0.1,0.7,0.9,0.3,0.05,0.25,0.45
12,0.35,0.6,0.6,0.05,0.55,0.6,0.5,0.05,0.2,0.5
13,0.4,0.7,0.35,0.0,0.6,0.4,0.55,0.1,0.3,0.8
14,0.6,0.8,0.05,0.2,0.45,0.3,0.7,0.1,0.25,0.75
15,0.7,0.6,0.1,0.2,0.55,0.3,0.6,0.2,0.2,0.7
16,0.75,0.75,0.35,0.25,0.55,0.15,0.7,0.0,0.25,0.65
17,0.85,0.75,0.45,0.4,0.8,0.4,0.55,0.1,0.1,0.6
18,0.8,0.7,0.35,0.35,0.75,0.55,0.65,0.2,0.4,0.5
19,0.6,0.8,0.25,0.4,0.7,0.6,0.55,0.35,0.55,0.6
20,0.7,0.7,0.3,0.35,0.8,0.7,0.25,0.3,0.55,0.4
21,0.85,0.6,0.3,0.25,0.65,0.8,0.05,0.25,0.45,0.15
22,0.9,0.7,0.55,0.4,0.45,0.7,0.2,0.1,0.6,0.5
23,1.0,0.55,0.2,0.3,0.45,0.65,0.15,0.3,0.45,0.55
24,0.95,0.4,0.1,0.2,0.6,0.7,0.1,0.5,0.35,0.35
25,0.9,0.35,0.15,0.45,0.65,0.7,0.3,0.6,0.4,0.5
26,0.8,0.1,0.15,0.3,0.4,0.7,0.45,0.7,0.4,0.65
27,0.8,0.2,0.3,0.35,0.5,0.75,0.65,0.6,0.45,0.5
28,0.6,0.35,0.3,0.55,0.25,0.7,0.4,0.6,0.55,0.7
