Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.55,0.55,0.5,0.5,0.55,0.45,0.45,0.3,0.55
1,0.25,0.45,0.3,0.55,0.55,0.45,0.4,0.4,0.15,0.45
2,0.05,0.45,0.3,0.45,0.7,0.7,0.5,0.25,0.1,0.75
3,0.05,0.25,0.3,0.6,0.65,0.6,0.6,0.4,0.15,0.8
4,0.15,0.05,0.3,0.55,0.75,0.4,0.75,0.4,0.25,0.85
5,0.05,0.15,0.6,0.4,0.8,0.45,0.65,0.3,0.25,0.7
6,0.05,0.05,0.6,0.55,0.7,0.4,0.55,0.55,0.2,0.65
7,0.2,0.1,0.9,0.75,0.7,0.35,0.8,0.65,0.45,0.7
8,0.3,0.15,0.9,0.55,0.7,0.5,0.8,0.55,0.7,0.75
9,0.55,0.35,0.8,0.35,0.7,0.6,0.7,0.65,0.75,0.65
10,0.7,0.2,0.6,0.35,0.65,0.85,0.7,0.7,0.8,0.7
11,0.75,0.35,0.5,0.15,0.6,0.7,0.5,0.65,0.55,0.4
12,0.55,0.45,0.5,0.3,0.6,0.65,0.65,0.8,0.5,0.6
13,0.4,0.3,0.55,0.05,0.75,0.8,0.8,0.95,0.5,0.55
14,0.45,0.3,0.55,0.1,0.45,0.5,0.7,0.75,0.35,0.7
15,0.35,0.3,0.45,0.1,0.3,0.45,0.75,0.7,0.6,0.6
16,0.35,0.2,0.15,0.15,0.15,0.6,0.5,0.55,0.8,0.35
17,0.35,0.25,0.15,0.3,0.1,0.45,0.55,0.7,0.9,0.2
18,0.45,0.45,0.05,0.45,0.1,0.55,0.5,0.55,0.9,0.3
19,0.3,0.5,0.1,0.55,0.1,0.6,0.25,0.6,0.6,0.2
20,0.3,0.35,0.25,0.55,0.25,0.45,0.3,0.45,0.4,0.1
21,0.45,0.3,0.55,0.3,0.5,0.4,0.15,0.55,0.45,0.15
22,0.4,0.25,0.4,0.35,0.5,0.4,0.3,0.45,0.45,0.25
23,0.45,0.4,0.5,0.5,0.6,0.55,0.4,0.55,0.5,0.4
24,0.45,0.4,0.75,0.6,0.6,0.55,0.3,0.45,0.55,0.35
25,0.7,0.25,0.6,0.65,0.4,0.5,0.25,0.6,0.45,0.2
26,0.55,0.4,0.55,0.55,0.6,0.5,0.25,0.55,0.6,0.45
27,0.3,0.35,0.45,0.5,0.6,0.6,0.15,0.7,0.8,0.55
28,0.2,0.5,0.6,0.45,0.75,0.45,0.2,0.35,0.75,0.4
29,0.25,0.35,0.35,0.45,0.8,0.45,0.25,0.4,0.85,0.7
30,0.45,0.65,0.2,0.85,0.7,0.2,0.4,0.2,0.4,0.75
31,0.4,0.5,0.15,0.9,0.6,0.45,0.4,0.25,0.4,0.85
32,0.45,0.55,0.2,0.75,0.55,0.4,0.45,0.4,0.4,0.85
33,0.25,0.55,0.1,0.8,0.45,0.45,0.5,0.25,0.5,0.75
34,0.2,0.45,0.25,0.9,0.55,0.35,0.5,0.25,0.3,0.85
35,0.4,0.5,0.3,0.65,0.65,0.25,0.6,0.3,0.3,0.6
36,0.6,0.55,0.3,0.8,0.75,0.25,0.65,0.65,0.5,0.5
37,0.8,0.6,0.4,0.7,0.85,0.35,0.55,0.55,0.5,0.45
38,0.9,0.75,0.3,0.4,0.55,0.5,0.3,0.45,0.5,0.25
39,0.75,0.65,0.5,0.3,0.55,0.5,0.35,0.45,0.65,0.35
40,0.7,0.65,0.8,0.1,0.85,0.55,0.35,0.2,0.85,0.35
41,0.55,0.6,0.7,0.3,0.6,0.55,0.5,0.4,0.6,0.15
42,0.3,0.65,0.75,0.25,0.65,0.4,0.45,0.35,0.6,0.05
43,0.4,0.6,0.85,0.25,0.6,0.25,0.5,0.45,0.65,0.0
44,0.25,0.4,0.75,0.25,0.65,0.3,0.6,0.45,0.85,0.05
45,0.3,0.45,0.85,0.3,0.65,0.4,0.6,0.4,0.85,0.05
46,0.25,0.55,0.7,0.35,0.35,0.45,0.5,0.45,0.85,0.1
47,0.3,0.85,0.4,0.55,0.2,0.7,0.55,0.45,0.8,0.15
48,0.25,0.75,0.4,0.65,0.3,0.85,0.55,0.35,0.55,0.35
49,0.15,0.7,0.3,0.7,0.4,0.9,0.55,0.5,0.6,0.15
50,0.25,0.6,0.45,0.6,0.7,0.85,0.45,0.2,0.6,0.35
51,0.25,0.45,0.25,0.55,0.45,0.9,0.4,0.2,0.6,0.35
52,0.4,0.6,0.4,0.55,0.55,0.9,0.35,0.15,0.7,0.1
53,0.5,0.6,0.6,0.55,0.3,0.7,0.25,0.3,0.75,0.2
54,0.5,0.7,0.4,0.55,0.4,0.6,0.25,0.5,0.5,0.15
55,0.45,0.75,0.5,0.3,0.55,0.9,0.4,0.5,0.5,0.2
56,0.45,0.8,0.6,0.4,0.7,0.9,0.5,0.45,0.55,0.25
57,0.45,1.0,0.6,0.2,0.5,0.85,0.4,0.3,0.5,0.25
58,0.45,0.9,0.75,0.25,0.55,0.65,0.25,0.45,0.55,0.15
59,0.4,0.8,0.7,0.2,0.35,0.7,0.2,0.4,0.5,0.15
60,0.45,0.8,0.75,0.3,0.1,0.85,0.1,0.65,0.7,0.25
61,0.5,0.85,0.6,0.4,0.25,0.85,0.1,0.55,0.55,0.2
62,0.35,0.85,0.7,0.45,0.55,0.75,0.1,0.45,0.3,0.25
63,0.25,0.8,0.65,0.6,0.4,0.75,0.15,0.4,0.35,0.45
64,0.4,0.9,0.7,0.55,0.3,0.45,0.35,0.25,0.35,0.35
65,0.5,0.75,0.75,0.6,0.3,0.7,0.6,0.65,0.4,0.5
66,0.55,0.75,0.75,0.6,0.25,0.6,0.8,0.85,0.2,0.5
67,0.6,0.65,0.75,0.6,0.25,0.7,0.8,0.9,0.35,0.4
68,0.8,0.55,0.45,0.75,0.35,0.45,0.85,0.9,0.3,0.6
69,0.75,0.75,0.45,0.7,0.3,0.5,0.6,0.95,0.4,0.65
70,0.5,0.65,0.5,0.4,0.45,0.65,0.6,0.95,0.15,0.65
71,0.65,0.7,0.55,0.55,0.3,0.8,0.5,0.85,0.3,0.7
72,0.6,0.6,0.55,0.45,0.35,0.95,0.5,0.85,0.35,0.65
73,0.6,0.75,0.55,0.4,0.15,0.75,0.85,0.95,0.6,0.8
74,0.45,0.6,0.5,0.3,0.05,0.9,0.85,0.9,0.45,0.9
75,0.6,0.7,0.6,0.2,0.25,0.9,0.95,0.7,0.55,0.9
76,0.5,0.6,0.55,0.35,0.25,0.95,0.85,0.65,0.85,0.85
77,0.25,0.8,0.65,0.6,0.2,0.9,0.6,0.6,0.85,0.8
78,0.5,0.9,0.75,0.55,0.05,0.95,0.7,0.7,0.8,0.8
79,0.6,0.95,0.6,0.7,0.2,0.9,0.65,0.7,0.9,0.7
80,0.9,0.8,0.75,0.3,0.35,0.9,0.6,0.75,0.9,0.65
81,0.8,0.55,0.8,0.3,0.55,1.0,0.4,0.95,0.95,0.65
82,0.9,0.45,0.65,0.4,0.6,0.9,0.35,0.8,0.8,0.85
83,0.8,0.2,0.6,0.25,0.7,0.9,0.5,0.6,0.8,0.8
84,0.95,0.35,0.6,0.4,0.35,0.85,0.55,0.5,0.75,0.6
85,0.95,0.4,0.45,0.65,0.4,0.7,0.35,0.6,0.45,0.6
86,0.95,0.35,0.45,0.5,0.55,0.8,0.6,0.5,0.6,0.35
87,0.75,0.55,0.4,0.65,0.65,0.75,0.35,0.3,0.6,0.45
88,0.95,0.65,0.35,0.35,0.55,0.8,0.75,0.6,0.55,0.5
89,0.9,0.45,0.35,0.4,0.7,0.65,0.75,0.3,0.55,0.4
90,0.9,0.45,0.4,0.4,0.65,0.8,0.8,0.3,0.4,0.5
91,0.85,0.55,0.55,0.6,0.45,0.75,0.75,0.4,0.3,0.45
92,0.9,0.45,0.5,0.5,0.55,0.95,0.6,0.2,0.45,0.45
