Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.6,0.35,0.3,0.45
1,0.4,0.6,0.4,0.3,0.3
2,0.5,0.55,0.55,0.35,0.4
3,0.35,0.5,0.35,0.35,0.25
4,0.45,0.45,0.45,0.45,0.25
5,0.55,0.6,0.3,0.5,0.25
6,0.6,0.5,0.35,0.45,0.05
7,0.7,0.25,0.45,0.45,0.35
8,0.75,0.35,0.45,0.6,0.0
9,0.75,0.45,0.4,0.6,0.4
10,0.7,0.65,0.55,0.65,0.2
11,0.55,0.6,0.55,0.7,0.45
12,0.45,0.6,0.5,0.65,0.45
13,0.7,0.8,0.4,0.55,0.5
14,0.8,0.7,0.45,0.55,0.4
15,0.65,0.6,0.6,0.35,0.35
16,0.55,0.65,0.7,0.4,0.2
17,0.6,0.5,0.35,0.5,0.35
18,0.5,0.35,0.75,0.35,0.6
19,0.6,0.55,0.6,0.4,0.5
20,0.6,0.7,0.65,0.25,0.3
21,0.6,0.25,0.4,0.3,0.1
22,0.65,0.4,0.35,0.4,0.35
23,0.7,0.35,0.25,0.45,0.55
24,0.8,0.2,0.3,0.45,0.45
25,0.75,0.35,0.45,0.45,0.4
26,0.35,0.3,0.35,0.55,0.3
27,0.1,0.45,0.45,0.65,0.45
28,0.3,0.65,0.45,0.8,0.55
29,0.6,0.45,0.1,0.7,0.7
30,0.65,0.65,0.35,0.7,0.6
31,0.5,0.6,0.25,0.55,0.4
32,0.4,0.45,0.4,0.6,0.25
33,0.2,0.2,0.45,0.5,0.4
34,0.25,0.2,0.5,0.45,0.35
35,0.6,0.05,0.2,0.7,0.4
36,0.65,0.1,0.25,0.5,0.55
37,0.55,0.35,0.15,0.5,0.45
38,0.8,0.6,0.15,0.6,0.6
39,0.6,0.7,0.35,0.7,0.45
40,0.3,0.25,0.35,0.65,0.45
41,0.35,0.3,0.1,0.65,0.2
42,0.3,0.25,0.2,0.5,0.4
43,0.35,0.55,0.25,0.35,0.2
44,0.5,0.55,0.2,0.4,0.35
45,0.45,0.5,0.35,0.4,0.5
46,0.45,0.35,0.5,0.6,0.45
47,0.35,0.2,0.55,0.45,0.55
48,0.3,0.6,0.35,0.6,0.55
49,0.2,0.5,0.35,0.65,0.5
50,0.15,0.8,0.5,0.5,0.5
51,0.3,0.55,0.55,0.5,0.6
52,0.3,0.35,0.4,0.3,0.45
53,0.45,0.6,0.6,0.3,0.65
54,0.25,0.65,0.5,0.45,0.45
55,0.4,0.65,0.35,0.55,0.3
56,0.4,0.5,0.4,0.5,0.3
57,0.45,0.6,0.45,0.45,0.3
58,0.3,0.7,0.5,0.2,0.3
59,0.6,0.85,0.5,0.3,0.3
60,0.65,0.9,0.3,0.45,0.3
61,0.65,0.75,0.45,0.45,0.5
62,0.8,0.6,0.45,0.45,0.5
63,0.7,0.85,0.35,0.4,0.6
64,0.65,0.75,0.4,0.15,0.55
65,0.55,0.65,0.5,0.3,0.65
66,0.8,0.65,0.35,0.45,0.75
67,0.6,0.55,0.4,0.5,0.65
68,0.5,0.65,0.3,0.15,0.45
69,0.4,0.5,0.3,0.3,0.55
70,0.3,0.45,0.4,0.55,0.45
71,0.3,0.45,0.45,0.35,0.2
72,0.3,0.4,0.55,0.3,0.3
73,0.7,0.5,0.5,0.25,0.25
74,0.5,0.8,0.4,0.2,0.4
75,0.5,0.8,0.3,0.15,0.5
76,0.4,0.8,0.35,0.2,0.4
77,0.55,0.5,0.15,0.2,0.55
78,0.5,0.55,0.15,0.5,0.5
79,0.55,0.45,0.2,0.45,0.6
80,0.55,0.5,0.15,0.5,0.75
81,0.55,0.4,0.25,0.6,0.65
82,0.45,0.4,0.3,0.3,0.65
83,0.65,0.55,0.15,0.25,0.7
84,0.75,0.75,0.1,0.05,0.5
85,0.5,0.75,0.3,0.05,0.55
86,0.5,0.65,0.65,0.2,0.7
87,0.55,0.9,0.45,0.3,0.5
88,0.5,0.9,0.45,0.0,0.2
89,0.6,0.8,0.55,0.1,0.0
90,0.4,0.6,0.7,0.35,0.15
91,0.45,0.3,0.6,0.7,0.35
92,0.5,0.3,0.35,0.45,0.45
93,0.4,0.3,0.3,0.8,0.45
94,0.45,0.35,0.55,0.5,0.35
95,0.35,0.45,0.7,0.35,0.4
96,0.45,0.55,0.55,0.4,0.35
97,0.3,0.3,0.5,0.3,0.15
98,0.3,0.1,0.4,0.45,0.25
99,0.45,0.45,0.6,0.6,0.5
