Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.35,0.6,0.75,0.45,0.45
1,0.35,0.5,0.8,0.3,0.4
2,0.25,0.45,0.8,0.45,0.35
3,0.4,0.45,0.9,0.65,0.6
4,0.35,0.6,0.7,0.6,0.7
5,0.75,0.45,0.4,0.55,0.6
6,0.45,0.4,0.55,0.55,0.5
7,0.6,0.45,0.65,0.5,0.35
8,0.7,0.45,0.65,0.45,0.3
9,0.65,0.5,0.35,0.4,0.3
10,0.75,0.45,0.45,0.4,0.4
11,0.6,0.45,0.4,0.25,0.4
12,0.5,0.5,0.35,0.25,0.15
13,0.55,0.35,0.4,0.4,0.35
14,0.6,0.45,0.3,0.45,0.15
15,0.6,0.4,0.75,0.5,0.3
16,0.55,0.25,0.75,0.35,0.35
17,0.4,0.45,0.6,0.6,0.25
18,0.4,0.4,0.8,0.7,0.45
19,0.6,0.3,0.8,0.55,0.55
20,0.75,0.2,0.75,0.55,0.55
21,0.65,0.35,0.65,0.45,0.45
22,0.6,0.4,0.3,0.3,0.6
23,0.55,0.4,0.45,0.25,0.85
24,0.4,0.5,0.4,0.25,0.7
25,0.55,0.45,0.4,0.35,0.75
26,0.4,0.45,0.5,0.2,0.7
27,0.4,0.5,0.45,0.35,0.5
28,0.45,0.45,0.35,0.4,0.5
29,0.25,0.5,0.45,0.6,0.5
30,0.05,0.45,0.3,0.6,0.35
31,0.35,0.35,0.5,0.45,0.6
32,0.45,0.45,0.5,0.6,0.5
33,0.7,0.5,0.7,0.85,0.3
34,0.7,0.35,0.45,0.65,0.4
35,0.65,0.3,0.6,0.45,0.35
36,0.45,0.3,0.75,0.3,0.45
37,0.65,0.35,0.65,0.45,0.65
38,0.5,0.5,0.6,0.6,0.65
39,0.5,0.5,0.3,0.4,0.55
40,0.45,0.55,0.3,0.35,0.45
41,0.35,0.5,0.35,0.25,0.55
42,0.25,0.4,0.5,0.4,0.65
43,0.65,0.4,0.4,0.6,0.6
44,0.7,0.25,0.4,0.6,0.55
45,0.65,0.45,0.4,0.5,0.65
46,0.45,0.5,0.6,0.4,0.5
47,0.45,0.7,0.45,0.55,0.35
48,0.7,0.85,0.25,0.5,0.25
49,0.6,0.9,0.35,0.45,0.35
50,0.55,0.7,0.25,0.65,0.35
51,0.4,0.45,0.4,0.85,0.5
52,0.5,0.3,0.65,0.6,0.65
53,0.5,0.3,0.65,0.55,0.55
54,0.4,0.3,0.55,0.35,0.4
55,0.35,0.5,0.5,0.3,0.65
56,0.6,0.65,0.3,0.45,0.8
57,0.6,0.45,0.45,0.45,0.8
58,0.65,0.3,0.35,0.65,0.75
59,0.65,0.15,0.65,0.6,0.6
60,0.45,0.05,0.4,0.4,0.4
61,0.6,0.15,0.5,0.35,0.35
62,0.2,0.35,0.5,0.2,0.5
63,0.25,0.4,0.75,0.25,0.6
64,0.35,0.35,0.7,0.25,0.5
65,0.45,0.2,0.65,0.4,0.4
66,0.35,0.35,0.7,0.2,0.35
67,0.6,0.35,0.75,0.55,0.5
68,0.25,0.4,0.55,0.35,0.5
69,0.45,0.4,0.65,0.3,0.4
70,0.5,0.3,0.6,0.15,0.2
71,0.6,0.5,0.25,0.2,0.45
72,0.65,0.3,0.15,0.1,0.45
73,0.35,0.35,0.4,0.15,0.6
74,0.25,0.35,0.25,0.3,0.65
75,0.35,0.6,0.2,0.4,0.35
76,0.3,0.6,0.25,0.35,0.55
77,0.35,0.45,0.35,0.35,0.45
78,0.55,0.5,0.4,0.45,0.5
79,0.85,0.35,0.4,0.6,0.45
80,0.8,0.25,0.3,0.4,0.45
81,0.75,0.35,0.4,0.25,0.6
82,0.8,0.4,0.2,0.6,0.2
83,0.65,0.55,0.25,0.55,0.25
84,0.45,0.45,0.35,0.45,0.45
85,0.5,0.3,0.25,0.4,0.6
86,0.65,0.45,0.25,0.65,0.65
87,0.6,0.45,0.3,0.45,0.45
88,0.5,0.4,0.5,0.75,0.5
89,0.5,0.5,0.45,0.65,0.55
90,0.55,0.55,0.45,0.6,0.55
91,0.6,0.45,0.35,0.6,0.6
92,0.3,0.75,0.45,0.7,0.7
93,0.2,0.5,0.7,0.45,0.65
94,0.35,0.6,0.75,0.3,0.45
95,0.4,0.55,0.75,0.6,0.55
96,0.4,0.75,0.6,0.45,0.4
97,0.3,0.7,0.45,0.4,0.35
98,0.65,0.55,0.3,0.4,0.25
99,0.65,0.35,0.4,0.7,0.25
