Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.7,0.75,0.75,0.5,0.35,0.5,0.45,0.7,0.45
1,0.75,0.6,0.7,0.8,0.35,0.35,0.6,0.3,0.7,0.4
2,0.8,0.8,0.4,0.6,0.35,0.25,0.55,0.1,0.5,0.6
3,0.75,0.55,0.3,0.5,0.35,0.5,0.4,0.15,0.5,0.65
4,0.6,0.65,0.25,0.2,0.65,0.2,0.35,0.15,0.6,0.6
5,0.45,0.6,0.35,0.2,0.65,0.4,0.4,0.15,0.65,0.45
6,0.7,0.8,0.35,0.25,0.5,0.3,0.4,0.3,0.5,0.55
7,0.45,0.75,0.4,0.8,0.25,0.5,0.55,0.1,0.2,0.6
8,0.2,0.8,0.15,0.8,0.1,0.3,0.65,0.15,0.15,0.45
9,0.2,0.6,0.4,0.8,0.15,0.4,0.5,0.3,0.05,0.45
10,0.25,0.3,0.5,0.75,0.2,0.6,0.65,0.45,0.25,0.5
11,0.15,0.4,0.55,0.75,0.0,0.75,0.75,0.55,0.15,0.45
12,0.15,0.5,0.5,0.8,0.1,0.6,0.6,0.55,0.15,0.5
13,0.2,0.65,0.75,0.55,0.05,0.55,0.6,0.65,0.35,0.6
14,0.15,0.85,0.85,0.75,0.1,0.3,0.4,0.65,0.65,0.85
15,0.15,0.85,0.85,0.7,0.1,0.2,0.5,0.55,0.65,0.65
16,0.15,0.9,0.75,0.7,0.25,0.2,0.45,0.65,0.7,0.5
17,0.1,0.75,0.65,0.65,0.3,0.2,0.65,0.8,0.7,0.4
18,0.55,0.45,0.85,0.7,0.15,0.55,0.3,0.7,0.85,0.65
19,0.4,0.55,0.95,0.8,0.05,0.6,0.2,0.75,0.7,0.75
20,0.4,0.45,0.9,0.8,0.1,0.6,0.3,0.6,0.6,0.65
21,0.1,0.55,0.85,0.85,0.2,0.35,0.3,0.9,0.45,0.85
22,0.15,0.6,0.65,0.7,0.15,0.5,0.5,0.9,0.45,0.6
23,0.25,0.4,0.65,0.6,0.2,0.7,0.15,0.7,0.55,0.6
24,0.3,0.75,0.5,0.7,0.1,0.65,0.1,0.55,0.3,0.7
25,0.3,0.55,0.55,0.65,0.45,0.35,0.1,0.65,0.15,0.7
26,0.65,0.55,0.8,0.55,0.7,0.55,0.35,0.65,0.2,0.45
27,0.65,0.55,0.65,0.35,0.6,0.45,0.45,0.55,0.25,0.55
28,0.3,0.6,0.5,0.25,0.5,0.5,0.35,0.65,0.2,0.35
29,0.4,0.5,0.4,0.3,0.55,0.7,0.35,0.75,0.35,0.35
30,0.2,0.4,0.45,0.65,0.8,0.9,0.3,0.65,0.3,0.35
31,0.45,0.25,0.6,0.75,0.8,0.8,0.55,0.55,0.3,0.4
32,0.4,0.05,0.5,0.85,0.75,0.8,0.45,0.35,0.55,0.6
33,0.4,0.05,0.55,0.8,0.7,0.7,0.5,0.4,0.45,0.65
34,0.5,0.25,0.5,0.8,0.7,0.6,0.55,0.5,0.4,0.65
35,0.55,0.35,0.5,0.8,0.65,0.65,0.35,0.35,0.75,0.65
36,0.55,0.5,0.45,0.45,0.7,0.4,0.45,0.45,0.6,0.7
37,0.45,0.55,0.45,0.4,0.6,0.5,0.7,0.3,0.4,0.7
38,0.6,0.45,0.65,0.3,0.7,0.55,0.55,0.35,0.2,0.65
39,0.6,0.35,0.6,0.35,0.6,0.9,0.65,0.3,0.1,0.65
40,0.35,0.6,0.3,0.45,0.4,0.9,0.65,0.3,0.3,0.95
41,0.35,0.75,0.4,0.5,0.45,0.9,0.65,0.2,0.5,0.8
42,0.4,0.8,0.1,0.6,0.4,0.55,0.55,0.25,0.6,0.75
43,0.75,0.6,0.1,0.5,0.7,0.5,0.65,0.2,0.6,0.65
44,0.5,0.65,0.1,0.6,0.45,0.35,0.6,0.2,0.8,0.85
45,0.4,0.85,0.05,0.5,0.4,0.35,0.5,0.15,0.75,0.75
46,0.7,0.6,0.1,0.1,0.75,0.4,0.35,0.45,0.75,0.45
47,0.75,0.4,0.2,0.05,0.75,0.25,0.1,0.45,0.4,0.25
48,0.65,0.45,0.3,0.0,0.6,0.3,0.15,0.6,0.4,0.5
49,0.85,0.45,0.2,0.2,0.65,0.35,0.25,0.55,0.45,0.45
50,0.75,0.3,0.15,0.15,0.35,0.2,0.4,0.5,0.35,0.35
51,0.6,0.2,0.1,0.05,0.2,0.15,0.35,0.45,0.55,0.5
52,0.55,0.35,0.35,0.15,0.35,0.1,0.2,0.5,0.55,0.35
53,0.3,0.4,0.6,0.35,0.75,0.15,0.15,0.6,0.75,0.6
54,0.15,0.5,0.55,0.35,0.6,0.25,0.25,0.8,0.75,0.65
55,0.35,0.5,0.5,0.45,0.55,0.25,0.45,0.85,0.4,0.45
56,0.25,0.45,0.35,0.65,0.45,0.1,0.3,0.85,0.7,0.6
57,0.05,0.2,0.5,0.65,0.15,0.25,0.6,0.8,0.45,0.8
58,0.3,0.1,0.5,0.8,0.35,0.3,0.7,0.55,0.55,0.6
59,0.1,0.15,0.45,0.75,0.5,0.65,0.7,0.85,0.45,0.3
60,0.25,0.1,0.6,0.75,0.45,0.55,0.85,0.75,0.8,0.3
61,0.4,0.35,0.45,0.6,0.55,0.45,0.6,0.85,0.7,0.25
62,0.55,0.35,0.4,0.5,0.35,0.8,0.6,0.7,0.55,0.35
63,0.6,0.3,0.1,0.4,0.5,0.55,0.3,0.6,0.5,0.25
64,0.7,0.6,0.35,0.45,0.4,0.6,0.45,0.8,0.5,0.2
65,0.65,0.4,0.25,0.35,0.3,0.6,0.45,0.6,0.45,0.05
66,0.5,0.4,0.55,0.35,0.6,0.55,0.4,0.6,0.6,0.0
67,0.6,0.45,0.7,0.45,0.7,0.6,0.45,0.4,0.6,0.1
68,0.8,0.45,0.7,0.5,0.3,0.75,0.45,0.2,0.8,0.3
69,0.7,0.6,0.6,0.55,0.3,0.95,0.25,0.5,0.85,0.35
70,0.8,0.45,0.4,0.55,0.25,0.85,0.4,0.35,0.9,0.25
71,0.65,0.45,0.6,0.55,0.4,0.8,0.35,0.25,0.9,0.4
72,0.65,0.45,0.45,0.55,0.45,0.6,0.4,0.3,0.9,0.4
73,0.8,0.3,0.5,0.2,0.5,0.4,0.25,0.3,0.65,0.5
74,0.8,0.4,0.5,0.25,0.5,0.45,0.15,0.1,0.45,0.45
75,0.7,0.3,0.25,0.1,0.3,0.2,0.35,0.05,0.35,0.35
76,0.95,0.1,0.4,0.1,0.2,0.25,0.25,0.15,0.35,0.5
77,0.95,0.35,0.55,0.4,0.2,0.5,0.05,0.2,0.45,0.55
78,0.8,0.2,0.35,0.2,0.3,0.35,0.05,0.25,0.55,0.65
79,0.85,0.15,0.45,0.4,0.2,0.5,0.15,0.35,0.55,0.8
80,0.7,0.1,0.4,0.45,0.25,0.4,0.15,0.35,0.7,0.65
81,0.9,0.15,0.55,0.3,0.4,0.45,0.15,0.35,0.7,0.4
82,0.9,0.35,0.4,0.25,0.4,0.45,0.15,0.25,0.5,0.3
83,0.9,0.5,0.55,0.2,0.45,0.15,0.0,0.3,0.45,0.35
84,0.8,0.55,0.7,0.1,0.45,0.2,0.15,0.5,0.7,0.3
85,0.55,0.5,0.6,0.15,0.35,0.35,0.4,0.75,0.7,0.3
86,0.75,0.55,0.45,0.15,0.45,0.45,0.45,0.85,0.5,0.35
87,0.95,0.35,0.35,0.15,0.45,0.55,0.4,0.6,0.3,0.3
88,0.9,0.45,0.25,0.1,0.6,0.55,0.35,0.65,0.4,0.4
89,0.85,0.45,0.45,0.05,0.45,0.6,0.45,0.65,0.65,0.35
90,0.85,0.5,0.55,0.15,0.65,0.5,0.65,0.45,0.7,0.6
91,0.8,0.4,0.55,0.45,0.55,0.45,0.65,0.65,0.65,0.35
92,0.7,0.35,0.8,0.15,0.65,0.3,0.4,0.65,0.7,0.4
93,0.8,0.2,0.65,0.0,0.75,0.2,0.55,0.45,0.65,0.35
94,0.85,0.5,0.5,0.15,0.8,0.2,0.4,0.5,0.55,0.35
95,0.6,0.7,0.6,0.35,0.65,0.25,0.4,0.65,0.45,0.5
96,0.65,0.4,0.85,0.55,0.4,0.35,0.4,0.45,0.4,0.55
97,0.4,0.4,0.35,0.6,0.6,0.7,0.35,0.25,0.75,0.45
98,0.5,0.4,0.55,0.6,0.55,0.75,0.5,0.35,0.75,0.45
99,0.55,0.45,0.35,0.45,0.5,0.7,0.4,0.45,0.75,0.45
