Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.5,0.35,0.65,0.5
1,0.9,0.75,0.35,0.5,0.2
2,0.7,0.7,0.15,0.6,0.2
3,0.55,0.5,0.05,0.45,0.2
4,0.6,0.65,0.3,0.3,0.4
5,0.45,0.7,0.45,0.35,0.55
6,0.55,0.4,0.6,0.35,0.5
7,0.8,0.45,0.6,0.6,0.6
8,0.7,0.4,0.55,0.45,0.55
9,0.65,0.3,0.4,0.2,0.45
10,0.55,0.2,0.5,0.4,0.65
11,0.5,0.35,0.4,0.4,0.35
12,0.45,0.4,0.45,0.55,0.75
13,0.45,0.35,0.3,0.5,0.35
14,0.45,0.5,0.35,0.65,0.4
15,0.35,0.45,0.25,0.4,0.45
16,0.65,0.15,0.4,0.35,0.55
17,0.65,0.2,0.25,0.35,0.5
18,0.5,0.3,0.25,0.4,0.35
19,0.5,0.35,0.25,0.4,0.35
20,0.55,0.35,0.3,0.3,0.35
21,0.65,0.4,0.7,0.4,0.6
22,0.55,0.6,0.45,0.5,0.7
23,0.35,0.5,0.25,0.35,0.7
24,0.4,0.5,0.3,0.4,0.6
25,0.35,0.45,0.2,0.35,0.4
26,0.55,0.55,0.3,0.35,0.4
27,0.4,0.25,0.5,0.45,0.3
28,0.4,0.25,0.5,0.6,0.5
29,0.3,0.3,0.4,0.5,0.7
30,0.3,0.3,0.5,0.55,0.8
31,0.55,0.35,0.3,0.5,0.55
32,0.6,0.4,0.35,0.45,0.55
33,0.25,0.3,0.25,0.3,0.45
34,0.45,0.45,0.1,0.2,0.35
35,0.4,0.25,0.25,0.3,0.4
36,0.6,0.25,0.4,0.3,0.35
37,0.35,0.25,0.35,0.35,0.1
38,0.35,0.35,0.15,0.55,0.3
39,0.5,0.15,0.2,0.5,0.3
40,0.35,0.2,0.15,0.45,0.3
41,0.3,0.05,0.4,0.7,0.45
42,0.5,0.1,0.35,0.6,0.6
43,0.35,0.35,0.4,0.45,0.65
44,0.25,0.4,0.35,0.45,0.8
45,0.35,0.5,0.4,0.5,0.7
46,0.25,0.35,0.45,0.4,0.4
47,0.4,0.1,0.6,0.35,0.2
48,0.55,0.45,0.75,0.5,0.25
49,0.6,0.2,0.65,0.4,0.4
50,0.45,0.3,0.55,0.35,0.55
51,0.45,0.7,0.5,0.6,0.8
52,0.45,0.8,0.35,0.5,0.55
53,0.65,0.65,0.45,0.7,0.4
54,0.55,0.45,0.75,0.45,0.6
55,0.35,0.35,0.7,0.4,0.6
56,0.25,0.25,0.65,0.4,0.65
57,0.3,0.25,0.75,0.35,0.5
58,0.45,0.3,0.7,0.3,0.7
59,0.45,0.2,0.7,0.4,0.55
60,0.65,0.35,0.65,0.3,0.55
61,0.6,0.4,0.45,0.3,0.6
62,0.6,0.55,0.55,0.25,0.5
63,0.4,0.55,0.45,0.6,0.35
64,0.5,0.2,0.65,0.5,0.3
65,0.6,0.25,0.75,0.3,0.15
66,0.5,0.25,0.65,0.4,0.35
67,0.25,0.3,0.45,0.5,0.35
68,0.55,0.4,0.25,0.45,0.15
69,0.55,0.45,0.3,0.35,0.15
70,0.35,0.6,0.5,0.4,0.7
71,0.45,0.45,0.75,0.55,0.7
72,0.55,0.25,0.8,0.45,0.85
73,0.7,0.2,0.7,0.5,0.8
74,0.65,0.25,0.45,0.25,0.75
75,0.4,0.45,0.45,0.45,0.7
76,0.4,0.3,0.45,0.5,0.65
77,0.45,0.35,0.35,0.3,0.8
78,0.45,0.35,0.3,0.25,0.95
79,0.65,0.3,0.5,0.3,0.7
80,0.55,0.35,0.55,0.55,0.8
81,0.6,0.4,0.35,0.6,0.45
82,0.6,0.6,0.35,0.4,0.45
83,0.4,0.65,0.4,0.35,0.45
84,0.5,0.5,0.35,0.45,0.45
85,0.65,0.85,0.4,0.4,0.35
86,0.5,0.7,0.15,0.55,0.35
87,0.7,0.6,0.25,0.65,0.25
88,0.75,0.4,0.35,0.75,0.05
89,0.65,0.3,0.25,0.8,0.25
90,0.45,0.4,0.5,0.55,0.25
91,0.65,0.5,0.3,0.6,0.3
92,0.65,0.45,0.4,0.65,0.35
93,0.5,0.4,0.45,0.55,0.3
94,0.4,0.45,0.4,0.5,0.35
95,0.55,0.45,0.6,0.35,0.35
96,0.7,0.4,0.45,0.45,0.1
97,0.7,0.55,0.45,0.45,0.4
98,0.75,0.55,0.65,0.45,0.25
99,0.75,0.35,0.3,0.35,0.6
