Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.35,0.45,0.35,0.55,0.55,0.55,0.35,0.55,0.45
1,0.45,0.2,0.25,0.55,0.3,0.6,0.55,0.2,0.8,0.6
2,0.4,0.2,0.25,0.75,0.45,0.65,0.7,0.2,0.85,0.45
3,0.2,0.25,0.15,0.85,0.45,0.55,0.8,0.2,0.75,0.6
4,0.25,0.35,0.25,0.8,0.65,0.75,0.55,0.2,0.55,0.65
5,0.55,0.25,0.5,0.65,0.45,0.6,0.75,0.25,0.4,0.85
6,0.55,0.55,0.55,0.55,0.3,0.35,0.9,0.45,0.6,0.9
7,0.55,0.4,0.6,0.7,0.35,0.3,0.8,0.4,0.65,0.95
8,0.5,0.2,0.55,0.6,0.15,0.4,0.8,0.5,0.6,0.85
9,0.5,0.15,0.5,0.6,0.15,0.3,0.65,0.5,0.7,0.95
10,0.2,0.45,0.3,0.85,0.1,0.2,0.75,0.55,0.7,0.75
11,0.3,0.4,0.2,0.75,0.2,0.15,0.55,0.7,0.6,0.85
12,0.25,0.4,0.3,0.55,0.3,0.1,0.45,0.75,0.65,0.95
13,0.35,0.35,0.4,0.5,0.45,0.15,0.4,0.6,0.55,0.8
14,0.7,0.3,0.6,0.6,0.3,0.2,0.05,0.45,0.45,0.8
15,0.6,0.45,0.45,0.4,0.55,0.2,0.15,0.65,0.65,0.75
16,0.45,0.4,0.3,0.35,0.85,0.3,0.25,0.55,0.6,0.75
17,0.55,0.3,0.4,0.4,0.7,0.5,0.25,0.4,0.35,0.7
18,0.2,0.4,0.25,0.4,0.6,0.35,0.15,0.25,0.2,0.9
19,0.25,0.45,0.3,0.2,0.6,0.25,0.15,0.15,0.2,0.85
20,0.45,0.5,0.4,0.2,0.75,0.1,0.15,0.15,0.1,0.6
21,0.4,0.3,0.25,0.3,0.7,0.05,0.15,0.2,0.35,0.5
22,0.3,0.6,0.3,0.1,0.7,0.0,0.25,0.65,0.6,0.7
23,0.5,0.45,0.25,0.25,0.65,0.0,0.3,0.45,0.5,0.3
24,0.7,0.35,0.4,0.35,0.65,0.05,0.35,0.65,0.6,0.35
25,0.75,0.6,0.55,0.35,0.5,0.0,0.05,0.7,0.6,0.4
26,0.7,0.75,0.65,0.15,0.3,0.0,0.05,0.8,0.7,0.45
27,0.6,0.5,0.4,0.4,0.5,0.1,0.2,0.55,0.65,0.5
28,0.3,0.7,0.55,0.3,0.45,0.3,0.35,0.55,0.65,0.5
29,0.1,0.75,0.45,0.25,0.15,0.4,0.4,0.4,0.55,0.3
30,0.15,0.8,0.35,0.25,0.25,0.45,0.4,0.5,0.65,0.3
31,0.05,0.7,0.3,0.25,0.35,0.55,0.55,0.3,0.6,0.4
32,0.25,0.6,0.6,0.4,0.55,0.45,0.6,0.15,0.6,0.65
33,0.3,0.4,0.5,0.55,0.5,0.3,0.35,0.15,0.6,0.65
34,0.25,0.4,0.3,0.6,0.45,0.3,0.35,0.25,0.8,0.65
35,0.35,0.6,0.3,0.5,0.6,0.4,0.55,0.5,0.75,0.5
36,0.35,0.6,0.65,0.55,0.5,0.25,0.65,0.7,0.55,0.65
37,0.45,0.7,0.4,0.5,0.6,0.25,0.6,0.9,0.45,0.65
38,0.25,0.6,0.4,0.25,0.5,0.35,0.35,0.9,0.15,0.9
39,0.5,0.45,0.4,0.2,0.5,0.5,0.3,0.8,0.35,0.75
40,0.55,0.45,0.2,0.25,0.5,0.4,0.5,0.85,0.5,0.75
41,0.4,0.35,0.15,0.05,0.3,0.5,0.35,0.6,0.65,0.6
42,0.4,0.55,0.2,0.05,0.25,0.35,0.15,0.45,0.9,0.5
43,0.6,0.6,0.35,0.1,0.45,0.5,0.25,0.6,0.95,0.5
44,0.35,0.65,0.35,0.15,0.5,0.35,0.35,0.6,0.85,0.6
45,0.3,0.8,0.1,0.2,0.45,0.4,0.65,0.7,0.75,0.65
46,0.15,0.75,0.05,0.25,0.6,0.45,0.8,0.75,0.8,0.75
47,0.4,0.7,0.05,0.45,0.45,0.55,0.7,0.6,0.4,0.6
48,0.5,0.8,0.3,0.45,0.65,0.6,0.65,0.55,0.75,0.7
49,0.6,0.8,0.25,0.35,0.5,0.35,0.55,0.55,0.6,0.55
50,0.75,0.5,0.45,0.55,0.65,0.4,0.35,0.75,0.6,0.6
51,0.6,0.35,0.25,0.55,0.65,0.4,0.35,0.45,0.45,0.75
52,0.4,0.35,0.2,0.6,0.45,0.1,0.25,0.45,0.6,0.8
53,0.25,0.55,0.15,0.4,0.2,0.15,0.25,0.2,0.35,0.7
54,0.35,0.65,0.15,0.7,0.35,0.25,0.15,0.35,0.45,0.55
55,0.55,0.3,0.0,0.55,0.35,0.4,0.35,0.4,0.75,0.5
56,0.65,0.55,0.05,0.8,0.3,0.4,0.55,0.3,0.8,0.4
57,0.3,0.25,0.05,0.8,0.3,0.5,0.4,0.2,0.5,0.8
58,0.45,0.4,0.1,0.75,0.45,0.45,0.6,0.4,0.7,0.65
