Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.4,0.5,0.4,0.45,0.6
1,0.35,0.5,0.35,0.3,0.5
2,0.5,0.3,0.35,0.4,0.3
3,0.8,0.5,0.25,0.7,0.15
4,0.7,0.15,0.35,0.5,0.1
5,0.45,0.5,0.45,0.45,0.3
6,0.4,0.45,0.4,0.6,0.5
7,0.55,0.45,0.4,0.85,0.6
8,0.6,0.65,0.2,0.8,0.75
9,0.4,0.45,0.5,0.65,0.6
10,0.5,0.3,0.6,0.55,0.45
11,0.35,0.55,0.55,0.4,0.6
12,0.65,0.45,0.45,0.25,0.65
13,0.6,0.35,0.6,0.4,0.6
14,0.4,0.35,0.55,0.35,0.45
15,0.45,0.1,0.5,0.6,0.55
16,0.4,0.05,0.25,0.4,0.65
17,0.25,0.2,0.2,0.3,0.55
18,0.4,0.6,0.25,0.35,0.5
19,0.55,0.6,0.2,0.25,0.35
20,0.4,0.6,0.25,0.35,0.35
21,0.65,0.7,0.15,0.2,0.25
22,0.75,0.6,0.3,0.15,0.3
23,0.65,0.65,0.35,0.25,0.2
24,0.55,0.5,0.4,0.35,0.15
25,0.65,0.55,0.25,0.7,0.1
26,0.35,0.65,0.4,0.5,0.4
27,0.2,0.7,0.4,0.65,0.25
28,0.3,0.55,0.65,0.6,0.45
29,0.35,0.4,0.65,0.5,0.5
30,0.45,0.35,0.5,0.35,0.55
31,0.55,0.5,0.5,0.3,0.35
32,0.4,0.45,0.45,0.4,0.5
33,0.45,0.5,0.3,0.45,0.4
34,0.7,0.55,0.45,0.5,0.5
35,0.85,0.55,0.5,0.3,0.15
36,0.65,0.4,0.35,0.35,0.15
37,0.55,0.5,0.4,0.35,0.35
38,0.7,0.75,0.35,0.5,0.5
39,0.6,0.8,0.35,0.55,0.25
40,0.4,0.3,0.35,0.45,0.55
41,0.3,0.2,0.4,0.4,0.7
42,0.45,0.35,0.4,0.55,0.65
43,0.3,0.1,0.1,0.6,0.65
44,0.4,0.1,0.2,0.5,0.45
45,0.6,0.15,0.5,0.4,0.45
46,0.6,0.05,0.5,0.35,0.45
47,0.55,0.25,0.7,0.35,0.45
48,0.65,0.45,0.65,0.05,0.3
49,0.65,0.5,0.5,0.25,0.05
50,0.55,0.25,0.55,0.3,0.2
51,0.45,0.25,0.45,0.3,0.2
52,0.5,0.3,0.4,0.2,0.35
53,0.4,0.5,0.45,0.15,0.4
54,0.3,0.5,0.55,0.15,0.5
55,0.35,0.5,0.4,0.4,0.25
56,0.4,0.45,0.35,0.35,0.2
57,0.35,0.4,0.35,0.4,0.25
58,0.3,0.45,0.35,0.3,0.3
59,0.6,0.3,0.55,0.2,0.35
60,0.65,0.3,0.55,0.45,0.5
61,0.5,0.35,0.5,0.65,0.7
62,0.4,0.1,0.5,0.65,0.4
63,0.4,0.25,0.45,0.6,0.5
64,0.35,0.35,0.3,0.35,0.6
65,0.4,0.7,0.5,0.65,0.45
66,0.55,0.65,0.4,0.7,0.4
67,0.35,0.55,0.4,0.7,0.35
68,0.35,0.6,0.4,0.5,0.4
69,0.35,0.6,0.35,0.3,0.45
70,0.3,0.5,0.2,0.4,0.4
71,0.4,0.25,0.4,0.45,0.45
72,0.6,0.3,0.3,0.6,0.2
73,0.45,0.45,0.5,0.5,0.35
74,0.4,0.7,0.6,0.6,0.2
75,0.3,0.7,0.6,0.55,0.25
76,0.25,0.6,0.5,0.6,0.25
77,0.2,0.6,0.55,0.45,0.85
78,0.2,0.3,0.4,0.55,0.75
79,0.45,0.55,0.6,0.55,0.6
80,0.4,0.4,0.4,0.45,0.4
81,0.5,0.35,0.7,0.65,0.55
82,0.35,0.45,0.7,0.45,0.45
83,0.45,0.25,0.6,0.6,0.4
84,0.6,0.5,0.7,0.8,0.5
85,0.6,0.35,0.6,0.5,0.6
86,0.3,0.25,0.65,0.75,0.4
87,0.4,0.3,0.55,0.5,0.75
88,0.4,0.5,0.45,0.35,0.75
89,0.35,0.25,0.4,0.15,0.45
90,0.25,0.25,0.2,0.25,0.6
91,0.55,0.3,0.3,0.3,0.55
92,0.65,0.3,0.25,0.45,0.55
93,0.55,0.3,0.35,0.25,0.55
94,0.75,0.3,0.65,0.25,0.55
95,0.75,0.45,0.55,0.2,0.7
96,0.8,0.35,0.45,0.3,0.5
97,0.8,0.5,0.5,0.5,0.4
98,0.5,0.6,0.5,0.4,0.5
99,0.4,0.65,0.8,0.35,0.75
