Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.65,0.65,0.7,0.55,0.65
1,0.4,0.25,0.85,0.45,0.55
2,0.25,0.6,0.65,0.75,0.5
3,0.45,0.35,0.6,0.4,0.6
4,0.55,0.4,0.45,0.35,0.5
5,0.55,0.35,0.5,0.35,0.55
6,0.6,0.25,0.2,0.35,0.55
7,0.65,0.5,0.3,0.4,0.4
8,0.4,0.55,0.3,0.4,0.4
9,0.5,0.45,0.55,0.6,0.25
10,0.3,0.55,0.5,0.5,0.15
11,0.35,0.55,0.45,0.45,0.2
12,0.6,0.3,0.4,0.2,0.25
13,0.85,0.55,0.6,0.25,0.4
14,0.85,0.45,0.4,0.35,0.3
15,0.55,0.4,0.4,0.35,0.5
16,0.5,0.4,0.4,0.45,0.3
17,0.3,0.4,0.6,0.3,0.5
18,0.6,0.5,0.3,0.2,0.5
19,0.5,0.35,0.2,0.05,0.45
20,0.55,0.45,0.2,0.3,0.4
21,0.65,0.45,0.2,0.2,0.35
22,0.6,0.4,0.45,0.3,0.35
23,0.6,0.2,0.45,0.35,0.35
24,0.5,0.45,0.45,0.55,0.2
25,0.55,0.2,0.4,0.5,0.25
26,0.45,0.3,0.4,0.2,0.35
27,0.55,0.4,0.7,0.25,0.5
28,0.55,0.5,0.6,0.3,0.35
29,0.4,0.4,0.5,0.3,0.5
30,0.5,0.4,0.4,0.35,0.3
31,0.65,0.2,0.6,0.15,0.35
32,0.7,0.25,0.65,0.3,0.45
33,0.4,0.25,0.45,0.35,0.45
34,0.5,0.4,0.55,0.2,0.35
35,0.55,0.6,0.5,0.35,0.25
36,0.65,0.55,0.5,0.35,0.4
37,0.7,0.3,0.5,0.45,0.45
38,0.7,0.4,0.5,0.35,0.4
39,0.35,0.5,0.5,0.35,0.35
40,0.5,0.4,0.5,0.25,0.3
41,0.45,0.7,0.45,0.3,0.55
42,0.4,0.7,0.55,0.5,0.5
43,0.3,0.6,0.75,0.55,0.5
44,0.35,0.35,0.5,0.35,0.35
45,0.5,0.3,0.65,0.55,0.15
46,0.55,0.4,0.7,0.45,0.25
47,0.4,0.45,0.6,0.35,0.35
48,0.55,0.25,0.7,0.35,0.8
49,0.55,0.2,0.5,0.35,0.55
50,0.6,0.2,0.4,0.55,0.5
51,0.6,0.55,0.3,0.4,0.4
52,0.6,0.5,0.45,0.55,0.55
53,0.5,0.5,0.5,0.35,0.65
54,0.4,0.4,0.65,0.2,0.55
55,0.5,0.6,0.45,0.3,0.35
56,0.6,0.6,0.2,0.2,0.4
57,0.55,0.6,0.4,0.2,0.4
58,0.45,0.65,0.35,0.35,0.45
59,0.35,0.7,0.45,0.45,0.45
60,0.45,0.65,0.45,0.3,0.4
61,0.45,0.45,0.55,0.15,0.6
62,0.4,0.5,0.4,0.3,0.8
63,0.35,0.5,0.3,0.55,0.65
64,0.4,0.45,0.3,0.55,0.7
65,0.45,0.25,0.2,0.55,0.6
66,0.35,0.3,0.2,0.55,0.4
67,0.5,0.3,0.35,0.65,0.5
68,0.35,0.55,0.3,0.6,0.3
69,0.15,0.3,0.4,0.7,0.25
70,0.25,0.2,0.65,0.65,0.4
71,0.3,0.4,0.65,0.7,0.45
72,0.15,0.4,0.7,0.75,0.3
73,0.2,0.4,0.55,0.45,0.3
74,0.3,0.3,0.65,0.35,0.35
75,0.45,0.35,0.55,0.2,0.35
76,0.45,0.35,0.8,0.25,0.7
77,0.6,0.3,0.55,0.35,0.75
78,0.65,0.5,0.3,0.65,0.5
79,0.55,0.55,0.2,0.5,0.4
80,0.6,0.7,0.1,0.55,0.4
81,0.65,0.65,0.2,0.55,0.5
82,0.7,0.5,0.55,0.55,0.5
83,0.85,0.45,0.4,0.3,0.7
84,0.95,0.75,0.25,0.4,0.5
85,0.9,0.45,0.45,0.15,0.2
86,0.75,0.4,0.35,0.25,0.2
87,0.85,0.45,0.4,0.35,0.15
88,0.75,0.4,0.5,0.35,0.3
89,0.55,0.55,0.25,0.15,0.4
90,0.35,0.35,0.35,0.25,0.5
91,0.5,0.35,0.45,0.2,0.4
92,0.5,0.35,0.5,0.3,0.45
93,0.4,0.4,0.45,0.3,0.35
94,0.3,0.3,0.6,0.25,0.2
95,0.35,0.15,0.5,0.15,0.35
96,0.5,0.05,0.4,0.25,0.4
97,0.7,0.2,0.3,0.3,0.3
98,0.8,0.35,0.55,0.2,0.25
99,0.7,0.3,0.45,0.25,0.35
