Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
63,0.65,0.55,0.25,0.8,0.35,0.65,0.35,0.45,0.45,0.3
64,0.5,0.5,0.15,0.8,0.25,0.55,0.35,0.55,0.6,0.4
65,0.6,0.6,0.25,0.7,0.4,0.45,0.25,0.5,0.75,0.45
66,0.7,0.4,0.25,0.7,0.25,0.65,0.55,0.75,0.5,0.55
67,0.75,0.7,0.1,0.45,0.4,0.8,0.65,0.65,0.55,0.35
68,0.9,0.65,0.4,0.55,0.25,0.75,0.65,0.75,0.45,0.55
69,0.85,0.8,0.45,0.75,0.25,0.85,0.75,0.5,0.55,0.4
70,0.85,0.85,0.5,0.85,0.3,0.85,0.7,0.6,0.65,0.65
71,0.9,0.75,0.55,0.7,0.35,0.65,0.55,0.45,0.5,0.6
72,1.0,0.7,0.6,0.85,0.35,0.55,0.25,0.5,0.55,0.6
73,0.95,0.65,0.55,0.8,0.25,0.5,0.4,0.55,0.55,0.55
74,0.85,0.5,0.55,0.8,0.15,0.6,0.35,0.45,0.5,0.65
75,0.75,0.25,0.65,0.8,0.1,0.75,0.4,0.5,0.75,0.75
76,0.85,0.25,0.65,0.8,0.05,0.55,0.55,0.4,0.75,0.75
77,0.85,0.2,0.65,0.7,0.0,0.25,0.2,0.35,0.45,0.7
78,0.75,0.3,0.7,0.4,0.2,0.35,0.2,0.35,0.3,0.8
79,0.9,0.35,0.5,0.55,0.35,0.35,0.2,0.35,0.15,0.75
80,0.95,0.4,0.45,0.5,0.25,0.35,0.1,0.55,0.15,0.8
81,0.8,0.5,0.55,0.35,0.4,0.35,0.5,0.8,0.2,0.65
82,0.85,0.4,0.65,0.35,0.35,0.4,0.5,0.7,0.2,0.7
83,0.9,0.4,0.65,0.15,0.45,0.35,0.6,0.6,0.05,0.6
84,1.0,0.3,0.7,0.2,0.45,0.3,0.8,0.7,0.2,0.5
85,0.95,0.1,0.45,0.05,0.6,0.2,0.85,0.4,0.25,0.55
86,0.9,0.1,0.3,0.2,0.7,0.35,0.65,0.35,0.25,0.3
87,0.8,0.1,0.3,0.2,0.7,0.3,0.5,0.2,0.6,0.25
88,0.95,0.05,0.3,0.0,0.6,0.35,0.35,0.3,0.7,0.3
89,0.85,0.15,0.65,0.05,0.5,0.6,0.25,0.45,0.45,0.75
90,0.5,0.05,0.65,0.15,0.7,0.8,0.1,0.75,0.35,0.55
91,0.85,0.05,0.75,0.05,0.35,0.8,0.1,0.6,0.2,0.6
92,0.7,0.1,0.85,0.15,0.2,0.85,0.5,0.55,0.3,0.65
93,0.75,0.25,0.8,0.15,0.05,0.75,0.25,0.25,0.45,0.6
94,0.7,0.3,0.7,0.15,0.1,0.5,0.4,0.45,0.4,0.85
95,0.85,0.25,0.65,0.25,0.2,0.5,0.45,0.35,0.75,0.9
96,0.85,0.15,0.6,0.15,0.4,0.55,0.45,0.6,0.65,0.8
97,0.85,0.15,0.3,0.15,0.35,0.5,0.7,0.5,0.6,0.85
98,0.7,0.25,0.15,0.05,0.45,0.3,0.5,0.5,0.5,0.8
99,0.7,0.25,0.15,0.25,0.55,0.3,0.65,0.55,0.4,0.75
