Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.75,0.55,0.45,0.6,0.45,0.45,0.35,0.4,0.45,0.55
1,0.75,0.45,0.4,0.6,0.3,0.35,0.45,0.25,0.3,0.2
2,0.7,0.4,0.25,0.55,0.35,0.25,0.25,0.3,0.25,0.0
3,0.65,0.5,0.1,0.4,0.35,0.35,0.45,0.3,0.15,0.05
4,0.65,0.45,0.05,0.65,0.3,0.35,0.45,0.35,0.15,0.1
5,0.85,0.25,0.15,0.8,0.3,0.4,0.5,0.4,0.3,0.25
6,0.9,0.35,0.25,0.9,0.35,0.55,0.4,0.5,0.3,0.35
7,0.8,0.2,0.35,0.8,0.4,0.45,0.4,0.45,0.4,0.35
8,0.6,0.45,0.25,0.55,0.6,0.5,0.4,0.3,0.4,0.2
9,0.55,0.35,0.55,0.3,0.7,0.35,0.4,0.65,0.3,0.25
10,0.35,0.5,0.35,0.45,0.9,0.45,0.35,0.5,0.5,0.0
11,0.45,0.6,0.3,0.5,0.9,0.65,0.4,0.55,0.45,0.25
12,0.55,0.5,0.25,0.4,0.75,0.5,0.25,0.55,0.35,0.35
13,0.9,0.8,0.3,0.3,0.75,0.6,0.3,0.4,0.6,0.6
14,0.95,0.7,0.4,0.35,0.7,0.85,0.15,0.65,0.75,0.5
15,0.8,0.65,0.2,0.35,0.6,0.95,0.15,0.75,0.7,0.35
16,0.75,0.7,0.3,0.45,0.65,0.9,0.35,0.65,0.55,0.35
17,0.75,0.65,0.2,0.35,0.8,0.85,0.35,0.75,0.4,0.2
18,0.85,0.6,0.25,0.3,0.55,0.7,0.3,0.65,0.4,0.15
19,0.75,0.35,0.35,0.35,0.2,0.5,0.4,0.6,0.45,0.2
20,0.7,0.35,0.25,0.35,0.25,0.35,0.4,0.45,0.6,0.4
21,0.6,0.45,0.25,0.35,0.3,0.3,0.4,0.45,0.55,0.65
22,0.65,0.45,0.7,0.5,0.5,0.45,0.45,0.15,0.4,0.3
