Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.45,0.6,0.4,0.65,0.4,0.5,0.5,0.55,0.45
1,0.35,0.35,0.7,0.55,0.65,0.35,0.5,0.35,0.75,0.35
2,0.4,0.5,0.7,0.45,0.6,0.4,0.5,0.4,0.9,0.55
3,0.6,0.45,0.8,0.35,0.75,0.2,0.6,0.4,0.95,0.75
4,0.6,0.55,0.75,0.1,0.8,0.2,0.65,0.4,1.0,0.65
5,0.6,0.65,0.6,0.1,0.75,0.15,0.55,0.35,0.95,0.65
6,0.65,0.9,0.55,0.05,0.7,0.4,0.2,0.55,1.0,0.95
7,0.85,0.75,0.6,0.1,0.95,0.65,0.35,0.65,1.0,0.85
8,0.7,0.6,0.4,0.35,0.85,0.5,0.4,0.4,0.95,0.85
9,0.5,0.55,0.35,0.35,0.75,0.6,0.2,0.65,0.85,0.8
10,0.5,0.4,0.25,0.25,0.65,0.65,0.3,0.5,0.65,0.75
11,0.65,0.45,0.4,0.4,0.85,0.85,0.35,0.5,0.8,0.5
12,0.7,0.4,0.4,0.55,0.85,0.8,0.5,0.7,0.75,0.25
13,0.85,0.25,0.4,0.8,0.85,0.65,0.45,0.75,0.6,0.5
14,0.9,0.4,0.45,0.7,0.65,0.55,0.3,0.6,0.7,0.55
15,0.8,0.3,0.3,0.7,0.6,0.75,0.5,0.6,0.65,0.45
16,0.75,0.55,0.3,0.6,0.7,0.75,0.65,0.65,0.65,0.25
17,0.85,0.35,0.25,0.5,0.7,0.55,0.85,0.55,0.6,0.3
18,0.75,0.3,0.3,0.55,0.8,0.55,0.55,0.4,0.55,0.55
19,0.75,0.35,0.55,0.4,0.9,0.5,0.6,0.2,0.55,0.65
20,0.9,0.2,0.3,0.65,0.8,0.4,0.9,0.1,0.8,0.45
21,0.85,0.1,0.45,0.55,0.85,0.35,0.65,0.1,0.75,0.35
22,0.6,0.15,0.35,0.65,0.55,0.45,0.7,0.1,0.65,0.3
23,0.45,0.1,0.35,0.65,0.4,0.4,0.4,0.2,0.7,0.3
24,0.65,0.25,0.35,0.5,0.4,0.25,0.5,0.1,0.8,0.3
25,0.6,0.15,0.4,0.7,0.5,0.3,0.35,0.1,0.7,0.15
26,0.75,0.1,0.3,0.55,0.4,0.4,0.4,0.15,0.55,0.1
27,0.95,0.05,0.35,0.6,0.65,0.35,0.35,0.15,0.45,0.35
28,0.75,0.05,0.35,0.35,0.6,0.2,0.25,0.1,0.4,0.45
29,0.75,0.25,0.2,0.35,0.9,0.15,0.45,0.05,0.65,0.8
30,0.4,0.2,0.45,0.4,0.75,0.2,0.5,0.1,0.85,0.7
31,0.35,0.25,0.45,0.25,0.9,0.35,0.15,0.1,0.85,0.65
32,0.2,0.5,0.4,0.3,0.75,0.25,0.15,0.25,0.65,0.6
33,0.35,0.55,0.35,0.5,0.75,0.1,0.25,0.2,0.45,0.65
34,0.45,0.45,0.55,0.65,0.6,0.1,0.35,0.5,0.45,0.8
35,0.4,0.35,0.45,0.4,0.55,0.25,0.6,0.5,0.45,0.9
36,0.55,0.4,0.4,0.55,0.3,0.25,0.65,0.6,0.25,0.75
37,0.4,0.45,0.55,0.25,0.35,0.4,0.5,0.7,0.3,0.55
38,0.5,0.55,0.35,0.25,0.3,0.35,0.6,0.5,0.35,0.6
39,0.4,0.3,0.35,0.25,0.15,0.25,0.8,0.5,0.35,0.7
40,0.6,0.35,0.25,0.35,0.2,0.2,0.65,0.5,0.35,0.65
41,0.55,0.3,0.25,0.2,0.35,0.05,0.5,0.35,0.7,0.7
42,0.75,0.45,0.15,0.45,0.35,0.15,0.35,0.4,0.85,0.6
43,0.9,0.15,0.1,0.5,0.55,0.2,0.5,0.45,0.7,0.7
44,0.9,0.1,0.25,0.5,0.55,0.1,0.25,0.6,0.55,0.5
45,0.95,0.25,0.1,0.75,0.65,0.1,0.15,0.6,0.65,0.2
46,0.85,0.05,0.35,0.7,0.9,0.15,0.2,0.45,0.7,0.4
47,0.9,0.1,0.35,0.75,0.85,0.2,0.05,0.55,0.55,0.3
48,0.8,0.05,0.25,0.5,0.9,0.45,0.1,0.65,0.35,0.45
49,0.85,0.25,0.25,0.7,0.7,0.45,0.1,0.9,0.45,0.2
50,0.8,0.3,0.15,0.35,0.8,0.4,0.1,0.9,0.4,0.5
51,0.9,0.35,0.25,0.45,0.95,0.25,0.35,0.75,0.4,0.6
52,0.7,0.1,0.3,0.45,0.9,0.25,0.55,0.8,0.35,0.3
53,0.5,0.2,0.35,0.55,0.75,0.4,0.55,0.9,0.45,0.55
54,0.65,0.35,0.4,0.25,0.8,0.6,0.75,0.9,0.4,0.4
55,0.65,0.55,0.55,0.35,0.65,0.8,0.7,0.65,0.25,0.2
56,0.65,0.45,0.65,0.25,0.6,0.75,0.8,0.7,0.35,0.2
57,0.75,0.5,0.65,0.1,0.5,0.9,0.8,0.65,0.1,0.3
58,0.8,0.65,0.8,0.05,0.45,0.75,0.75,0.6,0.05,0.4
59,0.95,0.65,0.8,0.1,0.4,0.7,0.6,0.7,0.15,0.45
60,0.65,0.75,0.7,0.35,0.25,0.7,0.4,0.7,0.05,0.5
61,0.65,0.6,0.65,0.25,0.3,0.6,0.55,0.85,0.2,0.5
62,0.7,0.7,0.65,0.3,0.2,0.65,0.55,0.9,0.1,0.35
63,0.8,0.8,0.55,0.35,0.35,0.75,0.35,1.0,0.2,0.35
64,0.65,0.75,0.5,0.3,0.45,0.75,0.45,0.95,0.3,0.45
