Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
23,0.6,0.55,0.55,0.5,0.5,0.85,0.4,0.3,0.5,0.1
24,0.6,0.5,0.45,0.6,0.4,0.65,0.4,0.3,0.45,0.15
25,0.6,0.65,0.6,0.7,0.3,0.4,0.25,0.45,0.55,0.2
26,0.55,0.55,0.45,0.75,0.15,0.45,0.1,0.4,0.45,0.35
27,0.5,0.65,0.5,0.7,0.1,0.4,0.3,0.4,0.4,0.35
28,0.35,0.45,0.25,0.5,0.2,0.35,0.4,0.25,0.45,0.35
29,0.25,0.55,0.05,0.55,0.4,0.3,0.45,0.2,0.45,0.3
30,0.2,0.5,0.05,0.65,0.25,0.5,0.35,0.4,0.6,0.6
31,0.3,0.5,0.3,0.45,0.4,0.5,0.45,0.4,0.55,0.6
32,0.6,0.45,0.5,0.25,0.6,0.75,0.45,0.1,0.35,0.9
33,0.75,0.4,0.45,0.2,0.5,0.8,0.6,0.05,0.2,0.85
34,0.75,0.7,0.7,0.1,0.5,0.75,0.25,0.15,0.1,0.9
35,0.65,0.65,0.65,0.1,0.5,0.55,0.5,0.3,0.45,0.55
36,0.55,0.6,0.7,0.3,0.65,0.55,0.4,0.4,0.35,0.45
37,0.75,0.65,0.8,0.25,0.45,0.7,0.65,0.65,0.3,0.45
38,0.9,0.95,0.9,0.4,0.3,0.95,0.75,0.7,0.25,0.5
39,0.9,0.85,0.6,0.6,0.65,0.9,0.85,0.4,0.25,0.5
40,0.8,0.7,0.55,0.6,0.5,0.75,0.8,0.35,0.3,0.5
41,0.95,0.9,0.5,0.65,0.2,0.5,0.5,0.45,0.15,0.25
42,0.95,0.8,0.7,0.4,0.45,0.75,0.55,0.7,0.2,0.55
43,0.75,0.65,0.6,0.5,0.55,0.65,0.55,0.75,0.15,0.4
44,0.65,0.85,0.6,0.1,0.65,0.85,0.65,0.95,0.35,0.55
45,0.8,0.75,0.85,0.1,0.7,0.9,0.8,1.0,0.5,0.65
46,0.8,0.6,0.7,0.25,0.65,0.9,0.7,0.85,0.65,0.65
47,0.55,0.6,0.9,0.2,0.65,0.85,0.4,0.85,0.7,0.6
48,0.7,0.75,0.7,0.2,0.4,0.6,0.45,0.5,0.65,0.6
49,0.6,0.4,0.65,0.3,0.5,0.4,0.7,0.8,0.8,0.4
50,0.45,0.65,0.65,0.25,0.7,0.6,0.45,0.3,0.4,0.45
51,0.5,0.6,0.75,0.2,0.85,0.55,0.5,0.35,0.3,0.55
52,0.5,0.55,0.75,0.3,0.85,0.6,0.45,0.4,0.35,0.6
53,0.55,0.35,0.9,0.45,0.9,0.55,0.5,0.65,0.4,0.25
54,0.5,0.4,0.8,0.3,0.75,0.55,0.55,0.65,0.2,0.3
55,0.35,0.45,0.8,0.3,0.5,0.6,0.5,0.55,0.15,0.3
56,0.2,0.4,0.95,0.3,0.4,0.7,0.3,0.4,0.15,0.5
57,0.4,0.4,0.7,0.4,0.35,0.6,0.05,0.75,0.3,0.55
58,0.6,0.4,0.65,0.45,0.3,0.5,0.35,0.8,0.5,0.7
59,0.55,0.45,0.3,0.45,0.4,0.55,0.1,0.9,0.45,0.45
60,0.4,0.4,0.45,0.35,0.5,0.45,0.0,0.8,0.45,0.45
61,0.4,0.25,0.45,0.3,0.4,0.55,0.05,0.65,0.55,0.5
62,0.35,0.5,0.35,0.25,0.45,0.65,0.15,0.75,0.4,0.7
63,0.35,0.35,0.55,0.3,0.45,0.55,0.15,0.8,0.25,0.6
64,0.35,0.4,0.65,0.5,0.65,0.4,0.1,0.65,0.15,0.55
65,0.55,0.55,0.75,0.4,0.55,0.35,0.15,0.45,0.1,0.45
66,0.6,0.5,0.9,0.45,0.65,0.35,0.25,0.65,0.05,0.55
67,0.55,0.3,1.0,0.6,0.65,0.4,0.2,0.75,0.15,0.5
68,0.65,0.45,0.7,0.5,0.7,0.35,0.25,0.7,0.25,0.55
69,0.7,0.55,0.75,0.5,0.7,0.45,0.4,0.75,0.4,0.5
70,0.8,0.45,0.95,0.7,0.65,0.6,0.6,0.95,0.35,0.4
71,1.0,0.5,0.95,0.75,0.55,0.55,0.7,0.8,0.5,0.25
72,0.85,0.35,0.95,0.85,0.55,0.35,0.6,0.65,0.45,0.3
73,0.75,0.3,0.85,0.8,0.5,0.3,0.6,0.6,0.2,0.2
74,0.95,0.7,0.9,0.75,0.3,0.25,0.4,0.45,0.2,0.1
75,0.75,0.6,0.9,0.75,0.45,0.35,0.45,0.6,0.25,0.1
76,0.65,0.7,0.95,0.55,0.3,0.5,0.25,0.6,0.25,0.25
77,0.75,0.65,0.9,0.65,0.45,0.45,0.35,0.65,0.05,0.25
78,0.65,0.6,0.9,0.6,0.5,0.5,0.35,0.75,0.15,0.25
79,0.6,0.65,0.85,0.6,0.5,0.75,0.4,0.75,0.2,0.4
80,0.25,0.8,0.8,0.5,0.35,0.6,0.55,0.5,0.15,0.2
81,0.15,0.55,0.8,0.5,0.2,0.35,0.6,0.55,0.35,0.1
82,0.2,0.5,0.7,0.6,0.2,0.25,0.75,0.9,0.5,0.2
83,0.3,0.4,0.9,0.85,0.2,0.45,0.8,0.85,0.55,0.4
84,0.3,0.2,0.75,0.85,0.3,0.5,0.85,0.85,0.65,0.3
85,0.2,0.15,0.7,0.9,0.1,0.5,0.85,0.65,0.7,0.2
86,0.45,0.1,0.8,0.5,0.3,0.7,0.75,0.8,0.6,0.1
87,0.25,0.15,0.9,0.65,0.3,0.75,0.7,0.45,0.75,0.3
88,0.05,0.35,0.95,0.7,0.3,0.7,0.3,0.65,0.75,0.15
89,0.05,0.4,1.0,0.6,0.3,0.65,0.4,0.3,0.95,0.0
90,0.1,0.45,0.95,0.65,0.1,0.65,0.4,0.5,0.85,0.2
91,0.45,0.6,0.9,0.75,0.15,0.95,0.6,0.65,0.9,0.15
92,0.1,0.75,0.9,0.45,0.15,0.75,0.4,0.5,0.85,0.1
93,0.15,0.75,0.95,0.5,0.25,0.55,0.45,0.55,0.65,0.05
94,0.35,0.8,0.85,0.2,0.5,0.65,0.45,0.4,0.75,0.1
95,0.3,0.55,0.7,0.2,0.35,0.5,0.4,0.4,0.7,0.35
96,0.35,0.7,0.85,0.4,0.3,0.55,0.3,0.55,0.65,0.35
97,0.35,0.75,0.9,0.5,0.15,0.6,0.5,0.55,0.85,0.35
98,0.4,0.6,1.0,0.4,0.3,0.6,0.55,0.45,0.8,0.1
99,0.35,0.7,0.9,0.35,0.2,0.55,0.4,0.65,0.8,0.2
