Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.45,0.35,0.55,0.25,0.65
1,0.35,0.25,0.35,0.2,0.6
2,0.35,0.45,0.4,0.25,0.65
3,0.35,0.45,0.6,0.25,0.6
4,0.3,0.4,0.3,0.2,0.4
5,0.45,0.4,0.5,0.15,0.35
6,0.6,0.55,0.45,0.35,0.4
7,0.65,0.4,0.5,0.45,0.3
8,0.65,0.5,0.5,0.8,0.4
9,0.7,0.35,0.35,0.8,0.35
10,0.65,0.4,0.5,0.7,0.55
11,0.65,0.25,0.6,0.6,0.55
12,0.7,0.4,0.45,0.5,0.4
13,0.65,0.55,0.45,0.4,0.35
14,0.45,0.4,0.6,0.65,0.25
15,0.4,0.55,0.55,0.85,0.35
16,0.45,0.4,0.3,0.7,0.3
17,0.45,0.35,0.35,0.7,0.2
18,0.45,0.5,0.5,0.7,0.2
19,0.4,0.5,0.6,0.75,0.35
20,0.4,0.55,0.4,0.6,0.45
21,0.4,0.5,0.45,0.6,0.35
22,0.45,0.45,0.3,0.4,0.35
23,0.25,0.5,0.55,0.3,0.35
24,0.5,0.75,0.45,0.55,0.55
25,0.45,0.7,0.3,0.65,0.65
26,0.5,0.4,0.4,0.55,0.6
27,0.5,0.45,0.3,0.55,0.55
28,0.4,0.35,0.3,0.4,0.5
29,0.55,0.35,0.15,0.5,0.3
30,0.4,0.4,0.35,0.65,0.4
31,0.6,0.15,0.5,0.6,0.35
32,0.4,0.35,0.65,0.45,0.3
33,0.25,0.4,0.65,0.4,0.25
34,0.2,0.3,0.5,0.6,0.25
35,0.1,0.25,0.3,0.6,0.4
36,0.3,0.35,0.15,0.85,0.5
37,0.4,0.55,0.25,0.9,0.2
38,0.35,0.35,0.35,0.6,0.5
39,0.5,0.3,0.5,0.4,0.55
40,0.4,0.45,0.65,0.45,0.45
41,0.4,0.25,0.55,0.3,0.6
42,0.55,0.4,0.45,0.25,0.55
43,0.25,0.35,0.65,0.25,0.6
44,0.3,0.55,0.7,0.4,0.5
45,0.35,0.5,0.6,0.4,0.4
46,0.35,0.6,0.85,0.6,0.4
47,0.25,0.5,0.95,0.5,0.4
48,0.15,0.6,0.75,0.55,0.45
49,0.35,0.4,0.85,0.5,0.35
50,0.45,0.6,0.65,0.3,0.4
51,0.55,0.75,0.4,0.3,0.3
52,0.6,0.7,0.4,0.5,0.35
53,0.75,0.65,0.45,0.35,0.3
54,0.8,0.55,0.3,0.35,0.45
55,0.65,0.45,0.3,0.5,0.5
56,0.5,0.45,0.4,0.4,0.45
57,0.55,0.45,0.45,0.5,0.45
58,0.6,0.4,0.35,0.3,0.1
59,0.45,0.6,0.55,0.3,0.2
60,0.35,0.65,0.35,0.6,0.45
61,0.2,0.55,0.15,0.5,0.35
62,0.15,0.5,0.4,0.6,0.65
63,0.35,0.35,0.55,0.7,0.85
64,0.2,0.45,0.45,0.8,0.5
65,0.35,0.25,0.3,0.75,0.5
66,0.25,0.3,0.45,0.55,0.45
67,0.2,0.6,0.6,0.3,0.35
68,0.25,0.75,0.4,0.5,0.3
69,0.35,0.5,0.35,0.6,0.45
70,0.15,0.65,0.25,0.65,0.4
71,0.05,0.6,0.45,0.35,0.35
72,0.2,0.65,0.55,0.5,0.5
73,0.2,0.65,0.4,0.6,0.4
74,0.4,0.6,0.3,0.7,0.3
75,0.45,0.75,0.2,0.7,0.6
76,0.75,0.6,0.25,0.8,0.45
77,0.5,0.5,0.6,0.6,0.25
78,0.2,0.6,0.6,0.4,0.55
79,0.25,0.85,0.55,0.2,0.4
80,0.2,0.9,0.8,0.2,0.5
81,0.3,0.85,0.45,0.3,0.4
82,0.45,0.7,0.65,0.3,0.6
83,0.5,0.7,0.45,0.35,0.55
84,0.6,0.5,0.4,0.3,0.4
85,0.8,0.3,0.5,0.45,0.55
86,0.45,0.3,0.25,0.5,0.45
87,0.7,0.5,0.25,0.25,0.55
88,0.85,0.45,0.3,0.35,0.45
89,0.8,0.1,0.25,0.5,0.45
90,0.6,0.25,0.25,0.55,0.25
91,0.3,0.45,0.3,0.75,0.35
92,0.25,0.35,0.2,0.75,0.15
93,0.25,0.45,0.35,0.7,0.35
94,0.05,0.1,0.5,0.6,0.2
95,0.35,0.2,0.75,0.7,0.15
96,0.4,0.4,0.7,0.65,0.3
97,0.4,0.45,0.45,0.55,0.3
98,0.3,0.6,0.4,0.55,0.6
99,0.2,0.6,0.3,0.45,0.35
