Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.45,0.45,0.4,0.6,0.45,0.45,0.6,0.5,0.45
1,0.6,0.4,0.55,0.35,0.7,0.25,0.6,0.65,0.6,0.7
2,0.75,0.4,0.6,0.1,0.85,0.2,0.45,0.65,0.85,0.45
3,0.65,0.65,0.45,0.05,0.85,0.2,0.35,0.45,0.8,0.5
4,0.8,0.3,0.45,0.1,0.85,0.3,0.5,0.6,0.85,0.35
5,0.95,0.5,0.5,0.1,0.8,0.1,0.25,0.45,1.0,0.3
6,0.8,0.45,0.55,0.25,0.65,0.2,0.2,0.6,0.75,0.35
7,0.75,0.25,0.35,0.15,0.8,0.3,0.0,0.35,0.85,0.1
8,0.8,0.25,0.55,0.1,0.55,0.3,0.1,0.3,0.85,0.25
9,0.65,0.3,0.35,0.25,0.5,0.6,0.2,0.15,0.75,0.3
10,0.7,0.2,0.3,0.3,0.6,0.8,0.2,0.25,0.75,0.4
11,0.5,0.2,0.5,0.6,0.45,0.75,0.2,0.15,0.6,0.65
12,0.6,0.15,0.45,0.8,0.5,0.65,0.1,0.35,0.6,0.7
13,0.7,0.3,0.4,0.5,0.25,0.85,0.2,0.3,0.75,0.5
14,0.65,0.25,0.55,0.45,0.25,0.65,0.5,0.2,0.6,0.45
15,0.65,0.1,0.65,0.3,0.15,0.35,0.55,0.15,0.45,0.5
16,0.65,0.25,0.7,0.3,0.1,0.55,0.35,0.4,0.45,0.5
17,0.3,0.2,0.6,0.2,0.2,0.5,0.5,0.5,0.55,0.45
18,0.4,0.35,0.9,0.15,0.5,0.55,0.35,0.7,0.7,0.35
19,0.2,0.15,0.7,0.05,0.35,0.6,0.5,0.6,0.6,0.35
20,0.2,0.15,0.4,0.1,0.5,0.65,0.45,0.6,0.25,0.45
21,0.2,0.15,0.55,0.15,0.7,0.5,0.6,0.4,0.25,0.35
22,0.1,0.25,0.65,0.15,0.5,0.75,0.6,0.4,0.3,0.3
23,0.25,0.05,0.45,0.25,0.1,0.7,0.45,0.3,0.3,0.15
24,0.3,0.05,0.25,0.3,0.25,0.7,0.55,0.5,0.5,0.25
25,0.2,0.15,0.2,0.3,0.45,0.75,0.5,0.55,0.55,0.05
26,0.55,0.15,0.0,0.2,0.35,0.7,0.45,0.6,0.75,0.1
27,0.6,0.25,0.1,0.35,0.35,0.75,0.2,0.85,0.7,0.05
28,0.55,0.4,0.2,0.65,0.45,0.7,0.25,0.7,0.7,0.1
29,0.35,0.4,0.4,0.55,0.4,0.85,0.05,0.75,0.9,0.15
30,0.15,0.35,0.3,0.35,0.4,0.45,0.1,0.6,0.9,0.25
31,0.2,0.55,0.5,0.45,0.75,0.65,0.3,0.8,0.9,0.35
32,0.25,0.45,0.5,0.4,0.8,0.65,0.35,0.75,0.9,0.25
33,0.3,0.5,0.55,0.5,0.8,0.6,0.35,0.55,0.85,0.35
34,0.4,0.35,0.5,0.35,0.75,0.55,0.25,0.7,0.8,0.4
35,0.45,0.15,0.5,0.5,0.7,0.65,0.2,0.6,0.65,0.3
36,0.45,0.4,0.7,0.45,0.85,0.8,0.3,0.4,0.4,0.3
37,0.5,0.4,0.6,0.55,0.8,0.8,0.3,0.65,0.35,0.35
38,0.3,0.45,0.8,0.45,0.65,0.75,0.15,0.75,0.45,0.4
39,0.4,0.4,0.6,0.5,0.75,0.65,0.15,0.6,0.45,0.55
40,0.4,0.45,0.35,0.45,0.85,0.6,0.2,0.45,0.45,0.6
41,0.5,0.5,0.3,0.35,0.9,0.65,0.25,0.45,0.5,0.55
42,0.45,0.75,0.25,0.25,0.75,0.4,0.25,0.65,0.5,0.7
43,0.45,0.7,0.4,0.2,0.55,0.35,0.35,0.75,0.55,0.6
44,0.55,0.65,0.35,0.2,0.3,0.5,0.35,0.85,0.4,0.7
45,0.6,0.5,0.4,0.25,0.2,0.2,0.55,0.85,0.45,0.4
46,0.45,0.45,0.45,0.45,0.3,0.25,0.35,0.7,0.2,0.55
47,0.55,0.7,0.6,0.4,0.35,0.4,0.4,0.65,0.3,0.7
48,0.4,0.7,0.7,0.35,0.2,0.2,0.4,0.85,0.4,0.6
49,0.3,0.8,0.65,0.3,0.2,0.15,0.55,0.95,0.55,0.55
50,0.2,0.85,0.45,0.7,0.3,0.2,0.35,1.0,0.5,0.6
51,0.25,0.55,0.65,0.6,0.5,0.3,0.5,0.9,0.5,0.65
52,0.45,0.3,0.5,0.75,0.45,0.25,0.7,0.8,0.5,0.6
53,0.4,0.2,0.65,0.55,0.25,0.35,0.65,0.85,0.5,0.7
54,0.55,0.15,0.4,0.5,0.5,0.2,0.5,0.75,0.55,0.4
55,0.6,0.2,0.4,0.75,0.35,0.25,0.45,0.55,0.4,0.7
56,0.7,0.2,0.55,0.6,0.2,0.45,0.4,0.3,0.2,0.55
57,0.65,0.4,0.2,0.7,0.5,0.35,0.45,0.4,0.25,0.55
58,0.65,0.35,0.05,0.85,0.75,0.25,0.15,0.55,0.25,0.45
59,0.65,0.25,0.05,0.75,0.55,0.5,0.35,0.35,0.15,0.6
60,0.45,0.3,0.1,0.5,0.55,0.45,0.3,0.55,0.05,0.5
61,0.35,0.1,0.1,0.5,0.6,0.5,0.1,0.55,0.05,0.5
62,0.25,0.05,0.2,0.35,0.45,0.6,0.1,0.75,0.1,0.4
63,0.2,0.15,0.3,0.5,0.6,0.6,0.05,0.6,0.2,0.4
64,0.35,0.15,0.5,0.35,0.55,0.45,0.15,0.7,0.4,0.6
65,0.25,0.2,0.7,0.2,0.3,0.4,0.2,0.65,0.55,0.65
66,0.1,0.1,0.95,0.5,0.2,0.35,0.5,0.4,0.35,0.25
67,0.2,0.05,0.95,0.55,0.05,0.3,0.45,0.4,0.3,0.1
68,0.25,0.3,0.9,0.4,0.05,0.5,0.4,0.35,0.45,0.2
69,0.35,0.15,0.95,0.45,0.3,0.6,0.5,0.25,0.3,0.0
70,0.45,0.15,1.0,0.45,0.2,0.6,0.65,0.2,0.4,0.1
71,0.4,0.45,0.95,0.35,0.1,0.65,0.4,0.25,0.2,0.3
72,0.65,0.25,0.8,0.3,0.15,0.2,0.6,0.4,0.25,0.55
73,0.5,0.35,0.75,0.3,0.4,0.3,0.4,0.5,0.35,0.5
74,0.45,0.4,0.8,0.25,0.2,0.45,0.45,0.7,0.25,0.5
75,0.45,0.7,0.65,0.4,0.35,0.3,0.6,0.75,0.15,0.6
76,0.4,0.7,0.75,0.5,0.2,0.4,0.45,0.85,0.1,0.35
77,0.5,0.7,0.95,0.75,0.15,0.55,0.4,0.85,0.35,0.45
78,0.5,0.65,0.85,0.75,0.3,0.7,0.35,0.7,0.4,0.55
79,0.45,0.55,0.75,0.65,0.5,0.8,0.25,0.75,0.3,0.6
80,0.5,0.45,0.6,0.65,0.45,0.65,0.3,0.85,0.3,0.6
81,0.55,0.4,0.65,0.65,0.4,0.75,0.5,0.8,0.2,0.55
82,0.5,0.45,0.5,0.6,0.4,0.85,0.45,0.7,0.15,0.6
83,0.5,0.1,0.2,0.7,0.6,0.85,0.7,0.8,0.15,0.65
84,0.65,0.1,0.2,0.55,0.5,0.85,0.5,0.85,0.1,0.7
85,0.75,0.2,0.2,0.3,0.55,0.85,0.2,0.8,0.2,0.8
86,0.45,0.4,0.35,0.6,0.6,0.7,0.25,0.8,0.2,0.7
87,0.4,0.4,0.1,0.7,0.45,0.65,0.15,0.8,0.3,0.9
88,0.1,0.4,0.3,0.9,0.65,0.5,0.05,0.85,0.4,0.95
89,0.1,0.35,0.25,1.0,0.75,0.4,0.2,0.7,0.5,1.0
