Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.35,0.25,0.45,0.55,0.3,0.45,0.45,0.45,0.7
1,0.35,0.5,0.3,0.5,0.6,0.5,0.55,0.25,0.25,0.75
2,0.45,0.4,0.4,0.6,0.5,0.7,0.3,0.25,0.2,0.75
3,0.55,0.3,0.25,0.6,0.5,0.65,0.35,0.25,0.45,0.65
4,0.55,0.3,0.1,0.6,0.6,0.5,0.45,0.25,0.55,0.65
5,0.55,0.25,0.2,0.65,0.65,0.25,0.35,0.2,0.2,0.75
6,0.9,0.4,0.1,0.75,0.4,0.35,0.25,0.25,0.3,0.75
7,0.95,0.55,0.1,0.65,0.75,0.25,0.45,0.15,0.35,0.5
8,0.8,0.6,0.25,0.8,0.6,0.3,0.2,0.2,0.35,0.6
9,0.45,0.4,0.4,0.8,0.45,0.55,0.15,0.05,0.4,0.75
10,0.55,0.3,0.4,0.6,0.4,0.4,0.4,0.15,0.45,0.8
11,0.6,0.35,0.45,0.4,0.55,0.3,0.5,0.25,0.35,0.8
12,0.7,0.3,0.45,0.35,0.45,0.25,0.6,0.2,0.1,0.5
13,0.65,0.3,0.2,0.15,0.5,0.1,0.45,0.15,0.05,0.5
14,0.55,0.2,0.25,0.1,0.4,0.2,0.4,0.3,0.15,0.45
15,0.75,0.3,0.35,0.05,0.25,0.35,0.55,0.4,0.25,0.5
16,0.7,0.25,0.25,0.15,0.35,0.5,0.65,0.45,0.3,0.7
17,0.65,0.25,0.2,0.1,0.45,0.5,0.55,0.5,0.55,0.5
18,0.45,0.3,0.25,0.25,0.55,0.45,0.55,0.6,0.5,0.3
19,0.45,0.5,0.45,0.45,0.35,0.25,0.6,0.5,0.75,0.25
20,0.35,0.6,0.5,0.45,0.5,0.25,0.5,0.4,0.75,0.5
21,0.3,0.7,0.4,0.4,0.7,0.3,0.75,0.35,0.8,0.7
22,0.35,0.5,0.3,0.55,0.8,0.2,0.4,0.2,0.7,0.25
23,0.3,0.5,0.4,0.5,0.8,0.15,0.3,0.4,0.7,0.2
24,0.45,0.5,0.25,0.65,0.8,0.2,0.45,0.1,1.0,0.45
25,0.4,0.2,0.65,0.25,0.75,0.15,0.2,0.2,0.95,0.15
26,0.35,0.1,0.65,0.4,0.9,0.3,0.3,0.05,0.85,0.15
27,0.5,0.2,0.7,0.4,0.8,0.3,0.2,0.1,0.75,0.25
28,0.45,0.1,0.6,0.45,0.6,0.3,0.25,0.2,0.75,0.4
29,0.65,0.0,0.45,0.55,0.45,0.45,0.25,0.35,0.65,0.5
30,0.65,0.1,0.45,0.6,0.55,0.55,0.3,0.45,0.3,0.1
31,0.6,0.2,0.45,0.55,0.5,0.6,0.6,0.4,0.25,0.2
32,0.65,0.4,0.6,0.7,0.55,0.55,0.45,0.4,0.35,0.25
33,0.6,0.45,0.85,0.85,0.75,0.5,0.9,0.35,0.15,0.15
34,0.5,0.4,0.75,0.8,0.75,0.55,0.75,0.35,0.1,0.5
35,0.7,0.5,0.75,0.7,0.8,0.5,0.55,0.4,0.0,0.7
36,0.7,0.35,0.8,0.75,0.6,0.4,0.65,0.5,0.15,0.75
37,0.8,0.4,0.65,0.85,0.6,0.5,0.7,0.45,0.2,0.85
38,0.5,0.6,0.6,0.75,0.25,0.55,0.4,0.35,0.4,0.8
39,0.35,0.45,0.4,0.6,0.35,0.5,0.4,0.35,0.4,0.7
40,0.35,0.65,0.5,0.8,0.35,0.6,0.45,0.5,0.45,0.75
41,0.7,0.6,0.4,0.6,0.6,0.3,0.45,0.4,0.15,0.55
42,0.65,0.5,0.6,0.4,0.6,0.2,0.55,0.25,0.1,0.65
43,0.55,0.6,0.6,0.4,0.55,0.3,0.55,0.45,0.0,0.75
44,0.6,0.6,0.5,0.4,0.65,0.3,0.4,0.35,0.05,0.6
45,0.25,0.4,0.6,0.45,0.55,0.35,0.5,0.5,0.05,0.5
46,0.3,0.45,0.6,0.45,0.65,0.3,0.55,0.4,0.15,0.6
47,0.4,0.3,0.55,0.55,0.65,0.35,0.65,0.25,0.2,0.7
48,0.35,0.55,0.7,0.45,0.55,0.45,0.45,0.35,0.15,0.7
49,0.35,0.4,0.45,0.7,0.3,0.6,0.4,0.35,0.4,0.45
50,0.45,0.45,0.6,0.85,0.25,0.4,0.2,0.65,0.35,0.65
51,0.5,0.55,0.8,0.8,0.3,0.25,0.35,0.55,0.3,0.7
52,0.35,0.3,0.7,1.0,0.25,0.25,0.4,0.45,0.45,0.95
53,0.2,0.25,0.6,1.0,0.4,0.4,0.45,0.55,0.35,0.95
54,0.25,0.4,0.45,0.95,0.65,0.6,0.5,0.6,0.45,0.95
55,0.35,0.4,0.5,0.7,0.55,0.4,0.6,0.65,0.55,0.8
56,0.55,0.35,0.65,0.55,0.45,0.4,0.45,0.6,0.75,0.8
57,0.55,0.6,0.55,0.6,0.3,0.35,0.2,0.6,0.65,0.4
