Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.35,0.45,0.7,0.6,0.65,0.5,0.4,0.4,0.35
1,0.3,0.4,0.2,0.65,0.55,0.8,0.65,0.45,0.2,0.45
2,0.25,0.3,0.25,0.55,0.7,0.85,0.6,0.45,0.2,0.65
3,0.1,0.0,0.4,0.35,0.6,0.85,0.5,0.45,0.1,0.45
4,0.2,0.15,0.4,0.4,0.35,0.75,0.55,0.5,0.2,0.5
5,0.25,0.4,0.45,0.45,0.35,0.7,0.5,0.4,0.35,0.55
6,0.3,0.3,0.5,0.4,0.65,0.8,0.35,0.2,0.65,0.45
7,0.5,0.4,0.55,0.35,0.55,0.75,0.3,0.3,0.6,0.4
8,0.7,0.35,0.5,0.4,0.55,0.8,0.25,0.45,0.4,0.4
9,0.75,0.45,0.25,0.35,0.65,0.65,0.15,0.45,0.15,0.6
10,0.8,0.75,0.2,0.25,0.9,0.6,0.25,0.25,0.35,0.85
11,0.8,0.5,0.4,0.6,0.85,0.5,0.5,0.25,0.5,0.6
12,0.85,0.55,0.35,0.65,0.85,0.3,0.3,0.2,0.5,0.5
13,0.6,0.4,0.6,0.7,0.85,0.1,0.35,0.3,0.7,0.5
14,0.7,0.5,0.65,0.3,0.6,0.25,0.4,0.25,0.65,0.25
15,0.65,0.5,0.55,0.2,0.55,0.25,0.4,0.1,0.7,0.45
16,0.5,0.55,0.35,0.2,0.75,0.15,0.3,0.15,0.8,0.5
17,0.4,0.7,0.2,0.3,0.75,0.25,0.25,0.15,0.75,0.45
18,0.2,0.6,0.25,0.1,0.75,0.2,0.45,0.3,0.6,0.2
19,0.25,0.45,0.6,0.15,0.9,0.4,0.7,0.7,0.35,0.25
20,0.35,0.55,0.65,0.4,0.85,0.5,0.7,0.7,0.35,0.45
21,0.35,0.45,0.8,0.55,0.9,0.45,0.65,0.9,0.35,0.2
22,0.35,0.3,0.75,0.55,0.75,0.55,0.55,0.9,0.5,0.4
23,0.3,0.35,0.7,0.45,0.75,0.55,0.65,0.95,0.65,0.15
24,0.65,0.3,0.75,0.3,0.75,0.65,0.4,0.7,0.5,0.15
25,0.5,0.2,0.6,0.2,0.7,0.75,0.45,0.45,0.45,0.0
26,0.7,0.3,0.75,0.35,0.7,0.5,0.35,0.7,0.45,0.15
27,0.7,0.4,0.55,0.25,0.7,0.4,0.25,0.9,0.55,0.2
28,0.65,0.45,0.8,0.55,0.8,0.25,0.1,0.85,0.7,0.15
29,0.55,0.3,0.65,0.5,0.9,0.35,0.1,0.65,0.55,0.6
30,0.7,0.45,0.7,0.55,0.95,0.25,0.15,0.7,0.55,0.55
31,0.75,0.4,0.65,0.6,0.9,0.35,0.25,0.65,0.5,0.35
32,0.75,0.4,0.75,0.45,0.95,0.4,0.3,0.65,0.55,0.3
33,0.65,0.2,0.75,0.5,0.9,0.3,0.25,0.7,0.5,0.15
34,0.55,0.2,0.6,0.55,0.8,0.45,0.15,0.5,0.6,0.15
35,0.35,0.45,0.45,0.65,0.75,0.5,0.3,0.5,0.55,0.2
36,0.25,0.5,0.2,0.6,0.8,0.2,0.2,0.4,0.6,0.35
37,0.45,0.5,0.25,0.75,0.85,0.35,0.45,0.55,0.6,0.25
38,0.45,0.5,0.1,0.65,0.8,0.3,0.7,0.5,0.45,0.25
39,0.5,0.5,0.4,0.5,0.75,0.5,0.7,0.5,0.75,0.3
40,0.4,0.45,0.15,0.4,0.55,0.55,0.75,0.5,0.75,0.5
41,0.4,0.35,0.15,0.45,0.7,0.25,0.7,0.6,0.55,0.35
42,0.6,0.4,0.3,0.3,0.85,0.2,0.65,0.5,0.4,0.2
43,0.35,0.35,0.4,0.3,0.8,0.1,0.65,0.6,0.3,0.2
44,0.6,0.75,0.15,0.25,0.85,0.0,0.7,0.6,0.25,0.3
45,0.6,0.8,0.1,0.3,0.55,0.05,0.5,0.4,0.1,0.5
46,0.75,0.8,0.3,0.6,0.25,0.25,0.25,0.45,0.25,0.8
47,0.5,0.75,0.2,0.45,0.25,0.3,0.25,0.45,0.05,0.65
48,0.45,0.65,0.35,0.35,0.45,0.5,0.25,0.55,0.2,0.4
49,0.65,0.75,0.55,0.2,0.45,0.55,0.35,0.6,0.15,0.35
50,0.9,0.8,0.7,0.25,0.4,0.35,0.35,0.75,0.25,0.4
51,0.75,0.6,0.7,0.25,0.5,0.75,0.2,0.75,0.25,0.6
52,0.65,0.7,0.7,0.45,0.6,0.75,0.3,0.8,0.2,0.9
53,0.75,0.55,0.6,0.5,0.6,0.9,0.35,0.6,0.25,0.8
54,0.55,0.5,0.8,0.5,0.5,0.7,0.25,0.6,0.2,0.85
55,0.15,0.8,0.8,0.55,0.3,0.35,0.3,0.55,0.2,0.75
56,0.05,0.7,0.85,0.35,0.3,0.25,0.35,0.45,0.15,0.75
57,0.05,0.5,0.55,0.6,0.35,0.35,0.5,0.25,0.2,0.55
58,0.15,0.65,0.45,0.55,0.35,0.2,0.45,0.4,0.1,0.7
59,0.35,0.45,0.35,0.6,0.55,0.25,0.5,0.4,0.15,0.65
60,0.35,0.5,0.35,0.5,0.45,0.4,0.45,0.35,0.1,0.65
61,0.45,0.75,0.25,0.6,0.35,0.3,0.4,0.05,0.15,0.5
62,0.55,0.8,0.2,0.75,0.3,0.4,0.15,0.1,0.1,0.45
63,0.4,0.75,0.2,0.55,0.65,0.35,0.45,0.1,0.1,0.55
64,0.5,0.6,0.2,0.6,0.75,0.45,0.55,0.2,0.15,0.65
65,0.5,0.7,0.2,0.4,0.55,0.25,0.3,0.4,0.05,0.55
66,0.75,0.5,0.25,0.45,0.6,0.2,0.35,0.35,0.25,0.4
67,0.65,0.6,0.35,0.3,0.7,0.3,0.35,0.3,0.3,0.6
68,0.8,0.75,0.4,0.45,0.75,0.5,0.5,0.35,0.45,0.6
69,0.9,0.55,0.5,0.5,0.65,0.45,0.35,0.25,0.3,0.75
70,0.65,0.5,0.7,0.25,0.45,0.45,0.35,0.1,0.55,0.65
71,0.7,0.4,0.65,0.3,0.4,0.5,0.25,0.3,0.4,0.55
72,0.3,0.25,0.6,0.4,0.5,0.35,0.2,0.35,0.4,0.4
73,0.35,0.2,0.55,0.45,0.65,0.3,0.15,0.35,0.4,0.35
74,0.0,0.6,0.6,0.7,0.5,0.2,0.4,0.5,0.55,0.05
75,0.1,0.85,0.55,0.65,0.65,0.35,0.3,0.45,0.6,0.15
76,0.05,0.75,0.55,0.7,0.65,0.45,0.15,0.25,0.65,0.25
77,0.1,0.4,0.5,0.65,0.6,0.35,0.4,0.25,0.4,0.45
78,0.2,0.6,0.55,0.7,0.55,0.55,0.3,0.3,0.45,0.65
79,0.35,0.65,0.6,0.6,0.45,0.5,0.4,0.2,0.45,0.85
80,0.2,0.65,0.75,0.4,0.35,0.5,0.45,0.25,0.35,0.75
81,0.4,0.4,0.55,0.2,0.5,0.4,0.35,0.2,0.2,0.85
82,0.55,0.2,0.75,0.15,0.6,0.0,0.1,0.15,0.15,0.85
83,0.4,0.15,0.65,0.1,0.5,0.1,0.3,0.25,0.05,0.95
84,0.2,0.2,0.65,0.15,0.35,0.05,0.05,0.2,0.05,0.8
85,0.2,0.2,0.5,0.2,0.55,0.05,0.05,0.3,0.1,0.8
86,0.2,0.4,0.55,0.3,0.45,0.3,0.15,0.35,0.1,0.75
87,0.25,0.45,0.45,0.45,0.55,0.4,0.3,0.35,0.2,0.55
88,0.35,0.1,0.55,0.25,0.55,0.6,0.15,0.15,0.2,0.6
89,0.15,0.2,0.65,0.3,0.5,0.75,0.15,0.05,0.05,0.7
90,0.1,0.1,0.75,0.15,0.45,0.8,0.35,0.15,0.1,0.65
91,0.15,0.25,0.7,0.25,0.65,0.8,0.55,0.4,0.15,0.65
92,0.05,0.2,0.7,0.05,0.65,1.0,0.65,0.3,0.05,0.65
93,0.0,0.2,0.75,0.15,0.7,0.95,0.8,0.1,0.05,0.7
94,0.2,0.15,0.5,0.05,0.6,0.8,0.8,0.05,0.05,0.45
95,0.2,0.3,0.25,0.15,0.55,0.65,0.55,0.15,0.1,0.45
96,0.2,0.25,0.35,0.1,0.7,0.8,0.65,0.1,0.1,0.5
97,0.2,0.6,0.25,0.3,0.45,0.75,0.5,0.4,0.15,0.35
98,0.2,0.6,0.2,0.4,0.55,0.55,0.4,0.3,0.3,0.5
99,0.2,0.5,0.35,0.3,0.95,0.3,0.55,0.35,0.05,0.5
