Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.7,0.45,0.6,0.55,0.4
1,0.45,0.4,0.25,0.7,0.35
2,0.35,0.35,0.45,0.55,0.5
3,0.35,0.05,0.3,0.6,0.6
4,0.45,0.15,0.25,0.5,0.25
5,0.5,0.25,0.2,0.6,0.6
6,0.55,0.35,0.25,0.55,0.6
7,0.55,0.3,0.15,0.6,0.35
8,0.45,0.45,0.25,0.3,0.4
9,0.45,0.45,0.35,0.3,0.5
10,0.45,0.5,0.2,0.1,0.3
11,0.35,0.45,0.25,0.2,0.3
12,0.3,0.75,0.4,0.05,0.5
13,0.6,0.65,0.5,0.1,0.4
14,0.75,0.75,0.45,0.05,0.65
15,0.8,0.75,0.4,0.1,0.65
16,0.85,0.85,0.15,0.3,0.45
17,0.75,0.7,0.15,0.6,0.45
18,0.55,0.7,0.25,0.75,0.45
19,0.75,0.85,0.4,0.65,0.4
20,0.65,0.45,0.5,0.55,0.4
21,0.5,0.3,0.65,0.35,0.45
22,0.55,0.55,0.5,0.45,0.65
23,0.35,0.4,0.5,0.4,0.4
24,0.5,0.5,0.45,0.5,0.25
25,0.65,0.45,0.4,0.5,0.2
26,0.55,0.8,0.35,0.4,0.25
27,0.75,0.7,0.35,0.65,0.6
28,0.5,0.65,0.45,0.8,0.45
29,0.4,0.55,0.35,0.85,0.7
30,0.55,0.65,0.45,0.4,0.4
31,0.7,0.75,0.45,0.45,0.2
32,0.6,0.55,0.4,0.55,0.25
33,0.3,0.45,0.25,0.45,0.4
34,0.5,0.45,0.25,0.7,0.45
35,0.5,0.25,0.35,0.75,0.4
36,0.3,0.2,0.3,0.3,0.45
37,0.5,0.25,0.5,0.4,0.5
38,0.5,0.3,0.6,0.3,0.4
39,0.6,0.4,0.4,0.45,0.65
40,0.7,0.45,0.35,0.4,0.75
41,0.65,0.35,0.45,0.35,0.75
42,0.5,0.25,0.4,0.55,0.65
43,0.3,0.3,0.55,0.5,0.4
44,0.5,0.25,0.55,0.65,0.65
45,0.4,0.25,0.45,0.6,0.4
46,0.5,0.2,0.25,0.45,0.6
47,0.35,0.3,0.25,0.75,0.65
48,0.35,0.5,0.25,0.5,0.55
49,0.3,0.6,0.65,0.6,0.6
50,0.35,0.45,0.45,0.65,0.4
51,0.35,0.55,0.45,0.4,0.15
52,0.3,0.6,0.35,0.55,0.35
53,0.4,0.65,0.3,0.6,0.35
54,0.7,0.55,0.35,0.6,0.4
55,0.65,0.4,0.6,0.35,0.5
56,0.7,0.3,0.7,0.35,0.35
57,0.45,0.4,0.75,0.4,0.45
58,0.45,0.65,0.75,0.5,0.3
59,0.5,0.45,0.7,0.35,0.5
60,0.5,0.65,0.6,0.55,0.5
61,0.45,0.5,0.45,0.6,0.45
62,0.35,0.45,0.35,0.75,0.3
63,0.4,0.5,0.3,0.75,0.5
64,0.4,0.55,0.35,0.7,0.45
65,0.35,0.35,0.5,0.45,0.6
66,0.45,0.3,0.4,0.6,0.6
67,0.45,0.35,0.5,0.55,0.6
68,0.55,0.35,0.3,0.5,0.25
69,0.45,0.45,0.3,0.35,0.3
70,0.4,0.45,0.35,0.35,0.3
71,0.35,0.55,0.35,0.45,0.3
72,0.3,0.55,0.25,0.5,0.3
73,0.45,0.5,0.4,0.45,0.4
74,0.6,0.8,0.15,0.35,0.35
75,0.65,0.55,0.25,0.6,0.65
76,0.5,0.4,0.35,0.6,0.55
77,0.8,0.5,0.55,0.45,0.45
78,0.75,0.6,0.8,0.4,0.3
79,0.55,0.5,0.65,0.45,0.3
80,0.5,0.35,0.6,0.4,0.4
81,0.55,0.3,0.45,0.3,0.45
82,0.7,0.3,0.55,0.55,0.5
83,0.6,0.3,0.6,0.25,0.45
84,0.75,0.1,0.8,0.35,0.1
85,0.55,0.3,0.8,0.3,0.2
86,0.6,0.55,0.85,0.25,0.55
87,0.8,0.7,0.75,0.35,0.5
88,0.7,0.6,0.8,0.55,0.3
89,0.55,0.25,0.7,0.4,0.3
90,0.55,0.4,0.4,0.35,0.4
91,0.55,0.4,0.6,0.3,0.55
92,0.4,0.2,0.35,0.5,0.6
93,0.35,0.25,0.45,0.55,0.45
94,0.4,0.5,0.5,0.45,0.45
95,0.3,0.4,0.5,0.55,0.6
96,0.2,0.4,0.6,0.4,0.55
97,0.45,0.5,0.7,0.1,0.4
98,0.65,0.45,0.55,0.25,0.45
99,0.65,0.45,0.45,0.35,0.4
