Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.35,0.35,0.5,0.5,0.5,0.6,0.55,0.6,0.4
1,0.55,0.15,0.45,0.4,0.55,0.4,0.5,0.3,0.6,0.55
2,0.5,0.15,0.35,0.7,0.65,0.4,0.1,0.3,0.4,0.7
3,0.5,0.35,0.65,0.6,0.5,0.35,0.1,0.7,0.35,0.65
4,0.5,0.3,0.4,0.75,0.65,0.2,0.2,0.65,0.35,0.65
5,0.3,0.4,0.4,0.6,0.5,0.25,0.3,0.85,0.15,0.7
6,0.35,0.05,0.75,0.4,0.5,0.25,0.5,0.65,0.5,0.8
7,0.5,0.0,0.65,0.4,0.45,0.35,0.4,0.75,0.7,0.75
8,0.5,0.05,0.3,0.35,0.6,0.45,0.4,0.7,0.55,0.7
9,0.4,0.1,0.2,0.1,0.35,0.5,0.2,0.55,0.6,0.75
10,0.15,0.15,0.4,0.15,0.55,0.4,0.25,0.8,0.75,0.5
11,0.25,0.15,0.35,0.4,0.35,0.4,0.35,0.45,0.65,0.7
12,0.35,0.1,0.2,0.5,0.35,0.35,0.45,0.55,0.65,0.75
13,0.55,0.25,0.2,0.45,0.25,0.4,0.1,0.65,0.8,0.85
14,0.5,0.1,0.1,0.45,0.35,0.4,0.25,0.75,0.9,1.0
15,0.35,0.15,0.25,0.45,0.3,0.4,0.1,0.65,0.9,0.95
16,0.35,0.2,0.15,0.4,0.1,0.45,0.25,0.7,0.9,0.85
17,0.4,0.45,0.2,0.3,0.3,0.2,0.4,0.4,0.7,0.7
18,0.55,0.25,0.5,0.35,0.45,0.25,0.45,0.45,0.75,0.65
19,0.4,0.6,0.35,0.25,0.5,0.25,0.35,0.55,0.7,0.65
20,0.5,0.6,0.45,0.2,0.45,0.45,0.35,0.8,0.8,0.6
21,0.5,0.6,0.55,0.2,0.65,0.45,0.55,0.55,0.65,0.7
22,0.45,0.5,0.55,0.2,0.7,0.45,0.4,0.55,0.55,0.6
23,0.5,0.5,0.45,0.4,0.75,0.3,0.35,0.45,0.45,0.55
24,0.5,0.3,0.3,0.55,0.8,0.35,0.25,0.55,0.2,0.7
25,0.6,0.25,0.5,0.55,0.7,0.3,0.3,0.55,0.25,0.7
26,0.65,0.25,0.55,0.5,0.65,0.35,0.3,0.65,0.3,0.7
27,0.6,0.4,0.5,0.65,0.35,0.5,0.45,0.4,0.4,0.55
28,0.55,0.2,0.45,0.75,0.6,0.45,0.25,0.25,0.7,0.55
29,0.6,0.2,0.55,0.75,0.55,0.55,0.35,0.35,0.7,0.6
30,0.7,0.2,0.4,0.85,0.5,0.6,0.3,0.3,0.65,0.4
31,0.75,0.1,0.35,0.7,0.4,0.7,0.15,0.25,0.7,0.65
32,0.85,0.05,0.3,0.55,0.7,0.8,0.15,0.2,0.7,0.5
33,0.7,0.1,0.35,0.7,0.6,0.85,0.2,0.35,0.7,0.45
34,0.6,0.1,0.25,0.7,0.6,0.65,0.2,0.25,0.95,0.55
35,0.5,0.05,0.25,0.6,0.6,0.6,0.3,0.2,0.8,0.55
36,0.25,0.05,0.25,0.3,0.55,0.45,0.2,0.1,0.75,0.5
37,0.3,0.05,0.25,0.45,0.7,0.65,0.55,0.25,0.7,0.3
38,0.2,0.25,0.2,0.4,0.55,0.45,0.6,0.4,0.6,0.4
39,0.6,0.2,0.25,0.35,0.3,0.45,0.45,0.55,0.75,0.3
40,0.75,0.2,0.4,0.35,0.35,0.4,0.4,0.6,0.65,0.25
41,0.85,0.2,0.25,0.25,0.45,0.45,0.4,0.5,0.7,0.15
42,0.8,0.4,0.2,0.35,0.55,0.35,0.25,0.55,0.65,0.15
43,0.75,0.25,0.35,0.65,0.75,0.25,0.25,0.25,0.65,0.25
44,0.7,0.25,0.3,0.7,0.55,0.55,0.35,0.2,0.6,0.5
45,0.4,0.25,0.45,0.7,0.65,0.4,0.25,0.3,0.55,0.65
46,0.35,0.4,0.25,0.65,0.7,0.25,0.15,0.2,0.5,0.75
47,0.4,0.3,0.35,0.15,0.65,0.3,0.15,0.15,0.5,0.8
48,0.6,0.2,0.35,0.1,0.55,0.55,0.3,0.2,0.35,0.7
