Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.45,0.4,0.4,0.55,0.65,0.55,0.55,0.5,0.35,0.55
1,0.4,0.5,0.2,0.3,0.3,0.55,0.45,0.55,0.3,0.45
2,0.5,0.55,0.35,0.3,0.4,0.7,0.4,0.5,0.15,0.6
3,0.45,0.75,0.3,0.35,0.8,0.8,0.55,0.8,0.15,0.55
4,0.4,0.65,0.5,0.4,1.0,0.75,0.55,0.75,0.3,0.75
5,0.3,0.5,0.65,0.65,0.95,0.85,0.35,0.5,0.3,0.6
6,0.45,0.4,0.5,0.6,0.85,0.6,0.25,0.35,0.2,0.5
7,0.65,0.35,0.55,0.8,0.7,0.75,0.3,0.45,0.2,0.4
8,0.75,0.25,0.4,0.85,0.95,0.85,0.4,0.35,0.15,0.45
9,0.85,0.3,0.6,0.75,0.8,0.75,0.45,0.15,0.05,0.35
10,0.8,0.65,0.6,0.5,0.65,0.95,0.35,0.1,0.2,0.5
11,0.45,0.7,0.5,0.55,0.8,0.8,0.45,0.3,0.05,0.4
12,0.55,0.7,0.65,0.6,0.95,0.85,0.2,0.15,0.05,0.55
13,0.6,0.65,0.2,0.7,0.9,0.95,0.4,0.15,0.05,0.1
14,0.65,0.65,0.35,0.75,0.75,0.85,0.3,0.2,0.3,0.2
15,0.65,0.3,0.6,0.8,0.55,0.65,0.45,0.15,0.45,0.05
16,0.5,0.25,0.5,0.75,0.4,0.45,0.45,0.35,0.4,0.25
17,0.45,0.2,0.45,0.75,0.55,0.65,0.35,0.45,0.25,0.4
18,0.25,0.1,0.45,0.7,0.4,0.65,0.55,0.35,0.2,0.35
19,0.15,0.1,0.65,0.8,0.45,0.8,0.55,0.45,0.4,0.55
20,0.25,0.2,0.55,0.8,0.2,0.8,0.9,0.15,0.4,0.6
21,0.35,0.1,0.75,0.75,0.3,0.5,0.75,0.15,0.45,0.65
22,0.45,0.2,0.6,0.65,0.15,0.4,0.9,0.2,0.5,0.55
23,0.7,0.25,0.7,0.7,0.25,0.6,0.75,0.1,0.4,0.5
24,0.85,0.5,0.75,0.75,0.5,0.7,0.4,0.15,0.75,0.1
25,0.6,0.7,0.8,0.6,0.6,0.6,0.4,0.3,0.6,0.1
26,0.6,0.75,0.7,0.55,0.65,0.45,0.15,0.3,0.9,0.1
27,0.75,0.65,0.8,0.55,0.75,0.35,0.15,0.6,0.85,0.05
28,0.65,0.7,0.85,0.55,0.5,0.35,0.25,0.85,0.85,0.05
29,0.55,0.35,0.8,0.45,0.85,0.65,0.45,0.75,0.6,0.2
30,0.8,0.25,0.7,0.6,0.9,0.35,0.6,0.85,0.5,0.3
31,0.75,0.25,0.95,0.75,0.85,0.2,0.7,0.7,0.7,0.25
32,0.75,0.25,0.8,0.95,0.75,0.25,0.7,0.5,0.75,0.2
33,0.65,0.45,0.65,0.8,0.65,0.3,0.75,0.35,0.75,0.1
34,0.8,0.45,0.6,0.75,0.6,0.15,0.65,0.35,0.8,0.15
35,0.7,0.4,0.7,0.8,0.85,0.05,0.5,0.3,0.8,0.4
36,0.55,0.35,0.55,0.85,0.65,0.2,0.6,0.2,0.75,0.3
37,0.65,0.25,0.6,0.8,0.9,0.3,0.55,0.15,0.6,0.4
38,0.8,0.45,0.45,0.9,0.65,0.3,0.55,0.1,0.4,0.5
39,0.7,0.5,0.35,1.0,0.65,0.1,0.6,0.15,0.05,0.7
40,0.85,0.95,0.4,0.85,0.45,0.15,0.45,0.25,0.15,0.7
41,0.8,0.75,0.65,0.9,0.4,0.15,0.55,0.15,0.1,0.65
42,0.75,0.5,0.7,0.9,0.4,0.15,0.55,0.1,0.25,0.5
43,0.8,0.65,0.9,0.95,0.7,0.1,0.5,0.4,0.35,0.45
44,0.8,0.75,0.9,0.9,0.7,0.05,0.4,0.2,0.4,0.45
45,0.25,0.65,0.95,1.0,0.75,0.1,0.45,0.05,0.35,0.6
46,0.15,0.7,0.95,0.9,0.5,0.25,0.4,0.0,0.05,0.75
47,0.35,0.6,1.0,0.7,0.55,0.25,0.35,0.15,0.1,0.55
48,0.5,0.5,0.95,0.6,0.75,0.2,0.3,0.4,0.1,0.6
49,0.85,0.3,0.7,0.55,0.75,0.35,0.6,0.25,0.2,0.25
50,0.95,0.0,0.6,0.5,0.6,0.45,0.6,0.25,0.2,0.3
51,1.0,0.05,0.45,0.8,0.65,0.35,0.85,0.2,0.1,0.25
52,1.0,0.05,0.45,0.85,0.3,0.35,0.8,0.25,0.2,0.25
53,0.8,0.15,0.5,0.75,0.25,0.25,0.65,0.15,0.55,0.4
54,0.85,0.3,0.5,0.6,0.35,0.25,0.7,0.15,0.55,0.35
55,0.85,0.35,0.5,0.5,0.15,0.3,0.7,0.1,0.5,0.2
56,0.75,0.5,0.35,0.55,0.1,0.2,0.65,0.25,0.5,0.15
57,0.75,0.2,0.2,0.55,0.1,0.3,0.45,0.3,0.5,0.3
58,0.7,0.2,0.35,0.6,0.05,0.25,0.7,0.3,0.65,0.4
59,0.85,0.2,0.15,0.65,0.15,0.25,0.65,0.1,0.6,0.45
60,0.85,0.2,0.45,0.25,0.25,0.3,0.6,0.0,0.55,0.7
61,0.7,0.2,0.2,0.25,0.25,0.0,0.65,0.05,0.5,0.65
62,0.85,0.2,0.35,0.35,0.2,0.15,0.65,0.15,0.75,0.5
63,0.75,0.4,0.4,0.5,0.25,0.35,0.7,0.35,0.85,0.35
64,0.9,0.6,0.2,0.6,0.25,0.4,0.8,0.2,0.8,0.6
65,0.85,0.65,0.35,0.55,0.25,0.45,0.55,0.4,0.7,0.6
66,0.65,0.5,0.15,0.45,0.3,0.45,0.7,0.5,0.7,0.6
67,0.5,0.4,0.05,0.4,0.4,0.6,0.8,0.7,0.65,0.4
68,0.55,0.2,0.3,0.65,0.35,0.7,0.55,0.7,0.65,0.25
69,0.5,0.35,0.25,0.4,0.3,0.55,0.75,0.5,0.65,0.25
70,0.45,0.45,0.1,0.5,0.35,0.6,0.75,0.45,0.5,0.3
