Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
19,0.85,0.35,0.95,0.2,0.1,0.4,0.0,0.95,0.15,0.7,0.45,0.5,0.5,0.75,0.25,1.0,0.0,0.55,0.15,0.15
20,0.85,0.4,0.9,0.1,0.1,0.35,0.0,1.0,0.35,0.85,0.55,0.45,0.7,0.85,0.2,1.0,0.0,0.65,0.15,0.35
21,0.95,0.55,1.0,0.15,0.2,0.5,0.05,0.95,0.35,0.9,0.5,0.2,0.7,0.95,0.35,1.0,0.0,0.6,0.1,0.45
22,0.9,0.65,0.95,0.1,0.25,0.45,0.1,0.9,0.4,0.9,0.55,0.15,0.8,0.9,0.25,0.85,0.1,0.4,0.1,0.45
23,0.95,0.6,0.9,0.15,0.65,0.2,0.25,0.9,0.6,0.75,0.65,0.05,0.8,0.95,0.2,0.95,0.05,0.3,0.25,0.75
24,0.9,0.55,0.95,0.25,0.7,0.05,0.4,0.95,0.75,0.7,0.7,0.05,0.7,0.7,0.35,0.85,0.2,0.25,0.2,0.75
25,0.7,0.55,1.0,0.35,0.7,0.0,0.6,0.9,0.85,0.65,0.75,0.05,0.75,0.5,0.15,0.95,0.25,0.3,0.3,0.85
26,0.65,0.7,1.0,0.15,0.6,0.0,0.75,0.7,0.75,0.7,0.95,0.15,0.85,0.25,0.05,1.0,0.1,0.15,0.35,0.95
27,0.7,0.55,0.95,0.0,0.65,0.0,0.75,0.75,0.75,0.6,0.9,0.05,0.75,0.6,0.15,0.85,0.15,0.1,0.15,0.85
28,0.9,0.35,0.9,0.0,0.7,0.0,0.45,0.7,0.6,0.3,0.9,0.05,0.55,0.55,0.3,0.8,0.2,0.2,0.1,0.95
29,0.95,0.4,0.9,0.05,0.6,0.05,0.6,0.45,0.5,0.5,0.95,0.2,0.65,0.6,0.0,0.7,0.45,0.25,0.2,0.9
30,0.75,0.3,0.75,0.1,0.35,0.1,0.4,0.35,0.5,0.4,1.0,0.05,0.55,0.7,0.1,0.8,0.6,0.25,0.2,1.0
31,0.85,0.35,0.75,0.05,0.4,0.05,0.35,0.45,0.6,0.45,0.95,0.1,0.35,0.6,0.2,0.6,0.45,0.15,0.25,1.0
32,1.0,0.4,0.65,0.05,0.4,0.05,0.35,0.5,0.75,0.55,0.75,0.1,0.4,0.8,0.3,0.75,0.3,0.05,0.3,0.95
33,1.0,0.6,0.35,0.0,0.3,0.05,0.5,0.65,0.75,0.65,0.45,0.1,0.7,0.7,0.3,0.4,0.2,0.1,0.6,0.95
34,0.95,0.7,0.2,0.0,0.4,0.15,0.65,0.55,0.7,0.85,0.45,0.0,0.75,0.8,0.5,0.3,0.1,0.0,0.75,1.0
35,0.95,0.45,0.35,0.2,0.6,0.1,1.0,0.5,0.6,0.7,0.65,0.05,0.75,0.7,0.7,0.2,0.05,0.05,0.5,0.95
36,0.85,0.55,0.25,0.35,0.5,0.15,1.0,0.5,0.65,0.7,0.5,0.05,0.75,0.6,0.5,0.1,0.05,0.05,0.65,0.85
37,0.85,0.4,0.45,0.5,0.7,0.05,1.0,0.65,0.4,0.5,0.7,0.1,0.45,0.8,0.45,0.2,0.0,0.05,0.25,0.8
38,0.75,0.9,0.55,0.5,0.45,0.05,1.0,0.9,0.4,0.35,0.45,0.1,0.5,0.6,0.3,0.2,0.0,0.05,0.3,0.7
39,0.8,0.8,0.45,0.65,0.6,0.1,0.95,0.9,0.45,0.35,0.45,0.15,0.55,0.6,0.4,0.1,0.0,0.25,0.3,0.8
40,0.95,0.7,0.75,1.0,0.9,0.1,0.9,0.9,0.1,0.2,0.45,0.1,0.3,0.75,0.45,0.1,0.0,0.05,0.05,0.85
41,0.95,0.7,0.85,0.95,0.95,0.15,1.0,0.85,0.15,0.1,0.55,0.0,0.3,0.7,0.3,0.2,0.05,0.05,0.05,0.9
42,1.0,0.7,0.85,1.0,0.95,0.25,1.0,0.95,0.2,0.1,0.45,0.05,0.45,0.85,0.35,0.1,0.1,0.2,0.1,0.8
43,0.9,0.55,0.85,0.9,0.75,0.5,0.9,0.95,0.25,0.2,0.55,0.05,0.55,0.85,0.6,0.15,0.15,0.25,0.1,0.75
44,1.0,0.5,0.7,0.95,0.7,0.4,0.9,1.0,0.3,0.4,0.65,0.05,0.6,0.95,0.65,0.35,0.2,0.25,0.05,0.55
45,1.0,0.65,0.6,0.95,0.5,0.35,1.0,0.95,0.35,0.4,0.6,0.0,0.65,1.0,0.7,0.35,0.4,0.1,0.0,0.65
46,0.85,0.55,0.55,0.9,0.45,0.55,0.95,0.95,0.35,0.4,0.8,0.0,0.65,0.95,0.6,0.35,0.45,0.05,0.05,0.6
47,0.85,0.75,0.6,0.85,0.25,0.45,1.0,0.95,0.3,0.45,0.7,0.0,0.7,1.0,0.75,0.3,0.4,0.25,0.0,0.5
48,0.8,0.85,0.65,0.85,0.15,0.5,1.0,0.9,0.4,0.4,0.45,0.05,0.75,0.8,0.95,0.35,0.35,0.05,0.05,0.6
49,1.0,0.75,0.6,0.9,0.05,0.6,1.0,0.85,0.45,0.35,0.3,0.1,0.8,0.75,1.0,0.3,0.3,0.1,0.1,0.65
50,0.9,0.55,0.65,0.8,0.25,0.55,0.8,0.7,0.35,0.5,0.35,0.25,0.85,0.6,0.95,0.45,0.35,0.1,0.0,0.5
51,1.0,0.75,0.45,0.4,0.15,0.45,0.9,0.85,0.45,0.6,0.6,0.3,0.5,0.85,0.75,0.15,0.65,0.45,0.15,0.3
52,1.0,0.55,0.35,0.4,0.15,0.3,0.8,0.9,0.45,0.6,0.65,0.45,0.45,0.85,0.8,0.15,0.55,0.35,0.35,0.2
53,0.95,0.35,0.15,0.6,0.1,0.25,1.0,0.9,0.45,0.7,0.8,0.75,0.4,0.9,0.9,0.1,0.45,0.25,0.5,0.05
54,0.95,0.4,0.05,0.65,0.15,0.4,0.9,0.9,0.45,0.9,0.9,0.85,0.3,0.95,0.8,0.0,0.35,0.4,0.25,0.05
55,0.95,0.55,0.05,0.55,0.0,0.6,0.85,0.85,0.4,0.85,0.95,0.75,0.25,0.95,0.8,0.0,0.5,0.6,0.2,0.15
56,0.85,0.5,0.0,0.65,0.0,0.65,1.0,0.6,0.3,0.75,0.75,0.75,0.15,0.75,0.75,0.05,0.3,0.45,0.2,0.15
57,0.8,0.65,0.05,0.35,0.05,0.8,0.95,0.5,0.45,0.7,0.65,0.65,0.2,0.9,0.55,0.15,0.45,0.65,0.25,0.05
58,0.95,0.55,0.1,0.2,0.15,0.75,0.8,0.3,0.35,0.9,0.45,0.7,0.3,0.95,0.75,0.15,0.25,0.55,0.05,0.05
59,0.95,0.4,0.0,0.05,0.1,0.65,0.9,0.2,0.3,0.95,0.4,0.85,0.35,0.95,0.9,0.05,0.3,0.35,0.0,0.0
60,0.7,0.5,0.05,0.1,0.25,0.5,0.85,0.45,0.3,0.85,0.5,0.75,0.35,1.0,0.8,0.0,0.25,0.6,0.1,0.0
61,0.7,0.4,0.2,0.15,0.2,0.5,0.85,0.45,0.25,0.9,0.45,0.9,0.35,0.9,0.75,0.2,0.3,0.35,0.15,0.0
62,0.75,0.35,0.15,0.2,0.3,0.55,0.75,0.6,0.25,0.8,0.55,0.8,0.35,0.75,0.8,0.45,0.4,0.15,0.05,0.05
63,1.0,0.65,0.15,0.35,0.25,0.35,0.9,0.5,0.2,0.75,0.7,0.8,0.4,0.7,0.6,0.35,0.45,0.2,0.05,0.1
64,1.0,0.55,0.15,0.45,0.2,0.55,0.95,0.4,0.4,0.7,0.65,0.8,0.3,0.4,0.8,0.3,0.25,0.1,0.05,0.0
65,1.0,0.45,0.3,0.55,0.25,0.8,0.75,0.2,0.55,0.8,0.55,0.7,0.15,0.6,0.8,0.05,0.25,0.35,0.2,0.0
66,1.0,0.7,0.25,0.55,0.15,0.85,0.95,0.3,0.55,0.75,0.7,0.8,0.2,0.85,0.8,0.05,0.2,0.25,0.35,0.0
67,1.0,0.65,0.25,0.6,0.15,0.85,0.9,0.35,0.7,0.8,0.75,0.85,0.45,0.75,0.75,0.15,0.15,0.4,0.3,0.05
68,1.0,0.6,0.2,0.65,0.2,0.85,0.75,0.5,0.6,0.8,0.5,0.8,0.5,0.55,0.8,0.1,0.2,0.65,0.25,0.0
69,0.9,0.6,0.2,0.7,0.3,0.85,0.55,0.65,0.55,0.85,0.4,0.75,0.6,0.45,0.75,0.0,0.25,0.65,0.45,0.0
70,1.0,0.95,0.25,0.7,0.6,0.75,0.25,0.5,0.35,0.95,0.35,0.65,0.4,0.35,0.75,0.0,0.3,0.7,0.55,0.15
71,1.0,1.0,0.2,0.95,0.65,0.9,0.15,0.35,0.35,0.7,0.5,0.8,0.25,0.2,0.8,0.1,0.4,0.75,0.8,0.2
72,1.0,0.85,0.05,1.0,0.75,0.9,0.1,0.3,0.2,0.7,0.45,0.9,0.3,0.2,0.75,0.35,0.4,0.8,0.8,0.15
73,0.95,0.75,0.1,0.95,0.5,0.85,0.1,0.4,0.45,0.8,0.35,0.85,0.55,0.35,0.75,0.1,0.25,0.6,0.6,0.05
74,0.95,0.75,0.25,1.0,0.15,0.9,0.2,0.65,0.65,0.95,0.3,0.85,0.7,0.7,0.65,0.0,0.1,0.3,0.1,0.0
75,0.95,0.65,0.25,0.9,0.2,0.75,0.2,0.65,0.85,0.9,0.25,0.8,0.65,0.7,0.45,0.1,0.1,0.25,0.15,0.05
76,0.75,0.45,0.2,1.0,0.3,0.6,0.2,0.7,0.8,0.9,0.0,0.65,0.75,0.45,0.4,0.4,0.25,0.35,0.3,0.05
77,0.9,0.45,0.5,0.95,0.1,0.85,0.05,0.7,0.95,0.85,0.0,0.75,0.95,0.3,0.5,0.45,0.15,0.4,0.05,0.05
78,0.9,0.5,0.55,0.9,0.05,0.95,0.1,0.75,0.85,0.6,0.0,0.65,1.0,0.55,0.55,0.15,0.6,0.25,0.35,0.1
79,0.95,0.8,0.45,0.8,0.15,0.9,0.05,0.45,0.8,0.85,0.0,0.45,1.0,0.6,0.4,0.2,0.45,0.3,0.25,0.25
80,0.85,0.95,0.45,0.65,0.15,0.9,0.0,0.45,0.75,0.95,0.0,0.2,0.95,0.6,0.35,0.2,0.5,0.5,0.4,0.45
81,0.75,0.85,0.5,0.55,0.3,0.8,0.0,0.5,0.65,1.0,0.15,0.2,0.95,0.4,0.45,0.2,0.55,0.7,0.55,0.45
82,0.8,0.8,0.4,0.7,0.35,0.8,0.05,0.5,0.75,0.95,0.15,0.0,0.9,0.6,0.25,0.2,0.7,0.7,0.25,0.55
83,0.65,0.75,0.2,0.65,0.3,0.75,0.0,0.55,0.6,0.85,0.3,0.0,0.8,0.65,0.3,0.15,0.65,0.75,0.3,0.5
84,0.6,0.85,0.15,0.7,0.4,0.7,0.0,0.45,0.55,0.8,0.25,0.1,0.85,0.6,0.2,0.15,0.75,0.75,0.3,0.6
85,0.8,0.75,0.25,0.6,0.45,0.7,0.0,0.75,0.55,0.8,0.3,0.15,0.5,0.6,0.2,0.3,0.8,0.7,0.45,0.5
86,0.9,0.8,0.25,0.5,0.6,0.65,0.1,0.75,0.45,0.8,0.25,0.1,0.75,0.65,0.15,0.2,0.8,0.85,0.55,0.55
87,0.9,0.6,0.5,0.65,0.45,1.0,0.1,0.85,0.55,0.6,0.3,0.0,0.85,0.5,0.15,0.3,0.9,0.7,0.7,0.25
88,0.85,0.55,0.3,0.9,0.55,0.85,0.1,0.8,0.55,0.6,0.15,0.0,0.95,0.55,0.0,0.35,0.9,0.9,0.55,0.35
89,0.85,0.95,0.65,0.95,0.8,0.75,0.15,0.95,0.9,0.7,0.3,0.1,0.95,0.2,0.05,0.1,0.9,0.95,0.9,0.75
90,0.75,0.8,0.5,0.85,0.65,0.8,0.2,0.9,0.9,0.6,0.35,0.2,0.85,0.5,0.1,0.2,0.55,0.8,0.65,0.45
91,0.9,0.75,0.4,0.8,0.75,0.8,0.1,1.0,1.0,0.65,0.6,0.15,0.85,0.6,0.2,0.25,0.35,0.7,0.9,0.4
92,0.95,0.6,0.85,1.0,0.7,0.8,0.05,1.0,1.0,0.4,0.45,0.25,0.65,0.5,0.15,0.4,0.2,0.75,0.8,0.4
93,0.95,0.55,0.9,1.0,0.55,1.0,0.05,0.95,1.0,0.3,0.45,0.5,0.45,0.6,0.0,0.5,0.2,0.75,0.75,0.4
94,1.0,0.5,0.65,1.0,0.4,0.95,0.05,0.8,0.95,0.3,0.2,0.35,0.35,0.9,0.05,0.8,0.05,0.65,0.55,0.05
95,0.95,0.6,0.6,1.0,0.45,1.0,0.05,0.65,0.85,0.35,0.2,0.4,0.45,0.8,0.15,0.7,0.25,0.55,0.6,0.1
96,0.85,0.5,0.65,1.0,0.45,0.95,0.0,0.75,0.95,0.45,0.1,0.65,0.35,0.7,0.15,0.8,0.25,0.65,0.6,0.1
97,0.75,0.45,0.6,0.95,0.5,0.9,0.05,0.75,0.8,0.55,0.25,0.6,0.4,0.6,0.35,0.7,0.15,0.65,0.6,0.25
98,0.6,0.6,0.55,0.95,0.55,0.75,0.0,0.65,0.7,0.55,0.2,0.6,0.4,0.6,0.25,0.7,0.15,0.6,0.6,0.2
99,0.8,0.7,0.75,0.95,0.5,0.9,0.0,0.75,0.7,0.45,0.15,0.75,0.25,0.6,0.35,0.6,0.15,0.6,0.6,0.2
