Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
19,0.5,0.85,0.1,0.6,0.3,0.2,0.2,0.4,0.3,0.2,0.4,0.1,0.25,0.4,0.6,0.95,0.8,0.9,0.65,0.35
20,0.6,0.65,0.2,0.7,0.15,0.2,0.45,0.7,0.25,0.05,0.55,0.0,0.15,0.35,0.25,1.0,0.85,0.85,0.5,0.45
21,0.45,0.6,0.2,0.6,0.2,0.3,0.35,0.5,0.15,0.05,0.4,0.0,0.45,0.25,0.5,1.0,0.75,0.85,0.75,0.5
22,0.5,0.7,0.1,0.65,0.1,0.6,0.5,0.65,0.15,0.1,0.5,0.1,0.55,0.45,0.55,0.9,1.0,0.6,0.65,0.4
23,0.3,0.6,0.0,0.35,0.2,0.55,0.35,0.3,0.25,0.1,0.1,0.05,0.7,0.5,0.85,0.8,1.0,0.6,0.9,0.85
24,0.5,0.45,0.1,0.55,0.3,0.35,0.45,0.45,0.25,0.1,0.25,0.1,0.55,0.65,0.7,0.5,1.0,0.5,0.75,0.9
25,0.85,0.45,0.2,0.6,0.2,0.15,0.7,0.7,0.55,0.05,0.2,0.05,0.45,0.8,0.85,0.4,0.95,0.3,0.45,0.9
26,0.95,0.85,0.05,0.75,0.25,0.2,0.85,0.8,0.75,0.15,0.3,0.0,0.3,0.65,0.7,0.35,1.0,0.3,0.25,0.8
27,0.95,0.65,0.15,0.9,0.1,0.1,0.95,0.65,0.9,0.1,0.2,0.1,0.05,0.4,0.95,0.05,1.0,0.3,0.1,0.8
28,0.85,0.5,0.45,0.9,0.15,0.2,0.85,0.75,0.85,0.05,0.25,0.1,0.1,0.3,0.85,0.15,0.95,0.4,0.2,0.75
29,0.9,0.55,0.4,1.0,0.2,0.05,0.95,0.8,1.0,0.05,0.3,0.15,0.05,0.1,0.85,0.05,0.95,0.7,0.05,0.85
30,0.8,0.65,0.55,0.9,0.25,0.3,0.85,0.9,0.95,0.1,0.5,0.1,0.1,0.2,0.9,0.1,0.9,0.7,0.05,0.9
31,0.9,0.8,0.35,0.9,0.25,0.1,0.8,0.9,0.9,0.15,0.7,0.0,0.25,0.0,0.9,0.1,0.85,0.9,0.1,0.85
32,0.65,0.9,0.45,0.85,0.35,0.15,0.9,0.75,0.8,0.25,0.8,0.05,0.25,0.2,0.75,0.15,0.7,0.7,0.1,0.7
33,0.4,0.95,0.25,0.8,0.2,0.25,0.9,0.75,0.75,0.15,0.65,0.1,0.15,0.2,0.7,0.25,0.65,0.65,0.1,0.7
34,0.65,0.9,0.45,0.85,0.25,0.2,0.9,0.7,0.75,0.1,0.8,0.25,0.25,0.15,0.75,0.35,0.75,0.75,0.05,0.9
35,0.9,0.55,0.75,0.8,0.35,0.15,0.9,0.55,0.5,0.15,0.85,0.15,0.25,0.15,0.85,0.25,0.95,0.95,0.2,1.0
36,1.0,0.45,0.7,0.85,0.4,0.25,0.95,0.35,0.25,0.0,0.85,0.25,0.15,0.05,0.85,0.25,0.95,1.0,0.25,1.0
37,0.95,0.75,0.5,0.9,0.4,0.55,0.9,0.6,0.45,0.1,0.9,0.55,0.45,0.0,0.6,0.45,1.0,0.85,0.5,1.0
38,0.9,0.9,0.4,0.85,0.5,0.7,0.95,0.5,0.5,0.35,0.95,0.3,0.4,0.0,0.8,0.5,0.95,0.85,0.45,0.9
39,0.95,0.9,0.35,0.7,0.5,0.55,0.95,0.35,0.45,0.3,1.0,0.5,0.55,0.0,0.9,0.55,0.85,0.9,0.4,0.9
40,0.8,0.8,0.2,0.9,0.45,0.6,0.95,0.35,0.6,0.25,1.0,0.45,0.8,0.15,1.0,0.6,0.7,0.85,0.4,0.95
41,0.9,0.85,0.3,0.85,0.45,0.65,0.95,0.65,0.55,0.3,1.0,0.6,0.85,0.0,0.9,0.65,0.45,0.65,0.35,0.75
42,0.9,0.8,0.2,0.85,0.5,0.9,1.0,0.45,0.8,0.6,0.9,0.85,0.9,0.2,0.9,0.55,0.85,0.35,0.1,0.9
43,0.6,0.65,0.15,0.9,0.65,0.95,0.95,0.5,0.95,0.35,0.8,0.95,0.9,0.2,1.0,0.7,1.0,0.7,0.0,1.0
44,0.5,0.4,0.0,0.85,0.8,0.8,1.0,0.5,0.85,0.2,0.85,0.85,0.9,0.35,0.9,0.75,1.0,0.8,0.1,0.85
45,0.8,0.4,0.05,0.65,0.85,0.85,1.0,0.8,0.7,0.3,0.7,0.65,0.95,0.55,0.95,0.85,0.95,0.85,0.35,0.95
46,0.6,0.55,0.1,0.6,1.0,1.0,0.85,0.75,0.65,0.25,0.6,0.5,0.85,0.8,0.95,0.85,0.85,1.0,0.4,0.95
47,0.85,0.45,0.2,0.75,0.85,0.95,0.8,0.6,0.95,0.2,0.5,0.7,0.8,0.55,0.8,0.95,0.75,0.8,0.4,0.75
48,1.0,0.4,0.4,1.0,0.85,0.85,0.5,0.65,0.9,0.05,0.45,1.0,0.8,0.55,0.8,0.95,0.6,0.7,0.55,0.65
49,0.95,0.35,0.35,0.95,0.7,0.95,0.4,0.65,0.65,0.15,0.4,0.85,0.7,0.55,0.8,0.95,0.55,0.65,0.65,0.65
50,1.0,0.65,0.2,1.0,0.75,0.9,0.6,0.6,0.65,0.45,0.4,0.7,0.4,0.35,0.65,0.95,0.7,0.6,0.5,0.55
51,1.0,0.65,0.25,1.0,0.5,0.85,0.65,0.7,0.55,0.4,0.5,0.55,0.35,0.5,0.85,0.8,0.7,0.5,0.4,0.45
52,0.95,0.65,0.2,0.95,0.45,0.8,0.75,0.7,0.5,0.5,0.65,0.85,0.25,0.55,0.7,0.85,0.65,0.55,0.45,0.45
53,0.95,0.4,0.35,0.8,0.5,0.55,0.5,0.85,0.65,0.65,0.5,0.95,0.45,0.6,0.8,0.85,0.45,0.5,0.6,0.7
54,0.85,0.55,0.35,0.7,0.3,0.6,0.75,0.85,0.4,0.45,0.65,0.9,0.3,0.55,0.8,0.8,0.6,0.6,0.6,0.6
55,0.75,0.6,0.3,0.65,0.2,0.65,0.9,0.85,0.4,0.4,0.85,0.85,0.2,0.7,0.7,0.75,0.75,0.65,0.35,0.65
56,0.75,0.65,0.1,0.75,0.5,0.8,0.7,0.9,0.6,0.6,0.9,0.85,0.3,0.6,0.6,0.7,0.55,0.55,0.65,0.75
57,0.7,0.9,0.1,0.6,0.55,0.7,0.75,0.7,0.75,0.75,0.65,0.85,0.25,0.65,0.3,0.85,0.75,0.3,0.55,0.85
58,0.7,0.95,0.2,0.55,0.4,0.6,0.85,0.5,0.85,0.75,0.4,0.85,0.15,0.4,0.15,0.7,0.85,0.35,0.55,0.8
59,0.8,0.95,0.4,0.65,0.35,0.75,0.8,0.5,0.75,0.65,0.3,0.75,0.45,0.45,0.3,0.6,0.7,0.3,0.55,0.6
60,0.9,1.0,0.35,0.5,0.45,0.9,0.85,0.65,0.55,0.4,0.45,0.8,0.35,0.75,0.3,0.35,0.5,0.15,0.8,0.25
61,0.9,0.95,0.65,0.7,0.6,0.9,0.75,0.65,0.55,0.4,0.35,0.65,0.4,0.65,0.35,0.4,0.4,0.2,0.7,0.35
62,0.95,0.9,0.55,0.6,0.45,0.75,0.65,0.65,0.3,0.3,0.55,0.45,0.4,0.65,0.3,0.3,0.25,0.15,0.5,0.25
63,0.95,0.8,0.65,0.65,0.5,0.85,0.65,0.4,0.3,0.5,0.4,0.5,0.6,0.5,0.55,0.2,0.15,0.15,0.6,0.2
64,0.95,0.8,0.5,0.45,0.5,0.6,0.8,0.6,0.45,0.35,0.55,0.45,0.8,0.7,0.5,0.05,0.3,0.0,0.9,0.2
65,0.95,0.8,0.4,0.45,0.45,0.55,0.6,0.85,0.65,0.25,0.65,0.35,0.6,0.9,0.35,0.15,0.45,0.05,0.75,0.3
66,0.9,0.75,0.35,0.65,0.65,0.65,0.75,0.4,0.8,0.6,0.4,0.55,0.6,0.9,0.65,0.25,0.4,0.2,0.9,0.15
67,0.95,0.75,0.45,0.7,0.65,0.8,0.85,0.45,0.85,0.6,0.5,0.65,0.75,0.85,0.65,0.35,0.3,0.15,0.95,0.0
68,0.85,0.75,0.15,0.75,0.7,0.65,0.75,0.55,0.65,0.65,0.35,0.75,0.65,0.9,0.9,0.7,0.3,0.1,0.95,0.0
69,0.9,0.8,0.45,0.8,0.7,0.75,0.6,0.4,0.8,0.6,0.4,0.75,0.8,1.0,0.95,0.45,0.15,0.05,0.95,0.0
70,0.9,0.95,0.4,0.85,0.95,0.9,0.3,0.4,0.6,0.65,0.3,0.9,0.55,0.9,1.0,0.55,0.15,0.15,0.85,0.05
71,0.85,0.75,0.3,0.6,0.75,1.0,0.4,0.45,0.65,0.55,0.5,0.7,0.5,0.8,0.95,0.5,0.25,0.1,0.85,0.15
72,0.85,0.7,0.3,0.55,0.7,1.0,0.5,0.1,0.65,0.5,0.55,0.6,0.55,1.0,1.0,0.4,0.35,0.3,0.75,0.25
73,0.75,0.8,0.4,0.7,0.75,1.0,0.6,0.2,0.7,0.6,0.45,0.6,0.4,1.0,0.95,0.45,0.3,0.2,0.55,0.45
74,0.8,0.85,0.45,0.6,0.8,0.95,0.4,0.1,0.25,0.65,0.3,0.8,0.5,0.95,0.95,0.7,0.15,0.5,0.45,0.65
75,0.75,0.9,0.45,0.5,0.8,0.7,0.3,0.05,0.15,0.85,0.1,0.85,0.7,0.9,0.9,0.8,0.15,0.75,0.6,0.55
76,0.55,1.0,0.5,0.6,0.85,0.8,0.45,0.0,0.0,0.95,0.2,0.7,0.5,0.9,0.95,0.85,0.05,0.55,0.45,0.7
77,0.75,1.0,0.4,0.6,0.8,0.7,0.45,0.05,0.05,0.9,0.5,0.85,0.45,0.9,0.9,0.65,0.1,0.6,0.6,0.8
78,0.6,0.95,0.35,0.7,0.85,0.85,0.55,0.05,0.05,0.8,0.6,0.9,0.45,0.85,0.85,0.55,0.2,0.55,0.45,0.85
79,0.65,0.95,0.15,0.95,0.9,0.8,0.7,0.1,0.05,0.95,0.9,1.0,0.25,1.0,0.85,0.1,0.6,0.25,0.25,0.9
80,0.7,0.95,0.1,0.85,0.8,0.8,0.7,0.05,0.05,0.9,0.85,0.9,0.25,1.0,0.75,0.2,0.35,0.3,0.2,0.85
81,0.75,0.95,0.25,0.7,0.9,0.75,0.8,0.0,0.1,0.85,0.8,0.95,0.35,0.95,0.8,0.2,0.5,0.35,0.1,0.85
82,0.95,0.8,0.55,0.7,0.9,0.95,0.9,0.2,0.2,0.8,0.85,0.8,0.25,0.95,0.85,0.2,0.55,0.4,0.15,0.8
83,0.95,0.75,0.6,0.65,0.9,0.95,0.8,0.35,0.05,0.85,0.9,0.6,0.3,0.85,0.85,0.15,0.3,0.3,0.3,0.7
84,1.0,0.6,0.5,0.85,0.95,1.0,0.85,0.25,0.0,0.9,0.85,0.45,0.1,0.7,0.85,0.05,0.3,0.2,0.3,0.75
85,0.9,0.35,0.35,0.95,1.0,0.95,0.7,0.25,0.1,0.85,0.75,0.4,0.1,0.75,0.8,0.2,0.25,0.2,0.55,0.7
86,1.0,0.6,0.25,0.75,0.95,0.9,0.7,0.65,0.3,0.65,0.7,0.3,0.2,0.85,0.85,0.25,0.3,0.2,0.4,0.6
87,1.0,0.4,0.4,0.75,0.95,0.8,0.6,0.5,0.2,0.65,0.7,0.35,0.35,0.7,0.8,0.35,0.25,0.2,0.6,0.65
88,1.0,0.2,0.4,0.85,0.95,0.75,0.3,0.25,0.1,0.7,0.7,0.35,0.3,0.45,0.55,0.6,0.1,0.5,0.65,0.8
89,1.0,0.35,0.4,0.85,0.9,0.75,0.35,0.2,0.0,0.95,0.9,0.4,0.4,0.35,0.6,0.6,0.0,0.5,0.6,0.75
90,0.95,0.5,0.3,0.7,0.65,0.75,0.4,0.35,0.1,0.85,0.85,0.3,0.45,0.45,0.7,0.5,0.05,0.45,0.65,0.55
91,0.85,0.55,0.5,0.95,0.55,0.7,0.65,0.25,0.15,0.5,0.65,0.45,0.8,0.3,0.75,0.45,0.1,0.5,0.5,0.8
92,0.8,0.5,0.35,0.9,0.4,0.45,0.35,0.45,0.15,0.7,0.65,0.3,0.55,0.2,0.65,0.65,0.0,0.35,0.5,0.8
93,0.9,0.5,0.35,0.9,0.45,0.75,0.7,0.1,0.1,0.4,0.5,0.4,0.85,0.55,0.65,0.55,0.0,0.65,0.55,0.75
94,0.75,0.6,0.5,0.85,0.45,0.5,0.55,0.3,0.15,0.5,0.5,0.35,0.85,0.45,0.55,0.6,0.15,0.45,0.45,0.85
95,0.8,0.45,0.4,0.85,0.25,0.65,0.55,0.15,0.1,0.4,0.55,0.3,0.95,0.65,0.65,0.65,0.3,0.6,0.5,0.7
96,0.65,0.4,0.5,0.9,0.2,0.4,0.7,0.25,0.1,0.15,0.65,0.25,1.0,0.6,0.5,0.55,0.2,0.5,0.5,0.95
97,0.7,0.4,0.4,0.85,0.25,0.5,0.65,0.35,0.15,0.3,0.8,0.05,1.0,0.65,0.5,0.75,0.3,0.35,0.4,0.9
98,0.45,0.4,0.35,0.9,0.4,0.55,0.6,0.5,0.1,0.25,0.75,0.15,1.0,0.5,0.55,0.85,0.1,0.45,0.5,0.75
99,0.55,0.45,0.65,0.95,0.15,0.35,0.45,0.65,0.05,0.05,0.6,0.2,0.95,0.4,0.55,0.8,0.25,0.15,0.4,0.65
