Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.5,0.6,0.45,0.5,0.5,0.3,0.35,0.6,0.45
1,0.5,0.7,0.65,0.3,0.45,0.35,0.2,0.45,0.5,0.45
2,0.55,0.7,0.55,0.25,0.25,0.4,0.1,0.25,0.5,0.3
3,0.7,0.75,0.5,0.2,0.3,0.6,0.25,0.3,0.5,0.1
4,0.75,0.85,0.35,0.2,0.4,0.55,0.4,0.45,0.6,0.25
5,0.55,0.8,0.2,0.1,0.5,0.55,0.4,0.15,0.8,0.4
6,0.7,0.65,0.1,0.3,0.35,0.6,0.2,0.0,0.75,0.4
7,0.85,0.8,0.0,0.25,0.45,0.8,0.2,0.05,0.85,0.3
8,0.95,0.6,0.15,0.45,0.6,0.95,0.5,0.35,0.55,0.5
9,1.0,0.3,0.1,0.5,0.55,0.75,0.55,0.5,0.65,0.4
10,0.95,0.25,0.3,0.65,0.65,0.9,0.4,0.75,0.45,0.4
11,0.95,0.25,0.25,0.75,0.95,0.75,0.65,0.8,0.2,0.2
12,0.9,0.2,0.3,0.65,0.9,0.65,0.8,0.7,0.35,0.4
13,0.95,0.35,0.45,0.35,0.95,0.5,0.85,0.55,0.55,0.5
14,0.95,0.25,0.35,0.35,0.9,0.4,0.75,0.5,0.55,0.55
15,0.7,0.15,0.45,0.25,0.75,0.2,0.85,0.45,0.35,0.45
16,0.75,0.3,0.5,0.6,0.8,0.45,0.85,0.55,0.2,0.55
17,0.7,0.3,0.45,0.5,0.85,0.4,0.7,0.35,0.15,0.3
18,0.9,0.25,0.45,0.4,0.95,0.2,0.65,0.2,0.2,0.3
19,0.9,0.3,0.35,0.55,1.0,0.15,0.7,0.45,0.5,0.3
20,0.85,0.2,0.45,0.55,0.95,0.1,0.7,0.5,0.5,0.4
21,0.9,0.15,0.2,0.5,0.75,0.2,0.6,0.45,0.45,0.45
22,0.9,0.15,0.45,0.45,0.7,0.25,0.6,0.25,0.45,0.6
23,0.75,0.1,0.25,0.3,0.5,0.55,0.75,0.4,0.25,0.55
24,0.95,0.15,0.3,0.3,0.45,0.55,0.55,0.6,0.6,0.6
25,0.9,0.45,0.75,0.55,0.6,0.55,0.7,0.75,0.7,0.45
26,0.85,0.55,0.6,0.7,0.45,0.45,0.65,0.5,0.6,0.45
27,0.85,0.55,0.75,0.8,0.45,0.5,0.6,0.5,0.85,0.5
28,0.75,0.7,0.8,0.8,0.5,0.5,0.35,0.5,0.9,0.5
29,0.85,0.7,0.75,0.65,0.1,0.75,0.4,0.2,0.75,0.5
30,0.75,0.8,0.85,0.65,0.2,0.7,0.05,0.1,0.45,0.45
31,0.8,0.85,0.8,0.6,0.4,0.45,0.2,0.25,0.2,0.6
32,0.6,0.75,0.75,0.5,0.35,0.45,0.55,0.3,0.1,0.75
33,0.65,0.7,0.85,0.45,0.1,0.75,0.45,0.6,0.3,0.75
34,0.65,0.65,0.7,0.55,0.3,0.7,0.75,0.35,0.2,0.65
35,0.55,0.5,0.5,0.5,0.45,0.85,0.6,0.3,0.25,0.6
36,0.6,0.3,0.35,0.55,0.3,0.7,0.25,0.55,0.4,0.3
37,0.75,0.15,0.6,0.35,0.35,0.3,0.3,0.7,0.55,0.5
38,0.8,0.25,0.75,0.25,0.35,0.45,0.3,0.65,0.3,0.45
39,0.8,0.25,0.55,0.35,0.2,0.35,0.35,0.7,0.45,0.25
40,0.85,0.25,0.55,0.25,0.45,0.5,0.25,0.7,0.45,0.3
41,0.8,0.2,0.75,0.35,0.55,0.5,0.25,0.5,0.45,0.15
42,0.95,0.15,0.55,0.35,0.4,0.3,0.45,0.5,0.5,0.15
43,0.9,0.25,0.45,0.3,0.25,0.2,0.5,0.65,0.45,0.15
44,0.85,0.25,0.55,0.4,0.4,0.3,0.3,0.45,0.85,0.35
45,0.8,0.55,0.3,0.35,0.15,0.45,0.35,0.65,0.7,0.4
46,0.65,0.5,0.35,0.15,0.15,0.45,0.5,0.85,0.7,0.35
47,0.65,0.7,0.45,0.35,0.3,0.4,0.5,0.85,0.5,0.35
48,0.65,0.8,0.5,0.4,0.2,0.3,0.5,0.85,0.5,0.2
49,0.55,0.7,0.55,0.35,0.4,0.1,0.6,0.85,0.55,0.2
50,0.7,0.8,0.55,0.7,0.7,0.05,0.75,0.75,0.6,0.25
51,1.0,0.6,0.45,0.65,0.7,0.1,0.75,0.55,0.7,0.3
52,0.9,0.75,0.4,0.9,0.25,0.15,0.7,0.2,0.4,0.5
53,0.95,0.55,0.1,0.9,0.15,0.2,0.7,0.25,0.3,0.65
54,0.85,0.55,0.4,0.85,0.0,0.15,0.6,0.3,0.5,0.6
55,0.85,0.35,0.25,0.9,0.05,0.2,0.55,0.2,0.7,0.85
56,0.75,0.05,0.1,0.65,0.15,0.1,0.75,0.4,0.55,0.7
57,0.5,0.1,0.2,0.55,0.1,0.1,0.75,0.45,0.35,0.6
58,0.6,0.25,0.2,0.95,0.1,0.15,0.8,0.4,0.5,0.6
59,0.7,0.55,0.35,0.95,0.15,0.15,0.85,0.5,0.45,0.4
60,0.85,0.55,0.1,0.9,0.1,0.2,0.9,0.25,0.4,0.35
61,0.8,0.55,0.15,0.85,0.25,0.2,0.9,0.25,0.35,0.3
