Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.55,0.55,0.45,0.6,0.5
1,0.55,0.4,0.5,0.5,0.3
2,0.5,0.4,0.35,0.55,0.3
3,0.75,0.35,0.45,0.4,0.65
4,0.7,0.3,0.4,0.45,0.7
5,0.45,0.4,0.25,0.3,0.35
6,0.6,0.4,0.2,0.3,0.4
7,0.35,0.45,0.2,0.45,0.7
8,0.4,0.4,0.4,0.35,0.6
9,0.6,0.5,0.25,0.1,0.6
10,0.75,0.5,0.15,0.3,0.7
11,0.85,0.35,0.25,0.35,0.6
12,0.85,0.4,0.5,0.4,0.35
13,0.7,0.55,0.4,0.25,0.3
14,0.45,0.75,0.3,0.25,0.25
15,0.25,0.65,0.55,0.5,0.35
16,0.55,0.55,0.4,0.35,0.6
17,0.6,0.25,0.4,0.4,0.65
18,0.55,0.7,0.4,0.25,0.3
19,0.6,0.7,0.2,0.0,0.55
20,0.65,0.5,0.4,0.15,0.4
21,0.55,0.4,0.4,0.2,0.3
22,0.65,0.55,0.3,0.2,0.45
23,0.75,0.3,0.4,0.3,0.25
24,0.75,0.45,0.45,0.3,0.35
25,0.65,0.4,0.5,0.2,0.5
26,0.75,0.25,0.6,0.35,0.6
27,0.65,0.15,0.8,0.35,0.45
28,0.4,0.35,0.6,0.35,0.55
29,0.75,0.3,0.45,0.3,0.5
30,0.55,0.2,0.35,0.2,0.7
31,0.65,0.2,0.35,0.4,0.45
32,0.45,0.25,0.4,0.35,0.5
33,0.65,0.15,0.55,0.3,0.35
34,0.7,0.4,0.3,0.5,0.6
35,0.5,0.45,0.4,0.3,0.45
36,0.65,0.5,0.35,0.3,0.35
37,0.65,0.5,0.55,0.35,0.5
38,0.75,0.55,0.5,0.5,0.75
39,0.65,0.5,0.5,0.3,0.7
40,0.65,0.35,0.7,0.35,0.5
41,0.45,0.7,0.3,0.4,0.55
42,0.6,0.55,0.35,0.65,0.55
43,0.45,0.5,0.25,0.55,0.3
44,0.35,0.55,0.35,0.25,0.4
45,0.6,0.3,0.3,0.4,0.3
46,0.65,0.4,0.4,0.25,0.1
47,0.65,0.3,0.6,0.3,0.1
48,0.5,0.2,0.6,0.4,0.3
49,0.75,0.5,0.8,0.1,0.6
50,0.75,0.45,0.6,0.2,0.8
51,0.4,0.85,0.45,0.35,0.5
52,0.45,0.65,0.2,0.35,0.5
53,0.3,0.65,0.15,0.4,0.45
54,0.5,0.65,0.15,0.3,0.55
55,0.45,0.5,0.25,0.5,0.6
56,0.6,0.35,0.2,0.5,0.4
57,0.55,0.45,0.35,0.4,0.5
58,0.55,0.5,0.4,0.35,0.4
59,0.45,0.6,0.45,0.35,0.35
60,0.4,0.55,0.45,0.35,0.55
61,0.45,0.6,0.5,0.45,0.45
62,0.6,0.8,0.5,0.3,0.55
63,0.55,0.6,0.5,0.3,0.4
64,0.65,0.5,0.4,0.25,0.25
65,0.8,0.55,0.5,0.2,0.1
66,0.7,0.65,0.6,0.35,0.2
67,0.55,0.65,0.3,0.6,0.1
68,0.65,0.35,0.5,0.3,0.3
69,0.55,0.4,0.35,0.35,0.15
70,0.7,0.15,0.5,0.5,0.25
71,0.65,0.25,0.5,0.4,0.35
72,0.65,0.15,0.5,0.4,0.4
73,0.75,0.15,0.6,0.15,0.35
74,0.6,0.35,0.7,0.05,0.25
75,0.4,0.2,0.65,0.15,0.3
76,0.6,0.3,0.55,0.3,0.45
77,0.5,0.55,0.55,0.15,0.5
78,0.2,0.25,0.5,0.35,0.4
79,0.35,0.55,0.75,0.2,0.3
80,0.7,0.4,0.6,0.4,0.15
81,0.8,0.45,0.45,0.35,0.4
82,0.75,0.65,0.35,0.15,0.25
83,0.65,0.55,0.4,0.3,0.25
84,0.6,0.55,0.5,0.65,0.3
85,0.55,0.5,0.55,0.6,0.55
86,0.6,0.55,0.55,0.4,0.45
87,0.45,0.5,0.4,0.5,0.3
88,0.4,0.6,0.45,0.5,0.25
89,0.35,0.65,0.4,0.3,0.3
90,0.35,0.9,0.25,0.2,0.2
91,0.45,0.7,0.65,0.15,0.25
92,0.3,0.7,0.45,0.45,0.25
93,0.4,0.6,0.5,0.35,0.3
94,0.55,0.7,0.4,0.35,0.25
95,0.6,0.45,0.3,0.35,0.35
96,0.7,0.3,0.2,0.5,0.25
97,0.6,0.45,0.45,0.4,0.35
98,0.5,0.5,0.75,0.5,0.6
99,0.7,0.45,0.65,0.35,0.6
