Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.65,0.45,0.5,0.6,0.65
1,0.45,0.5,0.5,0.6,0.65
2,0.35,0.6,0.55,0.45,0.6
3,0.4,0.55,0.45,0.35,0.5
4,0.4,0.6,0.4,0.4,0.6
5,0.4,0.55,0.75,0.55,0.65
6,0.55,0.6,0.7,0.6,0.3
7,0.5,0.6,0.65,0.45,0.4
8,0.35,0.45,0.4,0.4,0.6
9,0.25,0.5,0.35,0.15,0.5
10,0.35,0.4,0.6,0.15,0.65
11,0.4,0.3,0.75,0.4,0.5
12,0.4,0.45,0.7,0.55,0.6
13,0.4,0.65,0.5,0.35,0.4
14,0.35,0.65,0.6,0.75,0.4
15,0.35,0.8,0.6,0.6,0.55
16,0.2,0.6,0.3,0.7,0.75
17,0.35,0.65,0.45,0.6,0.65
18,0.3,0.45,0.45,0.35,0.75
19,0.65,0.4,0.25,0.25,0.55
20,0.6,0.65,0.3,0.35,0.55
21,0.5,0.6,0.6,0.4,0.4
22,0.6,0.65,0.45,0.45,0.3
23,0.8,0.6,0.45,0.5,0.45
24,0.7,0.55,0.35,0.7,0.55
25,0.75,0.4,0.45,0.55,0.45
26,0.85,0.4,0.2,0.4,0.6
27,0.8,0.45,0.25,0.45,0.5
28,0.65,0.45,0.3,0.35,0.3
29,0.55,0.3,0.45,0.1,0.3
30,0.55,0.1,0.5,0.35,0.25
31,0.5,0.15,0.3,0.25,0.1
32,0.65,0.2,0.2,0.15,0.1
33,0.5,0.25,0.3,0.3,0.05
34,0.65,0.4,0.3,0.4,0.15
35,0.55,0.35,0.35,0.3,0.35
36,0.75,0.3,0.15,0.3,0.45
37,0.7,0.4,0.25,0.45,0.3
38,0.4,0.4,0.3,0.35,0.15
39,0.3,0.45,0.5,0.35,0.3
40,0.25,0.4,0.7,0.45,0.45
41,0.1,0.45,0.65,0.5,0.6
42,0.2,0.6,0.55,0.45,0.55
43,0.35,0.4,0.6,0.55,0.45
44,0.4,0.35,0.55,0.4,0.7
45,0.6,0.45,0.65,0.25,0.7
46,0.8,0.15,0.4,0.35,0.65
47,0.4,0.4,0.5,0.6,0.5
48,0.3,0.55,0.45,0.5,0.7
49,0.2,0.55,0.35,0.4,0.55
50,0.25,0.7,0.15,0.8,0.6
51,0.45,0.7,0.35,0.6,0.6
52,0.55,0.65,0.2,0.4,0.5
53,0.4,0.45,0.25,0.7,0.65
54,0.3,0.4,0.35,0.6,0.65
55,0.45,0.25,0.5,0.6,0.75
56,0.5,0.35,0.4,0.45,0.55
57,0.6,0.3,0.55,0.25,0.7
58,0.55,0.3,0.55,0.45,0.55
59,0.7,0.45,0.6,0.35,0.4
60,0.7,0.7,0.5,0.5,0.3
61,0.7,0.65,0.45,0.35,0.4
62,0.3,0.75,0.55,0.55,0.45
63,0.65,0.6,0.5,0.35,0.55
64,0.45,0.7,0.6,0.3,0.6
65,0.25,0.4,0.65,0.3,0.55
66,0.3,0.3,0.55,0.45,0.45
67,0.25,0.35,0.55,0.4,0.4
68,0.35,0.5,0.45,0.5,0.3
69,0.55,0.55,0.6,0.55,0.4
70,0.5,0.35,0.35,0.4,0.45
71,0.45,0.5,0.2,0.25,0.4
72,0.5,0.55,0.4,0.25,0.25
73,0.5,0.5,0.2,0.3,0.2
74,0.75,0.65,0.2,0.25,0.2
75,0.6,0.6,0.4,0.3,0.45
76,0.5,0.45,0.6,0.1,0.5
77,0.7,0.55,0.35,0.3,0.3
78,0.7,0.75,0.25,0.5,0.4
79,0.55,0.5,0.25,0.5,0.45
80,0.45,0.35,0.45,0.4,0.6
81,0.55,0.5,0.55,0.5,0.5
82,0.6,0.4,0.15,0.6,0.45
83,0.8,0.4,0.2,0.25,0.3
84,0.75,0.35,0.25,0.45,0.3
85,0.35,0.4,0.5,0.4,0.45
86,0.6,0.45,0.5,0.45,0.65
87,0.65,0.55,0.5,0.2,0.65
88,0.6,0.35,0.6,0.5,0.7
89,0.5,0.35,0.5,0.7,0.6
90,0.7,0.45,0.6,0.65,0.45
91,0.6,0.6,0.7,0.4,0.6
92,0.6,0.65,0.55,0.35,0.5
93,0.75,0.75,0.75,0.4,0.55
94,0.7,0.55,0.5,0.4,0.4
95,0.8,0.55,0.3,0.65,0.5
96,0.6,0.6,0.25,0.65,0.35
97,0.3,0.5,0.15,0.4,0.5
98,0.35,0.5,0.4,0.25,0.55
99,0.45,0.65,0.2,0.25,0.65
