Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.5,0.7,0.35,0.6,0.35,0.65,0.35,0.6,0.5
1,0.7,0.5,0.8,0.25,0.55,0.25,0.6,0.4,0.65,0.55
2,0.5,0.3,0.85,0.4,0.65,0.25,0.6,0.6,0.6,0.6
3,0.7,0.3,0.8,0.3,0.65,0.15,0.45,0.5,0.5,0.75
4,0.8,0.45,0.95,0.25,0.75,0.1,0.65,0.7,0.45,0.9
5,0.75,0.35,0.95,0.35,0.7,0.2,0.65,0.6,0.2,0.8
6,0.85,0.35,0.8,0.35,1.0,0.25,0.5,0.25,0.2,0.8
7,0.75,0.45,0.75,0.25,0.95,0.1,0.4,0.3,0.3,0.65
8,0.6,0.35,0.6,0.3,0.9,0.2,0.45,0.55,0.65,0.55
9,0.65,0.45,0.55,0.35,0.85,0.15,0.6,0.4,0.6,0.45
10,0.7,0.45,0.5,0.35,0.8,0.1,0.55,0.45,0.6,0.4
11,0.75,0.3,0.55,0.4,0.95,0.1,0.6,0.4,0.45,0.35
12,0.75,0.4,0.7,0.5,1.0,0.1,0.8,0.45,0.7,0.2
13,0.65,0.45,0.9,0.5,1.0,0.1,0.85,0.45,0.7,0.2
14,0.8,0.4,0.75,0.55,1.0,0.15,0.7,0.4,0.7,0.2
15,0.9,0.35,0.85,0.55,0.85,0.4,0.75,0.35,0.45,0.35
16,1.0,0.55,0.75,0.55,0.8,0.15,0.55,0.55,0.55,0.1
17,0.95,0.55,0.85,0.45,0.7,0.35,0.7,0.45,0.5,0.15
18,0.95,0.75,0.9,0.45,0.85,0.4,0.55,0.6,0.5,0.15
19,0.95,0.65,0.75,0.25,0.75,0.7,0.4,0.35,0.45,0.25
20,0.95,0.85,0.85,0.4,0.75,0.4,0.35,0.3,0.65,0.2
21,0.8,0.7,0.8,0.55,0.25,0.5,0.2,0.3,0.45,0.05
22,0.75,0.8,0.8,0.5,0.3,0.25,0.2,0.3,0.6,0.2
23,0.85,0.45,0.6,0.7,0.4,0.45,0.3,0.2,0.65,0.05
24,0.7,0.4,0.6,0.5,0.4,0.35,0.65,0.5,0.4,0.45
25,0.65,0.6,0.45,0.55,0.4,0.6,0.7,0.25,0.6,0.45
26,0.65,0.55,0.75,0.55,0.45,0.35,0.35,0.5,0.5,0.2
27,0.75,0.5,0.75,0.25,0.75,0.3,0.25,0.45,0.6,0.05
28,0.65,0.65,0.7,0.15,0.75,0.3,0.45,0.4,0.7,0.05
29,0.45,0.5,0.65,0.2,0.65,0.15,0.4,0.25,0.5,0.05
30,0.65,0.4,0.45,0.25,0.55,0.15,0.45,0.4,0.5,0.05
31,0.8,0.45,0.5,0.25,0.7,0.2,0.5,0.25,0.3,0.15
32,0.6,0.65,0.45,0.2,0.5,0.25,0.4,0.4,0.45,0.4
33,0.7,0.65,0.6,0.25,0.45,0.25,0.25,0.3,0.35,0.65
34,0.7,0.45,0.25,0.4,0.5,0.35,0.45,0.45,0.4,0.75
35,0.6,0.6,0.25,0.35,0.35,0.4,0.35,0.2,0.45,0.65
36,0.55,0.45,0.3,0.35,0.35,0.2,0.25,0.3,0.7,0.85
37,0.6,0.45,0.2,0.25,0.1,0.15,0.45,0.35,0.8,0.65
38,0.35,0.4,0.35,0.2,0.2,0.1,0.45,0.4,0.85,0.55
39,0.75,0.35,0.15,0.2,0.3,0.1,0.35,0.3,0.95,0.4
40,0.8,0.35,0.55,0.2,0.15,0.3,0.3,0.25,0.9,0.15
41,0.75,0.25,0.6,0.05,0.25,0.3,0.35,0.25,0.7,0.15
42,0.65,0.3,0.65,0.05,0.35,0.25,0.4,0.25,0.55,0.3
43,0.55,0.6,0.65,0.1,0.15,0.2,0.45,0.45,0.3,0.45
44,0.6,0.55,0.55,0.5,0.0,0.05,0.4,0.4,0.35,0.6
45,0.7,0.5,0.4,0.4,0.0,0.2,0.3,0.45,0.45,0.35
46,0.65,0.45,0.6,0.45,0.15,0.25,0.25,0.25,0.25,0.55
47,0.65,0.1,0.6,0.2,0.15,0.2,0.1,0.2,0.05,0.2
48,0.7,0.1,0.45,0.55,0.2,0.4,0.0,0.4,0.15,0.3
49,0.5,0.1,0.75,0.4,0.5,0.25,0.05,0.5,0.25,0.15
50,0.4,0.15,0.8,0.4,0.2,0.3,0.2,0.65,0.4,0.3
51,0.55,0.3,0.65,0.55,0.05,0.35,0.35,0.65,0.2,0.2
52,0.65,0.5,0.5,0.7,0.15,0.5,0.4,0.7,0.35,0.15
53,0.5,0.35,0.55,0.55,0.2,0.5,0.2,0.6,0.25,0.4
54,0.6,0.55,0.5,0.6,0.1,0.5,0.35,0.45,0.25,0.4
55,0.35,0.65,0.75,0.65,0.15,0.6,0.5,0.3,0.25,0.1
56,0.35,0.6,0.6,0.75,0.5,0.45,0.55,0.25,0.3,0.15
57,0.25,0.9,0.8,0.65,0.1,0.6,0.5,0.6,0.3,0.05
58,0.4,0.9,0.65,0.85,0.2,0.75,0.45,0.4,0.3,0.25
59,0.7,0.8,0.55,0.8,0.2,0.55,0.45,0.45,0.5,0.05
60,0.6,0.75,0.55,0.7,0.2,0.25,0.55,0.6,0.55,0.05
61,0.4,0.7,0.6,0.7,0.35,0.1,0.45,0.85,0.4,0.2
62,0.55,0.6,0.6,0.6,0.45,0.2,0.55,0.55,0.4,0.3
63,0.45,0.85,0.65,0.6,0.45,0.2,0.45,0.4,0.65,0.3
64,0.55,0.65,0.65,0.65,0.4,0.15,0.4,0.25,0.55,0.25
65,0.65,0.45,0.6,0.65,0.45,0.15,0.45,0.35,0.5,0.35
66,0.6,0.2,0.55,0.5,0.5,0.25,0.3,0.3,0.4,0.45
67,0.6,0.25,0.5,0.55,0.5,0.25,0.4,0.35,0.35,0.5
68,0.75,0.5,0.25,0.7,0.25,0.0,0.55,0.5,0.45,0.6
69,0.45,0.45,0.55,0.35,0.4,0.15,0.65,0.65,0.45,0.7
70,0.6,0.5,0.4,0.55,0.55,0.2,0.35,0.45,0.4,0.65
71,0.5,0.55,0.45,0.5,0.4,0.4,0.65,0.6,0.4,0.75
72,0.65,0.6,0.65,0.35,0.7,0.3,0.5,0.7,0.4,0.5
73,0.95,0.45,0.6,0.45,0.85,0.15,0.3,0.7,0.15,0.25
74,0.8,0.4,0.75,0.6,0.95,0.1,0.2,0.95,0.05,0.65
75,0.5,0.55,0.7,0.55,0.9,0.2,0.2,1.0,0.05,0.85
76,0.4,0.65,0.65,0.35,0.7,0.25,0.15,0.85,0.2,0.9
77,0.6,0.4,0.7,0.2,0.65,0.15,0.3,0.9,0.1,0.9
78,0.75,0.3,0.65,0.2,0.4,0.15,0.5,0.9,0.15,0.85
79,0.7,0.45,0.55,0.25,0.35,0.3,0.45,0.85,0.3,0.75
80,0.85,0.45,0.5,0.05,0.3,0.45,0.35,0.75,0.4,0.75
81,0.75,0.65,0.55,0.25,0.4,0.55,0.4,0.6,0.35,0.55
82,0.55,0.7,0.5,0.1,0.4,0.4,0.25,0.45,0.5,0.5
83,0.55,0.7,0.8,0.15,0.65,0.45,0.1,0.55,0.35,0.35
84,0.75,0.25,0.7,0.05,0.35,0.5,0.1,0.7,0.55,0.5
85,0.9,0.25,0.6,0.15,0.5,0.4,0.25,0.8,0.45,0.5
86,1.0,0.4,0.65,0.15,0.3,0.75,0.25,0.7,0.55,0.8
87,0.9,0.35,0.7,0.25,0.4,0.8,0.2,0.8,0.65,0.8
88,0.9,0.2,0.7,0.2,0.45,0.7,0.2,0.7,0.7,0.75
89,0.7,0.15,0.4,0.15,0.65,0.8,0.1,0.55,0.6,0.8
90,0.4,0.05,0.25,0.25,0.45,0.7,0.15,0.55,0.55,0.7
