Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.55,0.45,0.45,0.4,0.45,0.5,0.6,0.55,0.45
1,0.45,0.55,0.55,0.45,0.2,0.5,0.5,0.5,0.65,0.55
2,0.4,0.55,0.5,0.3,0.05,0.7,0.25,0.5,0.5,0.6
3,0.45,0.6,0.85,0.35,0.1,0.5,0.15,0.4,0.75,0.75
4,0.7,0.55,0.75,0.25,0.2,0.35,0.4,0.45,0.65,0.6
5,0.85,0.35,0.75,0.3,0.45,0.2,0.25,0.55,0.75,0.6
6,0.85,0.15,0.8,0.3,0.5,0.2,0.45,0.5,0.65,0.4
7,0.8,0.1,0.85,0.15,0.6,0.05,0.45,0.5,0.65,0.5
8,0.7,0.3,0.65,0.05,0.55,0.2,0.25,0.4,0.55,0.4
9,0.75,0.3,0.6,0.1,0.35,0.25,0.6,0.35,0.5,0.3
10,0.45,0.0,0.6,0.3,0.35,0.45,0.4,0.4,0.6,0.35
11,0.65,0.1,0.4,0.45,0.5,0.55,0.55,0.4,0.7,0.05
12,0.75,0.15,0.55,0.4,0.5,0.55,0.7,0.45,0.4,0.2
13,0.9,0.15,0.45,0.55,0.45,0.25,0.75,0.65,0.45,0.15
14,0.85,0.2,0.6,0.7,0.3,0.4,0.55,0.65,0.65,0.1
15,0.95,0.45,0.5,0.6,0.55,0.35,0.8,0.45,0.5,0.3
16,1.0,0.25,0.55,0.8,0.55,0.35,0.95,0.8,0.55,0.35
17,0.95,0.55,0.45,0.6,0.8,0.25,1.0,0.8,0.35,0.2
18,1.0,0.3,0.7,0.85,0.6,0.4,1.0,0.8,0.7,0.4
19,0.9,0.3,0.7,0.9,0.7,0.4,0.9,0.8,0.5,0.5
20,0.8,0.35,0.7,0.5,0.85,0.35,0.95,0.65,0.5,0.5
21,0.65,0.35,0.5,0.7,0.7,0.3,0.7,0.7,0.35,0.7
22,0.55,0.45,0.65,0.75,0.6,0.5,0.55,0.25,0.35,0.6
23,0.8,0.3,0.45,0.7,0.45,0.35,0.65,0.3,0.15,0.45
24,0.75,0.25,0.55,0.65,0.55,0.25,0.65,0.5,0.15,0.55
25,0.6,0.25,0.25,0.55,0.75,0.35,0.25,0.65,0.35,0.85
26,0.75,0.3,0.4,0.55,0.65,0.3,0.3,0.85,0.2,0.85
27,0.75,0.15,0.4,0.6,0.45,0.3,0.3,0.75,0.15,0.8
28,0.7,0.2,0.55,0.7,0.5,0.25,0.3,0.7,0.2,0.65
29,0.6,0.05,0.5,0.95,0.35,0.2,0.3,0.8,0.25,0.65
30,0.95,0.25,0.6,0.9,0.05,0.25,0.35,0.9,0.4,0.7
31,0.8,0.35,0.7,0.8,0.05,0.15,0.3,0.65,0.25,0.8
32,0.7,0.3,0.5,0.75,0.4,0.25,0.25,0.75,0.35,0.8
33,1.0,0.2,0.3,0.65,0.25,0.5,0.35,0.55,0.45,0.75
34,0.8,0.2,0.15,0.5,0.4,0.5,0.45,0.8,0.5,0.55
35,0.7,0.1,0.05,0.4,0.5,0.7,0.15,0.9,0.3,0.4
36,0.65,0.15,0.15,0.35,0.4,0.8,0.2,0.7,0.5,0.7
37,0.6,0.3,0.15,0.25,0.35,0.55,0.2,0.35,0.2,0.65
38,0.65,0.2,0.45,0.35,0.1,0.45,0.25,0.55,0.4,0.45
39,0.8,0.35,0.3,0.4,0.25,0.4,0.3,0.4,0.4,0.35
40,0.7,0.2,0.2,0.55,0.2,0.45,0.3,0.3,0.35,0.3
