Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.25,0.5,0.6,0.55,0.75
1,0.15,0.45,0.35,0.55,0.45
2,0.25,0.6,0.3,0.35,0.25
3,0.35,0.65,0.3,0.45,0.3
4,0.65,0.55,0.35,0.35,0.4
5,0.55,0.4,0.55,0.1,0.4
6,0.45,0.45,0.7,0.15,0.25
7,0.5,0.5,0.4,0.3,0.2
8,0.5,0.5,0.45,0.3,0.4
9,0.6,0.2,0.5,0.45,0.5
10,0.7,0.25,0.5,0.4,0.5
11,0.55,0.4,0.35,0.3,0.4
12,0.5,0.4,0.35,0.3,0.6
13,0.3,0.5,0.25,0.15,0.55
14,0.3,0.3,0.6,0.35,0.5
15,0.35,0.5,0.65,0.2,0.75
16,0.35,0.25,0.65,0.2,0.55
17,0.4,0.4,0.55,0.45,0.45
18,0.5,0.3,0.6,0.6,0.3
19,0.65,0.7,0.6,0.45,0.45
20,0.35,0.5,0.4,0.4,0.8
21,0.25,0.5,0.35,0.45,0.45
22,0.35,0.55,0.5,0.5,0.6
23,0.5,0.5,0.45,0.45,0.7
24,0.5,0.3,0.45,0.6,0.7
25,0.05,0.55,0.4,0.7,0.75
26,0.25,0.6,0.4,0.8,0.45
27,0.35,0.7,0.4,0.75,0.5
28,0.3,0.55,0.35,0.6,0.4
29,0.55,0.55,0.3,0.55,0.4
30,0.4,0.45,0.3,0.3,0.45
31,0.2,0.5,0.3,0.5,0.5
32,0.2,0.6,0.3,0.5,0.65
33,0.25,0.5,0.3,0.4,0.8
34,0.2,0.75,0.35,0.3,0.65
35,0.2,0.6,0.4,0.3,0.7
36,0.45,0.45,0.65,0.45,0.75
37,0.35,0.3,0.7,0.5,0.65
38,0.4,0.25,0.65,0.4,0.6
39,0.45,0.15,0.55,0.5,0.8
40,0.6,0.15,0.55,0.4,0.5
41,0.6,0.25,0.65,0.4,0.55
42,0.65,0.3,0.5,0.6,0.35
43,0.7,0.3,0.5,0.75,0.35
44,0.65,0.25,0.7,0.4,0.5
45,0.35,0.2,0.55,0.65,0.45
46,0.45,0.15,0.6,0.6,0.7
47,0.45,0.3,0.7,0.75,0.65
48,0.4,0.45,0.5,0.7,0.5
49,0.2,0.4,0.45,0.8,0.55
50,0.3,0.4,0.4,0.6,0.4
51,0.25,0.55,0.45,0.5,0.35
52,0.3,0.7,0.3,0.25,0.2
53,0.45,0.65,0.5,0.5,0.25
54,0.35,0.6,0.6,0.45,0.3
55,0.45,0.55,0.55,0.65,0.45
56,0.4,0.55,0.5,0.7,0.45
57,0.6,0.5,0.45,0.65,0.55
58,0.4,0.45,0.4,0.65,0.35
59,0.5,0.3,0.45,0.35,0.55
60,0.3,0.05,0.5,0.2,0.7
61,0.4,0.3,0.35,0.25,0.6
62,0.3,0.4,0.45,0.05,0.75
63,0.7,0.65,0.45,0.05,0.85
64,0.55,0.45,0.3,0.3,0.55
65,0.35,0.35,0.5,0.3,0.45
66,0.3,0.35,0.55,0.35,0.35
67,0.4,0.65,0.45,0.15,0.35
68,0.1,0.7,0.65,0.2,0.3
69,0.25,0.7,0.3,0.35,0.3
70,0.5,0.6,0.45,0.6,0.4
71,0.45,0.75,0.45,0.75,0.35
72,0.45,0.65,0.6,0.55,0.5
73,0.6,0.45,0.5,0.35,0.45
74,0.5,0.5,0.35,0.35,0.3
75,0.6,0.55,0.35,0.45,0.2
76,0.6,0.45,0.3,0.3,0.2
77,0.45,0.4,0.35,0.35,0.35
78,0.2,0.4,0.2,0.45,0.2
79,0.25,0.5,0.45,0.65,0.25
80,0.75,0.4,0.35,0.6,0.25
81,0.6,0.45,0.5,0.5,0.35
82,0.6,0.45,0.7,0.3,0.45
83,0.65,0.55,0.85,0.25,0.3
84,0.8,0.55,0.65,0.35,0.45
85,0.65,0.65,0.7,0.25,0.35
86,0.65,0.6,0.5,0.35,0.5
87,0.65,0.7,0.2,0.4,0.5
88,0.7,0.65,0.3,0.5,0.5
89,0.9,0.3,0.45,0.6,0.55
90,0.85,0.35,0.5,0.4,0.5
91,0.65,0.2,0.5,0.5,0.65
92,0.8,0.35,0.5,0.4,0.6
93,0.55,0.6,0.35,0.25,0.15
94,0.7,0.55,0.3,0.45,0.5
95,0.75,0.5,0.3,0.55,0.5
96,0.65,0.5,0.35,0.55,0.55
97,0.45,0.35,0.6,0.5,0.6
98,0.45,0.4,0.3,0.65,0.55
99,0.65,0.45,0.2,0.55,0.65
