Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.45,0.7,0.45,0.45,0.65,0.35,0.4,0.4,0.45,0.5
1,0.35,0.75,0.4,0.2,0.75,0.55,0.15,0.45,0.5,0.6
2,0.6,0.85,0.55,0.2,0.7,0.45,0.05,0.5,0.3,0.35
3,0.55,0.9,0.55,0.15,0.85,0.45,0.1,0.3,0.15,0.3
4,0.5,0.9,0.5,0.15,0.8,0.35,0.25,0.3,0.25,0.5
5,0.65,0.8,0.1,0.3,0.6,0.3,0.45,0.35,0.45,0.4
6,0.45,0.9,0.25,0.25,0.6,0.4,0.25,0.5,0.75,0.15
7,0.6,0.85,0.35,0.15,0.55,0.65,0.35,0.35,0.85,0.35
8,0.7,0.85,0.4,0.3,0.45,0.7,0.4,0.4,0.95,0.55
9,0.75,0.65,0.2,0.4,0.35,0.45,0.65,0.45,0.9,0.2
10,0.8,0.6,0.2,0.35,0.45,0.2,0.6,0.45,0.85,0.15
11,0.6,0.65,0.1,0.3,0.35,0.15,0.75,0.45,0.75,0.35
12,0.5,0.35,0.25,0.45,0.55,0.25,0.7,0.65,0.4,0.6
13,0.45,0.55,0.2,0.4,0.45,0.25,0.65,0.75,0.15,0.35
14,0.7,0.8,0.05,0.15,0.3,0.3,0.75,0.55,0.4,0.3
15,0.6,0.7,0.15,0.2,0.3,0.1,0.6,0.45,0.65,0.45
16,0.75,0.7,0.1,0.35,0.2,0.15,0.55,0.65,0.45,0.55
17,0.7,0.65,0.05,0.6,0.1,0.2,0.35,0.8,0.5,0.55
18,0.85,0.65,0.15,0.5,0.2,0.25,0.25,0.8,0.4,0.45
19,1.0,0.75,0.3,0.25,0.3,0.25,0.3,0.75,0.55,0.45
20,0.95,0.7,0.2,0.3,0.4,0.25,0.35,0.45,0.2,0.6
21,0.7,0.7,0.0,0.15,0.5,0.3,0.35,0.45,0.2,0.75
22,0.6,0.45,0.05,0.1,0.45,0.4,0.35,0.55,0.15,0.75
23,0.7,0.65,0.2,0.15,0.65,0.15,0.4,0.4,0.3,0.7
24,0.9,0.5,0.15,0.1,0.85,0.2,0.35,0.3,0.45,0.85
25,0.8,0.5,0.2,0.2,0.8,0.1,0.45,0.4,0.6,0.6
26,0.85,0.65,0.4,0.15,0.85,0.25,0.65,0.4,0.55,0.55
27,0.95,0.35,0.45,0.15,0.7,0.4,0.7,0.6,0.55,0.65
28,0.95,0.5,0.4,0.2,0.5,0.25,0.55,0.65,0.6,0.8
29,0.9,0.4,0.7,0.4,0.3,0.25,0.5,0.3,0.55,0.75
30,0.85,0.2,0.7,0.2,0.3,0.05,0.6,0.2,0.9,0.95
31,0.65,0.25,0.65,0.5,0.35,0.1,0.5,0.25,0.8,0.9
32,0.85,0.45,0.6,0.7,0.55,0.2,0.55,0.5,0.7,0.9
33,0.85,0.55,0.7,0.55,0.45,0.3,0.5,0.6,0.55,0.65
34,0.65,0.45,0.65,0.45,0.3,0.3,0.6,0.55,0.35,0.6
35,0.75,0.4,0.6,0.4,0.3,0.45,0.4,0.6,0.5,0.45
36,0.8,0.4,0.3,0.45,0.3,0.4,0.4,0.4,0.45,0.5
37,0.85,0.25,0.7,0.45,0.2,0.3,0.7,0.55,0.55,0.55
38,0.75,0.15,0.55,0.45,0.25,0.25,0.65,0.5,0.6,0.5
39,0.45,0.1,0.45,0.4,0.3,0.25,0.55,0.35,0.6,0.55
40,0.8,0.25,0.3,0.55,0.2,0.25,0.75,0.3,0.65,0.45
41,0.85,0.25,0.3,0.5,0.45,0.25,0.55,0.2,0.55,0.4
42,0.8,0.35,0.2,0.8,0.4,0.35,0.45,0.15,0.7,0.25
43,0.7,0.55,0.2,0.9,0.5,0.3,0.55,0.35,0.55,0.3
44,0.75,0.55,0.25,0.7,0.55,0.05,0.65,0.3,0.45,0.15
45,0.7,0.4,0.35,0.75,0.6,0.05,0.45,0.2,0.5,0.1
46,0.9,0.3,0.3,0.85,0.65,0.3,0.25,0.3,0.4,0.3
47,0.9,0.4,0.35,0.75,0.45,0.3,0.4,0.1,0.45,0.2
48,0.9,0.4,0.25,0.95,0.65,0.4,0.25,0.1,0.35,0.2
49,0.85,0.4,0.2,0.8,0.75,0.4,0.2,0.0,0.5,0.2
50,0.95,0.2,0.25,0.75,0.65,0.55,0.2,0.1,0.5,0.15
51,0.95,0.15,0.25,0.7,0.45,0.35,0.3,0.15,0.5,0.05
52,0.8,0.4,0.05,0.55,0.4,0.4,0.25,0.35,0.4,0.25
53,0.85,0.55,0.1,0.55,0.4,0.3,0.35,0.35,0.5,0.4
54,0.95,0.35,0.15,0.65,0.55,0.4,0.4,0.4,0.4,0.3
55,0.75,0.3,0.4,0.75,0.5,0.45,0.2,0.6,0.4,0.25
56,0.95,0.6,0.4,0.7,0.5,0.1,0.35,0.55,0.4,0.3
57,0.9,0.65,0.4,0.3,0.6,0.1,0.4,0.5,0.4,0.4
58,0.9,0.6,0.4,0.3,0.65,0.15,0.3,0.45,0.25,0.4
59,0.6,0.55,0.45,0.4,0.8,0.2,0.25,0.35,0.35,0.45
60,0.75,0.55,0.55,0.6,0.85,0.15,0.3,0.15,0.35,0.5
61,0.85,0.65,0.45,0.65,0.9,0.25,0.3,0.3,0.5,0.45
62,0.75,0.8,0.6,0.75,0.9,0.15,0.4,0.3,0.4,0.5
63,0.7,0.8,0.7,0.85,0.85,0.05,0.35,0.3,0.45,0.45
64,0.85,0.95,0.5,0.95,0.95,0.25,0.2,0.45,0.45,0.55
65,0.75,0.8,0.4,0.8,0.95,0.25,0.05,0.4,0.35,0.5
66,1.0,0.8,0.45,0.6,0.9,0.45,0.1,0.05,0.3,0.6
67,1.0,0.65,0.5,0.5,0.75,0.35,0.05,0.2,0.35,0.6
68,0.9,0.55,0.85,0.35,0.8,0.55,0.05,0.15,0.25,0.5
69,0.85,0.5,0.9,0.25,0.85,0.6,0.1,0.25,0.15,0.55
70,0.9,0.45,0.75,0.35,0.85,0.65,0.25,0.3,0.1,0.55
71,0.95,0.35,0.85,0.55,0.9,0.45,0.25,0.05,0.4,0.5
72,0.9,0.3,0.9,0.6,0.75,0.5,0.25,0.25,0.55,0.55
73,0.8,0.45,0.95,0.6,0.7,0.7,0.4,0.4,0.65,0.85
74,0.7,0.3,0.95,0.55,0.5,0.9,0.45,0.35,0.5,0.75
75,0.75,0.6,0.95,0.3,0.6,0.85,0.55,0.35,0.7,0.45
76,0.9,0.5,1.0,0.4,0.7,0.9,0.45,0.05,0.65,0.4
77,0.8,0.3,0.9,0.65,0.8,0.75,0.25,0.05,0.6,0.35
78,0.75,0.3,0.8,0.65,0.75,0.85,0.1,0.1,0.55,0.35
79,0.75,0.45,0.55,0.7,0.6,0.8,0.25,0.0,0.65,0.45
80,0.4,0.05,0.35,0.8,0.55,0.75,0.25,0.1,0.55,0.45
81,0.65,0.1,0.55,0.85,0.5,0.65,0.35,0.2,0.5,0.5
82,0.7,0.2,0.6,0.65,0.55,0.55,0.35,0.25,0.5,0.4
83,0.9,0.1,0.9,0.8,0.55,0.9,0.55,0.1,0.5,0.05
84,0.95,0.25,0.85,0.6,0.6,0.95,0.4,0.45,0.45,0.1
85,1.0,0.15,0.9,0.7,0.55,0.95,0.3,0.55,0.7,0.05
86,0.85,0.15,0.8,0.75,0.65,0.8,0.45,0.45,0.55,0.3
87,0.8,0.25,0.6,0.8,0.5,0.8,0.6,0.1,0.55,0.2
88,0.65,0.5,0.45,0.8,0.45,0.7,0.6,0.0,0.6,0.3
89,0.75,0.3,0.4,0.8,0.45,0.7,0.7,0.05,0.55,0.45
90,0.65,0.4,0.3,0.65,0.2,0.8,0.65,0.35,0.45,0.3
91,0.7,0.5,0.2,0.65,0.25,0.9,0.65,0.25,0.05,0.2
92,0.75,0.35,0.15,0.8,0.3,0.9,0.65,0.4,0.25,0.45
93,0.7,0.35,0.2,0.8,0.35,0.8,0.7,0.25,0.1,0.35
94,0.85,0.5,0.4,1.0,0.15,0.5,0.6,0.45,0.45,0.6
95,0.75,0.6,0.25,0.8,0.0,0.4,0.8,0.45,0.45,0.45
96,0.85,0.6,0.55,0.7,0.2,0.45,0.7,0.2,0.5,0.35
97,0.7,0.6,0.25,0.55,0.2,0.35,0.65,0.25,0.4,0.5
