Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.55,0.55,0.6,0.4,0.35,0.6,0.6,0.65,0.5,0.8
1,0.6,0.55,0.55,0.4,0.25,0.85,0.55,0.6,0.6,0.75
2,0.55,0.8,0.6,0.65,0.25,0.7,0.65,0.45,0.5,0.55
3,0.7,0.85,0.65,0.65,0.3,0.8,0.45,0.4,0.35,0.5
4,0.55,0.85,0.65,0.6,0.35,1.0,0.45,0.15,0.4,0.65
5,0.7,0.85,0.75,0.65,0.65,0.95,0.3,0.25,0.35,0.45
6,0.65,0.9,0.8,0.75,0.5,1.0,0.1,0.15,0.4,0.4
7,0.7,0.65,0.8,0.75,0.8,0.9,0.05,0.2,0.5,0.35
8,0.9,0.6,0.75,0.9,0.6,0.8,0.1,0.35,0.55,0.35
9,0.9,0.75,0.8,0.95,0.35,0.6,0.25,0.25,0.5,0.4
10,0.65,0.55,0.65,0.9,0.6,0.75,0.15,0.35,0.3,0.35
11,0.55,0.7,0.65,0.9,0.35,0.6,0.15,0.45,0.45,0.4
12,0.4,0.65,0.45,0.8,0.2,0.5,0.2,0.45,0.45,0.25
13,0.3,0.35,0.5,0.85,0.15,0.75,0.1,0.45,0.55,0.1
14,0.35,0.2,0.55,0.85,0.45,0.9,0.25,0.4,0.35,0.15
15,0.4,0.15,0.6,0.75,0.5,0.75,0.35,0.3,0.25,0.2
16,0.35,0.15,0.4,0.8,0.45,0.75,0.6,0.5,0.35,0.15
17,0.4,0.35,0.45,0.65,0.5,0.8,0.6,0.4,0.55,0.2
18,0.45,0.4,0.25,0.5,0.7,0.7,0.6,0.35,0.35,0.4
19,0.3,0.4,0.45,0.45,0.65,0.95,0.65,0.35,0.3,0.6
20,0.35,0.3,0.35,0.4,0.6,0.85,0.85,0.45,0.15,0.65
21,0.3,0.4,0.55,0.25,0.95,0.85,0.95,0.45,0.6,0.75
22,0.25,0.25,0.55,0.25,0.7,0.6,0.9,0.3,0.65,0.75
23,0.3,0.3,0.65,0.2,0.55,0.65,0.9,0.15,0.7,0.55
24,0.25,0.3,0.85,0.15,0.7,0.6,0.95,0.25,0.6,0.75
25,0.2,0.3,0.95,0.05,0.6,0.6,0.95,0.25,0.8,0.9
26,0.45,0.45,0.75,0.0,0.65,0.55,0.95,0.45,0.95,0.85
27,0.35,0.65,0.55,0.1,0.65,0.45,0.75,0.25,0.85,0.4
28,0.35,0.6,0.7,0.15,0.65,0.65,0.5,0.55,0.8,0.65
29,0.2,0.65,0.55,0.35,0.75,0.8,0.5,0.65,0.65,0.65
30,0.4,0.65,0.5,0.6,0.65,0.65,0.65,0.6,0.55,0.6
31,0.35,0.7,0.6,0.55,0.55,0.6,0.9,0.6,0.7,0.45
32,0.4,0.9,0.6,0.65,0.45,0.45,0.85,0.6,0.8,0.55
33,0.5,0.7,0.4,0.35,0.55,0.6,0.8,0.65,0.65,0.55
34,0.55,0.5,0.35,0.35,0.4,0.5,0.65,0.5,0.85,0.45
35,0.35,0.65,0.3,0.3,0.3,0.65,0.6,0.6,0.9,0.4
36,0.55,0.75,0.5,0.4,0.35,0.45,0.75,0.7,1.0,0.25
37,0.35,0.7,0.55,0.4,0.3,0.65,0.65,0.7,0.95,0.5
38,0.5,0.85,0.6,0.55,0.4,0.4,0.8,0.6,1.0,0.5
39,0.5,0.75,0.6,0.45,0.35,0.55,0.6,0.6,0.95,0.4
40,0.4,0.7,0.8,0.45,0.35,0.7,0.6,0.5,0.9,0.55
41,0.55,0.65,0.75,0.65,0.7,0.35,0.75,0.25,0.7,0.75
42,0.5,0.65,0.5,0.5,0.9,0.35,0.75,0.25,0.35,0.55
43,0.6,0.45,0.6,0.65,0.85,0.65,0.85,0.35,0.45,0.6
44,0.35,0.2,0.85,0.75,0.65,0.8,0.55,0.45,0.45,0.6
45,0.4,0.5,0.95,0.75,0.4,0.6,0.7,0.7,0.35,0.55
46,0.4,0.45,0.9,0.7,0.5,0.6,0.5,0.55,0.4,0.65
47,0.35,0.5,0.8,0.8,0.5,0.8,0.6,0.45,0.5,0.5
48,0.4,0.25,0.65,0.75,0.45,0.65,0.6,0.35,0.35,0.55
49,0.6,0.35,0.5,0.8,0.25,0.6,0.6,0.45,0.3,0.8
50,0.35,0.2,0.5,0.9,0.05,0.7,0.4,0.75,0.45,0.9
51,0.4,0.25,0.75,0.8,0.05,0.6,0.55,0.65,0.5,0.9
52,0.6,0.6,0.9,0.75,0.3,0.6,0.8,0.75,0.5,0.7
53,0.55,0.55,0.85,0.55,0.45,0.45,0.8,0.55,0.7,0.55
54,0.55,0.6,0.65,0.6,0.4,0.6,0.65,0.3,0.5,0.75
55,0.6,0.65,0.65,0.5,0.7,0.5,0.5,0.05,0.45,0.7
56,0.6,0.35,0.8,0.6,0.65,0.35,0.25,0.05,0.25,0.7
57,0.65,0.2,0.8,0.7,0.35,0.25,0.25,0.45,0.3,0.75
58,0.55,0.2,0.55,0.75,0.5,0.2,0.3,0.45,0.45,0.65
59,0.55,0.4,0.8,0.7,0.5,0.2,0.05,0.25,0.55,0.6
60,0.55,0.5,0.75,0.5,0.5,0.55,0.15,0.25,0.65,0.6
61,0.5,0.65,0.35,0.55,0.5,0.35,0.25,0.3,0.5,0.5
62,0.6,0.4,0.4,0.6,0.4,0.55,0.2,0.45,0.55,0.3
63,0.7,0.35,0.55,0.6,0.3,0.75,0.15,0.5,0.65,0.3
64,0.4,0.45,0.8,0.7,0.35,0.5,0.15,0.45,0.55,0.1
65,0.2,0.45,0.75,0.6,0.55,0.4,0.3,0.55,0.55,0.3
66,0.25,0.55,0.65,0.6,0.65,0.45,0.5,0.6,0.65,0.05
67,0.4,0.45,0.7,0.6,0.8,0.35,0.5,0.6,0.65,0.25
68,0.65,0.5,0.65,0.3,0.8,0.45,0.45,0.7,0.6,0.05
69,0.75,0.4,0.6,0.5,0.7,0.4,0.45,0.7,0.7,0.1
70,0.85,0.5,0.7,0.2,0.75,0.1,0.55,0.75,0.6,0.2
71,0.8,0.4,0.7,0.25,0.6,0.3,0.35,0.55,0.65,0.25
72,0.9,0.6,0.65,0.1,0.65,0.25,0.25,0.3,0.6,0.15
73,0.65,0.5,0.75,0.15,0.5,0.4,0.2,0.4,0.55,0.15
74,0.65,0.4,0.65,0.05,0.35,0.5,0.45,0.2,0.45,0.3
75,0.55,0.7,0.75,0.1,0.4,0.35,0.5,0.2,0.35,0.4
