Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,10.42509979849972,5.088750277926072,4.826489550358085,3.267998110710419
1,11.70884950317608,8.543904583232484,5.448198388901053,2.546678922335598
2,11.18845177492956,5.505940878723056,4.92801148540742,3.795530944764764
3,12.152261706437617,4.497664046458652,5.290710872879996,2.731526254758979
4,13.565566850608821,6.779546977835609,4.899069734499944,3.1505984674235963
5,12.764341999691045,5.0609593586893595,5.916037360507385,3.029873401525085
6,11.708120674402526,6.375523210253314,5.203698307289652,2.7745448751015416
7,10.36387321587838,5.650401680973262,5.03800669053316,1.935380796302167
8,11.710697811980332,7.002567340038418,4.987403737685466,2.393491389579549
9,9.517550513536914,6.396102114788432,4.495677069747243,2.628428799677817
10,10.364692292905302,6.561182174798123,4.745264711052368,3.940483177837397
11,13.013541957838388,2.555064813617085,5.520421049010908,1.8660876933239916
12,11.698236123363541,5.3144506637651165,5.239727340041191,2.8806179424008143
13,13.058710331278855,5.861561743210736,5.349154615394073,2.941952778992915
14,10.50615444930454,4.912212237281383,4.306719907919774,3.1403911196421306
15,11.048499597534512,6.42415080241299,5.964177401341026,2.782210614910531
16,12.695839274646733,4.691868976258087,4.6738250727142825,2.3150493005501005
17,10.37995446426693,5.002308847795819,5.168436147806494,2.999025512417726
18,12.984215329875525,5.600786607367224,5.721894131435585,3.49602364079486
19,10.948672474307003,5.126648001300364,4.829954868348964,2.890749464267513
20,10.815651675714296,5.093668833737586,4.623407006813531,2.48878198207497
21,12.093215468420492,5.887197505159608,4.753834980408997,3.291311532984647
22,10.140375789690912,5.772062182829992,3.4784817184450993,2.8364899952666685
23,11.382811438620475,6.679098607659977,5.40647978059973,3.1694800040123985
24,10.475472488968906,4.470386469537551,4.586692770612521,2.677277473359772
25,12.671579034890689,5.392279022715466,4.841158422054268,3.4807294380125904
26,11.612451068947696,5.788424993953143,4.480695099819085,3.147937417240031
27,11.84921145225917,3.640121620831463,5.68646075752236,3.119911805811296
28,10.944702265996835,4.850598135695938,4.323862457502228,2.7097868794422975
29,10.46130987016924,3.872190875621846,5.029928230679902,2.38138337056716
30,11.364766990072816,5.108699898696128,5.237419263576436,2.831610624575441
31,11.268272772163266,3.7132875109118677,5.696204908545328,3.2776896373450257
32,10.596586780738702,4.583515162461676,4.833218740844581,3.3587088910050547
33,10.949153278321367,5.41053656389135,4.938144748727666,3.5311585186809196
34,11.273756673692619,3.9294789450851892,4.037739806909652,3.1018432781394365
35,11.393492816049092,5.890151252657886,4.767196918019052,3.0462652830401002
36,11.396487383343047,4.855707494235843,5.485899877246574,2.718214001531864
37,13.133582858723667,7.076928977785996,4.640777953676446,3.2488910096375703
38,12.502223403748243,4.9940832747997765,5.41228978412209,2.8604414698808367
39,9.898233493991127,5.92921117667594,4.930661805780074,2.7336811081258348
40,11.80505479370755,3.3730306037321753,5.446972163884117,2.5506069414634207
41,11.460326094832597,5.263850330187293,4.888280398575175,3.1795089994430192
42,10.577149210655111,5.807533081593483,4.777225492775737,3.412906705989424
43,10.345768295893238,6.118373082038032,6.567010326770621,4.006002923675261
44,11.33823474050428,7.000594942906927,4.468669994887746,3.295668851423788
45,9.264817103092394,5.4640198706265,4.775529555174934,3.4202835472813056
46,10.45142432692204,6.618175750442837,4.873598520287113,2.779418128188249
47,10.372328514176143,5.254764717449583,5.226206858352157,3.5720547893756334
48,10.304774736609195,5.010143647983242,5.375116189591517,3.054896130599968
49,11.059518424322095,4.38848049352032,5.43900564109811,2.4825180598671057
50,12.082167109228319,4.800293672470974,5.069572020712629,3.4504023406469897
51,11.027589295462429,4.75080147736822,3.7947094260011873,2.7182088419833113
52,10.317369949154562,6.328108949552771,4.663305068810691,4.320888875410145
53,11.203314300172691,7.07469055565536,5.506262933066665,4.0901057679381
54,15.461452465902175,4.271856408121297,6.4930612674943955,2.6483771961973943
55,13.262779858430061,4.183146580943257,6.620679062670348,2.7988198883990405
56,10.001432041364819,5.4713389147295235,4.629244523213003,3.1395509981402023
57,10.856902914263772,5.929587740493145,5.411865349718822,3.3000347491096056
58,12.767899198506823,4.2646782138472,5.625488435200499,2.871558686353297
59,9.93720019300045,5.428128732229882,4.421823448963219,2.886075664279131
60,11.292318980578548,8.834511100824681,4.9160233656796395,4.080632564348841
61,10.344994072178903,5.807803125983607,5.473689126034669,3.8476026207667275
