Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.6,0.6,0.55,0.55,0.4
1,0.6,0.5,0.6,0.7,0.35
2,0.6,0.55,0.4,0.7,0.2
3,0.65,0.4,0.5,0.65,0.4
4,0.55,0.55,0.45,0.65,0.4
5,0.6,0.7,0.4,0.55,0.2
6,0.3,0.55,0.35,0.5,0.45
7,0.2,0.4,0.45,0.45,0.55
8,0.45,0.35,0.2,0.45,0.6
9,0.45,0.3,0.3,0.45,0.5
10,0.45,0.1,0.3,0.4,0.7
11,0.65,0.25,0.5,0.55,0.6
12,0.6,0.4,0.5,0.55,0.55
13,0.5,0.35,0.6,0.4,0.4
14,0.7,0.4,0.4,0.6,0.6
15,0.5,0.45,0.65,0.45,0.45
16,0.35,0.7,0.5,0.6,0.35
17,0.45,0.85,0.4,0.25,0.35
18,0.25,0.75,0.6,0.55,0.45
19,0.35,0.5,0.45,0.4,0.45
20,0.4,0.3,0.4,0.35,0.35
21,0.7,0.35,0.3,0.3,0.55
22,0.6,0.6,0.5,0.6,0.45
23,0.65,0.55,0.35,0.65,0.45
24,0.45,0.5,0.1,0.7,0.5
25,0.55,0.65,0.1,0.6,0.45
26,0.45,0.7,0.1,0.75,0.5
27,0.6,0.55,0.25,0.75,0.4
28,0.4,0.75,0.3,0.6,0.35
29,0.3,0.55,0.25,0.65,0.55
30,0.4,0.7,0.35,0.55,0.6
31,0.6,0.55,0.3,0.45,0.65
32,0.45,0.7,0.15,0.25,0.4
33,0.45,0.85,0.4,0.3,0.4
34,0.45,0.8,0.4,0.2,0.5
35,0.5,0.65,0.65,0.45,0.45
36,0.2,0.55,0.45,0.5,0.4
37,0.35,0.55,0.8,0.55,0.3
38,0.3,0.55,0.6,0.7,0.6
39,0.5,0.3,0.45,0.65,0.55
40,0.55,0.1,0.55,0.4,0.45
41,0.35,0.1,0.45,0.45,0.25
42,0.5,0.15,0.55,0.5,0.25
43,0.55,0.2,0.4,0.75,0.35
44,0.4,0.2,0.45,0.6,0.15
45,0.3,0.3,0.15,0.7,0.25
46,0.55,0.4,0.6,0.55,0.5
47,0.8,0.15,0.25,0.45,0.45
48,0.75,0.15,0.25,0.7,0.6
49,0.75,0.3,0.35,0.45,0.5
50,0.5,0.3,0.35,0.5,0.55
51,0.35,0.55,0.4,0.6,0.75
52,0.3,0.6,0.6,0.5,0.6
53,0.45,0.3,0.65,0.3,0.6
54,0.4,0.55,0.45,0.45,0.35
55,0.55,0.75,0.55,0.4,0.4
56,0.5,0.75,0.25,0.35,0.25
57,0.45,0.65,0.3,0.35,0.35
58,0.65,0.45,0.55,0.3,0.4
59,0.6,0.45,0.5,0.65,0.4
60,0.65,0.5,0.35,0.5,0.3
61,0.55,0.45,0.5,0.35,0.35
62,0.45,0.55,0.35,0.4,0.45
63,0.35,0.55,0.4,0.45,0.4
64,0.3,0.5,0.45,0.4,0.45
65,0.45,0.45,0.4,0.25,0.3
66,0.35,0.7,0.4,0.35,0.45
67,0.35,0.75,0.35,0.3,0.5
68,0.4,0.7,0.3,0.35,0.45
69,0.25,0.7,0.3,0.55,0.4
70,0.35,0.6,0.3,0.6,0.3
71,0.15,0.8,0.3,0.4,0.4
72,0.35,0.65,0.6,0.25,0.7
73,0.7,0.85,0.7,0.3,0.6
74,0.65,0.6,0.4,0.45,0.75
75,0.6,0.75,0.5,0.35,0.5
76,0.4,0.65,0.45,0.25,0.4
77,0.45,0.45,0.45,0.45,0.5
78,0.2,0.2,0.3,0.7,0.45
79,0.25,0.45,0.15,0.35,0.5
80,0.4,0.5,0.35,0.5,0.3
81,0.45,0.55,0.35,0.4,0.4
82,0.3,0.45,0.4,0.5,0.35
83,0.45,0.5,0.5,0.55,0.1
84,0.55,0.45,0.25,0.65,0.25
85,0.35,0.7,0.1,0.85,0.2
86,0.35,0.65,0.2,0.8,0.45
87,0.55,0.4,0.25,0.7,0.8
88,0.6,0.35,0.1,0.8,0.7
89,0.7,0.4,0.2,0.65,0.6
90,0.65,0.5,0.25,0.65,0.6
91,0.55,0.45,0.5,0.3,0.4
92,0.7,0.5,0.65,0.25,0.4
93,0.65,0.3,0.7,0.5,0.45
94,0.75,0.3,0.4,0.4,0.4
95,0.85,0.6,0.5,0.55,0.25
96,0.7,0.65,0.5,0.45,0.35
97,0.65,0.65,0.4,0.45,0.1
98,0.45,0.6,0.5,0.25,0.35
99,0.35,0.5,0.6,0.3,0.2
