Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.4,0.55,0.45,0.55,0.6,0.25,0.25,0.5,0.5
1,0.6,0.35,0.8,0.35,0.7,0.5,0.25,0.15,0.6,0.25
2,0.4,0.15,0.85,0.45,0.75,0.4,0.25,0.1,0.45,0.2
3,0.6,0.2,0.6,0.45,0.5,0.45,0.3,0.1,0.65,0.15
4,0.45,0.15,0.5,0.6,0.65,0.55,0.25,0.35,0.65,0.4
5,0.6,0.1,0.45,0.7,0.35,0.65,0.25,0.35,0.6,0.75
6,0.9,0.05,0.4,0.85,0.25,0.75,0.35,0.25,0.65,0.6
7,0.75,0.1,0.5,0.6,0.15,0.65,0.5,0.3,0.6,0.35
8,0.7,0.1,0.6,0.65,0.15,0.65,0.5,0.25,0.75,0.4
9,0.7,0.15,0.55,0.85,0.25,0.7,0.55,0.25,0.8,0.45
10,0.9,0.1,0.75,0.75,0.0,0.75,0.55,0.2,0.85,0.6
11,0.85,0.35,0.65,0.75,0.1,0.8,0.6,0.25,0.75,0.6
12,0.9,0.25,0.75,0.8,0.25,0.8,0.45,0.45,0.6,0.4
13,0.9,0.25,0.6,0.85,0.35,0.8,0.55,0.6,0.6,0.15
14,0.9,0.3,0.25,0.8,0.75,0.75,0.7,0.65,0.7,0.2
15,0.95,0.5,0.4,0.95,0.4,0.75,0.5,0.5,0.55,0.45
16,0.9,0.7,0.3,0.9,0.3,0.55,0.5,0.6,0.6,0.35
17,0.9,0.55,0.45,0.95,0.3,0.45,0.55,0.7,0.75,0.5
18,0.75,0.35,0.55,0.95,0.1,0.4,0.4,0.65,0.65,0.6
19,1.0,0.35,0.85,0.8,0.2,0.25,0.55,0.5,0.9,0.65
20,0.85,0.5,0.8,0.85,0.2,0.3,0.65,0.4,0.95,0.45
21,0.65,0.5,0.7,0.75,0.25,0.15,0.6,0.3,0.85,0.3
22,0.8,0.65,0.75,0.85,0.15,0.1,0.75,0.3,0.8,0.25
23,0.95,0.65,0.65,0.65,0.25,0.0,0.75,0.35,0.75,0.25
24,0.9,0.65,0.55,0.65,0.2,0.15,0.65,0.35,0.75,0.3
25,0.85,0.8,0.5,0.55,0.15,0.35,0.55,0.35,0.85,0.4
26,0.8,0.65,0.7,0.7,0.15,0.1,0.6,0.4,0.85,0.35
27,0.7,0.7,0.6,0.5,0.2,0.1,0.45,0.3,0.85,0.7
28,0.75,0.7,0.6,0.4,0.3,0.05,0.4,0.25,0.85,0.75
29,0.85,0.8,0.75,0.75,0.25,0.15,0.3,0.3,0.6,0.7
30,0.75,0.6,0.7,0.6,0.5,0.35,0.5,0.15,0.5,0.65
31,0.65,0.65,0.7,0.8,0.65,0.4,0.4,0.2,0.5,0.55
32,0.75,0.8,0.65,0.75,0.55,0.5,0.6,0.15,0.45,0.65
33,0.7,0.85,0.5,0.95,0.6,0.6,0.7,0.2,0.45,0.75
34,0.75,0.8,0.5,0.8,0.65,0.25,0.5,0.45,0.5,0.65
35,0.85,0.8,0.55,0.45,0.5,0.55,0.65,0.65,0.3,0.75
36,0.85,0.75,0.45,0.5,0.5,0.35,0.35,0.4,0.3,0.55
37,0.7,0.7,0.45,0.35,0.55,0.4,0.35,0.4,0.3,0.5
38,0.85,0.45,0.8,0.35,0.75,0.2,0.4,0.35,0.5,0.4
39,0.7,0.45,0.75,0.55,0.8,0.35,0.6,0.6,0.55,0.45
40,0.85,0.4,0.35,0.4,0.9,0.3,0.35,0.5,0.6,0.6
41,0.8,0.4,0.25,0.2,0.8,0.35,0.25,0.3,0.6,0.2
42,0.75,0.25,0.35,0.1,0.7,0.45,0.45,0.45,0.7,0.15
43,0.85,0.25,0.25,0.1,0.8,0.35,0.55,0.35,0.8,0.25
44,0.9,0.25,0.15,0.2,0.85,0.4,0.4,0.35,0.9,0.15
