Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
27,0.45,0.05,0.75,0.5,0.85,0.45,0.05,0.45,0.25,0.7
28,0.7,0.05,0.5,0.45,1.0,0.2,0.0,0.6,0.25,0.6
29,0.7,0.15,0.75,0.6,0.85,0.1,0.15,0.5,0.15,0.65
30,0.55,0.2,0.65,0.5,0.75,0.1,0.15,0.55,0.05,0.6
31,0.45,0.35,0.55,0.25,0.6,0.15,0.25,0.4,0.05,0.2
32,0.6,0.25,0.35,0.1,0.5,0.15,0.35,0.25,0.0,0.05
33,0.7,0.4,0.4,0.05,0.55,0.25,0.35,0.2,0.05,0.1
34,0.7,0.3,0.25,0.0,0.4,0.25,0.4,0.1,0.2,0.1
35,0.85,0.5,0.5,0.05,0.7,0.3,0.55,0.1,0.1,0.2
36,0.75,0.65,0.35,0.25,0.55,0.25,0.45,0.15,0.05,0.2
37,0.75,0.75,0.5,0.25,0.55,0.15,0.35,0.45,0.15,0.3
38,0.6,0.75,0.45,0.3,0.45,0.25,0.35,0.4,0.05,0.45
39,0.7,0.75,0.3,0.3,0.6,0.15,0.5,0.4,0.05,0.35
40,0.8,0.85,0.25,0.1,0.6,0.2,0.6,0.45,0.25,0.55
41,0.95,0.75,0.25,0.25,0.8,0.25,0.5,0.55,0.15,0.5
42,0.85,0.8,0.15,0.15,0.75,0.1,0.45,0.65,0.15,0.7
43,0.85,0.55,0.0,0.3,0.65,0.15,0.5,0.8,0.2,0.65
44,0.95,0.4,0.05,0.6,0.55,0.4,0.65,0.85,0.45,0.85
45,0.8,0.35,0.15,0.65,0.6,0.6,0.35,0.85,0.4,0.6
46,0.75,0.45,0.35,0.65,0.65,0.45,0.2,0.8,0.25,0.5
47,0.8,0.6,0.35,0.75,0.45,0.4,0.2,0.85,0.4,0.3
48,0.55,0.7,0.55,0.75,0.4,0.1,0.45,0.75,0.35,0.2
49,0.55,0.6,0.7,0.45,0.5,0.15,0.6,0.6,0.45,0.25
50,0.8,0.55,0.55,0.2,0.75,0.1,0.55,0.5,0.4,0.25
51,0.85,0.75,0.65,0.05,0.7,0.1,0.55,0.7,0.7,0.2
52,0.75,0.8,0.65,0.15,0.85,0.3,0.7,0.8,0.55,0.25
53,0.8,0.9,0.45,0.1,0.8,0.6,0.8,0.65,0.6,0.5
54,0.7,0.85,0.5,0.2,0.85,0.35,0.9,0.65,0.55,0.45
55,0.65,0.65,0.5,0.15,0.7,0.25,0.85,0.7,0.45,0.35
56,0.55,0.55,0.65,0.15,0.6,0.1,0.7,0.7,0.35,0.25
57,0.65,0.6,0.8,0.05,0.5,0.0,0.45,0.4,0.2,0.4
58,0.8,0.8,0.8,0.05,0.4,0.25,0.2,0.4,0.25,0.15
59,0.8,0.8,0.75,0.1,0.25,0.35,0.35,0.75,0.3,0.15
60,0.95,0.95,0.8,0.1,0.25,0.35,0.45,0.9,0.25,0.25
61,0.9,1.0,0.6,0.2,0.45,0.3,0.4,0.7,0.25,0.1
62,0.85,0.85,0.5,0.2,0.45,0.4,0.4,0.7,0.5,0.25
63,0.75,0.8,0.35,0.1,0.25,0.35,0.55,0.8,0.35,0.2
64,0.8,0.75,0.4,0.2,0.25,0.4,0.55,0.8,0.5,0.2
65,0.8,0.8,0.5,0.2,0.4,0.35,0.65,0.6,0.45,0.25
66,0.75,0.85,0.4,0.3,0.15,0.35,0.55,0.55,0.5,0.4
67,0.65,0.9,0.5,0.1,0.2,0.25,0.4,0.55,0.85,0.35
68,0.7,0.85,0.65,0.15,0.3,0.3,0.45,0.75,0.65,0.35
69,0.75,0.8,0.6,0.15,0.3,0.75,0.5,0.6,0.6,0.25
70,0.65,0.8,0.7,0.35,0.3,0.8,0.35,0.55,0.55,0.35
71,0.7,0.95,0.4,0.2,0.45,0.75,0.2,1.0,0.3,0.55
72,0.45,0.95,0.5,0.05,0.35,0.8,0.2,0.9,0.55,0.45
73,0.6,0.95,0.4,0.1,0.3,0.9,0.25,0.9,0.45,0.55
74,0.65,0.8,0.25,0.3,0.25,0.75,0.2,0.7,0.55,0.85
75,0.75,0.7,0.7,0.5,0.1,0.7,0.25,0.6,0.3,0.8
76,0.65,0.55,0.7,0.7,0.1,0.5,0.3,0.55,0.35,0.7
77,0.7,0.4,0.75,0.6,0.05,0.6,0.25,0.55,0.4,0.7
78,0.65,0.3,0.65,0.45,0.3,0.7,0.15,0.45,0.55,0.45
79,0.6,0.2,0.65,0.4,0.55,0.7,0.0,0.1,0.4,0.4
80,0.55,0.2,0.65,0.55,0.65,0.6,0.15,0.15,0.25,0.2
81,0.6,0.35,0.65,0.5,0.5,0.65,0.2,0.2,0.3,0.25
82,0.4,0.1,0.75,0.55,0.65,0.65,0.55,0.05,0.4,0.65
83,0.35,0.1,0.55,0.3,0.75,0.45,0.35,0.2,0.25,0.8
84,0.5,0.3,0.65,0.2,0.6,0.4,0.35,0.15,0.45,0.8
85,0.5,0.35,0.7,0.2,0.25,0.4,0.25,0.25,0.4,0.9
86,0.7,0.15,0.4,0.2,0.55,0.45,0.5,0.2,0.35,0.85
87,0.55,0.3,0.65,0.2,0.4,0.3,0.3,0.3,0.15,0.9
88,0.5,0.3,0.75,0.15,0.55,0.3,0.4,0.1,0.35,0.75
89,0.85,0.1,0.45,0.1,0.3,0.45,0.4,0.0,0.6,0.8
90,0.9,0.2,0.1,0.0,0.15,0.6,0.6,0.2,0.6,0.5
91,1.0,0.15,0.1,0.1,0.25,0.6,0.6,0.4,0.6,0.5
92,0.9,0.25,0.2,0.15,0.3,0.7,0.3,0.45,0.55,0.55
93,0.9,0.5,0.3,0.0,0.25,0.85,0.25,0.3,0.65,0.4
94,0.9,0.7,0.3,0.0,0.4,0.65,0.25,0.35,0.6,0.65
95,0.75,0.75,0.2,0.1,0.6,0.7,0.35,0.35,0.8,0.65
96,0.7,0.7,0.15,0.05,0.35,0.75,0.45,0.2,0.8,0.35
97,0.75,0.75,0.3,0.15,0.5,0.7,0.55,0.45,0.75,0.25
98,0.45,0.5,0.35,0.4,0.6,0.7,0.55,0.4,0.65,0.3
99,0.3,0.4,0.1,0.65,0.55,0.9,0.5,0.25,0.35,0.4
