Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
24,0.95,0.15,0.45,0.2,0.5,0.75,0.75,0.2,0.85,0.75,0.2,0.35,0.15,0.05,0.9,0.85,0.75,0.25,0.1,0.2
25,0.85,0.0,0.25,0.1,0.7,0.5,0.5,0.15,0.75,0.75,0.15,0.3,0.25,0.25,0.85,0.65,0.75,0.55,0.15,0.1
26,0.9,0.0,0.1,0.05,0.85,0.55,0.45,0.1,0.85,0.85,0.3,0.1,0.2,0.15,0.9,0.55,0.9,0.6,0.1,0.0
27,0.9,0.0,0.15,0.05,0.9,0.5,0.2,0.15,0.95,0.9,0.35,0.1,0.35,0.3,0.85,0.4,0.9,0.8,0.2,0.0
28,0.95,0.0,0.0,0.25,0.85,0.75,0.55,0.05,0.8,0.85,0.45,0.1,0.2,0.35,0.7,0.65,0.85,0.6,0.35,0.0
29,0.95,0.0,0.05,0.45,0.9,0.75,0.6,0.0,0.55,1.0,0.6,0.05,0.15,0.6,0.4,0.85,0.9,0.55,0.5,0.0
30,1.0,0.0,0.0,0.45,0.95,0.7,0.55,0.05,0.45,0.9,0.35,0.05,0.15,0.55,0.35,0.8,0.9,0.75,0.35,0.05
31,0.9,0.05,0.0,0.45,0.85,0.65,0.7,0.05,0.4,0.9,0.35,0.0,0.25,0.6,0.35,0.8,0.85,0.65,0.5,0.0
32,1.0,0.1,0.0,0.5,0.75,0.5,0.75,0.15,0.3,0.65,0.25,0.05,0.25,0.4,0.6,0.65,0.9,0.75,0.55,0.05
33,1.0,0.15,0.0,0.5,0.85,0.45,0.8,0.25,0.25,0.55,0.1,0.35,0.25,0.5,0.5,0.5,0.9,0.8,0.85,0.15
34,0.95,0.35,0.05,0.45,0.9,0.35,0.75,0.2,0.1,0.55,0.05,0.55,0.25,0.5,0.4,0.55,0.8,0.9,0.85,0.15
35,0.9,0.65,0.05,0.55,0.9,0.4,0.95,0.3,0.1,0.7,0.1,0.45,0.35,0.55,0.5,0.55,0.7,0.7,0.85,0.15
36,0.85,0.5,0.1,0.6,0.85,0.6,0.7,0.5,0.25,0.5,0.15,0.25,0.45,0.6,0.5,0.5,0.85,0.85,0.85,0.4
37,0.65,0.65,0.2,0.55,0.75,0.75,0.35,0.55,0.15,0.55,0.25,0.3,0.3,0.45,0.7,0.35,0.8,0.75,0.95,0.35
38,0.55,0.7,0.0,0.6,0.8,0.8,0.2,0.75,0.35,0.4,0.55,0.2,0.35,0.35,0.75,0.2,0.95,0.75,0.9,0.35
39,0.7,0.75,0.15,0.6,0.9,0.6,0.6,0.7,0.4,0.7,0.4,0.55,0.5,0.3,0.8,0.35,0.95,0.4,0.9,0.3
40,0.55,0.65,0.1,0.65,0.95,0.65,0.75,0.7,0.4,0.5,0.35,0.45,0.4,0.45,0.75,0.45,0.8,0.5,0.9,0.3
41,0.65,0.6,0.1,0.7,1.0,0.5,0.85,0.55,0.5,0.3,0.4,0.4,0.6,0.2,0.85,0.25,0.7,0.8,0.95,0.3
42,0.55,0.3,0.15,0.7,0.9,0.55,0.9,0.45,0.65,0.1,0.7,0.4,0.55,0.25,0.85,0.3,0.55,0.85,1.0,0.15
43,0.65,0.45,0.2,0.65,0.95,0.55,0.7,0.45,0.65,0.0,0.75,0.6,0.75,0.15,0.95,0.2,0.75,0.9,0.95,0.4
44,0.7,0.35,0.2,0.8,0.8,0.45,0.65,0.3,0.65,0.1,0.5,0.6,0.75,0.2,0.9,0.2,0.85,0.85,0.8,0.6
45,0.4,0.4,0.0,0.7,0.65,0.7,0.7,0.4,0.65,0.0,0.6,0.65,0.5,0.3,0.9,0.35,0.6,0.75,0.7,0.15
46,0.2,0.5,0.2,0.55,0.6,0.95,0.95,0.5,0.5,0.05,0.55,0.95,0.55,0.4,0.85,0.4,0.55,0.65,0.65,0.2
47,0.15,0.25,0.2,0.85,0.85,0.95,0.9,0.15,0.2,0.0,0.25,0.9,0.3,0.8,0.85,0.8,0.2,0.35,0.45,0.0
48,0.25,0.25,0.15,0.9,0.85,0.95,0.75,0.15,0.2,0.05,0.2,0.9,0.3,0.85,0.8,0.75,0.2,0.45,0.5,0.05
49,0.5,0.25,0.25,0.9,0.9,0.95,0.7,0.0,0.4,0.05,0.25,0.8,0.3,0.85,0.6,0.75,0.3,0.5,0.4,0.25
50,0.7,0.35,0.25,0.8,0.75,1.0,0.65,0.05,0.35,0.0,0.3,0.9,0.35,0.85,0.55,0.7,0.25,0.65,0.2,0.3
51,0.7,0.25,0.0,0.8,1.0,0.95,0.55,0.2,0.1,0.05,0.1,0.75,0.15,0.95,0.75,1.0,0.05,0.7,0.15,0.3
52,0.9,0.2,0.15,0.85,1.0,0.95,0.3,0.05,0.1,0.0,0.05,0.75,0.25,0.8,0.75,1.0,0.05,0.85,0.15,0.45
53,0.75,0.35,0.15,1.0,0.95,0.8,0.3,0.0,0.15,0.05,0.0,0.75,0.1,0.75,0.85,0.85,0.05,0.8,0.1,0.35
54,0.8,0.5,0.25,0.85,0.75,0.75,0.35,0.05,0.35,0.15,0.1,0.75,0.05,0.75,0.65,0.9,0.1,0.9,0.1,0.35
55,1.0,0.15,0.1,1.0,0.8,1.0,0.0,0.05,0.0,0.05,0.05,0.6,0.05,0.85,0.45,0.9,0.0,0.8,0.05,0.3
56,0.95,0.2,0.05,1.0,0.8,1.0,0.1,0.05,0.05,0.15,0.15,0.6,0.15,0.75,0.65,0.75,0.05,0.85,0.15,0.2
57,0.9,0.15,0.2,1.0,0.6,0.95,0.1,0.0,0.15,0.3,0.15,0.65,0.15,0.75,0.8,0.65,0.0,1.0,0.1,0.1
58,0.7,0.4,0.15,0.95,0.75,0.75,0.15,0.0,0.1,0.55,0.3,0.85,0.25,0.95,0.9,0.7,0.1,1.0,0.35,0.0
59,0.85,0.2,0.1,0.95,0.8,0.85,0.15,0.05,0.3,0.3,0.25,0.75,0.0,0.95,0.65,0.7,0.1,1.0,0.05,0.1
60,0.55,0.3,0.35,0.9,0.85,0.65,0.1,0.2,0.25,0.35,0.45,0.85,0.0,0.95,0.7,0.85,0.0,1.0,0.35,0.15
61,0.55,0.15,0.35,0.9,0.9,0.5,0.1,0.25,0.2,0.25,0.4,0.75,0.05,0.75,0.65,0.9,0.1,1.0,0.45,0.1
62,0.65,0.15,0.6,0.95,0.85,0.4,0.2,0.3,0.25,0.25,0.3,0.55,0.0,0.8,0.55,0.85,0.05,0.95,0.55,0.25
63,0.75,0.25,0.5,1.0,0.95,0.7,0.05,0.2,0.45,0.0,0.35,0.35,0.0,0.85,0.45,0.65,0.05,0.95,0.4,0.55
64,0.95,0.1,0.6,1.0,0.85,0.45,0.0,0.4,0.55,0.0,0.2,0.4,0.05,0.65,0.25,0.65,0.15,1.0,0.25,0.65
65,1.0,0.05,0.6,0.95,0.9,0.5,0.0,0.45,0.5,0.0,0.25,0.4,0.15,0.5,0.3,0.7,0.1,0.95,0.35,0.6
66,0.95,0.05,0.85,0.85,1.0,0.6,0.15,0.5,0.7,0.05,0.35,0.2,0.15,0.4,0.1,0.8,0.15,0.95,0.3,0.7
67,0.85,0.0,1.0,0.65,0.9,0.6,0.15,0.7,0.85,0.05,0.25,0.15,0.25,0.3,0.1,0.75,0.2,0.85,0.45,0.8
68,0.8,0.05,0.95,0.55,0.9,0.85,0.2,0.85,0.95,0.1,0.35,0.4,0.35,0.2,0.3,0.5,0.1,0.85,0.75,0.7
69,0.7,0.3,1.0,0.55,0.8,0.9,0.15,0.95,0.9,0.1,0.4,0.3,0.15,0.1,0.05,0.65,0.25,1.0,0.7,0.7
70,0.7,0.25,0.95,0.4,0.8,1.0,0.15,0.9,0.75,0.05,0.5,0.1,0.1,0.15,0.05,0.75,0.2,1.0,0.85,0.65
71,0.55,0.1,0.85,0.35,0.75,0.9,0.15,0.95,0.8,0.2,0.45,0.15,0.15,0.15,0.15,0.9,0.25,1.0,0.75,0.55
72,0.65,0.05,0.8,0.2,0.85,0.85,0.25,0.8,0.7,0.2,0.55,0.1,0.4,0.3,0.45,0.9,0.05,0.9,0.95,0.45
73,0.65,0.0,0.75,0.35,0.75,0.8,0.35,0.7,0.55,0.25,0.45,0.15,0.5,0.4,0.45,0.85,0.0,0.85,0.9,0.4
74,0.65,0.05,0.6,0.4,0.55,0.9,0.45,0.7,0.25,0.5,0.35,0.2,0.5,0.65,0.15,0.65,0.0,0.9,0.95,0.7
75,0.6,0.05,0.4,0.45,0.65,0.85,0.65,0.85,0.5,0.45,0.45,0.05,0.45,0.75,0.2,0.65,0.1,0.85,0.9,0.75
76,0.65,0.15,0.4,0.45,0.45,0.9,0.85,0.9,0.5,0.4,0.4,0.0,0.45,0.9,0.05,0.45,0.0,0.95,0.9,0.9
77,0.7,0.35,0.7,0.4,0.35,0.65,0.6,0.7,0.45,0.55,0.7,0.0,0.55,0.7,0.25,0.3,0.05,0.8,0.85,0.7
78,0.8,0.5,1.0,0.5,0.35,0.55,0.7,0.55,0.55,0.55,0.8,0.0,0.4,0.8,0.5,0.2,0.25,0.8,0.85,0.6
79,0.8,0.65,1.0,0.45,0.25,0.75,0.85,0.25,0.4,0.6,0.85,0.0,0.65,0.75,0.35,0.2,0.45,0.9,0.95,0.75
80,0.85,0.7,1.0,0.3,0.2,0.8,0.95,0.35,0.15,0.7,0.75,0.05,0.8,0.8,0.4,0.15,0.4,0.8,0.85,0.8
81,0.8,0.65,0.8,0.3,0.2,0.65,0.85,0.4,0.2,0.7,0.55,0.0,0.85,0.75,0.5,0.25,0.55,0.75,0.95,0.75
82,0.9,0.7,0.8,0.1,0.1,0.6,1.0,0.3,0.05,0.7,0.7,0.15,0.95,0.65,0.6,0.25,0.7,0.95,0.8,0.95
83,0.85,0.45,0.75,0.1,0.1,0.5,1.0,0.5,0.05,0.85,0.5,0.1,0.9,0.7,0.75,0.15,0.45,0.95,0.8,0.95
84,0.7,0.5,0.6,0.3,0.3,0.6,0.9,0.65,0.2,0.7,0.3,0.0,0.8,0.75,0.75,0.35,0.35,0.65,1.0,0.8
85,0.85,0.55,0.65,0.35,0.2,0.6,0.8,0.4,0.05,0.8,0.55,0.05,0.95,0.8,0.7,0.4,0.55,0.8,1.0,0.85
86,0.95,0.75,0.55,0.2,0.1,0.65,0.7,0.3,0.0,0.8,0.65,0.0,0.75,0.85,0.75,0.5,0.7,0.55,0.9,0.9
87,0.95,0.6,0.8,0.2,0.15,0.4,0.55,0.45,0.0,0.85,0.65,0.0,0.8,0.65,0.75,0.35,0.5,0.55,0.7,0.8
88,1.0,0.4,0.75,0.25,0.25,0.4,0.55,0.6,0.05,0.75,0.85,0.0,0.6,0.45,0.75,0.35,0.35,0.6,0.65,0.8
89,1.0,0.6,0.75,0.15,0.25,0.6,0.55,0.4,0.0,0.7,0.9,0.1,0.65,0.6,0.5,0.2,0.7,0.8,0.8,0.55
90,0.9,0.75,0.75,0.2,0.25,0.65,0.6,0.4,0.05,0.65,0.9,0.05,0.9,0.8,0.5,0.1,0.65,0.75,0.7,0.5
91,0.8,0.75,0.65,0.4,0.25,0.75,0.4,0.6,0.05,0.65,0.9,0.05,0.85,0.8,0.6,0.1,0.6,0.65,0.7,0.55
92,0.85,0.5,0.7,0.55,0.45,0.7,0.45,0.55,0.05,0.6,0.85,0.05,0.65,0.65,0.75,0.3,0.55,0.55,0.6,0.65
93,0.7,0.65,0.65,0.5,0.2,0.6,0.8,0.35,0.15,0.85,0.85,0.0,0.55,0.95,0.4,0.25,0.4,0.85,0.8,0.4
94,0.9,0.6,0.6,0.75,0.15,0.55,0.65,0.4,0.15,0.8,0.6,0.1,0.45,0.95,0.8,0.2,0.4,0.7,0.85,0.35
95,0.75,0.75,0.55,0.7,0.15,0.65,0.65,0.4,0.15,0.75,0.75,0.05,0.65,0.9,0.7,0.35,0.5,0.75,0.7,0.4
96,0.8,0.8,0.6,0.75,0.15,0.55,0.75,0.5,0.2,0.9,0.75,0.1,0.65,0.8,0.7,0.25,0.5,0.75,0.9,0.6
97,0.8,0.75,0.65,0.9,0.45,0.45,0.6,0.8,0.0,0.95,0.8,0.05,0.55,0.5,0.7,0.35,0.35,0.75,0.9,0.65
98,0.65,0.75,0.5,0.65,0.6,0.6,0.7,0.85,0.15,0.9,0.7,0.1,0.5,0.5,0.6,0.45,0.45,0.75,0.8,0.55
99,0.65,0.8,0.8,0.65,0.75,0.55,0.45,0.95,0.0,0.9,0.75,0.15,0.45,0.5,0.65,0.15,0.3,0.85,0.8,0.55
