Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.45,0.4,0.55,0.4,0.65
1,0.3,0.45,0.55,0.45,0.65
2,0.3,0.45,0.5,0.55,0.55
3,0.15,0.3,0.4,0.65,0.5
4,0.45,0.35,0.55,0.45,0.55
5,0.5,0.25,0.4,0.35,0.6
6,0.45,0.2,0.65,0.45,0.55
7,0.4,0.3,0.55,0.15,0.6
8,0.45,0.4,0.75,0.25,0.75
9,0.4,0.45,0.45,0.3,0.65
10,0.35,0.45,0.3,0.4,0.4
11,0.15,0.4,0.45,0.5,0.35
12,0.25,0.65,0.45,0.45,0.3
13,0.55,0.6,0.35,0.35,0.3
14,0.4,0.55,0.25,0.3,0.5
15,0.4,0.45,0.3,0.3,0.4
16,0.4,0.75,0.35,0.4,0.55
17,0.3,0.65,0.45,0.35,0.55
18,0.45,0.8,0.45,0.25,0.55
19,0.6,0.6,0.55,0.35,0.45
20,0.5,0.65,0.4,0.35,0.6
21,0.5,0.75,0.55,0.35,0.3
22,0.45,0.55,0.55,0.5,0.6
23,0.65,0.4,0.4,0.65,0.5
24,0.6,0.7,0.25,0.55,0.55
25,0.6,0.5,0.45,0.65,0.55
26,0.55,0.35,0.7,0.75,0.35
27,0.45,0.65,0.45,0.65,0.4
28,0.5,0.5,0.3,0.5,0.5
29,0.6,0.35,0.35,0.35,0.5
30,0.35,0.5,0.5,0.45,0.55
31,0.45,0.35,0.65,0.45,0.6
32,0.4,0.4,0.45,0.45,0.45
33,0.6,0.1,0.4,0.4,0.15
34,0.7,0.35,0.45,0.2,0.2
35,0.75,0.3,0.55,0.2,0.4
36,0.6,0.45,0.4,0.4,0.35
37,0.55,0.6,0.5,0.55,0.4
38,0.5,0.45,0.65,0.6,0.3
39,0.45,0.35,0.4,0.65,0.3
40,0.4,0.45,0.5,0.55,0.25
41,0.4,0.55,0.4,0.7,0.2
42,0.3,0.65,0.55,0.55,0.5
43,0.25,0.55,0.45,0.75,0.35
44,0.65,0.3,0.25,0.7,0.35
45,0.35,0.5,0.45,0.65,0.2
46,0.4,0.45,0.25,0.4,0.25
47,0.45,0.25,0.25,0.5,0.4
48,0.45,0.5,0.55,0.55,0.55
49,0.35,0.55,0.55,0.5,0.55
50,0.35,0.45,0.65,0.75,0.35
51,0.2,0.15,0.45,0.8,0.55
52,0.25,0.4,0.35,0.65,0.4
53,0.4,0.6,0.5,0.55,0.5
54,0.6,0.7,0.7,0.25,0.6
55,0.45,0.45,0.6,0.45,0.65
56,0.35,0.35,0.4,0.55,0.4
57,0.55,0.3,0.55,0.4,0.45
58,0.45,0.5,0.5,0.55,0.3
59,0.55,0.35,0.5,0.6,0.1
60,0.5,0.3,0.8,0.55,0.25
61,0.55,0.45,0.7,0.5,0.15
62,0.4,0.5,0.75,0.6,0.25
63,0.4,0.5,0.35,0.4,0.35
64,0.3,0.5,0.35,0.45,0.45
65,0.35,0.65,0.45,0.4,0.4
66,0.15,0.5,0.4,0.35,0.6
67,0.5,0.45,0.55,0.4,0.5
68,0.6,0.45,0.45,0.35,0.55
69,0.6,0.55,0.35,0.4,0.55
70,0.6,0.7,0.15,0.3,0.55
71,0.65,0.55,0.35,0.55,0.6
72,0.45,0.5,0.45,0.6,0.45
73,0.15,0.5,0.4,0.5,0.35
74,0.15,0.45,0.3,0.5,0.4
75,0.55,0.35,0.3,0.15,0.4
76,0.55,0.35,0.25,0.05,0.6
77,0.7,0.65,0.4,0.45,0.6
78,0.5,0.7,0.5,0.55,0.7
79,0.65,0.5,0.4,0.6,0.55
80,0.6,0.35,0.2,0.75,0.35
81,0.5,0.5,0.3,0.5,0.4
82,0.65,0.4,0.15,0.5,0.4
83,0.5,0.4,0.2,0.5,0.6
84,0.65,0.5,0.3,0.1,0.6
85,0.4,0.6,0.25,0.2,0.85
86,0.45,0.4,0.4,0.35,0.6
87,0.35,0.5,0.45,0.3,0.7
88,0.45,0.4,0.2,0.5,0.6
89,0.6,0.3,0.3,0.55,0.5
90,0.55,0.4,0.5,0.5,0.5
91,0.55,0.4,0.45,0.55,0.45
92,0.6,0.25,0.4,0.6,0.7
93,0.65,0.15,0.3,0.55,0.4
94,0.6,0.05,0.05,0.45,0.45
95,0.35,0.1,0.0,0.55,0.35
96,0.3,0.25,0.1,0.55,0.4
97,0.3,0.4,0.2,0.7,0.6
98,0.35,0.45,0.05,0.7,0.4
99,0.4,0.25,0.2,0.55,0.45
