Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
60,0.65,0.25,0.45,0.9,0.05,0.55,0.55,0.45,0.15,0.25
61,0.55,0.4,0.5,0.8,0.05,0.7,0.4,0.6,0.3,0.1
62,0.55,0.45,0.25,0.65,0.35,0.75,0.3,0.45,0.55,0.3
63,0.7,0.4,0.3,0.4,0.35,0.55,0.25,0.5,0.45,0.5
64,0.75,0.3,0.35,0.5,0.65,0.45,0.35,0.45,0.5,0.45
65,0.8,0.25,0.3,0.35,0.55,0.4,0.15,0.8,0.3,0.6
66,0.9,0.35,0.25,0.35,0.8,0.6,0.15,0.5,0.15,0.6
67,0.9,0.4,0.25,0.15,0.7,0.5,0.15,0.5,0.4,0.4
68,0.9,0.2,0.25,0.25,0.75,0.55,0.25,0.35,0.4,0.3
69,0.9,0.25,0.25,0.3,0.7,0.7,0.1,0.65,0.35,0.35
70,0.8,0.5,0.4,0.35,0.7,0.75,0.2,0.6,0.35,0.4
71,0.65,0.55,0.15,0.3,0.85,0.65,0.1,0.6,0.25,0.35
72,0.9,0.4,0.25,0.35,0.8,0.5,0.3,0.15,0.3,0.2
73,0.8,0.3,0.2,0.3,0.8,0.55,0.25,0.2,0.35,0.2
74,0.7,0.4,0.25,0.45,0.7,0.55,0.55,0.25,0.25,0.55
75,0.75,0.45,0.4,0.35,0.6,0.9,0.65,0.45,0.3,0.5
76,0.8,0.4,0.15,0.15,0.7,0.85,0.4,0.8,0.35,0.35
77,0.85,0.35,0.3,0.0,0.5,0.85,0.5,0.9,0.6,0.35
78,0.95,0.6,0.2,0.0,0.3,0.75,0.7,0.95,0.8,0.1
79,0.9,0.5,0.35,0.15,0.05,0.65,0.7,0.9,0.7,0.0
80,0.85,0.85,0.4,0.15,0.45,0.5,0.5,0.85,0.8,0.05
81,0.85,0.75,0.55,0.05,0.1,0.55,0.4,0.5,0.7,0.2
82,0.8,0.9,0.65,0.2,0.15,0.8,0.4,0.4,0.55,0.15
83,0.8,0.8,0.8,0.15,0.15,0.95,0.5,0.35,0.45,0.15
84,0.85,0.9,0.9,0.2,0.1,0.85,0.7,0.5,0.45,0.25
85,0.45,0.65,0.8,0.25,0.2,0.65,0.85,0.7,0.5,0.45
86,0.65,0.65,0.9,0.25,0.25,0.7,0.45,0.7,0.5,0.35
87,0.8,0.45,0.9,0.35,0.4,0.9,0.3,0.65,0.75,0.1
88,0.9,0.4,0.75,0.4,0.25,0.8,0.35,0.65,0.65,0.25
89,0.7,0.25,0.7,0.65,0.2,0.7,0.45,0.6,0.7,0.6
90,0.7,0.2,0.9,0.55,0.15,0.65,0.25,0.35,0.75,0.55
91,0.7,0.2,0.9,0.6,0.2,0.6,0.3,0.2,0.75,0.6
92,0.65,0.1,0.8,0.5,0.35,0.65,0.4,0.15,0.7,0.35
93,0.9,0.4,0.65,0.55,0.3,0.65,0.3,0.1,0.6,0.1
94,0.85,0.3,0.35,0.4,0.45,0.5,0.1,0.2,0.35,0.05
95,1.0,0.3,0.4,0.4,0.55,0.6,0.05,0.25,0.4,0.05
96,0.95,0.3,0.4,0.25,0.6,0.45,0.05,0.3,0.4,0.2
97,0.75,0.35,0.45,0.25,0.75,0.5,0.2,0.25,0.2,0.15
98,0.85,0.1,0.6,0.55,0.95,0.9,0.2,0.4,0.3,0.05
99,0.95,0.2,0.75,0.55,0.85,0.7,0.15,0.3,0.25,0.15
