Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
25,0.9,0.4,0.45,0.7,0.65,0.25,0.25,0.1,0.25,0.35
26,0.8,0.3,0.35,0.75,0.5,0.5,0.35,0.3,0.4,0.25
27,0.75,0.15,0.65,0.65,0.3,0.2,0.6,0.3,0.3,0.1
28,0.75,0.35,0.8,0.5,0.3,0.5,0.6,0.4,0.4,0.3
29,0.6,0.15,0.7,0.5,0.0,0.4,0.7,0.55,0.45,0.2
30,0.75,0.2,0.7,0.55,0.0,0.65,0.85,0.6,0.5,0.2
31,0.65,0.4,0.9,0.45,0.15,0.6,0.65,0.6,0.55,0.4
32,0.8,0.45,0.75,0.3,0.35,0.4,0.45,0.45,0.65,0.4
33,0.85,0.5,0.8,0.1,0.7,0.3,0.45,0.55,0.5,0.4
34,0.95,0.6,0.7,0.1,0.75,0.15,0.7,0.5,0.55,0.35
35,0.95,0.7,0.65,0.25,0.75,0.4,0.65,0.25,0.55,0.2
36,0.8,0.85,0.65,0.1,0.65,0.55,0.7,0.4,0.65,0.15
37,0.65,0.9,0.65,0.2,0.65,0.5,0.7,0.35,0.55,0.3
38,0.5,0.95,0.6,0.1,0.75,0.45,0.6,0.55,0.6,0.2
39,0.55,0.95,0.5,0.1,0.75,0.5,0.6,0.6,0.7,0.35
40,0.75,0.9,0.55,0.1,0.6,0.5,0.75,0.7,0.85,0.15
41,0.6,0.65,0.5,0.1,0.55,0.6,0.7,0.7,0.75,0.15
42,0.55,0.5,0.1,0.15,0.5,0.7,0.75,0.75,0.45,0.1
43,0.25,0.6,0.1,0.25,0.55,0.4,0.8,0.55,0.3,0.1
44,0.15,0.8,0.25,0.5,0.6,0.25,0.9,0.85,0.35,0.15
45,0.45,0.45,0.15,0.35,0.9,0.35,0.7,0.75,0.5,0.4
46,0.35,0.6,0.25,0.5,0.95,0.5,0.65,0.65,0.35,0.6
47,0.4,0.7,0.4,0.7,0.85,0.7,0.5,0.55,0.4,0.5
48,0.65,0.8,0.3,0.85,0.7,0.6,0.55,0.65,0.5,0.6
49,0.5,0.8,0.25,0.9,0.7,0.35,0.6,0.55,0.6,0.35
50,0.55,0.7,0.25,0.85,0.55,0.4,0.55,0.25,0.45,0.2
51,0.35,0.45,0.25,0.8,0.8,0.65,0.5,0.25,0.5,0.25
52,0.65,0.6,0.1,0.85,0.85,0.75,0.8,0.2,0.25,0.25
53,0.7,0.65,0.15,0.85,0.7,0.65,0.7,0.35,0.35,0.25
54,0.95,0.7,0.4,0.65,0.65,0.75,0.75,0.3,0.6,0.45
55,0.9,0.9,0.6,0.85,0.55,0.85,0.85,0.4,0.4,0.35
56,0.85,0.85,0.55,0.75,0.4,0.9,0.95,0.35,0.4,0.4
57,0.85,0.8,0.65,0.55,0.35,1.0,0.95,0.3,0.4,0.55
58,0.95,0.75,0.7,0.6,0.45,0.85,0.85,0.45,0.2,0.65
59,1.0,0.6,0.65,0.55,0.65,0.7,0.65,0.25,0.25,0.7
60,0.9,0.6,0.85,0.3,0.75,0.5,0.65,0.2,0.5,0.7
61,0.65,0.65,0.8,0.25,0.6,0.4,0.65,0.4,0.4,0.4
62,0.7,0.45,0.9,0.3,0.25,0.45,0.35,0.3,0.15,0.15
63,0.7,0.5,0.75,0.2,0.45,0.55,0.4,0.4,0.1,0.25
64,0.75,0.7,0.8,0.15,0.55,0.5,0.45,0.35,0.05,0.45
65,1.0,0.7,0.95,0.25,0.35,0.45,0.2,0.35,0.15,0.65
66,0.9,0.85,0.95,0.4,0.35,0.6,0.15,0.2,0.2,0.6
67,0.85,0.8,0.95,0.45,0.45,0.55,0.25,0.15,0.1,0.65
68,0.7,0.65,0.95,0.55,0.7,0.8,0.3,0.35,0.15,0.8
69,0.75,0.55,0.85,0.55,0.7,0.65,0.45,0.5,0.15,0.85
70,0.85,0.5,0.55,0.5,0.9,0.55,0.35,0.55,0.3,0.7
71,0.75,0.35,0.5,0.5,0.6,0.6,0.35,0.65,0.35,0.55
72,0.7,0.25,0.55,0.55,0.45,0.55,0.35,0.6,0.4,0.55
73,0.9,0.25,0.6,0.7,0.45,0.7,0.35,0.5,0.35,0.7
74,0.8,0.4,0.55,0.75,0.4,0.75,0.25,0.4,0.35,0.75
75,0.8,0.4,0.65,0.7,0.6,0.75,0.35,0.25,0.3,0.8
76,0.7,0.4,0.6,0.65,0.4,0.7,0.25,0.25,0.2,0.65
77,0.9,0.5,0.6,0.6,0.4,0.8,0.45,0.2,0.25,0.6
78,0.9,0.35,0.65,0.6,0.45,0.8,0.25,0.35,0.15,0.45
79,0.75,0.4,0.75,0.65,0.4,0.75,0.2,0.25,0.25,0.5
80,0.75,0.45,0.45,0.45,0.3,0.95,0.2,0.15,0.4,0.3
81,0.6,0.3,0.35,0.4,0.55,0.85,0.55,0.3,0.4,0.15
82,0.4,0.5,0.35,0.65,0.35,0.9,0.3,0.5,0.4,0.2
83,0.45,0.45,0.6,0.5,0.4,0.9,0.3,0.55,0.4,0.5
84,0.3,0.4,0.7,0.5,0.3,0.95,0.3,0.35,0.35,0.65
85,0.3,0.6,0.65,0.5,0.3,0.8,0.65,0.45,0.35,0.4
86,0.15,0.5,0.55,0.7,0.45,0.75,0.7,0.55,0.35,0.3
87,0.15,0.6,0.75,0.5,0.4,0.8,0.3,0.45,0.55,0.3
88,0.3,0.55,0.6,0.6,0.5,0.7,0.3,0.3,0.7,0.45
89,0.55,0.8,0.75,0.4,0.6,0.65,0.25,0.15,0.75,0.6
90,0.2,0.6,0.75,0.65,0.55,0.6,0.5,0.5,0.5,0.3
91,0.35,0.6,0.6,0.8,0.3,0.35,0.65,0.55,0.45,0.25
92,0.45,0.55,0.55,0.75,0.25,0.35,0.65,0.55,0.6,0.2
93,0.6,0.5,0.75,0.65,0.3,0.15,0.75,0.8,0.7,0.25
94,0.5,0.55,0.85,0.55,0.2,0.3,0.8,0.8,0.65,0.25
95,0.45,0.7,0.85,0.65,0.05,0.55,0.9,0.95,0.75,0.0
96,0.5,0.65,0.9,0.7,0.05,0.6,0.8,0.95,0.55,0.1
97,0.6,0.65,0.75,0.9,0.15,0.75,0.85,0.95,0.3,0.15
98,0.6,0.75,0.8,0.85,0.2,0.75,0.75,0.8,0.55,0.05
99,0.4,0.25,0.75,0.85,0.35,0.65,0.65,0.75,0.3,0.2
