Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
62,0.7,0.85,0.3,0.65,0.2,0.95,0.4,0.15,0.7,0.1
63,0.85,0.7,0.4,0.8,0.2,1.0,0.45,0.3,0.45,0.2
64,0.85,0.75,0.5,0.75,0.3,0.95,0.65,0.25,0.35,0.3
65,0.9,0.85,0.5,0.8,0.35,0.9,0.4,0.3,0.25,0.35
66,0.9,0.55,0.4,0.85,0.35,0.9,0.4,0.15,0.05,0.5
67,0.95,0.5,0.45,0.85,0.4,0.95,0.4,0.2,0.0,0.7
68,0.9,0.45,0.45,0.45,0.4,0.95,0.35,0.3,0.05,0.55
69,0.85,0.45,0.35,0.25,0.45,0.75,0.4,0.4,0.05,0.4
70,0.85,0.35,0.3,0.3,0.25,0.6,0.45,0.45,0.0,0.35
71,0.75,0.35,0.55,0.45,0.25,0.65,0.5,0.6,0.05,0.25
72,0.75,0.25,0.7,0.3,0.25,1.0,0.3,0.65,0.0,0.2
73,0.85,0.45,0.85,0.4,0.25,0.85,0.25,0.65,0.15,0.2
74,0.9,0.3,0.9,0.5,0.4,0.85,0.4,0.65,0.1,0.3
75,0.9,0.5,0.9,0.45,0.35,0.6,0.25,0.6,0.1,0.2
76,0.85,0.65,0.9,0.45,0.45,0.6,0.25,0.6,0.15,0.2
77,0.95,0.45,0.75,0.3,0.35,0.3,0.4,0.6,0.3,0.45
78,1.0,0.45,0.5,0.2,0.55,0.35,0.55,0.65,0.3,0.85
79,0.95,0.15,0.4,0.35,0.4,0.6,0.7,0.65,0.45,0.7
80,0.85,0.15,0.6,0.4,0.4,0.65,0.7,0.5,0.65,0.45
81,0.85,0.55,0.6,0.35,0.55,0.6,0.9,0.5,0.35,0.5
82,0.65,0.55,0.55,0.2,0.45,0.4,0.95,0.25,0.2,0.45
83,0.55,0.4,0.2,0.4,0.4,0.3,0.85,0.35,0.25,0.35
84,0.7,0.3,0.25,0.3,0.4,0.45,0.75,0.65,0.15,0.35
85,0.6,0.45,0.25,0.2,0.5,0.35,0.75,0.55,0.35,0.25
86,0.55,0.5,0.3,0.25,0.5,0.3,0.75,0.45,0.3,0.1
87,0.85,0.45,0.4,0.1,0.15,0.5,0.65,0.25,0.25,0.15
88,0.9,0.85,0.55,0.35,0.35,0.4,0.85,0.25,0.25,0.3
89,0.65,0.6,0.55,0.3,0.25,0.6,0.95,0.3,0.25,0.15
90,0.75,0.45,0.55,0.3,0.05,0.45,0.75,0.4,0.45,0.15
91,0.75,0.35,0.55,0.3,0.2,0.45,0.65,0.45,0.35,0.25
92,0.85,0.35,0.3,0.5,0.25,0.55,0.6,0.6,0.4,0.2
93,0.85,0.5,0.35,0.75,0.35,0.6,0.6,0.65,0.55,0.3
94,0.8,0.25,0.3,0.5,0.2,0.45,0.7,0.35,0.45,0.4
95,0.8,0.15,0.35,0.55,0.4,0.35,0.75,0.35,0.4,0.45
96,0.9,0.25,0.25,0.3,0.45,0.45,0.95,0.35,0.5,0.55
97,0.9,0.15,0.15,0.35,0.35,0.55,0.8,0.2,0.4,0.7
98,0.85,0.3,0.25,0.25,0.3,0.45,0.8,0.25,0.15,0.65
99,0.75,0.55,0.2,0.3,0.45,0.35,0.8,0.3,0.25,0.5
