Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
88,1.0,0.3,0.35,0.5,0.35,0.2,0.3,0.1,0.15,0.5
89,0.9,0.1,0.25,0.5,0.45,0.4,0.35,0.3,0.15,0.65
90,0.9,0.05,0.4,0.45,0.4,0.5,0.45,0.4,0.1,0.2
91,0.8,0.1,0.25,0.65,0.75,0.45,0.6,0.35,0.0,0.3
92,0.95,0.3,0.3,0.65,0.8,0.65,0.75,0.45,0.1,0.35
93,0.8,0.55,0.4,0.65,0.8,0.55,0.65,0.4,0.3,0.65
94,0.8,0.55,0.4,0.8,0.85,0.6,0.65,0.4,0.35,0.85
95,0.8,0.55,0.55,0.75,0.85,0.6,0.5,0.3,0.45,0.95
96,0.85,0.5,0.7,0.45,0.85,0.45,0.4,0.25,0.45,0.65
97,0.7,0.65,0.7,0.2,0.8,0.3,0.4,0.3,0.25,0.85
98,0.55,0.2,0.45,0.2,0.8,0.45,0.45,0.3,0.2,0.9
99,0.5,0.05,0.2,0.35,0.95,0.45,0.35,0.2,0.2,0.7
