Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
69,0.45,0.2,0.55,0.5,0.25,0.3,0.45,0.45,0.6,0.2
70,0.5,0.35,0.35,0.65,0.25,0.15,0.5,0.05,0.45,0.3
71,0.45,0.3,0.55,0.8,0.25,0.3,0.6,0.1,0.7,0.4
72,0.55,0.3,0.7,0.75,0.25,0.25,0.5,0.15,0.8,0.25
73,0.5,0.4,0.5,0.65,0.35,0.2,0.35,0.15,0.7,0.25
74,0.3,0.25,0.3,0.8,0.6,0.05,0.4,0.2,0.6,0.45
75,0.2,0.15,0.4,0.85,0.7,0.15,0.6,0.1,0.6,0.65
76,0.35,0.6,0.55,0.8,0.55,0.25,0.35,0.2,0.5,0.55
77,0.4,0.45,0.6,0.7,0.35,0.3,0.65,0.2,0.65,0.6
78,0.85,0.45,0.7,0.75,0.25,0.3,0.8,0.2,0.85,0.35
79,1.0,0.65,0.75,0.5,0.1,0.25,0.45,0.25,0.8,0.6
80,0.85,0.8,0.8,0.4,0.15,0.25,0.45,0.2,0.85,0.65
81,0.7,0.6,0.55,0.5,0.3,0.35,0.55,0.3,0.5,0.5
82,0.8,0.5,0.45,0.55,0.65,0.35,0.45,0.45,0.35,0.45
83,0.8,0.5,0.4,0.35,0.75,0.35,0.45,0.4,0.2,0.35
84,0.8,0.75,0.4,0.6,0.8,0.15,0.35,0.25,0.35,0.3
85,0.95,0.8,0.6,0.65,0.85,0.15,0.35,0.3,0.2,0.6
86,0.85,0.9,0.45,0.45,0.9,0.2,0.3,0.3,0.15,0.55
87,0.65,0.95,0.15,0.2,0.95,0.5,0.3,0.3,0.35,0.65
88,0.8,0.95,0.4,0.45,0.8,0.2,0.3,0.5,0.2,0.9
89,0.9,0.9,0.35,0.35,0.7,0.15,0.25,0.5,0.4,0.9
90,0.75,0.9,0.5,0.4,0.7,0.2,0.45,0.45,0.35,0.7
91,0.85,0.8,0.5,0.15,0.5,0.15,0.35,0.55,0.4,0.65
92,0.9,0.6,0.35,0.2,0.25,0.15,0.15,0.35,0.35,0.5
93,0.9,0.5,0.05,0.15,0.3,0.15,0.1,0.3,0.3,0.25
94,0.95,0.6,0.15,0.4,0.3,0.3,0.2,0.3,0.3,0.25
95,1.0,0.8,0.3,0.25,0.2,0.3,0.65,0.3,0.15,0.2
96,0.95,0.7,0.45,0.35,0.35,0.4,0.6,0.35,0.15,0.35
97,0.95,0.5,0.65,0.3,0.5,0.5,0.6,0.35,0.1,0.35
98,0.85,0.65,0.75,0.3,0.65,0.35,0.6,0.5,0.25,0.25
99,0.75,0.55,0.85,0.5,0.5,0.4,0.65,0.35,0.35,0.45
