Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.4,0.55,0.65,0.6,0.45
1,0.35,0.8,0.5,0.75,0.1
2,0.45,0.65,0.5,0.8,0.25
3,0.35,0.55,0.7,0.75,0.35
4,0.4,0.45,0.6,0.7,0.35
5,0.35,0.4,0.3,0.5,0.5
6,0.5,0.5,0.45,0.7,0.5
7,0.6,0.4,0.45,0.55,0.35
8,0.75,0.3,0.5,0.3,0.15
9,0.75,0.3,0.5,0.3,0.35
10,0.5,0.4,0.7,0.25,0.2
11,0.6,0.45,0.85,0.6,0.3
12,0.35,0.7,0.65,0.45,0.45
13,0.15,0.6,0.5,0.45,0.35
14,0.45,0.45,0.55,0.55,0.4
15,0.6,0.5,0.45,0.35,0.4
16,0.55,0.35,0.45,0.15,0.4
17,0.35,0.35,0.4,0.25,0.35
18,0.5,0.35,0.3,0.3,0.45
19,0.55,0.55,0.2,0.5,0.5
20,0.6,0.35,0.3,0.4,0.5
21,0.6,0.2,0.35,0.65,0.2
22,0.65,0.35,0.45,0.45,0.65
23,0.8,0.4,0.2,0.35,0.6
24,0.65,0.55,0.3,0.2,0.45
25,0.65,0.6,0.55,0.1,0.65
26,0.45,0.35,0.5,0.3,0.5
27,0.55,0.65,0.6,0.5,0.35
28,0.45,0.55,0.55,0.4,0.5
29,0.4,0.5,0.5,0.35,0.45
30,0.25,0.4,0.25,0.4,0.4
31,0.5,0.35,0.4,0.35,0.55
32,0.5,0.4,0.25,0.45,0.6
33,0.55,0.45,0.5,0.35,0.55
34,0.45,0.6,0.65,0.6,0.6
35,0.55,0.5,0.7,0.55,0.7
36,0.8,0.4,0.55,0.4,0.65
37,0.75,0.4,0.6,0.3,0.4
38,0.5,0.2,0.5,0.3,0.3
39,0.6,0.4,0.6,0.45,0.3
40,0.5,0.3,0.6,0.3,0.3
41,0.3,0.55,0.65,0.3,0.5
42,0.5,0.55,0.7,0.3,0.45
43,0.7,0.45,0.55,0.35,0.3
44,0.75,0.25,0.3,0.2,0.55
45,0.8,0.2,0.4,0.45,0.35
46,0.7,0.4,0.5,0.45,0.45
47,0.45,0.3,0.5,0.3,0.45
48,0.5,0.5,0.4,0.15,0.45
49,0.6,0.55,0.45,0.15,0.5
50,0.65,0.65,0.5,0.3,0.5
51,0.5,0.4,0.7,0.2,0.55
52,0.5,0.25,0.7,0.35,0.55
53,0.6,0.25,0.65,0.25,0.7
54,0.4,0.3,0.65,0.4,0.5
55,0.6,0.4,0.75,0.65,0.7
56,0.65,0.3,0.45,0.55,0.5
57,0.5,0.45,0.45,0.4,0.4
58,0.4,0.5,0.6,0.25,0.4
59,0.45,0.2,0.4,0.2,0.55
60,0.55,0.4,0.4,0.3,0.5
61,0.35,0.7,0.45,0.3,0.15
62,0.35,0.65,0.4,0.35,0.2
63,0.25,0.65,0.3,0.35,0.25
64,0.55,0.55,0.3,0.4,0.6
65,0.4,0.65,0.6,0.3,0.25
66,0.45,0.75,0.6,0.55,0.25
67,0.7,0.85,0.5,0.5,0.25
68,0.35,0.75,0.4,0.45,0.25
69,0.25,0.65,0.25,0.5,0.15
70,0.35,0.45,0.3,0.45,0.15
71,0.3,0.7,0.25,0.45,0.45
72,0.3,0.65,0.3,0.55,0.4
73,0.15,0.4,0.55,0.55,0.3
74,0.1,0.6,0.55,0.25,0.4
75,0.3,0.6,0.4,0.1,0.85
76,0.25,0.75,0.5,0.3,0.55
77,0.3,0.75,0.55,0.35,0.35
78,0.4,0.45,0.45,0.35,0.4
79,0.5,0.4,0.55,0.3,0.5
80,0.35,0.35,0.6,0.3,0.55
81,0.25,0.15,0.65,0.4,0.6
82,0.3,0.45,0.45,0.5,0.5
83,0.4,0.3,0.6,0.7,0.6
84,0.15,0.35,0.45,0.7,0.6
85,0.2,0.65,0.35,0.6,0.6
86,0.2,0.6,0.25,0.75,0.4
87,0.3,0.5,0.5,0.65,0.25
88,0.3,0.5,0.45,0.8,0.25
89,0.65,0.35,0.65,0.75,0.35
90,0.7,0.15,0.5,0.5,0.25
91,0.45,0.3,0.4,0.5,0.45
92,0.45,0.45,0.25,0.5,0.35
93,0.5,0.6,0.25,0.7,0.3
94,0.45,0.45,0.3,0.65,0.3
95,0.25,0.45,0.3,0.65,0.2
96,0.2,0.35,0.55,0.65,0.25
97,0.3,0.25,0.55,0.6,0.3
98,0.4,0.45,0.5,0.45,0.45
99,0.45,0.5,0.75,0.35,0.4
