Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.65,0.55,0.6,0.45,0.45,0.55,0.65,0.15,0.35,0.45
1,0.7,0.25,0.55,0.55,0.3,0.5,0.7,0.1,0.5,0.5
2,0.7,0.25,0.6,0.65,0.35,0.55,0.65,0.15,0.7,0.5
3,0.9,0.15,0.7,0.3,0.45,0.7,0.65,0.1,0.65,0.3
4,0.7,0.2,0.7,0.35,0.4,0.75,0.6,0.05,0.55,0.15
5,0.9,0.5,0.65,0.5,0.45,0.65,0.35,0.05,0.55,0.2
6,0.9,0.7,0.8,0.45,0.6,0.4,0.4,0.15,0.5,0.3
7,0.7,0.5,0.85,0.25,0.75,0.35,0.45,0.35,0.4,0.2
8,0.65,0.6,0.9,0.2,0.55,0.25,0.25,0.25,0.65,0.2
9,0.75,0.7,0.75,0.4,0.5,0.5,0.2,0.1,0.5,0.45
10,0.9,0.6,0.85,0.4,0.65,0.45,0.0,0.25,0.4,0.3
11,0.8,0.5,0.85,0.15,0.65,0.55,0.0,0.3,0.45,0.35
12,0.85,0.35,0.85,0.25,0.6,0.45,0.2,0.25,0.4,0.5
13,0.55,0.4,0.3,0.3,0.45,0.6,0.2,0.3,0.55,0.65
14,0.45,0.25,0.2,0.35,0.35,0.45,0.2,0.35,0.55,0.7
15,0.4,0.3,0.25,0.5,0.4,0.65,0.25,0.4,0.4,0.7
16,0.6,0.35,0.2,0.35,0.65,0.3,0.3,0.5,0.45,0.6
17,0.75,0.2,0.1,0.45,0.65,0.5,0.25,0.6,0.4,0.5
18,0.9,0.2,0.1,0.35,0.65,0.4,0.15,0.55,0.45,0.85
19,0.8,0.45,0.05,0.2,0.85,0.1,0.2,0.75,0.15,0.9
20,0.9,0.5,0.1,0.3,0.8,0.2,0.15,0.65,0.3,0.8
21,0.85,0.4,0.1,0.6,0.85,0.1,0.2,0.75,0.6,0.5
22,0.9,0.3,0.45,0.4,0.75,0.35,0.3,0.6,0.75,0.5
23,0.85,0.2,0.35,0.6,0.85,0.35,0.4,0.45,0.6,0.35
24,0.8,0.05,0.25,0.7,0.95,0.3,0.3,0.15,0.6,0.35
25,0.8,0.25,0.3,0.75,0.8,0.25,0.25,0.05,0.75,0.7
26,0.75,0.15,0.4,0.7,0.75,0.2,0.3,0.0,0.6,0.75
27,0.45,0.1,0.45,0.75,0.65,0.2,0.45,0.1,0.7,0.8
28,0.3,0.1,0.55,0.65,0.6,0.25,0.4,0.2,0.55,0.65
29,0.15,0.2,0.55,0.65,0.5,0.15,0.2,0.35,0.5,0.8
30,0.1,0.3,0.4,0.6,0.35,0.1,0.15,0.4,0.65,0.65
31,0.15,0.45,0.35,0.55,0.35,0.25,0.25,0.5,0.75,0.8
32,0.0,0.4,0.35,0.55,0.35,0.35,0.25,0.4,0.75,0.85
33,0.05,0.2,0.6,0.85,0.3,0.3,0.25,0.7,0.45,0.85
34,0.3,0.3,0.6,0.9,0.3,0.3,0.05,0.7,0.6,0.75
35,0.6,0.25,0.6,0.85,0.5,0.55,0.15,0.8,0.4,0.55
36,0.6,0.25,0.55,0.8,0.5,0.7,0.15,0.7,0.4,0.55
37,0.55,0.35,0.8,0.85,0.45,0.85,0.35,0.65,0.45,0.5
38,0.6,0.25,0.7,0.8,0.3,0.8,0.2,0.8,0.45,0.45
39,0.3,0.65,0.7,0.8,0.3,0.8,0.25,0.9,0.55,0.55
40,0.2,0.55,0.4,0.7,0.1,0.75,0.25,0.7,0.3,0.4
41,0.2,0.5,0.3,0.9,0.2,0.85,0.5,0.55,0.5,0.25
42,0.45,0.35,0.1,0.75,0.45,0.85,0.6,0.4,0.4,0.15
43,0.65,0.4,0.1,0.7,0.55,0.8,0.5,0.35,0.3,0.15
44,0.65,0.2,0.25,0.65,0.5,0.7,0.5,0.2,0.15,0.05
45,0.7,0.5,0.25,0.75,0.65,0.95,0.35,0.2,0.25,0.3
46,0.7,0.5,0.25,0.45,0.6,0.65,0.35,0.4,0.35,0.45
47,0.5,0.4,0.3,0.55,0.6,0.55,0.1,0.55,0.4,0.3
48,0.45,0.55,0.3,0.45,0.65,0.5,0.2,0.45,0.35,0.25
49,0.6,0.45,0.25,0.3,0.65,0.55,0.45,0.45,0.2,0.2
50,0.35,0.2,0.2,0.2,0.6,0.3,0.4,0.45,0.5,0.4
51,0.25,0.2,0.25,0.3,0.35,0.25,0.35,0.4,0.35,0.45
52,0.4,0.15,0.4,0.3,0.4,0.3,0.25,0.4,0.3,0.3
53,0.35,0.2,0.55,0.15,0.45,0.55,0.5,0.35,0.1,0.5
54,0.55,0.4,0.5,0.15,0.25,0.45,0.4,0.4,0.25,0.55
