Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.5,0.6,0.35,0.45,0.4
1,0.45,0.55,0.4,0.5,0.7
2,0.5,0.65,0.2,0.65,0.7
3,0.6,0.35,0.45,0.75,0.45
4,0.4,0.65,0.2,0.65,0.4
5,0.55,0.6,0.25,0.6,0.45
6,0.65,0.55,0.2,0.55,0.3
7,0.4,0.7,0.4,0.35,0.45
8,0.85,0.65,0.25,0.45,0.35
9,0.65,0.3,0.4,0.55,0.5
10,0.6,0.3,0.45,0.45,0.45
11,0.4,0.4,0.35,0.45,0.4
12,0.45,0.25,0.4,0.55,0.6
13,0.65,0.4,0.3,0.55,0.65
14,0.75,0.3,0.25,0.4,0.25
15,0.75,0.6,0.35,0.35,0.15
16,0.75,0.6,0.25,0.3,0.45
17,0.85,0.6,0.35,0.1,0.3
18,0.8,0.35,0.35,0.35,0.25
19,0.8,0.35,0.45,0.3,0.4
20,0.8,0.4,0.4,0.3,0.5
21,0.6,0.3,0.65,0.55,0.45
22,0.5,0.35,0.45,0.25,0.2
23,0.6,0.35,0.5,0.4,0.35
24,0.7,0.75,0.6,0.25,0.3
25,0.5,0.7,0.7,0.45,0.2
26,0.5,0.6,0.8,0.45,0.35
27,0.4,0.4,0.65,0.3,0.65
28,0.5,0.4,0.4,0.25,0.55
29,0.6,0.3,0.35,0.15,0.75
30,0.55,0.5,0.45,0.25,0.8
31,0.6,0.3,0.35,0.45,0.55
32,0.6,0.3,0.35,0.6,0.45
33,0.55,0.15,0.25,0.4,0.55
34,0.55,0.3,0.35,0.3,0.4
35,0.6,0.2,0.55,0.2,0.3
36,0.45,0.15,0.3,0.2,0.2
37,0.35,0.25,0.35,0.4,0.35
38,0.25,0.3,0.3,0.3,0.45
39,0.3,0.2,0.2,0.5,0.7
40,0.3,0.5,0.4,0.55,0.6
41,0.4,0.65,0.35,0.6,0.55
42,0.2,0.35,0.5,0.35,0.35
43,0.35,0.15,0.55,0.35,0.1
44,0.35,0.05,0.4,0.3,0.3
45,0.2,0.2,0.45,0.3,0.2
46,0.4,0.3,0.4,0.35,0.2
47,0.7,0.25,0.4,0.3,0.25
48,0.55,0.25,0.25,0.3,0.25
49,0.6,0.35,0.2,0.6,0.45
50,0.65,0.2,0.35,0.65,0.5
51,0.6,0.25,0.65,0.45,0.3
52,0.6,0.25,0.6,0.5,0.35
53,0.7,0.55,0.6,0.6,0.1
54,0.7,0.5,0.2,0.4,0.1
55,0.7,0.5,0.45,0.5,0.25
56,0.6,0.3,0.45,0.4,0.3
57,0.35,0.5,0.5,0.4,0.35
58,0.55,0.4,0.4,0.4,0.45
59,0.45,0.25,0.55,0.55,0.5
60,0.5,0.45,0.6,0.7,0.35
61,0.6,0.45,0.6,0.6,0.3
62,0.55,0.4,0.3,0.6,0.25
63,0.65,0.55,0.2,0.75,0.25
64,0.6,0.4,0.4,0.45,0.45
65,0.65,0.3,0.5,0.4,0.2
66,0.55,0.15,0.75,0.35,0.3
67,0.7,0.35,0.6,0.45,0.4
68,0.6,0.3,0.65,0.2,0.3
69,0.6,0.25,0.5,0.35,0.4
70,0.5,0.25,0.4,0.55,0.2
71,0.7,0.15,0.45,0.4,0.2
72,0.55,0.3,0.4,0.3,0.5
73,0.45,0.1,0.3,0.25,0.4
74,0.4,0.15,0.3,0.4,0.25
75,0.55,0.3,0.4,0.3,0.35
76,0.55,0.3,0.35,0.3,0.4
77,0.7,0.35,0.45,0.1,0.5
78,0.7,0.4,0.35,0.2,0.4
79,0.7,0.45,0.5,0.25,0.35
80,0.5,0.7,0.4,0.3,0.55
81,0.55,0.65,0.4,0.2,0.55
82,0.6,0.6,0.25,0.5,0.7
83,0.45,0.35,0.55,0.5,0.7
84,0.55,0.4,0.6,0.6,0.45
85,0.5,0.75,0.5,0.5,0.45
86,0.55,0.35,0.55,0.4,0.55
87,0.3,0.55,0.3,0.45,0.55
88,0.3,0.4,0.1,0.15,0.75
89,0.35,0.25,0.15,0.15,0.55
90,0.4,0.25,0.25,0.25,0.3
91,0.45,0.4,0.55,0.45,0.45
92,0.4,0.5,0.65,0.2,0.25
93,0.6,0.4,0.55,0.3,0.2
94,0.5,0.45,0.4,0.2,0.35
95,0.45,0.5,0.55,0.35,0.65
96,0.35,0.35,0.4,0.45,0.65
97,0.4,0.25,0.3,0.7,0.7
98,0.6,0.25,0.35,0.8,0.6
99,0.55,0.25,0.35,0.65,0.65
